global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
578.9505529341079	-1.751489504566507	335183.7427427093	3.0677154846066284	660.2114436492259	-1.665678610533405	2.774485233588494	435879.150325395	534.4508709550715	-2.801480247860809	285637.7334646345	7.848291579154259	553.7943147164804	497.8646960535147	1.146625	22.95652	0.2074580848329714	0.1260137554082608	-0.0977537728	0.0751802971	-0.1261611836	0.0236690194	0.0282569487	0.1067266606	0.1804781843	0.0664110949	0.0638291097	0.0555580166	-0.00189282	-0.0381237666	0.0619208849	-0.1080688182	-0.0593486043	0.1295816656	0.0505053026	0.1373049617	-0.1000147469	0.0577505694	0.0221848285	0.0728176608	0.0351694654	-0.1377358402	0.0820725106	-0.0068492217	0.0188662942	0.020681452	0.0229193674	0.0710254013	0.1247370325	0.1087751024	0.1059086508	-0.0067953448	0.0652154292	-0.028412298	-0.0371136488	-0.0886615759	-0.0890497647	-0.0752001114	-0.0227808752	-0.1941417037	0.0229327899	-0.042755149	-0.074760887	0.0830156914	-0.0165834781	-0.0843562458	-0.1041572002	-0.0860759296	0.0689547657	-0.1141345958	0.0895097616	0.0289947296	-0.0198822193	0.0483460044	-0.0591690465	0.0111511396	0.0525463218	-0.0256622925	-0.0933312312	0.0881732005	0.0411051696	0.127372178	-0.0318691296	0.0839406029	0.0607468034	-0.125822204	-0.0110591005	-0.1699781855	0.0156180674	-0.0403293076	0.0016910021	0.0637581787	0.0798220691	-0.0148543018	-0.0286685225	0.1210204839	0.0034070632	0.0657407401	0.0753253846	-0.0239467275	-0.0636242055	-0.0822980294	0.0848895389	0.0085419939	-0.0723719246	0.0	-0.0187788245695372	-3.776119498860239e-05	0.0003526442522134	1.4259078469672503e-09	-0.016100239395655	-0.0755214407618466	0.0002592177085974	0.0057034880147451	0.0004587303856595	-0.0733653333294058	2.104335667273136e-07	0.0053824721345348	0.0004339963097353	0.0010289829862006	1.8835279686385846e-07	1.0588059858903042e-06	-2.10758317353843e-05	-0.0001031682653183	1.0643690968789142e-08	4.44190683338232e-10	-0.0003489955952961	-3.851973941569999e-05	1.4837703246534312e-09	1.2179792553607922e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
580.1300863027634	1.179533368655484	336550.9170336517	1.3912989677717542	660.3631539943415	0.151710345115589	0.0230160288150911	436079.4951533544	535.7642861710113	1.3134152159398127	287043.37033633335	1.7250595294622248	554.672726968836	498.86834613617776	1.147377	22.971581	0.2124491751341355	0.1349551313434243	0.0434655554	-0.0532531591	-0.164962379	0.034792326	-0.0197997578	0.0003303726	-0.0184115347	-0.1096773533	-0.1532662735	-0.0469373946	0.0671557725	0.0638902967	-0.0590043055	0.0009912382	-0.0085090094	0.0054917384	-0.0349825346	-0.0304783275	0.0683656159	-0.0012511507	0.1192484009	-0.0439945477	-0.1352935952	0.0506427743	0.0300248054	0.0163005598	0.034870795	0.0617945169	-0.0868786975	-0.0752056598	0.047450005	-0.0508370179	-0.0634038008	-0.0233935417	0.0735360625	-0.0584797126	0.0073769814	0.0937514534	-0.0136100051	0.0146241094	0.005982089	0.0554778889	-0.0908960164	0.0967777506	0.0544977658	-0.0716122565	0.0159997064	0.0701538899	0.0116644286	0.1795878392	0.008560614	-0.1550908046	-0.089828152	0.0890257389	-0.0066816238	0.0949239236	-0.0271642177	-0.0236165656	0.0475583654	0.0198373585	0.0217685323	-0.0546264961	-0.0111054757	-0.0421526601	-0.0862315356	0.0782160449	0.1940012606	-0.0027556209	0.1260979086	0.0266881223	0.020428849	-0.0039198087	0.0325598492	-0.0007116507	-0.0584726883	-0.0085721889	-0.0589856952	0.0743220554	0.072169376	0.0499032884	-0.0524640091	-0.0715424776	0.1152222412	0.0627451339	0.0832083783	0.0036635686	-0.0779460309	0.0	-0.0245903893057999	-0.0058115647362626	0.0006046872462107	3.3774284683772126e-05	0.0877913473373439	0.1038915867329988	0.0077073206673061	0.0107934617939002	0.0581629337889211	0.0577042034032616	0.0033829268669344	0.0033297750904049	-0.0004500051433723	-0.0008840014531076	2.025046290615243e-07	7.814585690963483e-07	-3.292259342613235e-05	-1.1846761690748052e-05	1.4034576255737568e-10	1.0838971579024132e-09	-0.0003440074048622	4.988190433900027e-06	2.488204380485174e-11	1.1834109460002559e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
578.4184068686569	-1.711679434106486	334567.85340447514	2.9298464851431003	657.3619414490539	-3.001212545287558	9.007276741991422	432124.72206566937	533.9306328183129	-1.833653352698434	285081.9206617641	3.3622846178622074	553.4751960217511	492.0766063468855	1.234381	24.713474	0.2451881289399907	0.1481746256816595	-0.1188406812	0.0922377623	-0.1884622925	0.0492310647	-0.0366336858	0.1562461493	0.2359904488	0.020538513	-0.0051247105	0.0452975403	0.0596509116	-0.0795671365	0.0493063757	-0.0968187362	-0.1794895488	0.138080078	0.0120636758	0.0355116617	-0.0160952697	-0.0809060515	0.0218210007	0.0985170378	0.005350026	0.0069980627	-0.0141323991	-0.0502154206	-0.1416526386	-0.1152948567	-0.1450530877	0.1466501018	-0.0348261936	0.0328214734	0.0816039674	-0.033185448	-0.0531071807	-0.1541435492	0.0431754993	-0.0362342695	-0.139722221	-0.0570278656	-0.1091672189	-0.2096283875	-0.0711017678	0.0100666991	-0.0885098805	0.0394620869	0.1520812448	0.0178776132	0.0391156436	0.1030181412	0.0268858045	0.0201890469	-0.0991835508	0.0024349361	-0.0106869028	-0.0994759343	0.1100480692	-0.0967750233	0.0792515753	0.0464664096	-0.1288824078	0.1065574785	0.0512678396	0.2082146864	-0.0092261797	0.106502082	0.1242070733	-0.090327094	0.0752851191	-0.101547254	0.0333297792	-0.0434175419	0.0188243047	0.0614565508	0.0509889895	-0.0586284598	0.0685319069	0.0158174809	0.0583120268	-0.0607352397	0.0164126254	-0.0024662683	0.0287327644	0.1085851813	0.0814902283	-0.0012213705	-0.0832083783	0.0	-0.0302596080234565	-0.0056692187176566	0.0009156438777332	3.2140040868627954e-05	-0.0214570958455624	-0.1092484431829063	0.0004604069621256	0.0119352223378887	-0.0112538694778834	-0.0694168032668045	0.0001266495782252	0.0048186925757822	0.0005449579770094	0.0009949631203817	2.9697919670617777e-07	9.899516109196894e-07	-0.0002241017770112	-0.000191179183585	3.6549480236253e-08	5.0221606459577616e-08	-0.0003749383763479	-3.093097148570002e-05	9.567249970491878e-10	1.405787860583995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
581.7986610000139	3.380254131356992	338489.6819414092	11.426117992556012	657.8087861362474	0.4468446871934475	0.1996701744730099	432712.3991180433	536.6848681702905	2.754235351977627	288030.64772296214	7.585812374083323	554.9470100402832	498.9386246505451	1.424636	28.522568	0.3317800013534117	0.2042754266441171	0.0759338633	-0.0649787375	-0.1684232133	0.0158050465	0.0437497813	-0.080741602	-0.0082869172	-0.1242401694	-0.0186844452	-0.0286415147	0.0917108122	-0.1158328697	-0.1841009167	0.0392945886	0.0813276995	0.0078785121	-0.1091558265	-0.0054210265	-0.0310752141	-0.1551198358	0.1460452238	0.1347860499	-0.0296563557	0.1096652758	-0.0505813645	-0.0946962035	0.0927297774	-0.0191487865	0.0193608546	0.1433999779	0.0921354136	-0.0561030214	-0.0908204228	0.0231527268	0.0698665157	0.0506082389	-0.0792051217	-0.0328045601	0.0628086603	-0.0283293493	0.0516125466	0.0814088118	-0.0452574778	0.0620900095	-0.0925438316	0.1094176481	-0.059790342	0.0519762329	0.055106424	0.1847389005	0.1065817532	-0.1028347721	-0.1490548147	-0.0064875804	-0.0332476305	0.006789217	-0.0955555692	0.0744779731	0.0062349447	-0.0305530637	0.0505141915	-0.0896668286	-0.0218289258	-0.1076594859	-0.0867392069	0.0398399662	0.2238971624	-0.0231208403	0.1252794401	-0.089375054	-0.0721922011	-0.1672815115	0.0202412191	-0.0392848971	-0.0941347718	-0.0120007137	-0.0167399239	-0.0682277915	0.1319214368	0.0172823523	-0.0793650313	-0.0508648243	-0.01829168	-0.0828194741	0.0797358525	-0.006104138	-0.0881379191	0.0	-0.0187755394588577	0.0114840685645988	0.0003525208819711	0.0001318838307964	0.144190140397896	0.1656472362434584	0.0207907965879649	0.0274390068750961	0.0834842278091372	0.0947380972870206	0.0069696162928879	0.0089753070775649	-0.0003120061857265	-0.0008569641627359	9.734785993159924e-08	7.343875762136422e-07	-2.391943163582156e-05	0.0002001823453753	4.00729713999873e-08	5.721392097807411e-10	-0.0005160038534033	-0.0001410654770553	1.989946881686757e-08	2.662599767270543e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
580.4439445971078	-1.3547164029060923	336915.1728194504	1.8352565323028216	658.6986201562922	0.8898340200448729	0.7918045832292192	433883.8721958034	535.6503652715359	-1.0345028987546812	286921.3138155298	1.070196247531838	554.5572079185204	501.92496399993377	1.186157	23.747974	0.2032977994516445	0.1480583715387063	-0.1034021079	0.0592618066	-0.0932102442	0.0173779798	-0.0772116233	0.0846517363	0.0903911726	0.0803366212	-0.0523164418	0.0893461652	0.0400493473	-0.126018682	0.1138626774	-0.0995544767	-0.0801560899	0.0642014938	-0.0734733723	-0.0291529568	-0.0652859437	0.1060909797	0.045630898	-0.0037145317	-0.081402046	0.0539417448	-0.0601610038	-0.0847422378	0.0066586869	-0.0703570536	-0.0413207948	-0.0306455569	-0.0488355022	0.0098678948	-0.0397275573	0.0064990689	-0.0939196417	-0.138749036	-0.0635886035	-0.0589052534	-0.1013823902	0.0101331364	-0.008395014	-0.0972995321	-0.0996586482	-0.083624994	0.036856607	0.1045095784	0.112010781	0.0508166153	-0.0044264488	0.0194006404	-0.0530126512	0.0378049585	-0.032685467	-0.0489889364	-0.1046975793	-0.0272301918	0.0534558012	-0.0163440796	0.0534797534	0.0140525985	-0.0856650972	0.077691527	0.0074521284	0.1267669527	-0.0063222199	0.0970271829	0.1172073273	-0.0511376882	0.0701277831	0.0112356668	0.0864698954	-0.0215440466	0.0662737481	0.0614082268	-0.050773778	0.0137543946	0.0775916876	0.0197980658	-0.0246083172	0.1036179611	-0.0002756196	0.0390297525	0.0606931255	-0.02048202	0.0779460309	-0.0109760526	-0.0927149366	0.0	-0.0256049501132906	-0.0068294106544329	0.0006556134703041	4.664084988688163e-05	0.0064066068276673	-0.1377835335702286	4.104461104431326e-05	0.0189843021230983	0.0348978342231305	-0.0485863935860066	0.001217858833465	0.0023606376416943	-0.0001429976745336	0.0001690085111929	2.0448334922017392e-08	2.856387685564061e-08	9.036904471404483e-06	3.295633610722604e-05	1.086120089612451e-09	8.166564242529034e-11	-0.0005159994678839	4.385519399995215e-09	1.923278040773439e-17	2.662554508564679e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
582.9956158933866	2.551671296278755	339883.8881509092	6.511026404252903	661.7024280168278	3.0038078605355167	9.02286166301496	437850.1032433651	538.6127820696149	2.9624167980790617	290103.7290087705	8.775913285541	557.3669955839935	504.7898685403245	1.228698	24.599691	0.199442799114278	0.1383772832115503	0.0631671523	-0.0773881796	-0.0906844621	0.0297558942	0.0781947565	-0.0520225122	0.0229147749	-0.1072585146	0.079381826	-0.0932405568	-0.0545875223	-0.0869314096	-0.0144101706	0.095650823	0.0340773484	-0.0572359073	0.1100068934	0.1386491943	-0.0343118312	-0.0567374413	0.0152692468	-0.1089900839	-0.0143023942	0.0609251256	-0.0246980236	-0.0618388976	-0.0492684332	0.0125466518	-0.1361954576	0.0493694344	0.015004826	0.0315051765	-0.1515169624	0.0523032306	-0.0402609747	0.0402804658	-0.0204995414	-0.0024986001	0.0858066264	-0.0221896779	-0.0862333471	0.0163815136	0.1255387873	0.0601144272	0.0101817908	0.0270523044	-0.0809601153	0.0243086769	-0.076696206	0.0974388925	0.0284087632	-0.1806445095	-0.0467398965	0.0409361776	0.0667185175	-0.1189989976	0.0359370722	0.0291730575	0.0551419378	0.0887054445	0.0535932261	-0.0926570182	-0.0009877663	-0.0675560248	0.0005108703	0.0539106966	0.0989541925	0.0140041643	0.0526509978	-0.0763566321	-0.0293951249	-0.2324560873	-0.0348300889	-0.0138586825	0.0465214098	-0.0088374483	-0.0506923664	0.0921790647	0.0909912405	0.1283424934	0.0308504646	-0.0760242722	0.0457101533	0.0268239065	0.0761215592	-0.0158284522	-0.0969211244	0.0	-0.018780321579598	0.0068246285336926	0.0003527004786331	4.6575554622891207e-05	0.1315376062049722	0.1251309993773049	0.0173021418461343	0.015657767005163	0.0862319651066627	0.0513341308835322	0.0074359518061566	0.0026351929935676	-0.0003929783251151	-0.0002499806505815	1.544319640102692e-07	6.249032566515e-08	8.210137046527066e-05	7.306446599386618e-05	5.338416190968827e-09	6.740635032275618e-09	-0.0005159837780643	1.568981960000694e-08	2.4617043908076197e-16	2.662392592255088e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
581.6383428979755	-1.3572729954111082	338303.1619291029	1.8421899840722424	661.2743053023434	-0.4281227144844024	0.1832890586574931	437283.7068530968	535.8497050019348	-2.763077067680115	287134.90635066055	7.634594881939742	555.0740919974999	501.4493091114552	1.15368	23.097755	0.150477900607422	0.1188299613562518	-0.0513739632	0.0810891308	-0.0986982569	0.0353140879	-0.0387890659	0.0801643046	0.108209984	-0.0584230599	-0.0355015094	0.0688149639	0.1999799867	0.0990070263	-0.069118267	-0.1112881109	0.048800157	7.4451e-05	-0.1144750923	-0.0275517392	0.0392780755	-0.0267320614	-0.0917070909	0.0952640103	-0.0182703429	-0.0578436712	-0.0449164931	0.0463701536	0.0712994613	-0.0619545836	-0.1996320163	-0.0001552738	-0.1061347066	0.0979292305	-0.1035438427	-0.0588446589	0.1622622219	0.0470176566	8.65266e-05	0.0231924664	-0.0994508356	-0.0213155356	0.0939553803	0.0029454779	-0.0771092289	0.0741466917	-0.140385057	-0.0028971324	0.1327733211	-0.0208529354	0.0668717603	-0.0624384427	-0.0517503504	0.0263548614	-0.0005717084	0.0168941453	0.0802018488	-0.0003899577	-0.0488638705	0.1807600556	0.046909676	0.0696508082	-0.0592938954	0.0589232749	-0.0315613653	0.0099158177	0.0749592254	0.0733130287	0.072333177	0.0116606731	-0.0251667665	-0.1225704764	0.0185990055	0.058541159	0.0559088425	-0.0105216602	-0.1751580966	0.0193914063	-0.0233704426	-0.0936085824	0.0761812948	0.0324738112	0.0486610656	-0.0428292052	0.166195363	-0.1102297275	0.0742632484	-0.0206527093	-0.100739659	0.0	-0.0188330951908284	-5.277361123039864e-05	0.0003546854744668	2.7850540422972582e-09	0.0179140226673695	-0.1136235835376027	0.000320912208127	0.0129103187359265	0.0720506875787663	-0.0141812775278964	0.0051913015805729	0.0002011086323232	-4.596924761097844e-05	0.0003470090775041	2.113171725919447e-09	1.204152998702614e-07	0.00013351024434	5.140887387472933e-05	2.6428723130678273e-09	1.78249853437265e-08	-0.0004619964108293	5.398736723499997e-05	2.914635820966749e-09	2.1344068361915533e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
583.5117390644398	1.8733961664643173	340485.9496260069	3.5096131965232007	661.2786220038608	0.0043167015174958	1.863391199115104e-05	437289.4159193251	538.693295537209	2.8435905352741884	290190.4666567388	8.086007132300946	557.7539426761203	508.6603239160349	1.1163	22.349386	0.1430125067190822	0.0921334955887	0.0714853165	-0.0885967735	-0.0612311133	0.0207715004	0.0376360288	-0.0635852177	0.0196896092	-0.0443358765	-0.025809663	-0.0351444019	-0.1208841259	-0.0760448268	0.0214325505	0.0697997931	0.0383857948	-0.0723689315	0.0097388013	-0.0374950398	-0.0227135926	0.0537208321	0.0718111391	0.0129403852	-0.0888770795	0.126511622	-0.018013586	0.1149470052	0.0569051796	0.0606609054	-0.1774958993	-0.0356947781	-0.1001638355	-0.0178830603	-0.0060408138	0.0953890633	-0.0018508842	0.0719929395	-0.0629013081	-0.0492374942	0.0552475147	-0.0019594526	-0.0374971999	0.0573173265	0.0579798002	0.0260392226	0.0909827277	0.0276928273	0.1155466305	0.0370288058	0.0561209356	0.0413211887	-0.0929945339	-0.0788086027	-0.0165912574	-0.2237914443	0.1245374879	-0.1284818967	0.0468793527	0.1033856492	-0.0168953075	0.0472166724	0.0447906246	-0.0897453914	0.0024671122	-0.0674133904	0.08509637	0.0413709014	0.0697279304	0.0926301375	0.0570923679	0.0677503065	0.0413354134	-0.1194864475	0.057344748	-0.0150833854	-0.0061252762	0.0107855804	0.0338974275	-0.0894234812	-0.0707509517	0.1700888629	-0.0088422006	-0.1165516734	0.0282724214	-0.0207436463	0.0723719246	-0.0254402467	-0.1041552675	0.0	-0.0025772515228226	0.0162558436680058	6.64222541189141e-06	0.0002642524533586	0.1020014892489484	0.0840874665815789	0.0104043038090033	0.0070707020361081	0.0920941011459177	0.0200434135671514	0.0084813234658745	0.0004017384274238	-0.0003509414238389	-0.0003049721762279	1.231598829660745e-07	9.300802827319449e-08	0.0002270903524124	9.358010807240002e-05	8.757236626842068e-09	5.157002815878803e-08	-0.0005159597845759	-5.396337374659999e-05	2.912045706115237e-09	2.662144992996091e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
581.585296621966	-1.9264424424737852	338241.4572468602	3.711180484164364	660.9860318336652	-0.2925901701956945	0.0856090076951455	436902.534279215	535.2416644712695	-3.451631065939523	286483.639385975	11.913757015358808	554.803873675311	503.98315986919727	1.172003	23.464615	0.2138258139831537	0.1476159764876812	-0.0869512707	0.0853505903	-0.0335393103	0.0294969987	-0.0254206702	0.09530568	0.1173027847	0.0546750029	0.0519814442	0.0002239738	0.0752601405	0.03830485	-0.0140130895	-0.0964851602	-0.0579718491	0.0986304928	0.0037156931	0.0374950491	0.0204632124	-0.0545266252	-0.0770387224	-0.1059256986	0.0656111966	-0.0816568096	0.0258970264	0.1473397897	0.2037292619	-0.0143462689	-0.0022645644	0.0271292198	0.0414121469	-0.0591696939	0.0312086202	0.0449121425	0.0600394033	0.1043625996	0.1191495329	0.0607382502	-0.0962024673	-0.0480187701	0.0191608306	-0.1192877405	-0.042604722	0.0047857556	-0.069424134	-0.0122798143	-0.0473070444	-0.0767326567	-0.0856183237	-0.0428775323	-0.0704259145	0.0642420022	0.0681583772	0.0284853686	0.1603383438	0.1813914249	0.0956807466	0.1097161824	0.0183271809	0.0152054838	-0.0880306378	0.0865424664	0.0107706707	0.0618559831	0.1045108233	0.0642160162	-0.0358185746	0.0103897257	-0.1027419598	-0.1021962259	0.0707701241	-0.0282129253	0.0189654659	-0.0065737482	-0.0299532542	0.1093119021	-0.005545168	0.0864609731	-0.0235027401	-0.0070512053	0.0937429913	-0.043721429	0.1607807026	0.0171758491	0.0704484286	-0.0301825523	-0.1071542885	0.0	-0.0187803350672908	-0.0162030835444682	0.0003527009852397	0.000262539916349	-0.0347655286452237	-0.1367670178941721	0.0012086419819818	0.0187052171836647	0.0413386732616345	-0.0507554278842832	0.0017088859070321	0.0025761134597166	-0.0002939783249209	5.696309891800003e-05	8.642325552329827e-08	3.244794638341856e-09	8.207582470709518e-05	-0.0001450145277053	2.102921324559262e-08	6.7364410013498155e-09	-0.0005159878511572	-2.806658130005083e-08	7.877329858723632e-16	2.6624346254182484e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
583.0792500821883	1.4939534602223148	339981.4118764071	2.2318969413102274	662.0073690042867	1.021337170621564	1.0431296160932615	438253.75661597785	537.8225012020189	2.580836730749411	289253.0427991956	6.6607182307853074	556.4900643807871	512.9161765388254	1.154224	23.10865	0.2669754899419752	0.1834915601514538	0.0629835125	-0.0963698177	0.0007214857	0.0448052246	0.0132275999	-0.0354441058	-0.092089139	-0.0567413836	-0.0785356783	-0.0094562043	-0.0752902064	-0.0522157857	-0.0449117037	0.0703986377	-0.0232230654	-0.0854182696	-0.0143698037	-0.0303622192	0.0297677057	-0.0575983851	0.1069442481	0.083445538	0.0566996698	0.0795670908	-0.0292918078	0.0691961401	-0.022540711	-0.0369590193	0.0111975029	-0.0350639728	0.0118846391	0.0450228754	-0.0217972481	0.0346352198	-0.1267209046	-0.0534814096	0.0740223194	0.0241241804	0.0647547875	0.0356675779	-0.0381172394	0.0991965897	-0.0415989857	-0.0077608757	0.0742300589	0.0843222737	-0.0228481243	-0.090554226	-0.0724911891	0.1356755956	-0.0021183933	-0.0288369631	-0.0425147792	-0.0521190034	0.072598255	0.0155559712	-0.0005711744	-0.0964078551	0.0845460973	0.0914718371	0.0464189437	-0.1063735293	-0.0067476159	-0.0446565967	0.0481031802	0.0300696336	0.0962860043	0.1283174331	0.0047031764	0.0391362803	0.0399109919	-0.0202786636	0.0060102749	-0.0213992369	0.0378632719	0.0632440103	0.0022194256	0.0593067807	-0.0461625768	0.1034071303	-0.0066166046	-0.0508512072	-0.0400183422	-0.0235261197	0.0684936154	-0.0348711943	-0.1097247271	0.0	0.0030529520531388	0.0218332871204296	9.320516238764414e-06	0.0004766924264831	0.1373878411642977	0.1721533698095214	0.0188754188997862	0.0296367827367738	0.0966033598109135	0.055264686549279	0.0093322091267568	0.00305418557939	-0.0003333972550763	-3.941893015540002e-05	1.1115372969241145e-07	1.5538520545963048e-09	0.0003970857321697	0.0003150099074626	9.923124179959887e-08	1.5767707869274672e-07	-0.0005159337595203	5.409163690009086e-08	2.9259051825312708e-15	2.661876442127507e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
581.4256818931068	-1.6535681890815113	338055.82356486423	2.7342877559423084	660.5119863733069	-1.4953826309798617	2.2361692130362525	436276.0841428115	535.8935580091412	-1.928943192877682	287181.9055156968	3.7208218413491463	554.4647625506366	507.9430767423871	1.069466	21.411722	0.2013107683756124	0.1413247787376489	-0.075471437	0.0637642412	-0.0187881587	-0.0225885105	-0.0113286791	0.0725875498	0.114936838	0.0228851466	0.0343324419	0.0018266447	0.0065040739	-0.038655731	0.0012789673	-0.0911311133	0.0099958431	0.0754220939	-0.0075257236	0.0738766136	-0.0694017314	-0.0573079989	0.0919695324	0.0008263636	0.1319744485	-0.0673686787	0.0192419535	-0.0138961188	0.0563077581	0.1401194702	-0.052730259	-0.0553270041	-0.0807364374	0.0551501566	-0.1070496646	-0.0956850693	0.0281672825	0.0199603622	0.0362073721	0.0040667602	-0.0798981359	-0.0283626607	0.0232692978	-0.0828390581	-0.0307831172	0.0418641003	-0.0154704967	0.1426552326	-0.0917910526	-0.0656844408	-0.0884164877	0.035310087	0.002940578	0.0355105824	0.0359813267	0.0386495638	0.0139029218	0.0145197738	0.0443800772	0.1412472759	-0.0213383724	0.1664977872	-0.0637337961	0.068566218	0.0157324986	-0.0108904437	0.1039428042	0.0675454546	-0.0303239631	0.0107494781	-0.0681253375	-0.0714377952	0.0430513836	-0.0435923026	-0.0314399967	-0.0450337557	-0.0039935684	0.094532495	0.0193279867	0.0983805013	-0.0728129459	0.0368988326	0.1128708766	-0.0851967799	0.0698656938	-0.0758387379	0.066508354	-0.0394978367	-0.1118563022	0.0	-0.009065279040783	-0.0121182310939218	8.217928408725954e-05	0.0001468515248456	0.0029358102561189	-0.1344520309081788	8.618981859932922e-06	0.0180773486153338	0.0654887802619867	-0.0311145795489267	0.0042887803402027	0.0009681170605064	-0.000175978349531	0.0001574189055453	3.096837950365481e-08	2.478071182308009e-08	8.20449028196002e-05	-0.00031504082935	9.925072415759872e-08	6.7313660786776405e-09	-0.0005159925611166	-5.8801596300017e-08	3.457627727430173e-15	2.6624832312766814e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
