global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
579.9545070226035	0.4133464300518881	0.1708552712366404	336347.230215831	635.2483985582987	-1.2327465852101795	1.5196641433473586	403540.5278708832	559.154518874956	-0.0474403108445358	0.0022505830930261	312653.77597828355	559.2776007755527	534.9609013251751	1.010426	18.676176	0.2848162218932682	0.1922094107137152	0.0751399019	-0.1586422312	-0.0540198315	0.0834844824	-0.0050864266	0.0923918676	-0.1173595846	0.1258851568	0.0305957452	0.0785460964	-0.0608453384	-0.0317610854	0.0373550118	-0.0911012464	0.0026299454	0.0243362529	-0.0536042355	0.0871307721	-0.1433482557	-0.0064931962	-0.216458977	0.0221603026	0.0756616697	0.1390152103	0.0906433438	0.0527728517	0.1027678277	0.0464978893	-0.0399023283	0.0460135903	-0.0343948631	-0.0050361118	-0.0749206683	-0.0514458729	0.0511757488	-0.0901591001	0.0476343159	0.0122463664	-0.0906083329	0.0867803849	-0.0417288711	0.0878588973	-0.0485027431	-0.152429264	-0.0286890848	0.0399540211	0.0328083996	-0.0344332368	-0.1034528538	0.092307829	-0.0546345232	-0.0579469445	-0.0392946154	0.1033105191	-0.1669233052	0.1363407367	-0.0338712333	0.0118108944	-0.0739165232	-0.0413281826	0.0449820432	0.1165316889	0.0397562727	-0.0975114205	0.048884137	-0.0131796086	-0.0072848312	0.0400311184	-0.0461912056	-0.0308343322	-0.0627933578	0.0022400031	0.1378063803	0.0555726398	-0.0355905051	-0.1005221541	-0.0543128034	0.0352314738	-0.1140464514	-0.0225718436	0.1088399377	-0.1180439944	0.2028929603	-0.0763500298	0.0109333851	0.0039931745	-0.0239711038	0.0483178226	-0.0873006658	0.0181959693	-0.0639786847	-0.0238681757	-0.1421196232	-0.0243529666	-0.0471671359	0.0067872034	-0.1318263989	0.098137155	0.0513420481	-0.010866692	-0.0134117676837064	-0.0056975769852699	3.246238350307725e-05	0.0001798755124017	-0.0913486709896318	-0.170716223290654	0.0083445796915719	0.0291440288946244	-0.0268857766820076	-0.0689496462026255	0.0007228449877947	0.0047540537114672	0.0005510027171625	0.0004890033887513	3.03603994320458e-07	2.391243142103191e-07	3.195230716013242e-05	-0.0001180479551371	1.0209499328554496e-09	1.3935319712066729e-08	-0.0001730088504941	-0.0001820041644058	2.9932062349289844e-08	3.3125515861069464e-08	0.0	0.0	0.0
581.5278210642597	1.5733140416562037	2.4753170736725787	338174.60667174566	638.3869487126668	3.1385501543680903	9.850497071483964	407537.896286669	559.1385804171881	-0.015938457767902	0.0002540344360191	312635.95211094833	559.9348112624841	543.2242341175389	1.052806	19.459499	0.2517132282830004	0.1592494362228284	0.0588557484	-0.2313436338	-0.0178336506	-0.0037749376	0.0246883078	0.1619984568	-0.1603794656	0.0718095249	0.0048880543	0.15387013	0.0094349237	-0.0334122318	-0.0011481106	-0.2057072054	0.1081010206	-0.0600675922	-0.0647794962	-0.01466969	-0.0431745556	0.0142661049	0.0042185831	-0.0404301372	-0.0467411909	-0.0353536011	-0.0989649577	0.044979907	0.0796168854	-0.0516651515	-0.0165798669	-0.0227498091	0.0392592288	-0.0526149472	0.01761338	-0.078751249	-0.0301408507	0.0361643125	0.006758721	-0.042218318	0.0905425669	0.0916352752	-0.0306994578	-0.0465694996	0.0557855955	0.1252428157	0.0303879434	0.1924437258	-0.0053234442	-0.0897894163	-0.2097884269	0.003516414	0.1138335129	-0.1142578693	-0.0015888207	0.0491307836	-0.0756805993	0.052828524	0.0162430049	0.0462262493	0.0144351484	0.0608649188	-0.0044893371	0.1183396917	0.038109192	0.0088445954	0.0755588687	-0.1169205171	0.0753009799	-0.0121555112	-0.156959032	0.1509456927	0.0299859095	-0.0575214703	0.0351045694	0.0620782418	-0.068911936	0.0046133772	-0.0747653453	0.0916235398	-0.1176498932	-0.0438538748	-0.0591693164	-0.1353765445	0.0519562005	-0.1481299535	0.0602109532	-0.0844663445	-0.0619940973	-0.097444932	-0.0319378322	0.0589348381	-0.0313324964	0.0402058719	-0.210684212	0.1016532025	-0.063481489	0.022037821	0.0651729733	0.0968413356	0.0469659021	-0.0180634961	-0.0005928469500418	0.0128189207336646	0.0001643247287759	3.514675061738645e-07	0.0446747187497891	0.1360233897394209	0.0019958304953727	0.0185023625562023	0.0506854918885153	0.0775712685705229	0.0025690190879807	0.0060173017076401	0.0004699998417593	-8.100287540320006e-05	2.2089985125376706e-07	6.561465823586354e-09	0.0002830000325124	0.0002510477253522	8.008901840201946e-08	6.302496040454758e-08	9.335335382723456e-07	0.0001739423840323	8.714848670792849e-13	3.02559529628653e-08	0.0	0.0	0.0
580.5446428005331	-0.983178263726586	0.9666394982644244	337032.0822843985	636.8936590512593	-1.4932896614075162	2.2299140128665744	405633.53293970175	559.4440744735219	0.3054940563338277	0.0933266184552959	312977.6724635356	560.721018456992	540.8827606557567	1.006714	18.607563	0.1729537473977935	0.1083123236419985	0.0627751314	-0.202151195	-0.0465769151	0.0335305084	0.0065858549	0.118889408	-0.083001447	0.1163936527	0.0162467879	0.1736878418	0.0708302994	0.0060683988	0.011774373	-0.1695600687	0.0505600694	0.0078564576	0.0803699545	-0.0288422034	0.060031682	-0.0181264589	-0.045834766	-0.0464361058	-0.1067119035	0.1348763345	0.0097864155	0.1322177752	0.103592948	-0.0076355658	-0.1093584353	0.0480884217	-0.0791154509	-6.8131e-06	-0.1340151591	0.0130100013	0.0865374735	-0.0394691649	0.0129947749	-0.0139861854	0.0540439326	-0.1522804914	0.0599672246	-0.0776679725	0.0092162231	0.067400577	-0.0407501225	-0.0432093136	0.0023658123	-0.016525206	-0.1303162742	-0.0127087676	0.037522843	-0.141706169	0.065496038	-0.0459440639	-0.1377258244	-0.0875995105	0.0165909019	0.0868011544	-0.0803989465	-0.0693058564	0.0170164903	0.1706433884	0.0466953783	0.0675485615	0.0062672392	-0.0406064997	-0.0034578943	0.0352635943	-0.0783217992	0.0416958052	-0.0594638925	0.019534498	0.0423201738	0.048690773	-0.0668831082	-0.0662858987	-0.0966016083	0.0434276223	-0.0638900191	-0.0375198948	0.0267138389	-0.0656485941	0.241817811	-0.0798155294	0.0467423078	0.0276659371	-0.0391469236	0.0813422187	0.00940277	0.1157625725	0.0137285071	0.0565287767	-0.062568882	-0.0299951867	0.0083679923	-0.0993703358	0.0039544643	0.0955030384	0.0425073619	-0.0251890118	0.0017209619565363	0.0023138089065781	5.353711656160143e-06	2.96171005584525e-06	-0.0401978718045796	-0.0848725905543687	0.0016158688976174	0.0072033566274095	0.0043951308861522	-0.0462903610023631	1.9317175506409026e-05	0.002142797521729	0.0010410282012906	0.0005710283595312	1.0837397158823418e-06	3.260733873890075e-07	0.000324408653239	4.14086207266e-05	1.0524097429634175e-07	1.7146738704794071e-09	-0.0001761692248935	-0.0001771027584317	3.1035595799576584e-08	3.136538704414272e-08	0.0	0.0	0.0
579.0087599615874	-1.5358828389456676	2.3589360949678038	335251.1441122552	637.5514139493306	0.6577548980712891	0.4326415059367718	406471.8054287907	558.9029826257685	-0.5410918477534779	0.2927803877052728	312372.54398798005	559.9318245082449	537.1374429170279	1.072574	19.824888	0.2506947410999188	0.1618202116798875	0.0417002393	-0.1757071664	-0.0497835196	-0.0359149441	0.0414904355	0.1210253658	-0.0818645986	0.0240388514	0.1068130809	0.2120721016	-0.0779008198	0.0116318549	-0.0119939522	-0.1237817254	0.1219225532	-0.0570048806	0.0288082322	-0.0241407329	-0.0440423937	0.0647054773	-0.0522215707	0.1168489958	-0.0248975926	-0.0240419136	0.0038094276	-0.1003402126	0.2369185718	-0.0058049315	-0.0662285135	-0.1040513203	-0.0284433112	0.0545791109	-0.0485780649	0.042749775	0.0114049906	0.0152750025	-0.0700731221	0.1588564503	-0.0787814947	0.0369971462	-0.0463446629	-0.0194115579	-0.1022004364	0.0004088871	-0.2299603932	0.0569280668	-0.0245653261	-0.0338971356	-0.1079909284	0.0802159632	0.1025617477	-0.0439314776	0.1407423066	0.029415865	-0.0791167448	0.0525398958	0.0729806938	0.0377616233	0.0512399395	0.1176209988	0.0087901546	0.184164473	-0.0758268077	-0.035389217	-0.1093208066	-0.007411477	0.0567626347	-0.1063203076	-0.0470575512	0.0511945794	0.0338721834	-0.0645557334	0.1755173505	0.0362695959	-0.0885906876	0.0094052353	-0.1052750874	0.0961400446	-0.0579426491	-0.0466966932	-0.1349746198	-0.1258812897	0.0572690388	-0.1132676657	0.2028372717	-0.050142534	0.0202135883	-0.0187937463	-0.0568551673	-0.0080863466	-0.019499222	-0.02509834	-0.0719589105	0.0970739623	-0.0291544206	-0.1756736676	0.1172966181	0.0941228505	0.0379742494	-0.032215118	-0.0134587579906764	-0.0151797199472127	0.0002304238976758	0.0001811381666515	0.100328374659	0.1405262464635796	0.0100657827617166	0.0197476259451427	0.0811601712018728	0.0767650403157206	0.0065869733895173	0.0058928714146742	0.0010540045454313	1.2976344140700142e-05	1.1109255817898417e-06	1.6838550725788286e-10	0.00015000046543	-0.000174408187809	2.2500139629216626e-08	3.0418215974819415e-08	9.209306249185556e-07	0.0001770901555184	8.481132159128814e-13	3.1360923181537674e-08	0.0	0.0	0.0
577.7317835024891	-1.276976459098364	1.630668877091396	333774.0136689669	636.0151456197103	-1.5362683296202704	2.360120380594256	404515.26545766136	559.0045884816124	0.1016058558438999	0.0103237499417713	312486.1299434968	559.9156859030031	526.9736679336345	1.135035	20.979389	0.2693744722123098	0.1409361400714593	-0.0001952412	-0.056104879	-0.0035596331	-0.0078386072	0.0384935711	0.0731700159	0.0221026441	-0.0093395654	0.1123651237	0.1263609215	0.064092834	0.0237519641	0.0298049848	-0.022694857	0.0818104133	-0.0134609869	0.1036251449	-0.0399289524	-0.0652242793	0.032348905	0.0534565184	0.1089508418	0.0872062883	0.0533586022	0.0734191266	0.0709591396	0.0395350281	-0.0815384678	0.0718901707	-0.019284848	-0.0214894933	0.0321438881	0.0421633073	0.009101764	-0.1005702901	-0.0031029966	0.2197010007	0.0634065158	-0.0468627146	-0.040551008	-0.1655971294	0.1458971749	-0.0075034069	0.053384892	0.058954407	0.0092184729	-0.0205071928	0.0302202631	-0.0342199706	0.0413977083	0.0961968012	-0.0399605981	0.0632013073	-0.0278326924	-0.0300904529	0.1046821696	0.0349513628	-0.1143747993	-0.1439017967	-0.0212336621	0.0472816437	0.0826199351	-0.0528478882	0.0775594123	-0.0521899357	0.0195801881	-0.0638172404	0.026055126	-0.1268105632	0.0608023439	0.0071997509	-0.1872319069	0.0698351917	-0.0007759586	-0.0117697499	-0.0037738102	-0.0661635677	0.0110255883	0.0479211348	-0.0114849345	-0.0357558705	-0.0275519131	0.1723656422	-0.0575321709	0.0566910891	0.0127781483	-0.0382869789	0.006870784	0.0620708194	0.1410722396	-0.0135270732	-0.1123135538	-0.0187030824	-0.0237505568	-0.0263433923	-0.0297117416	-0.0223803947	0.0927013771	0.0333745172	-0.0391140859	-0.0524798333590155	-0.0390210753683391	0.0015226443229016	0.00275413290939	-0.0037925787457737	-0.1041209534047737	1.4383653542894411e-05	0.010841172937919	0.0649136312146367	-0.0162465399872361	0.0042137795174698	0.0002639500615568	0.001693819023439	0.0006398144780076	2.8690228841638475e-06	4.093625662682655e-07	0.0005480178190468	0.0003980173536168	3.003235299928113e-07	1.5841781378012086e-07	-0.0011609653067898	-0.0011618862374147	1.3478404435695349e-06	1.3499796286937316e-06	0.0	0.0	0.0
578.9599555724889	1.2281720699998004	1.5084066335275947	335194.6301564983	635.0878988265991	-0.9272467931111804	0.8597866153349684	403336.6392359847	560.7159569771442	1.711368495531815	2.9287821274988275	314402.3844087946	561.7516883691025	520.8739879689065	1.256833	23.230639	0.3870491674621159	0.191753089636139	-0.0673967672	-0.007649396	0.100632537	-0.0449905538	0.0075347348	0.0853968085	0.0166981013	-0.0911552837	-0.176969632	0.0883532778	-0.0013240855	0.1253943012	0.0999627592	-0.1668026236	0.0302382523	-0.0420390704	-0.0350297647	-0.0031551065	-0.0093413995	-0.0616706861	0.1333981651	-0.0780657026	0.0564112136	-0.0194451577	0.0118858385	-0.0422006323	-0.0861648168	0.1334482809	0.1386022493	0.0410240108	0.0939471696	0.0991422684	0.1743095375	-0.0197542124	-0.0056701928	0.0698331781	0.0588233971	0.0245265946	0.0334910942	-0.0741492683	-0.0784470351	-0.0452016189	-0.0927687555	-0.0293845597	0.0401697041	-0.006229854	-0.043979885	0.0954521735	-0.1319581329	-0.1508938471	0.1539126105	-0.0018020881	0.0112718	0.0423109691	0.0588352293	-0.059828891	-0.0405282403	-0.0323500739	0.0398929555	0.0090963858	0.0054569347	-0.1767320487	-0.0158354876	-0.0927446384	0.046515655	0.0518266424	-0.0121371471	0.1137132833	0.0898657393	-0.0431844311	-0.1068066808	-0.0348305481	0.0283304635	-0.0496519796	0.0010795774	0.1134104002	-0.1101128083	0.0184570817	0.0133459387	0.0479832231	-0.1838148082	-0.0081463899	-0.0230591999	0.1423589521	0.0118563534	0.155024208	-0.0939575994	-0.1491501077	0.0131713683	0.1446190552	0.0513559638	0.112429618	-0.0555053464	0.1352388398	-0.0832858673	0.1154547098	0.0445080643	0.0912392418	0.0287162347	-0.0458586883	-0.0856175461023838	-0.0331377127433683	0.0010981080058619	0.0073303642005938	0.1451319026736826	0.1489244814194563	0.0210632691736832	0.0221785011660539	0.113279017640238	0.0483653864256013	0.0128321358375373	0.0023392106040977	0.0006192364348666	-0.0010745825885724	3.83453762266297e-07	1.1547277396629598e-06	0.0016068327858818	0.001058814966835	2.5819116017846666e-06	1.1210891339938022e-06	-0.0021599994888562	-0.0009990341820664	4.6655977918590456e-06	9.980692969370806e-07	0.0	0.0	0.0
579.1914682519398	0.2315126794509296	0.0535981207465489	335462.7568958378	637.1395186106364	2.051619784037257	4.209143738253081	405946.7661753935	560.4206769596177	-0.2952800175264656	0.0871902887504298	314071.3351638762	562.1544244134532	524.2689006867402	1.064427	19.674299	0.1760363139180284	0.0844980405898902	-0.0755358023	-0.0044844958	0.0699915554	-0.0581897795	0.034608757	0.081206589	0.0732432458	-0.0643728497	-0.045547063	0.0431859125	-0.0098291295	0.1278368375	0.0571368475	-0.0766781568	0.0352174232	0.0272169242	0.0128416236	-0.113300402	0.0865273215	0.1000562201	0.1512558223	0.1119520705	-0.0688129092	-0.0991017895	0.1137547689	-0.0394393474	-0.1971026768	0.0674229355	0.0443250798	0.0739270806	0.0753288723	-0.2067354771	-0.0529696033	0.0148451666	-0.0227184697	0.0136473273	0.2010707117	-0.0624058469	-0.0767688295	-0.1751368752	-0.0668387361	-0.0953688468	-0.0274264854	-0.1132099448	-0.087719561	-0.0452424523	-0.0728721023	0.1135866608	-0.0725668499	-0.1043089355	0.0645432979	0.023997452	0.1320668833	-0.1141440622	0.0819217896	0.0036767483	-0.0180502804	-0.0626228839	0.0231143979	-0.1202951358	-0.1416641735	-0.0740640954	-0.0529427928	0.0460474285	-0.0398561738	-0.0674236825	0.0595153908	-0.0146982141	-0.0707677341	-0.0303906631	-0.250378166	-0.192456606	-0.0558232332	-0.063264597	0.0003218828	0.0944609755	-0.0938744727	-0.0153377603	0.0911595625	0.0814573075	-0.2017699712	0.0482755478	0.0237585778	-0.0600825064	-0.0736069631	0.1517280373	-0.0496094312	0.0074705102	-0.0549420446	0.1671264222	0.028118042	0.053742435	0.0664039148	-0.085513851	0.0208278484	0.0378869031	0.1022785377	0.089737086	0.0240075741	-0.0524223074	-0.1242110190596719	-0.0385934729572881	0.0014894561549049	0.0154283772558421	0.1037603619688383	-0.0413715407048442	0.0107662127159043	0.0017116043802925	0.1202441266100891	0.0069651089698511	0.0144586499842231	4.8512742961900246e-05	0.0015051691904317	0.000885932755565	2.265534291824819e-06	7.848768473831711e-07	0.0020040053512624	0.0003971725653805	4.016037447888335e-06	1.5774604669100688e-07	-0.0026590179936314	-0.0004990185047751	7.070376690455556e-06	2.490194681080762e-07	0.0	0.0	0.0
579.3145641676482	0.1230959157084043	0.0151526044640906	335605.3642567522	635.6402077039082	-1.4993109067281694	2.247933195034045	404038.4736498676	560.6793683468832	0.2586913872654577	0.066921233845327	314361.3540898599	562.4718349704574	525.096125812615	1.054169	19.48469	0.0840721711669585	0.0487392796817881	-0.117762619	-0.0036743676	0.0734657435	-0.0171513568	0.0342883058	0.0740900367	0.0618167443	-0.1764952069	-0.1299591276	0.0326324132	-0.043701935	0.1452032756	0.0701379403	-0.0886812961	-0.1480428458	0.0233708634	-0.0201682099	-0.1006469566	0.0115092386	-0.0029322115	0.1073841657	0.09933206	0.1076166265	-0.0080994323	-0.0034087115	-0.1153778679	-0.0651182216	0.0682510096	-0.0462779417	0.2264471363	-0.0583328488	0.0387793659	0.1148255153	0.0506313928	-0.0456035634	-0.0515016088	-0.0364974051	0.1077762156	0.104721368	0.0091818429	-0.0851990011	-0.0932075584	-0.0469922914	-0.0941235726	0.0021406868	-0.0307508771	-0.0653854568	0.1182051374	-0.1132449647	-0.1562406916	0.0120165128	0.0925319297	0.0754779794	0.0064925273	0.0878423799	-0.0800113604	0.0549848823	-0.067323148	0.0252915178	-0.0983806512	-0.1550744056	-0.0609978876	0.0074151931	-0.1906780952	-0.0199707821	0.2234621149	0.0149665054	0.0220482208	0.0379422767	-0.0938429109	-0.1192455967	-0.1162710534	0.0107978152	-0.1009247313	0.0167887195	0.0928493328	-0.1449058185	-0.0131529953	0.1427157329	0.1222531182	-0.1025221312	0.0156882642	-0.0432643254	0.1257111835	-0.1444248451	0.2798618038	-0.1330507946	-0.06949014	-0.199314078	0.1835552605	0.1117548209	-0.0074533939	-0.1133706736	0.0852634602	0.0098270458	0.0004495316	0.0839245063	0.0881955685	0.0192567962	-0.0587790397	-0.1257927254831372	-0.0015817064234652	2.5017952100313683e-06	0.0158238097844759	0.0681923809877389	-0.0355679809810993	0.0046502008247769	0.0012650812710718	0.149289309525983	0.0290451829158938	0.0222872979387447	0.0008436226506177	0.001610929588909	0.0001057603984773	2.59509414042252e-06	1.1185261886077298e-08	0.0020186772772905	1.4671926028100076e-05	4.075057949848986e-06	2.1526541337404048e-10	-0.002896131686056	-0.0002371136924246	8.38757874297757e-06	5.622290313522782e-08	0.0	0.0	0.0
577.6314370293145	-1.6831271383337023	2.8329169637953986	333658.0770445509	635.3200821081797	-0.3201255957285411	0.1024803970405533	403631.6067299442	559.4711118612097	-1.2082564856734734	1.4598837351720124	313007.9250072182	561.3078437918363	523.6311492610013	1.35257	25.000177	0.237260864030292	0.1251841356953102	-0.0773495476	0.0162987843	-0.0313740111	0.0608671871	0.0306529174	0.0130589274	0.1618430427	-0.0206788503	0.0690649957	0.0527042011	-0.0013771024	0.0949259632	0.0317963309	-0.0401399618	0.0034618697	0.0296811684	0.2131149945	0.0722128412	0.1523879441	0.0230147628	0.1349263633	0.2017121002	-0.0386391889	-0.0826290822	0.0397590503	0.0923194507	0.0666298412	-0.0937154602	0.0721966302	-0.007335111	-0.0291732298	0.1111079287	-0.0015529221	-0.0628117171	0.0742133007	0.1507843435	0.0489795628	0.0876283379	-0.3204247435	0.0678967113	0.0719787259	-0.0810981486	0.0897736902	-0.122564217	-0.0287338432	-0.0475504057	-0.0414811002	0.1294130198	0.0392889964	-0.0704097333	-0.0143485386	-0.0728054152	0.1952348975	-0.1166194074	0.0351613091	0.0357865411	0.1009497543	0.0010962791	-0.0012430015	-0.0089195268	-0.1809719554	0.0202555868	-0.0495825039	0.1012095735	-0.1895137635	0.0098522352	-0.1708338008	0.0111613019	0.1273228601	-0.0004515348	0.0614191823	-0.043387711	0.1991239807	-0.0706882085	0.012802961	-0.046267483	-0.0506191067	-0.071760778	0.2174758609	0.1500657573	-0.1439673321	0.0050009002	0.0068081973	-0.1513619013	-0.0512858856	-0.0291055835	-0.113715416	0.1441328576	-0.0953373433	0.1753069929	0.2118816668	0.1466219651	0.0669610452	-0.2050968646	0.1730647167	0.0905136671	-0.2130760537	0.0866153656	0.0144722352	-0.0649037979	-0.1138236129746559	0.0119691125084812	0.0001432596542406	0.0129558148706042	0.0510159617887495	-0.0171764191989894	0.0026026283572311	0.0002950293764994	0.0621994596792916	-0.0870898498466913	0.0038687727843958	0.0075846419463192	0.0027399167439875	0.0011289871550784	7.507143763983063e-06	1.2746119963322448e-06	0.0009132833194698	-0.0011053939578207	8.340864216217768e-07	1.2218958019865116e-06	-0.0030822602226794	-0.0001861285366234	9.500328080311664e-06	3.464383214556837e-08	0.0	0.0	0.0
574.7622950311641	-2.86914199815044	8.231975805550697	330351.6957894909	630.2276872158051	-5.092394892374614	25.932485739883056	397186.9377333826	556.6287706769643	-2.842341184245356	8.078903407657293	309835.58834534854	557.7800382814506	514.5636191177931	1.505821	27.83279	0.4439531165440256	0.2052050108294959	0.0696873669	0.0815230941	-0.0781767295	0.0196423341	-0.0800918486	-0.096889971	0.083302296	0.0241277043	0.1353507313	0.1126161109	0.0179465163	-0.1252781218	-0.0478393077	0.1231797312	0.0619182786	-0.025898449	0.2577865525	-0.0496770079	-0.0304846756	0.0305727284	-0.0984910613	0.1005806953	-0.0501879985	-0.1432918086	-0.0350214764	0.0869416415	0.1852666874	-0.0234434479	0.0312821294	0.1043187463	0.118786259	0.0730360286	-0.1531453703	-0.0241517205	0.006088546	-0.0682740095	0.0336931032	-0.0717650499	-0.0830771748	-0.1635577971	0.0105703345	0.0107054922	0.0225686184	0.0333539555	0.126471888	0.084651173	0.0718939433	-0.0043449604	0.195147207	0.0477142557	0.0054575639	-0.0366790455	0.1072281902	-0.0040906374	-0.1157285088	-0.0213531262	0.1317806939	0.0677585598	-0.1304964911	0.2501687311	-0.1681976207	0.0785453921	0.1898895118	0.0518786839	-0.2270530819	-0.1695160623	-0.0741973294	0.009627161	0.0142839021	-0.1427488677	-0.1306601875	-0.02287545	-0.0557794781	0.0670674583	-0.0283691444	-0.1585017691	0.0520240573	-0.0752786823	-0.0310814534	0.1965934047	-0.0994644856	-0.0556464251	0.1606873394	0.0082940977	-0.0212699669	-0.2682284424	-0.1086700743	0.2452524816	-0.0275944473	-0.0086509934	0.0484365105	0.0857186612	0.137683039	-0.1845931653	-0.0887597626	-0.1603471136	0.062584729	0.0849971703	0.0096622851	-0.0707724105	-0.0255886775956639	0.088234935378992	0.0077854038213348	0.0006547804210948	-0.0966299175692881	-0.1476458793580376	0.0093373409694474	0.0217993056914081	0.0249523455267706	-0.037247114152521	0.0006226195472873	0.0013873475126909	0.0013390221626977	-0.0014008945812898	1.7929803521956258e-06	1.962505627887124e-06	0.0009467681523898	3.348483291999997e-05	8.963699343795955e-07	1.1212340356803136e-09	-0.0011001358837997	0.0019821243388797	1.210298962823747e-06	3.928816894779287e-06	1.0	0.0	0.0
573.7844141061751	-0.9778809249889946	0.9562511034573316	329228.5538711666	631.4480366388957	1.2203494230906244	1.48925271443762	398726.6229751162	557.8813630336922	1.2525923567278596	1.5689876121330537	311231.61522033025	559.3157824016898	506.662928244564	1.397556	25.831684	0.2116438663916239	0.1073313091546669	0.0643056718	0.1306749496	-0.2413621535	0.145326907	-0.0996178409	-0.106519946	0.1716219058	-0.0173730522	0.045092061	0.0373504589	0.0250324872	-0.0981677218	-0.0132993671	0.0414796901	-0.0348797277	0.0239344221	0.1701155335	0.2202445673	-0.0230963758	-0.0736859049	0.0947800787	-0.0896945373	-0.1503958095	-0.0426488825	0.0619313821	-0.2223981118	0.0523961746	-0.0761348818	0.0148032986	0.0012145788	0.0924822105	-0.1922877599	0.0277149878	-0.0013986581	-0.0151215856	-0.1269301571	-0.0889967036	-0.0256438926	-0.0503671277	0.0967017175	0.0758753412	0.0148786044	-0.1564282999	-0.0411423246	-0.0479649366	0.0375015497	0.0754835589	0.0463805871	0.2234784104	0.042709542	-0.0845016379	-0.1192914271	0.1439505199	0.219452031	0.0277115125	-0.0592029967	0.0515058094	0.0132156956	0.1540652395	-0.0381474145	-0.0333090217	0.0348874059	-0.0425083893	-0.0642652947	-0.0703905393	0.0740687538	0.1993692601	0.043280228	-0.1981074869	0.0120642371	-0.0952293346	0.0269872004	-0.0839799807	0.0532383349	-0.0655021842	-0.2475923109	-0.0639541088	-0.0838696144	0.050786416	0.05034963	-0.0171378164	0.0722864053	-0.1014790899	0.0936236341	0.0107506066	0.0837356331	0.0383578457	0.0392776793	0.0040591792	-0.107521832	-0.013148947	-0.0641579139	0.0741669978	0.1522627074	-0.0961421083	-0.1053994559	0.0033076259	0.0833416924	0.004835384	-0.0763617167	-0.0053168691018186	0.0202718084938453	0.0004109462196111	2.8269097045873324e-05	-0.0337743168352346	0.0628556007340535	0.0011407044776868	0.0039508265436387	-0.0458500631770846	-0.0708024087038552	0.0021022282933426	0.0050129810782677	0.0023459429757689	0.0010069208130712	5.5034484455594415e-06	1.0138895237959663e-06	0.0008002140897227	-0.000146554062667	6.403425893907294e-07	2.1478093284232254e-08	-0.0011009419772588	-8.060934590999481e-07	1.212073237290516e-06	6.497866648037197e-13	0.0	0.0	0.0
