global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
583.2431979022673	0.6866903207011319	0.4715435965446233	340172.62789926335	594.3000969346964	3.327775091495141	353192.6052165895	11.074087059575495	534.7348517430971	-0.603515666804924	285941.36166871205	0.364231160078992	566.2032623291016	486.05282955831353	1.132176	19.349264	0.0976871982644152	0.0661064139384253	0.1362623416	0.0287056724	-0.0935130226	-0.1798270225	-0.1098381927	-0.0015200422	0.0774843998	-0.189140965	0.1050869639	-0.004331778	-0.0159729876	0.0088442997	0.0427521749	-0.0379529161	0.0070864925	-0.0174209471	-0.1628469401	-0.1621091492	-0.1226853899	-0.0014646367	-0.0755278484	0.2390811126	0.06303622	-0.0123478006	0.0803118051	0.0674230713	0.114238582	0.0392798564	0.0763178001	0.0529084008	0.081440089	-0.0952219645	0.189996671	-0.0008421026	0.071310295	-0.1425955809	-0.0382079474	0.133897593	-0.1276569246	0.0742881129	0.0867159165	-0.0261084096	0.0784312899	-0.0286020533	-0.1102524179	-0.052595089	-0.1126566043	0.1248224483	-0.0878010234	0.0896602722	0.1205764155	0.050674848	-0.1613291916	0.0433123841	0.0388126307	-0.0992134065	0.1593178812	-0.140368782	-0.0120319463	0.1115138576	0.1229639041	0.0756143385	0.1182456215	-0.0431395453	0.0964203884	-0.1425194985	0.1216210382	0.1022699502	-0.051417829	0.0829440368	-0.0739245497	0.014676552	0.175591802	0.0790744588	0.1195415426	-0.04980632	-0.0174061819	-0.1362333335	0.1203720854	0.1138851577	0.065631885	0.1923484342	0.0919047059	0.1410973243	-0.2120919157	-0.1975714326	0.1243427129	-0.0417142518	0.0213711571	-0.0129030105	0.2402083065	-0.1264176316	-0.0484819779	5.4838e-06	0.0282462388	0.1233819905	-0.043364699	0.1268893129	0.0995108621	0.05508524	-0.0048841247	0.0	-0.0531006940610723	-0.004601504000476	2.117383906639753e-05	0.0028196837097675	-0.0279295223575957	-0.0045227076893611	0.0007800582191234	2.0454884843406022e-05	-0.0785304998512188	-0.046066928685569	0.0021221619185213	0.0061670394068822	0.000777628079708	0.0007925117121062	6.047054303503516e-07	6.280748138256252e-07	0.000405255394321	-7.486335869000271e-07	5.604522474348004e-13	1.642319346262692e-07	-0.0006296577649339	-5.666081208700001e-05	3.964689009415545e-07	3.2104476263583272e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
583.2760233197895	0.03282541752219	0.0010775080355061	340210.9193797476	591.4001868715826	-2.899910063113793	349754.18103174283	8.409478374148646	536.8718515056453	2.1369997625481574	288231.38493909966	4.566767985130881	566.5764081599732	483.689430813624	1.165077	19.911568	0.0701903165399285	0.0392261329655469	0.138910001	-0.0167812923	-0.0721428967	-0.1253195079	-0.0164989393	-0.0109455965	0.0631901717	-0.1593686433	0.0570828548	0.0330681751	-0.0479964279	-0.0194021838	0.0943922072	0.0369731511	-0.0312636428	-0.0939998843	-0.0717541047	0.0396148022	-0.2104832485	0.0300880546	0.07661062	0.0717984763	-0.1022940555	0.0912542225	-0.0727798975	-0.0355413935	0.0437665639	0.0131016682	0.0289348705	0.2269448422	0.0880225813	0.018822811	-0.0424387586	-0.0307788067	0.0820771556	0.0460852859	0.040928381	0.0151218744	0.042520983	0.0056274487	-0.0395823488	0.0380372355	-0.0738433951	-0.0221644699	0.0859781893	0.0176961755	-0.1369399254	0.1098702136	-0.131595452	0.0609829782	0.0887697431	0.0117745492	-0.0034407117	0.0376346465	0.040609977	0.0189480701	0.0292746178	0.028996852	0.0751378615	0.0620208046	0.1786776972	-0.005653506	0.0442856647	-0.0921932147	0.0977935163	-0.0467338067	0.0044568951	-0.0868658037	0.0021409936	0.1816196527	0.0122638183	0.1564985745	-0.0559372836	-0.1074455529	0.122543193	-0.0075362518	0.0061899757	-0.1044922894	0.0275127648	-0.0482232868	-0.1276645576	0.0060826359	-0.0453987725	0.0173118635	0.0552735566	0.0063552426	-0.0575735048	0.0864977052	-0.0105296687	-0.0697420029	0.0495573608	0.0236746843	-0.0912913657	0.0122489554	0.1258585885	0.0989784224	0.1073409849	-0.0220005656	0.0982378286	0.0507395216	-0.0121913197	0.0	-0.0459922266185941	0.0071084674424782	5.0530309380772566e-05	0.0021152849093361	0.0009703961126348	0.0288999184702305	9.416686154167316e-07	0.0008352052875859	-0.073762597366894	0.0047679024843247	2.2732894100030533e-05	0.0054409207703105	0.0003950858817991	-0.0003825421979089	1.560928539969724e-07	1.4633853318097205e-07	0.0004054160123712	1.6061805020001988e-07	2.5798158050056107e-14	1.64362143086965e-07	-0.0004240800180351	0.0002055777468988	1.7984386169665077e-07	4.226221001998707e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
584.5220535529746	1.246030233185138	1.5525913420114097	341666.03108978656	595.2589813898195	3.8587945182368912	354333.2549252455	14.890295133975082	538.5875402999251	1.7156887942797994	290076.5385663234	2.943588038817272	569.1707438947467	483.0007959713943	1.02184	17.463593	0.1602821639316014	0.0829553578999176	0.1262234065	-0.0090309532	-0.1105753041	-0.1019407179	-0.1342659282	0.0273424808	0.0312214724	-0.1350476365	0.0509306807	-0.0197781935	-0.0791332066	-0.0320939974	-0.1164399494	0.0073769373	0.0896089926	0.0112542021	-0.0118585932	0.0906028629	-0.2712743983	-0.07543318	0.0168822758	-0.1061658275	0.0188323736	0.0677376019	-0.0727899643	0.0672308031	0.0373173397	0.0546060497	0.0024539363	-0.070141997	0.0204988208	0.0161035391	0.0868181981	-0.1269691178	0.0416528604	0.0140482408	0.1073724663	0.1645602843	0.0817954957	-0.0103860202	-0.0197154933	-0.0532431528	0.0380605401	-0.0834210028	0.0640407414	0.1460988197	-0.106457251	0.1318802185	-0.0345977891	0.1397951781	0.1079615917	-0.0340668909	0.0259947226	-0.0159809721	-0.1030626855	-0.0005912264	-0.0252210767	0.0092162105	-0.0446896645	-0.07842739	0.0973848845	-0.0261157665	-0.0043028568	-0.0087933982	0.173392069	-0.0056741564	0.064870203	-0.0835532542	0.029620692	0.2056925329	0.039603513	-0.0265750316	0.0426370805	-0.0919577955	0.1411063978	0.0224656388	-0.0173717521	-0.0704623808	0.0789901419	0.0017133919	-0.0064905785	0.1161745569	0.015569405	0.1276412043	0.0164199041	0.0578233995	0.0514969681	0.0779911062	-0.0046322603	-0.0571816354	0.0198645721	-0.0118778415	0.060468067	0.0368375838	-0.0405137307	0.0060677078	0.0400697544	0.0221229017	0.0969211244	0.0463035902	-0.0194497534	0.0	-0.0607903173635122	-0.0147980907449181	0.0002189834896948	0.0036954626851565	-0.0640721074505847	-0.0650425035632195	0.0041052349531592	0.0042305272697714	-0.0695593007606802	0.0042032966062137	1.766770235980842e-05	0.0048384963223147	0.000923914266793	0.0005288283849939	8.536175723836467e-07	2.7965946077525654e-07	0.0008405447626034	0.0004351287502321	1.8933702927863625e-07	7.06515497940006e-07	-0.000984888343154	-0.0005608083251189	9.700050484806312e-07	3.1450597752266586e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
583.0511859250704	-1.4708676279042263	2.1634515788166064	339948.685408631	593.6944669552569	-1.564514434562625	352473.1200932866	2.44770541595481	536.980709462623	-1.6068308373020272	288348.282334982	2.581905339704734	567.4768034368224	481.0430663067111	1.055415	18.037394	0.2264509646187143	0.1125734626487466	0.0826497785	-0.0366752818	-0.092107909	0.0555283856	-0.0474055845	0.0016106124	-0.1310328033	-0.0828468124	0.1056339016	0.0413267082	-0.0729253485	0.075218384	-0.0178095068	0.0371467327	-0.0711227438	0.0925751969	-0.0234903201	-0.0303298684	-0.0560637424	0.0554184055	-0.0423420674	-0.0708875682	-0.0543902464	0.0516960438	-0.0260681729	-0.0360249398	-0.0863859203	0.0374763241	0.0637604248	0.0489946378	-0.0003089774	-0.0745061054	0.0614713681	0.044399292	0.0127267671	-0.1045759077	-0.0546062647	-0.0809659901	0.0886936514	0.0204824171	-0.0437702354	0.078276442	0.2305411903	0.0310807641	0.0507646987	0.1307207072	-0.0094403132	0.0872464745	-0.015200893	0.1129318472	-0.0728310647	0.0692188555	0.0163979626	-0.0111620757	-0.0506451882	-0.1091922155	0.0238072691	0.0035649931	0.0657437606	0.0496211825	0.1067633273	-0.059758983	0.0007348109	0.0840249516	0.0200667461	0.0415932817	0.0062338935	-0.1526413175	-0.1919002201	-0.0855646613	-0.0330076503	0.0556774361	0.0615216571	0.0511582388	0.092675513	0.0725206253	-0.0448105936	-0.0799627275	-0.032995045	-0.0770887158	0.044347736	-0.0780056367	0.0533858861	0.0844286967	0.1348898849	-0.0751926357	0.0107317553	0.0308527447	-0.0602623188	-0.073020101	0.1017477275	-0.0306524931	0.0834667018	-0.0384145687	0.0891692624	0.020587439	-0.020345371	-0.0570122548	0.0955613349	0.0417853327	-0.0266303944	0.0	-0.0830332950941823	-0.02224297773067	0.000494750058327	0.0068945280941975	0.0051765223122259	0.0692486297628106	2.679638324897258e-05	0.0047953727240268	-0.0291081700643616	0.0404511306963186	0.0016362939746106	0.0008472855644957	-0.0002558560878669	-0.0011797703546599	6.546233769855486e-08	1.3918580897343463e-06	0.0004060909030565	-0.0004344538595469	1.887501560751975e-07	1.6490982154524368e-07	-0.0007089480287825	0.0002759403143715	5.026073075145924e-07	7.614305709544226e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
581.1943148069237	-1.856871118146728	3.44797034940748	337786.8315638895	592.956006032116	-0.7384609231409058	351596.8250895587	0.5453245350061189	534.9965785196383	-1.9841309429847345	286221.3390277195	3.936775598909491	565.8582977801738	475.2969310697208	1.06347	18.175066	0.0855355271179374	0.0471174152886306	0.0336672082	-0.0977076769	-0.0626991794	-0.0526737759	0.0377812981	0.0740477752	-0.0642149536	-0.0679651723	0.0148012964	-0.1255214964	-0.1432395313	0.0611607952	0.0375083541	-0.0097677734	-0.0367243736	-0.0162320646	-0.0834051134	-0.0960750706	0.0163405449	0.2162713493	0.0245494143	0.066915677	-0.0646469391	0.0564860674	0.0051173404	0.0567260859	0.1192669495	0.0075928228	-0.0154063824	-0.0025540692	0.0489728275	0.0320660842	0.0844520237	-0.1654419601	0.1099943798	-0.0643810333	-0.0607989027	-0.079804653	-0.0157211624	-0.0534625809	0.0231370781	0.0245893631	-0.1527084115	-0.0295389823	-0.0525753316	0.1019557345	-0.0218960563	0.0158426765	-0.1489876026	0.0734804309	-0.1198513903	0.0586272438	-0.0079397219	-0.0973453435	0.0729116628	0.0022086539	0.0653568458	0.048156236	0.0898164123	0.0846430169	0.050222679	0.0358846247	-0.0830066388	-0.1304466266	-0.0098971965	-0.0445406566	0.004813703	0.0562135492	0.1305039861	-0.053486668	0.047539801	0.0233347866	0.0270351404	-0.0433848105	0.0664715445	0.0748559203	-0.0099933925	-0.1180577103	0.0290727265	0.0531520662	0.0043787284	-0.0955634816	-0.070799223	0.0674172702	-0.0572159879	-0.0055306554	0.0430273116	0.0005634134	-0.0234559191	0.0311420573	0.0369050749	0.0598132938	0.092572361	0.0331489966	0.0202177719	-0.0676665124	-0.0509816347	0.0194528634	0.0941590645	0.0371927824	-0.0337045224	0.0	-0.0632930753404537	0.0197402197537285	0.0003896762759254	0.0040060133860523	-0.0339844763382899	-0.0391609986505158	0.0011549446319877	0.0015335838153057	-0.0180740819006928	0.0110340881636687	0.0001217511016036	0.0003266724365529	-8.188404488231532e-05	0.0001739720429845	6.704996806289029e-09	3.0266271740230184e-08	0.0004060233177691	-6.758528739995084e-08	4.567771072933954e-15	1.648549345722276e-07	-0.000570983246054	0.0001379647827284	3.260218672743628e-07	1.9034281273322197e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
581.3402190300934	0.1459042231697367	0.0212880423387643	337956.4502619569	591.4932646661434	-1.4627413659725337	349864.2821454124	2.139612303727193	535.9162100595971	0.9196315399588002	287206.18420464225	0.8457221692869943	565.5681324208758	473.8505868091842	0.966499	16.51779	0.0712469130861766	0.0347400354772875	0.027643275	-0.1220867711	-0.0459295141	-0.1186784949	0.0696949782	0.0630701109	0.1334701994	-0.1180501905	0.0376171828	0.0173679503	-0.0275000383	-0.0523593772	-0.0123903483	0.0568951733	-0.1254068555	-0.1170655492	-0.053555063	-0.0950956015	-0.0383405183	0.116871996	0.0473800724	0.1389104837	-0.0454745978	0.0588940467	-0.0338273042	-0.0081314602	-0.0502965422	-0.0177514054	0.0573726679	0.0611721203	-0.057413597	-0.0484444657	0.0234251676	-0.0761534855	0.0733177924	-0.0451389213	-0.1757347508	-0.0864992114	-0.0471172071	-0.0958252799	0.060769068	0.0100080523	0.1322861379	-0.1343974974	0.067187158	0.0744242666	0.0769391251	-0.0007308425	-0.1698523895	0.017988882	0.1058193164	0.092308097	-0.0466964001	0.0412086875	0.1009940746	-0.0568363976	0.0473541178	-0.0022604651	-0.0209531876	0.1779751268	0.0646825388	0.002988722	-0.0820542013	-0.0220107115	-0.0288199899	0.0343492773	0.0024444811	-0.0695658165	-0.0794823877	0.1557889233	0.035307785	0.0466302654	-0.0666437268	-0.0033081699	0.0475171007	0.0687145239	-0.0151218898	-0.1030814418	0.0312354999	-0.0601530298	-0.0681103612	0.0218980775	-0.0830237343	0.1012465981	-0.0176613178	-0.0966986437	0.0282858312	0.0660802427	-0.0913934209	0.0206074225	0.0225180054	-0.0041633914	0.037903397	-0.0022864538	0.1369219579	-0.0555278257	-0.0119585567	-0.1419392705	0.0927149366	0.0325341047	-0.0406438432	0.0	-0.0680855503631079	-0.0047924750226542	2.29678168427644e-05	0.0046356421682473	-0.0158042301795404	0.0181802461587495	0.0002497736915678	0.0003305213503927	-0.0233793794441865	-0.0053052975434936	2.814618202500027e-05	0.0005465953831952	-0.0005369501152846	-0.0004550660704022	2.8831542630414524e-07	2.0708512843137717e-07	0.0001396906762318	-0.0002663326415373	7.093307594823598e-08	1.951348502609757e-08	-0.00070896242134	-0.000137979175286	5.026277148722757e-07	1.9038252812604716e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
583.335627919806	1.9954088897126208	3.981656637144156	340280.4548005944	592.6131015363729	1.1198368702295056	351190.2881125595	1.2540346159254143	535.8553644885756	-0.0608455710215594	287140.97165118414	0.0037021835129396	565.7265686632476	480.249565295684	1.142272	19.521818	0.0668248035449909	0.0342005598777209	-0.0001366518	-0.0424600469	-0.1232621254	-0.1732174774	-0.0507386199	0.1239986631	0.0677240672	-0.0070699909	0.1718866044	-0.0822411311	-0.0918493182	-0.0076007521	0.2246626735	-0.0056346955	0.1375976037	-0.0650507751	-0.0248951451	-0.1922190825	0.0295796089	0.0784624008	0.102748756	0.0389575344	-0.0402792055	0.0881647464	-0.1836664037	0.0541165502	0.0519731643	0.1315318961	-0.0068891556	-0.0447168081	0.1045974009	0.1374720305	-0.0178950419	0.0722785348	-0.0306970621	0.121682206	-0.1281239432	-0.0508523049	0.1617700426	0.1102550774	-0.1069615105	-0.1048938203	-0.0287356582	-0.0224432445	0.0089587239	-0.09367913	-0.082024012	-0.022857045	-0.0781944051	0.1641501976	0.0897950768	0.1325421109	-0.0141758771	-0.1008434906	0.1670344406	0.1997924182	0.036965494	-0.0034491442	-0.0593901262	-0.0774609871	0.1090177821	0.1375238307	-0.0716668467	0.0759970234	-0.0390610701	-0.0352790464	-0.0121890112	-0.0281655934	0.0708026388	-0.1263985392	-0.0654367404	-0.1459642531	-0.0004985512	-0.0108160119	0.02555783	0.0924766385	-0.0614556923	-0.1021115042	0.0829659432	0.0737791804	-0.1112948654	-0.0086143987	0.0832410682	-0.099170103	-0.003076554	0.0424558504	0.0029586084	-0.0092452591	0.1020801892	-0.0166963862	0.0495581481	0.1693613048	0.0512532338	-0.1126751526	0.0296175223	-0.0268346862	0.0111880561	-0.0668825663	0.0912295932	0.0278175825	-0.0474206018	0.0	-0.083111055570626	-0.015025505207518	0.0002257658067411	0.0069074475580636	0.0050798410436669	0.0208840712232072	2.5804785028922817e-05	0.0004361444308559	-0.0066883038947409	0.0166910755494456	0.0002785920029973	4.473340898840629e-05	-0.0005175447772002	1.94053380844e-05	2.678525964072047e-07	3.7656714616986507e-10	-0.0001253166879702	-0.000265007364202	7.022890308129146e-08	1.570427228382047e-08	-0.00070903275035	-7.03290099999263e-08	5.027274410688854e-07	4.946169647569732e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
584.1364155783428	0.8007876585368194	0.6412608740648817	341215.3520047145	593.4823929138903	0.8692913775173565	352221.35069879727	0.7556674990260233	536.982561168932	1.1271966803564055	288350.27099954576	1.2705723562065006	566.8872215298147	484.4295315951064	1.043474	17.83333	0.080544917350312	0.0449158653722793	0.0466634421	0.0125083196	-0.1381402699	-0.0149650092	-0.0890951572	-0.0173234605	-0.0826014598	-0.0947229919	0.0997990612	0.0073642957	-0.0406936941	-0.0535523299	0.1516759037	-0.0848778772	-0.0217370624	0.1020106147	0.0120548331	-0.0984492789	-0.0327003927	0.1548440414	0.1631014025	0.0933032969	0.0082050134	0.0024835952	-0.0100240398	-0.0621844522	0.0249276933	0.0105592052	-0.1133364814	-0.1876461229	-0.0401647828	0.0027644511	0.0209993269	0.1206213858	0.0248645941	0.0728069618	0.0479062089	-0.0119183196	-0.0364263257	0.0767813398	0.0691300914	-0.0210996656	-0.0704235347	0.1417461014	-0.0418550519	0.0347661242	0.116039283	0.0904311752	0.0148638202	0.1887647071	-0.0319028856	0.0925526114	0.0226775708	0.1103510494	0.1270223027	0.0346006138	0.1054799656	-0.0291071318	0.0511327256	0.0161114673	-0.0306765252	-0.0107736702	-0.0233413961	0.0120705457	-0.1130024491	0.0432095556	0.0305205945	-0.0857916519	0.0300847143	-0.0989365541	0.0694296417	-0.0107230921	-0.0176275443	0.0041808977	0.0659580978	0.0835862556	-0.0380174295	-0.0991514166	0.0093308687	-0.02825445	0.0121100711	-0.0029871481	0.0905084882	0.0398726063	0.0846692423	-0.0010990191	0.0621268892	-0.0774509121	0.0965724079	0.0103419995	0.0030585941	0.0799989641	0.1160887085	-0.019944609	0.0563009088	-0.0418563704	-0.03518981	-0.1181144269	0.0897036946	0.0230516017	-0.0540076933	0.0	-0.0936177621446034	-0.0105067065739774	0.0001103908830316	0.0087642853889635	-0.0053964080340165	-0.0104762490776834	2.9121219669597824e-05	0.0001097517947376	-0.0420012284710793	-0.0353129245763384	0.0012470026421341	0.0017641031930798	-0.0001959865276413	0.0003215582495589	3.841071901689405e-08	1.0339970785938383e-07	3.806923691995756e-05	0.0001633859248901	2.6694960452212212e-08	1.4492667996678596e-09	-0.0007089961823528	3.6567997199971405e-08	5.026755865908448e-07	1.3372184192171166e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
584.664961435203	0.5285458568602053	0.2793607228040886	341833.1171300275	594.8935503059963	1.41115739210602	353898.336195673	1.991365185295463	537.2613520792086	0.2787909102765979	288649.7604379793	0.0777243716528541	568.0248787586941	488.50764671314175	0.944614	16.143774	0.0472440488781343	0.0239679512369929	0.0662792226	0.0376594401	-0.152103182	-0.0122661986	-0.0093991466	0.0898764062	-0.0886007359	-0.1210759605	-0.0579030525	-0.0628673781	-0.0611312006	-0.063055481	0.1392785535	-0.0474132301	-0.0272391496	-0.0501785951	0.0034907446	-0.0493162517	-0.0670804454	0.0701929379	-0.0412076928	0.1378930133	-0.0725727246	-0.0650110731	-0.1100314861	-0.011387399	-0.0164844775	-0.1003947965	0.0464605701	-0.0142976923	0.120089807	-0.0229138212	-0.0174167203	-0.0612462413	0.0701569699	-0.0210104661	0.0808550313	-0.025005946	-0.031522588	-0.0512294806	0.0288474213	0.0042150984	-0.0538224713	-0.023727884	-0.1316408867	-0.0569178622	-0.0690738241	0.0264876008	-0.1148465669	0.1378848481	-0.0311632465	-0.0539039472	0.0222684727	-0.0061592286	0.1422260442	-0.0679589937	0.0343057639	-0.1080470886	0.0892945563	-0.0002847851	-0.1051018411	0.0750500998	0.0357632302	-0.0272413695	-0.0539463373	0.0589665029	0.0309673042	0.0157607946	0.1526875022	0.1225091625	-0.0515530824	0.1293473278	-0.0726903556	-0.0134570652	0.0778733204	0.0984979825	-0.0291697878	-0.1111953121	-0.0044506565	0.0652932511	-0.0453509119	-0.0879571122	-0.0121371285	0.0328318997	0.0042427478	0.0540316132	0.0272862833	-0.1537560868	0.088754787	-0.0523104299	0.0348025146	0.035522362	0.1030935588	-0.0205877232	0.0273768028	0.0195445975	-0.0059571711	-0.1171626133	0.0881379191	0.018244636	-0.0603787714	0.0	-0.0890361814091278	0.0045815807354756	2.0990882035681256e-05	0.0079274415999191	0.0051705391508534	0.0105669471848699	2.67344751105078e-05	0.0001116603728078	-0.0349598442334126	0.0070413842376667	4.95810919824611e-05	0.0012221907088244	-0.0004819105370401	-0.0002859240093988	2.322377657102776e-07	8.175253915068508e-08	0.0002531706637249	0.0002151014268049	4.626862381352201e-08	6.40953849709064e-08	-0.0007089388841541	5.7298198700029425e-08	5.025943414656604e-07	3.283083574268053e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
583.5580811090168	-1.1068803261862286	1.2251840564981318	340540.03402763786	594.6259281860208	-0.2676221199754991	353579.9944710868	0.0716215991001804	537.170193188811	-0.0911588903975371	288551.8164505046	0.0083099432985101	568.11960269661	485.32187248391085	1.00427	17.163309	0.1040602577403068	0.052828036288208	0.0652561772	-0.0155979751	-0.1781860476	-0.0167422746	-0.0332750621	0.0403519567	0.0916078159	-0.1495216308	-0.0898666024	-0.0080548743	-0.141022174	-0.0605526169	0.0028159774	-0.0855672511	-0.0592903313	-0.0884651496	-0.077182957	0.0960494811	-0.1210783958	0.0732552201	0.1189987116	-0.0739276668	0.019582425	0.2304509176	-0.0533459001	0.0072434705	0.0081227729	0.1025953786	-0.0272766513	-0.0510359867	-0.0898109005	0.0701719288	-0.0140247501	0.0087697961	-0.0256597383	-0.0428977016	-0.0178640864	-0.055319633	0.0818983243	-0.0806936626	0.0757845739	-0.0005265977	0.0475082272	0.1030467396	-0.2083027274	-0.0014258193	0.0333575008	0.0589189778	-0.1481746471	0.0456566457	0.0887754202	-0.0243891665	0.1190144361	0.0154764898	-0.0596494512	-0.0134042614	0.0105680091	0.0469074056	0.0931923014	0.0296745416	0.0597849424	-0.0110619311	-0.0062279631	0.2380432151	-0.0116093769	-0.0392388195	0.0167937682	0.037146675	-0.0140974015	-0.0953834112	0.053630149	-0.0062515042	-0.0275907082	-0.1773925066	0.1192025053	0.1311124055	0.0129870609	-0.0734497611	0.0133403211	-0.0056699974	-0.1437092004	0.0407365016	-0.0556344887	0.1042232682	0.015397333	0.0400771067	-0.0137759028	-0.0583458681	-0.0235734698	-0.0802929462	-0.0981885823	0.0364738494	0.1496461682	0.0482545868	-0.0709476241	-0.0174315717	-0.0390937795	0.0146371504	0.0865329627	0.013405232	-0.066508354	0.0	-0.092388323056781	-0.0033521416476532	1.1236853625931189e-05	0.0085356022372441	-0.0171626686463497	-0.0223332077972031	0.0002945571950643	0.000498772170513	-0.0440373456467781	-0.0090775014133655	8.240103190965271e-05	0.0019392878116138	-0.0003448998999841	0.0001370106370559	1.189559410090422e-07	1.8771914666490955e-08	0.0009617135267994	0.0007085428630745	5.020329888138097e-07	9.248929076289404e-07	-0.0012493335216653	-0.0005403946375112	1.5608342483566209e-06	2.9202636425086124e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
