global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
538.4782742768285	0.7669654856919124	0.588236056242631	289958.8518681514	512.637150519717	2.2439348001395274	5.03524338727722	262796.848092975	510.4041137519924	0.896022244157507	0.802855862025055	260512.3593349568	497.7150024935132	448.20130390480136	0.970245	21.351707	0.0618834196560172	0.0275525860405306	-0.0127066232	0.0463793495	-0.0062700854	-0.0264703179	0.1070201089	-0.1048370194	0.0590092664	-0.0870771148	-0.0781139762	0.0087560703	-0.0263732157	0.0316058303	0.0880728785	0.0467240001	0.0032140834	0.0247892421	0.0335139467	-0.0953017651	0.02124977	-0.1072341312	0.0725418316	-0.0325561825	0.05452094	0.0233518959	0.1625745054	0.0016710879	-0.0371330586	-0.0518582591	-0.0425363167	0.0493743369	-0.0647961777	-0.007822875	-0.0399635685	-0.0340687687	-0.0751765755	0.0315120771	0.1394906319	0.1639988199	-0.0081616876	0.0410756356	-0.1533327068	0.1025759807	0.0601626202	0.0349220576	0.0442609046	-0.0362151115	0.1433618309	-0.0628068515	0.0788028563	0.024319261	-0.0102713648	-0.0441152949	-0.0812161238	-0.1187335122	-0.0041360486	0.1074539554	0.088381793	0.0637506789	0.0061178326	-0.049633746	0.0254286908	0.1201000693	-0.0476195655	-0.0231642065	0.0321154272	-0.0549346058	0.1255018239	0.0019225599	-0.0401091979	0.0882350856	0.0883685732	0.0207578166	0.108897483	0.0561875279	-0.0654170497	-0.0934454803	-0.0603314232	0.0409186102	0.0286186472	-0.0730026741	-0.0957690276	-0.0169423577	0.1391316787	0.0589837183	-0.0792221129	0.040100532	0.0542084883	0.081558507	0.0106270191	-0.0907270102	-0.0518221056	0.1296014216	-0.0249727196	-0.0978300672	-0.0409029602	-0.02897842	0.0194455106	0.0726676594	-0.0240075741	-0.1028845713	-0.0138186722363826	-0.0174398614679773	0.0003041487680222	0.0001909557023765	0.0805405302977817	0.0097738540943197	9.552822385705004e-05	0.0064867770206478	0.1289839711060594	0.0139621165580052	0.0001949406987793	0.0166368648022887	-0.0014089382792719	0.0001450186029105	2.1030395190142264e-08	1.9851070747976627e-06	0.0009010985471282	0.0002689893798953	8.119785916365528e-07	7.235528649645802e-08	-0.0001398651296302	1.4376790840000988e-07	1.9562254486472652e-08	2.0669211485713636e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0
538.1207084954962	-0.3575657813323687	0.1278532879798273	289573.8969116947	509.9008373665599	-2.7363131531570843	7.4874096721404655	259998.86394711895	509.9653916106827	-0.4387221413097109	0.1924771172753779	260064.70064063693	496.67834627032886	447.6154847469629	0.989957	21.785505	0.2169763512047958	0.1059686217177278	-0.0258792252	0.0487605264	-0.0048995527	-0.0255934132	0.0938965336	0.0807129366	0.0977636829	0.0195642921	-0.0781074322	-0.0330507452	0.0049333917	0.0111716888	0.0701064478	-0.088347528	-0.0412561741	-0.1516526501	-0.095445658	-0.0533565524	-0.0757829539	-0.0358326545	0.0562363443	0.132973541	-0.1057765592	0.0431418105	-0.0101725467	0.076139589	-0.1378831408	-0.0581405295	0.0442742099	0.0549897409	0.0692860345	-0.1293756293	0.0797117093	-0.0114431712	0.0099159954	-0.0997742198	0.0901813277	-0.0007620516	0.0708369232	0.0366705629	0.1341370791	0.0728571021	0.0502828925	-0.0393034122	0.0392937243	-0.1278270761	-0.0584631256	-0.0159906702	0.020534088	-0.061744142	-0.1062659312	0.0038613355	-0.0271533292	-0.0548532603	0.0191360977	-0.1752367623	0.0401913749	0.137429613	0.096522042	0.0958855728	-0.043772888	0.102671619	-0.0125164702	0.1100346229	-0.0540942781	0.0185320402	-0.0522525026	0.0235836052	-0.0246251952	-0.0826221938	0.0431534442	-0.042233247	0.0231010727	0.0383001353	-0.0120679644	-0.0618700456	0.0812905431	-0.0480339884	-0.0227169095	-0.0547464833	-0.0271142926	-0.1339291068	0.1005091317	0.076654566	0.0050679813	-0.0571195268	-0.0444166294	0.1003861827	0.0211383349	-0.1394997322	-0.124921511	0.132287644	0.1724093092	-0.0577615065	-0.035123991	-0.1334474712	0.0075405392	0.0707724105	-0.0287162347	-0.105973176	0.0154117323976095	0.0292304046339921	0.0008544165550669	0.0002375214954955	0.1088317743675588	0.028291244069777	0.0008003944910156	0.0118443551119912	0.0937285322297327	-0.0352554388763266	0.0012429459703624	0.00878503775394	-0.0022900515435832	-0.0008811132643113	7.763605845453149e-07	5.244336072267797e-06	-0.0006988381871948	-0.001599936734323	4.883748118817143e-07	2.5597975538361464e-06	-0.0001428004034899	-2.935273859699998e-06	2.0391955236878243e-08	8.615832631438124e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
537.7350965095104	-0.3856119859857472	0.1486966037358721	289159.0340180925	513.2916289473002	3.390791580740256	11.497467544019004	263468.2963473729	509.66527196072985	-0.3001196499528191	0.0900718042878027	259758.68944280472	496.3480596240993	443.043682717528	1.121919	24.689526	0.1682785074151219	0.0938358679557903	0.0880523152	0.0376947446	0.0216387204	-0.1114584279	-0.10169353	-0.0200228767	-0.09295253	-0.0666364024	-0.0772214289	0.0024361088	-0.0134743316	0.0442351113	-0.065272147	-0.0801398095	0.037652604	0.0023135016	0.0783481729	-0.0253807611	0.0313230236	0.0451640942	-0.027605881	0.0146618681	-0.0641895043	-0.0470942462	0.0012312498	0.0301936018	-0.0664729157	-0.0229833847	-0.0943019126	0.0252349912	-0.0556464033	-0.0236654979	-0.0247069565	0.0017511113	-0.0927487886	0.2171092515	-0.0120497507	-0.0750792814	0.027173321	-0.0863463379	-0.0950690223	-0.0342528065	0.1351489045	0.0071477761	0.0665304663	-0.0036481437	0.0277894631	0.1359179652	0.0264266357	0.047526157	-0.1180748056	-0.0025907176	0.0624560051	0.047275578	0.0378383351	-0.0446972519	-0.047248569	0.0093522659	0.0357151757	-0.0353978263	0.1259252807	-0.0885533322	0.1113350321	0.0088798615	0.1100787455	-0.1002301422	0.1737555364	0.1803517697	0.0307187159	-0.0590676442	0.0341884011	-0.0605766988	-0.1196706975	0.049162167	0.0090717428	-0.0598363994	-0.0462859803	0.0724351887	-0.0312647599	0.0835567769	0.0266600493	-0.0144023376	0.0377876818	0.0020445266	-0.043178962	-0.0662646936	-0.0912501241	0.0960289698	0.0649633838	-0.0818234771	-0.0379446729	0.209884788	0.068247725	-0.0844740545	-0.0879721626	0.002162907	0.0267309566	0.0688461184	-0.0333745172	-0.108643553	-0.0012513964840366	-0.0166631288816461	0.0002776598641263	1.5659931602591644e-06	0.0804987539668928	-0.028333020400666	0.0008027600450245	0.0064800493902223	0.1184731980818156	0.0247446658520829	0.0006122984881312	0.0140358986637331	-0.0021099894959321	0.0001800620476511	3.2422341004307014e-08	4.452055672943798e-06	0.0009730267031609	0.0016718648903557	9.467809650641704e-07	2.795132211604077e-06	-2.397349588216177e-05	0.0001188269076077	5.747285048120273e-10	1.4119833971617956e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
537.0154133967568	-0.7196831127536143	0.5179437827827315	288385.5542256896	511.3514426071032	-1.940186340196988	3.764323034686981	261480.2978563656	509.28125889219086	-0.3840130685389908	0.1474660368087317	259367.40065881476	496.7515825316325	439.1713197651542	1.241157	27.313522	0.2332027408043533	0.1214012300617739	-0.190021301	0.150624107	0.0388091966	-0.134912344	0.0651839752	0.1427479477	0.0341747454	-0.0619291088	0.0013671732	0.0276611848	-0.0341768238	0.0488646349	0.0146843097	0.0218992195	0.0865536649	0.1112931274	0.0910648334	-0.036585277	0.1305778787	-0.077665239	-0.1606333212	0.1047825825	-0.0001397363	-0.0455796928	0.0607037958	-0.1254619877	0.0467230138	0.0342342504	0.0830404269	0.0591742621	0.072976773	0.0124021536	-0.1340465682	-0.0583584836	-0.0109195618	-0.0663485133	-0.0983877003	0.0895798902	6.97994e-05	-0.0596652801	-0.0178636571	0.0133931456	0.0436345438	0.0490551187	-0.1911455256	-0.0453720693	0.0156483263	-0.0024847625	0.0431989013	0.0636180614	-0.0323879441	0.0622108939	0.0780818597	0.0782946145	-0.0895473747	0.1061226489	0.0988525129	-0.0002185768	0.0187989706	0.01544737	-0.051867608	0.0150623475	-0.0950710195	-0.1029795406	0.1164514626	0.1173976174	0.0217554012	-0.0834876802	0.1334176766	-0.1085957002	0.0351162779	0.1439260461	0.1142274186	0.0401677982	0.0864814917	0.0030251452	-0.050780697	-0.0755534213	-0.026025445	0.0002049442	-0.0190441505	-0.2398820834	-0.0343102153	0.1003305213	0.0127481583	0.023369245	-0.0923689892	0.1464750667	0.0668880878	-0.0975209421	-0.0869693305	0.0866795343	-0.0207195681	0.0449126886	-0.1454111819	0.0437833651	-0.0667557575	0.0668896282	-0.0379742494	-0.1108851636	0.0078351852511104	0.0090865817351469	8.256596762950704e-05	6.139012791921794e-05	0.1530719737554022	0.0725732197885094	0.0052668722304712	0.0234310291493745	0.0904868254791253	-0.0279863726026902	0.0007832370514566	0.0081878655852896	-0.0032370113420015	-0.0011270218460694	1.2701782415176785e-06	1.0478242428246354e-05	-0.000368958807204	-0.0013419855103649	1.3613060141339845e-07	1.8009251100293412e-06	-2.6097473007994417e-05	-2.123977125832645e-06	6.810780974029971e-10	4.5112788310603055e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
537.5334250118353	0.5180116150785352	0.2683360333562725	288942.1830049544	509.6524809187492	-1.698961688354018	2.886470818494735	259745.651306636	509.4399863933695	0.1587275011786459	0.025194419630417	259529.0997364765	495.6973072230877	443.0403484124788	1.116395	24.567966	0.0952900787312817	0.0488643320426849	-0.0497520732	0.0925493798	0.0267247337	-0.0472604974	0.0751450258	0.0359927355	-0.0016806763	0.0128793012	0.0638544314	-0.1094568549	-0.0517803751	-0.0267744325	-0.0150412385	-0.0735452779	-0.0033453068	-0.0506498227	-0.0352261059	0.0094379495	0.0113585087	-0.0619341941	0.046604294	0.0073314312	0.0029538487	-0.0740748064	0.0458162406	-0.1391072193	-0.0973274456	-0.0750796552	0.1251032312	-0.0762522982	-0.1050634732	-0.0374665993	0.0741460693	-0.1060137546	-0.1085276004	0.1643239102	0.0644031464	-0.169637319	-0.103012729	0.0399626176	-0.0090651892	-0.1056309328	-0.0311463109	-0.0852046487	0.0339530121	-0.1027972847	0.0236819747	-0.0182263271	0.0100178976	-0.0514242172	0.0223595969	-0.0088983045	0.0571620229	0.0853061486	0.0605147892	0.023398867	0.0112973398	0.0717530737	0.0493001125	-0.0314813831	-0.0676093422	0.0820277976	-0.0151138732	0.0331390333	-0.0151212905	-0.0631601529	-0.0271283085	-0.0394634644	-0.0525646672	-0.1596814349	-0.0504918775	-0.0475978536	-0.1695289779	0.0478005816	0.072655268	-0.0271089351	0.0863568168	0.0141830641	-0.1089841062	-0.062584891	-0.0084503901	-0.1322806213	-0.0674345973	0.1194916628	-0.0986516071	-0.0145902543	-0.064302044	0.0738522523	0.0040764751	0.0380323041	-0.147671892	0.0625449179	0.0152181648	-0.032611786	-0.1738142326	-0.1771271815	0.0263325087	0.0649037979	-0.0425073619	-0.112689161	0.0287949525014283	0.0209597672503179	0.0004393118431874	0.0008291492895595	0.1160225063294433	-0.0370494674259589	0.0013726630365471	0.0134612219749657	0.0974217241170478	0.0069348986379225	4.8092819118259366e-05	0.0094909923299381	-0.003216978168437	2.003317356450004e-05	4.013280430653833e-10	1.0348948536200277e-05	-0.0008556221263376	-0.0004866633191336	7.320892230784759e-07	2.368411861901322e-07	7.412494263555388e-05	0.0001002224156435	5.494507120724153e-09	1.0044532597428156e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
537.9675002791607	0.4340752673253973	0.1884213377036152	289409.0313566088	511.2205916548197	1.5681107360705369	2.458971280579681	261346.4933319039	509.9336703596444	0.4936839662748866	0.2437238585569034	260032.34816645848	496.4263117067919	448.9161161943672	1.107743	24.377563	0.2167670273834457	0.1172439482215281	0.1056659887	0.0226638913	5.1776e-06	0.1007287249	-0.07768588	-0.0369039236	-0.1944866277	-0.0592467922	0.071626411	0.0290997804	-0.1260821235	-0.0434186747	-0.0007019247	0.0289206568	0.1055749198	0.0880320924	0.0199718666	-0.0569926637	0.0338498384	0.0801342532	-0.0430861325	-0.0124250587	0.0178415542	0.071709151	0.0308789591	-0.0326820724	-0.028090756	0.0683966947	-0.0266005569	-0.0533817726	-0.0100531968	0.1107703739	-0.2004818967	0.0788377846	0.0455718945	-0.0675904112	-0.0511342709	-0.0241219405	0.0456010802	0.0936782163	-0.0024742765	-0.0249466405	-0.095616166	-0.1029234308	-0.0733899408	0.008741117	0.0798768354	0.0975410766	0.0599125797	0.0374673735	0.0494555129	0.0183296425	-0.0431407478	0.070415148	0.0548461185	0.0399021051	0.0518645813	0.0276364978	-0.0520324839	-0.0588041109	-0.0860307954	-0.1009637977	0.0505374103	0.0273804227	0.02749722	0.0660142537	0.0539687436	0.0856228355	0.0532954485	0.0831168107	0.070966868	-0.0120563047	0.1481130914	0.0438887025	0.0431408242	-0.0268986432	-0.0591617929	0.0464825283	0.0166139612	-0.0138466569	-0.037275679	0.152032637	-0.1515057779	0.0087666435	-0.0864734355	-0.007244771	-0.0657954154	0.0836518105	0.0961956583	-0.137251205	-0.0055070013	0.1194447729	-0.0187674973	0.0647954333	-0.1118217052	-0.0513580502	-0.0537994445	0.0628894987	-0.0469659021	-0.1140484259	0.008404690209673	-0.0203902622917553	0.0004157627963265	7.063881752057318e-05	0.1032706707401587	-0.0127518355892846	0.0001626093108961	0.0106648314351222	0.1385175652160413	0.0410958410989935	0.0016888681556337	0.0191871158733802	-0.0024580971937608	0.0007588809746762	5.759003337254993e-07	6.042241813974721e-06	0.0011442961676482	0.0019999182939858	1.3094137192943573e-06	3.999673182619072e-06	0.0001659074420418	9.178249940624612e-05	2.7525279324853225e-08	8.424027197257569e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
537.8433167476497	-0.1241835315109938	0.0154215494985419	289275.4333701127	510.2129476766671	-1.0076439781526003	1.0153463867071986	260317.25197691345	508.7032649774661	-1.230405382178276	1.5138974044932691	258779.0117987341	496.61186897596696	444.59070447685417	0.921029	20.268642	0.1057875759184718	0.059651137138651	-0.0037499201	0.0247663286	-0.0280289272	0.060851578	-0.1397786299	-0.0825097737	-0.0137200417	-0.0042658057	0.0123028042	0.00362646	-0.1237375678	-0.0053372816	0.0104991352	0.0345533542	0.0064231861	0.0308470753	-0.0975022932	-0.0068825154	-0.0394631049	0.0653662572	-0.132008306	0.0633025527	0.0070608979	0.0272171335	-0.0624780938	0.0187881222	0.0657636309	-0.002120349	0.0339773373	0.0450070898	0.0529301269	0.0639069933	0.0581222607	-0.0306246766	-0.0346918667	0.0747288899	0.038161947	-0.1006914132	-0.1509666497	-0.0316784923	0.0064506522	0.0099484195	-0.0014796548	-0.049412455	-0.0836972844	-0.0534989386	0.0292722762	-0.0642157676	0.0319093698	-0.0086832165	0.0329507068	0.1201964338	-0.0704177001	-0.0461010033	0.0461450887	-0.0730094404	-0.0222895124	0.0142337373	-0.0751434463	-0.0206542244	-0.0877364036	-0.0830578544	-0.0057050171	-0.0824437	0.0994379925	0.0921089977	-0.1244523661	0.0359479322	0.0754928061	-0.1491888359	0.0366437603	0.067732331	-0.0227808587	0.036400023	0.0498786378	-0.0314439043	-0.0011438784	-0.1180854132	0.0783044995	-0.011136194	-0.0084218715	0.0951065922	-0.0404395933	0.0525977442	-0.0605743956	0.030145447	-0.0611369684	0.1601476366	0.047967565	-0.0070545496	-0.076411076	-0.0530394027	0.1177046139	0.0033823495	-0.087703604	-0.0439123921	-0.0221898084	0.0608476141	-0.0513420481	-0.1149575937	0.0082998982679356	-0.0001047919417373	1.0981351053094591e-08	6.888831125808038e-05	0.1426694443381393	0.0393987735979806	0.0015522633610249	0.0203545703477534	0.1755156201871415	0.0369980549711002	0.0013688560716445	0.0308057329296769	-0.0028470418955814	-0.0003889447018205	1.512779810743154e-07	8.105647555195732e-06	0.0012349207290178	9.062456136959998e-05	1.5250292069578544e-06	8.212811123432394e-09	5.975759707892636e-05	-0.0001061498449628	3.570970408647308e-09	1.1267789585642111e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
538.7069982432726	0.8636814956228136	0.7459457258812602	290205.22995627724	510.31560040364224	0.1026527269751227	0.010537582355429	260422.01201532985	510.382420577126	1.6791555996599072	2.8195635278692226	260490.2152341664	496.7652770187269	444.9871195981224	1.072341	23.598475	0.1230532000782278	0.0736646275411556	-0.0268633385	0.02528202	0.0442575234	-0.011191901	-0.0318865362	-0.0001578592	0.0894188565	0.0549367148	-0.1527212705	-0.1269672431	0.0366864911	0.0078921322	0.0587114795	0.08706352	-0.0249813396	-0.0090480383	-0.0986745368	-0.0652139173	-0.0508876822	0.1706383652	0.015269393	-0.0992082414	-0.0106392869	0.0619259158	-4.458e-05	0.0914072117	-0.1122134798	-0.0494806939	0.0464231294	0.0750313836	0.0460869999	0.0525492505	0.0094279676	-0.1281426115	-0.0881289248	-0.054113686	-0.054251698	0.0185505103	0.0309614438	0.0695761932	0.0595535006	0.0448189771	-0.1031030839	0.067957569	-0.0027438668	-0.1985504658	-0.0178733367	-0.0869360222	0.0146603392	-0.1257825306	-0.0648119988	-0.1807446952	-0.0072097093	-0.1215350275	-0.0314677305	-0.0731550864	-0.0151271033	0.1498637901	-0.0575292536	0.0157855455	-0.0342694081	-0.0580155136	-0.0841208787	-0.0148412783	0.1051596349	-0.1262656663	0.0038623553	0.0512104629	-0.0067244631	-0.0565045003	0.1114627572	0.0052524062	0.0729682667	0.0225273855	0.0542072128	0.0218975799	0.1031880794	0.0307057124	-0.0875168134	-0.042202605	0.0565612894	0.0362483888	0.0764757746	0.0807793907	-0.0038565417	-0.0392052086	-0.0427253708	0.1430635503	0.1187602033	-0.0418644357	0.0173806889	0.0639247585	-0.0073999532	0.044021049	0.1001664488	-0.0621394058	-0.0018617308	0.0587790397	-0.0556281227	-0.1154130763	0.018080650889388	0.0097807526214524	9.5663121842048e-05	0.0003269099365839	0.1333111892558349	-0.0093582550823043	8.757693818547605e-05	0.017771873180805	0.1174369672332815	-0.05807865295386	0.0033731299289349	0.0137914412729508	-0.0028890140017469	-4.197210616549993e-05	1.7616576959679972e-09	8.346401902289638e-06	0.0003619168249278	-0.0008730039040899	1.3098378816581986e-07	7.621358165563818e-07	5.802281892220568e-05	-1.7347781567206809e-06	3.366647515679069e-09	3.0094552530352032e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
539.0376621674994	0.3306639242268829	0.1093386307851218	290561.60123500327	514.0197346780152	3.7041342743729615	13.720610722584508	264216.28763845714	508.3999347029061	-1.9824858742199467	3.9302502414816254	258470.49360591915	496.3013324173705	449.4410017522842	1.098775	24.180197	0.0931971719282405	0.0524307437043639	0.1282499282	0.0010143978	0.0632985001	-0.0717448734	-0.0498003065	0.0209844171	-0.0038683638	-0.0752531963	-0.0932264237	0.080673684	-0.0336600344	-0.0509308223	-0.0956218256	-0.130248109	-0.0348098405	-0.0863145933	0.084809118	0.0056542474	0.1053750604	0.0272818526	0.0002843243	0.0620221149	-0.0490249456	-0.1791639214	-0.0773039484	-0.0412109167	0.0143906481	0.005596318	-0.0643038319	0.0244872676	-0.1379536538	0.1747867596	-0.0746489593	0.002218864	0.0063919346	-0.1212646975	0.1377872282	0.0031252243	-0.0191677247	-0.0884032083	-0.0726210235	-0.0007666309	0.0225376687	0.1587788264	0.1402854911	-0.0290765668	-0.0604633529	-0.0166946262	0.0052707161	0.1165140846	-0.1095873408	-0.0689870817	0.0209705635	0.0975218652	0.0591892727	-0.0376418088	0.0510899921	-0.0024143933	-0.035543504	-0.0078628468	0.1027286943	0.0522293093	0.0962339413	-0.0766296612	0.0300461787	0.0126614988	-0.0626576562	0.1615500983	-0.0125118637	0.1333923264	0.0342887115	0.0927135616	0.0502142151	0.0185433701	0.0781952993	-0.0009344763	-0.1006109789	0.0821815697	-0.0232065849	0.154645226	0.0841513909	0.0318320208	-0.041211731	0.000304716	-0.0069915834	0.0570075395	-0.0847325612	0.0897437874	0.0842236041	0.0253837306	-0.0040821624	0.012154915	0.0855914501	-0.0930253207	-0.0216626201	0.1006262734	-0.0185906152	0.0566846829	-0.0598166067	-0.1154130763	0.0160558221053719	-0.0020248287840161	4.099931604580124e-06	0.0002577894234793	0.1331326915200179	-0.000178497735817	3.186144169180199e-08	0.0177243135513642	0.1353731242747642	0.0179361570414827	0.0003217057294167	0.0183258827759107	-0.0024071274137115	0.0004818865880353	2.3221468372839921e-07	5.794262385841415e-06	0.0011992632748438	0.000837346449916	1.4382324023890758e-06	7.011490771869282e-07	0.0001999435483093	0.000141920729387	3.9977422510513385e-08	2.0141493429764854e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
539.4344420581957	0.3967798906962798	0.1574342816609517	290989.5172786369	512.7477468895701	-1.2719877884451307	1.6179529339535346	262910.2519403306	508.6556343166308	0.2556996137247438	0.0653822924589832	258730.5543220541	496.6132148194386	452.8326581452321	0.962456	21.180298	0.1314499894403794	0.0616054211463685	0.0407722914	-0.0628883244	0.0381340772	0.0062650951	-0.1707001429	-0.0112839578	-0.0451331294	-0.0183455749	0.0182164969	0.0541604606	-0.0434698128	-0.0686411441	-0.0628516167	-0.0190504676	0.0389976736	-0.0113927618	-0.0648934951	0.050048822	0.0254421904	0.073265514	-0.0432821333	0.0978233989	0.1226045882	0.0767935418	-0.0825890416	0.0529484503	0.0677044673	0.0439001792	-0.0147240269	-0.0146176397	-0.0666661257	0.0174676579	0.159142682	-0.171975756	0.017867777	-0.0355394813	0.0552058351	0.120371833	-0.0805503781	-0.0772910933	0.0355107985	0.027539215	-0.0891729789	-0.1054713666	-0.0468118254	0.0551832912	0.0747246704	0.0431310937	0.0027378881	0.0618614327	0.0203710525	0.0744697722	-0.0972831585	0.018480476	0.0769902757	-0.0331986523	-0.1045747364	-0.0141245748	-0.0200016551	0.040262064	0.0106044688	-0.0906805834	-0.1209225473	-0.056822041	0.0196550292	0.035702202	-0.1554164975	-0.0214397534	-0.1186361186	-0.0225268931	0.1150981647	0.0206089571	0.0277315412	0.0239720539	0.0626511493	-0.0202719505	-0.06033841	-0.0974440056	0.0666328362	0.0858209669	-0.0310722735	0.11533893	-0.1155701072	-0.0010220909	-0.0584954877	0.1067883806	-0.0660419375	0.0766288417	-0.0720910158	0.0414309962	-0.0646437637	-0.1121177422	0.0663690265	0.1135694154	0.0240663242	0.0068628539	0.0990688321	0.0545654623	-0.063900152	-0.1149575937	-0.0015583344215457	-0.0176141565269176	0.0003102585101547	2.4284061693741715e-06	0.1670527780967603	0.0339200865767424	0.0011505722733737	0.0279066306698454	0.1660306292896436	0.0306575050148794	0.0009398826137373	0.027566169862315	-0.0029629299617068	-0.0005558025479953	3.089164723580677e-07	8.77895395797986e-06	0.0011077035476716	-9.15597271722e-05	1.2270071495242484e-06	8.383183639847701e-09	-0.00013785900296	-0.0003378025512692	1.9005104697125292e-08	1.1411056364404802e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
