global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
546.6620574226362	-1.346135575976632	1.812080988909939	298839.4050255496	627.4855705866738	-1.6276811145601189	2.64934581069567	393738.1412944836	515.7384629117334	-0.6389177829561277	0.4082159333775734	265986.16212655744	524.9338030686428	477.6488727385348	1.028872	20.945854	0.2097306252872726	0.1018964531676112	0.0231683916	0.0153141296	0.0500307487	-0.1041777707	-0.0282763423	-0.0854124198	-0.1484709432	-0.0586931232	0.1475108111	0.0784605747	-0.0350201246	-0.069819463	-0.0051401396	0.052021075	-0.1079169202	0.0039457665	-0.1363611155	-0.1491947966	-0.0578663849	0.1007994896	0.0761071718	-0.0382103751	-0.0591306879	0.1668993539	0.056586426	-0.0037871629	-0.1688721405	0.0330504267	-0.1358985298	0.0274555193	-0.1102401681	-0.1232275232	0.0945405711	-0.0430849411	0.0660325598	0.1053174577	0.0714257905	0.1374916354	0.116099771	-0.0500173551	-0.0579423225	-0.0350381119	0.1180552716	-0.0406040875	-0.037160522	-0.081283922	0.1174886561	-0.0609859509	0.0876078902	0.06294215	0.0666610809	0.0400428561	-0.258393624	0.0198641898	-0.0340908974	0.0966589756	-0.0330162927	0.0474206278	-0.0789108008	0.0031122335	0.019085487	-0.0813351948	0.0955176893	0.0527079162	-0.117356352	-0.095114614	0.1002942981	-0.0535998824	0.0435919475	-0.0504143955	0.0461089595	0.0412064785	-0.0428221703	0.1335458289	-0.0371705427	-0.1494349175	0.0218513088	0.1309926908	-0.0021312175	-0.032545206	0.0843734775	-0.0034624131	0.072822563	0.077777078	-0.0418362295	-0.0423499986	-0.1622617972	0.01110685	0.0858646706	-0.0654461001	0.092483999	-0.0020750876	0.0106312047	-0.0258185245	0.0105740342	-0.1078709884	-0.0847758269	0.0279058438	-0.039623123	-0.04232206	0.0739848952	-0.0220734298	-0.1020818166	0.0	0.0	-0.1827613065102298	0.0462675223139115	0.0334016951573261	0.0021406836210682	0.178508270389571	-0.0642858911091792	0.0318652025974761	0.0041326757957012	0.1110717006265673	0.0246265951362118	0.0006064691880028	0.0123369226800777	0.0004779842104603	-3.6954425280299975e-05	1.3656295477972739e-09	2.284689054493564e-07	-0.0024650914327755	0.0006397636861628	4.0929757413261363e-07	6.076675771943167e-06	-0.0024479189653617	0.0008142942231162	6.630750818005784e-07	5.992307260977497e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
546.5145726986701	-0.1474847239660448	0.0217517438033404	298678.17817201	627.8087565588572	0.3231859721834098	0.1044491726161357	394143.8348119785	514.976023563553	-0.7624393481804645	0.5813137596538517	265200.3048453291	524.3846939628099	472.2993333962831	0.857711	17.461355	0.0947032996551344	0.0497068174581423	-0.0095011854	0.0002583598	0.0812846298	-0.0660968506	-0.1142328328	-0.0543797135	-0.0501808322	-0.1117676918	-0.0180463317	0.1314916164	-0.0800365263	0.0973860976	0.0268674417	0.0801074476	-0.1137637225	0.0388090776	-0.1223381506	0.0220932839	0.029785303	0.0566817217	0.0207898455	-0.0745731138	0.0993438703	-0.0119184574	0.0683388932	-0.1201152484	0.1082327814	0.0149308881	0.0169536185	0.0014956526	0.1915508269	0.0952332678	-0.0497735561	-0.0451723409	0.2381493933	0.1535782832	0.0175849849	0.0725389452	0.1086594149	-0.0071667451	0.06047392	0.0489952789	0.063291649	-0.1362108041	0.0108930769	-0.0028768824	-0.0405658524	0.0315461555	0.0548709891	0.0685699332	0.1037300402	0.0924445638	-0.1245913973	-0.1283260805	-0.0035702807	-0.0351541331	-0.0099952345	0.0362997598	0.0091536931	-0.0266466178	-0.0078298651	0.0100191476	0.1296362172	-0.1503723745	-0.0190535897	0.009083509	0.0023632859	0.1171777861	-0.0736477276	-0.0154049097	-0.0473780976	0.0303102662	0.0667492964	-0.0858208685	0.0114748728	-0.1858287396	0.0020055152	0.1449396191	-0.0087785792	0.0253884735	0.0056309956	0.0304240742	0.0870425912	0.0243581144	0.0085707548	-0.0667757274	-0.1753039286	-0.012177038	-0.0389320023	0.0474948759	0.08017121	-0.0807487363	-0.0085158211	-0.1201118328	-0.05574021	-0.1234656591	0.020511769	-0.0541470258	0.0272290514	-0.1064999398	0.0720650611	-0.0268974707	-0.1054140029	0.0	0.0	-0.1767497047374604	0.0060116017727693	0.0312404581247794	3.613935587436397e-05	0.1515737972317623	-0.0269344731578087	0.0229746160072553	0.0007254658442887	0.1483621439804636	0.0372904433538963	0.0013905771655301	0.0220113257664798	0.0006578548988314	0.000179870688371	3.2353464535093365e-08	4.327730679164715e-07	-0.0022402794346507	0.0002248119981247	5.0540434500865055e-08	5.01885194531886e-06	-0.0023632660244444	8.465294091729997e-05	7.166120405947879e-09	5.58502630229324e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
546.20209626809	-0.3124764305800909	0.0976415196680743	298336.7299676559	624.2961666531033	-3.5125899057538845	12.338287846004084	389745.70369775937	514.4021078237313	-0.5739157398217003	0.3293792764150896	264609.52853349765	522.8894521020276	471.86678884788	0.823082	16.756363	0.0980924676752612	0.0508512092343632	-0.033451085	0.0075146742	0.1156631951	0.0835793677	-0.0355128058	-0.1198278846	-0.0210277989	-0.1324018941	-0.0231940391	-0.0084787021	0.0002958354	-0.0352401071	0.0771952298	0.1032561879	-0.1051604918	-0.1290663178	-0.1104147596	0.0458008055	0.0920684934	0.0353122111	-0.0078551372	-0.2584113054	-0.037417298	-0.0529157373	0.0604210774	0.0158373031	0.0563522912	0.0424161435	0.0134577461	0.1362384527	-0.1618213307	0.1591115259	0.1409029541	0.0074103181	0.0419142849	-0.0032920968	0.041740909	-0.0728632216	0.1976264711	0.1279064469	0.1139028545	0.1217699144	0.0878362328	0.0626368183	-0.1668452943	-0.1019552983	0.0242060436	-0.035776941	0.0691039143	0.146087632	0.0544067451	-0.0651970677	-0.035077007	-0.1449615084	0.0475821999	-0.1217675604	0.0562499948	0.0475429252	-0.0860809809	0.0726825172	-0.0207036784	-0.1200938968	0.1313655792	-0.0711075304	0.0477567165	-0.0690214442	-0.0863763069	0.0354071504	-0.0692630541	-0.0035481799	-0.0023830532	0.0092949148	0.0580370115	-0.0760317543	0.0806490936	0.0075534501	-0.017070437	0.1011789928	-0.0023879909	0.016740651	0.0322157235	-0.0367909138	0.043326406	0.1016308691	0.0801570221	-0.0232425039	-0.1311085133	-0.0907817662	-0.0386562996	0.1248166802	-0.0128493631	-0.1650033095	-0.0838107888	-0.0840333308	0.0255086278	0.0082910173	-0.0126881015	-0.0593452201	-0.0846834554	-0.0538193428	0.0701127568	-0.0316730406	-0.1083188523	0.0	0.0	-0.1558255870562419	0.0209241176812185	0.0242816135814224	0.0004378187007374	0.1744811293081625	0.0229073320764002	0.0304436644846517	0.0005247458628584	0.1482798253748711	-8.231860559249071e-05	6.7763528266920444e-09	0.0219869066132022	0.0003887312831721	-0.0002691236156593	7.242752050553463e-08	1.5111201051662738e-07	-0.0016699141707856	0.000570365263865	3.253165342239051e-07	2.788613337790558e-06	-0.0021191809177278	0.0002440851067166	5.95775393208541e-08	4.4909277620616405e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
546.1590539067369	-0.0430423613531729	0.0018526448708571	298289.7121643019	625.3973405141679	1.1011738610645807	1.2125838722918765	391121.8335221941	514.5978559335332	0.1957481098019116	0.0383173224910212	264810.9533313894	523.6245181047381	472.33583876490593	1.073744	21.859365	0.1486811783294729	0.0809340084069011	-0.0852096972	-0.1402191332	0.1445520779	0.0526470958	-0.0475465216	-0.1211953915	-0.0965159675	0.0689879945	0.032974881	0.0287907961	0.1010770295	0.0481707493	-0.0260858737	0.0882402454	-0.1046904106	-0.0941244717	-0.0332889878	-0.0171962262	0.0187743197	0.0942147594	0.0119836742	-0.0437817504	0.111933573	-0.072586647	0.1168416018	-0.0043429583	-0.1665640299	0.1731796669	-0.1840071945	-0.1119144395	-0.0459660608	0.0182987745	-0.0465815553	0.0728357072	-0.1097927603	0.0190533211	0.0196183298	-0.0395680865	0.0597054719	0.0337625295	0.041434859	0.0308854927	-0.0637561952	-0.1157067422	0.0713954163	0.0653740817	0.0666284029	-0.0260922595	0.1226197429	0.1589336584	0.0802620391	-0.0612062981	-0.0945454376	0.0510473562	-0.0156988128	-0.0849544182	-0.1395989011	-0.0218811794	0.0805890624	0.0169929016	-0.0739027905	-0.0335497994	0.1150314138	-0.0419168947	0.085927846	-0.1253181374	0.0416284924	0.0588510128	-0.033082741	0.0378523828	-0.0115891112	0.051324036	0.1079227743	0.0244766411	0.0961391596	0.043555933	-0.0422571118	0.1071568023	0.0440337522	0.0083578886	0.1473337827	-0.1712796886	0.0428827254	0.0176702334	0.0207347803	0.0587762854	-0.0903015971	-0.0114139323	-0.0744952351	-0.1094880519	-0.1147716241	0.0031078171	-0.0986213402	-0.0076256456	0.0090964556	0.1006750428	-0.196982688	0.0184610519	0.0421186049	-0.0241890828	0.068128862	-0.0363915335	-0.1107845889	0.0	0.0	-0.133938532118961	0.0218870549372808	0.0179395303861819	0.0004790431738275	0.1687401686086502	-0.0057409606995122	0.0284732445020757	3.295862975334474e-05	0.0748057105524964	-0.0734741148223747	0.0053984455489315	0.0055958943312638	0.0001937791087209	-0.0001949521744511	3.800635032325112e-08	3.755034297666638e-08	-0.0020156668347981	-0.0003457526640125	1.1954490467174077e-07	4.062912788904992e-06	-0.0017083047987854	0.0004108761189424	1.688191851171693e-07	2.9183052855532257e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
546.3600822665437	0.2010283598068554	0.0404124014466345	298509.33949430444	629.5028270176479	4.105486503479938	16.855019430255926	396273.8092232107	515.3686031571804	0.7707472236471631	0.59405128275981	265604.79712018324	524.4076275637406	468.0807698071003	1.022453	20.815178	0.0886996843825037	0.0450433514018431	-0.0680664997	-0.0137356713	0.0382153883	-0.0813289427	-0.1613672505	-0.0418795651	-0.0203865721	-0.0005217824	-0.0233864524	-0.0107798127	-0.001726774	-0.0381243953	0.092318803	0.0585462069	-0.0536739541	0.0440648436	-0.0077670996	0.1034581727	0.0210144517	-0.0089613986	-0.0151152245	0.0605943908	0.0838350188	-0.0330645089	0.0357864401	0.0120801392	0.0617351226	-0.1027326094	-0.0134119509	-0.1094667297	-0.045671877	-0.0133506677	-0.1257856075	-0.0096284492	-0.1648555993	0.0606127985	0.0513170611	0.0213333406	0.0323399183	0.0917096446	-0.0443561631	-0.0776164957	-0.140660717	-0.0809615919	0.0429977001	-0.079840027	-0.0494017217	-0.0159407207	0.062886693	0.0293152528	0.1562238982	0.0673948905	-0.0104517076	-0.014143183	-0.006695826	-0.067090322	-0.0088855597	0.0554758744	-0.0287576688	0.0071049644	-0.060620678	0.0340075445	-0.0928636735	-0.0677576001	0.0951758412	-0.0585452558	-0.000290222	0.0263208625	0.0142962354	-0.0708165409	0.009706289	0.0451677681	0.0248728049	0.0823147452	-0.0237029399	-0.0007097357	-0.0455236907	0.1495917431	0.0533026678	0.0282989002	0.0121613518	-0.0313732339	0.0554554315	0.0254484343	0.0173362937	0.0320309984	-0.0703545244	-0.0307979459	-0.1384039999	-0.0715514447	-0.0298981695	-0.1112280438	-0.0179194349	0.1045325747	-0.0207571585	-0.0066075228	-0.058656518	0.0346262419	0.0766800737	0.1281620165	0.0661142705	-0.0410444465	-0.1128012168	0.0	0.0	-0.1301344224096823	0.0038041097092787	0.0169349678959016	1.447125068022862e-05	0.1407132741474583	-0.0280268944611919	0.0198002255212977	0.0007855068131387	0.1056366624399345	0.0308309518874381	0.0009505475942855	0.0111591044514486	0.0003202916708771	0.0001265125621562	1.6005428383326372e-08	1.0258675443324457e-07	-0.0022322466865805	-0.0002165798517823	4.6906832198086355e-08	4.982925269749622e-06	-0.0015306426462321	0.0001776621525532	3.156384044987202e-08	2.3428669104644054e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
546.6152164505658	0.2551341840220402	0.0650934518565923	298788.19485529885	626.8745750548347	-2.628251962813124	6.907708380031039	392971.7328501796	515.8971735843827	0.5285704272023395	0.2793866965128637	266149.8937123547	523.6509535185606	469.7705801007423	0.8042939999999998	16.37388	0.139213304020828	0.0743421978618583	-0.065606	0.010169002	0.0210405956	0.013981291	-0.0796751394	-0.0728677625	0.0098141685	-0.0464228799	0.0201307162	-0.08840119	0.0272511866	0.0411125852	0.0107042473	0.0299402564	-0.025084874	-0.047409965	0.0751522754	0.058823372	-0.0089657796	0.1777635647	0.0045672092	-0.0190191376	0.0718729813	-0.0290252486	0.0459490582	0.015237827	0.0993531561	0.0145522687	0.0402700509	0.0135459999	0.0367694866	0.0381208608	0.1908383059	0.1160939139	0.0192909481	-0.0750918463	-0.0244086862	0.0238715782	0.0831261737	0.0008797629	0.041748659	0.0288039721	-0.1043893164	0.0522099216	0.1245913062	0.0542038102	0.008908831	0.0561811549	0.0344013565	0.031583247	0.1003376961	-0.0337334851	0.0328123712	0.0073424593	0.0484801604	-0.0897732093	-0.0366583499	-0.0215646461	-0.0059539701	0.0256475642	-0.015126578	-0.0574587933	0.0006780313	-0.0693734169	0.0833948693	-0.0244562999	-0.0960763581	-0.0989400504	-0.0198517961	-0.1065408146	-0.166290568	0.1037294199	0.0059052656	-0.0216162073	0.0331598979	0.0145410886	-0.045073804	0.1141838305	0.0275360274	0.0502960631	-0.015421238	-0.0206965452	0.0966712718	0.0989617278	0.003327503	0.0701928116	0.0089486058	-0.0106070905	-0.0703192647	0.0576054475	-0.0041118438	-0.0414205581	-0.0887776285	0.0182502159	-0.0020099943	-0.0375415077	0.0201259575	-0.0909746905	0.1078204347	0.0931307536	0.0640698901	-0.0456233945	-0.114360561	0.0	0.0	-0.1442705745773054	-0.0141361521676231	0.0208139986888658	0.0001998307981061	0.1382125442483186	-0.0025007298991396	0.0191027073875934	6.253650028451186e-06	0.1668286937349847	0.0611920312950502	0.0037444646940144	0.0278318130533213	0.0004651449311291	0.0001448532602519	2.098246700563364e-08	2.163598069550952e-07	-0.0014669328579806	0.0007653138285999	5.857052562462374e-07	2.151892009823131e-06	-0.0018481633705605	-0.0003175207243283	1.0081941037803177e-07	3.415707844281548e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
547.6739971694357	1.0587807188699117	1.121016610650687	299946.807175547	629.071631658645	2.1970566038102106	4.8270577203460565	395731.1177576699	516.6218869830034	0.7247133986206791	0.5252095101403352	266898.1741098791	525.6838115731738	474.964740449732	0.840304	17.106972	0.2056871206709909	0.0988456281713503	-0.0885676805	-0.0373829397	0.0759047595	-0.0031424958	-0.1103424159	-0.0235297847	-0.0883684653	0.1142827265	0.0218103866	-0.021562323	0.0138216668	0.1019284885	0.0685047021	0.0531469462	0.0491977769	-0.0432784284	0.052204249	0.0523358481	-0.0293956118	0.0688392686	0.0709991865	-0.0027248006	-0.0329038641	0.0746091968	0.1415259721	0.1175554564	-0.0693683213	-0.0950697841	-0.0554579972	-0.0486819838	0.014402149	0.0020411678	0.1321331798	-0.1754212622	0.0135454044	-0.1316810944	-0.0489114049	0.0162308396	-0.0238941738	-0.095532135	0.0193519238	-0.1336432021	-0.09699361	-0.0816249155	0.0743242982	0.0962930085	0.0316834565	-0.0619979974	0.0471369336	0.0946435769	0.0428434921	0.0266388944	-0.0095550026	0.0960692819	-0.0034786204	-0.016191172	-0.0292243566	0.0100748106	-0.0865256782	-0.0968101004	-0.0742844041	0.0178625769	0.070885509	0.0987749844	-0.0170178551	-0.0416869424	-0.1335766787	-0.0005658304	-0.0347176755	-0.0519419701	-0.0829137348	0.218527208	0.0716728043	0.0734674768	-0.0009460956	0.0289725824	-0.0589629211	0.0797596855	0.043247837	0.0006302728	0.0879038525	-0.082087093	0.0649569338	0.0708023967	-0.0051164345	-0.026833699	0.0118136646	-0.076611561	0.0325588121	-0.0680805054	-0.0864314477	-0.0177969422	-0.0909711427	-0.0323867379	-0.0267851209	-0.1639421554	0.01109466	0.0056364476	0.0004948499	-0.0044814171	0.0619966418	-0.0501201262	-0.1154562999	0.0	0.0	-0.1153759928867685	0.0288945816905369	0.0133116197346076	0.0008348968510711	0.2144953527033948	0.0762828084550761	0.0460082563313537	0.0058190668657938	0.1289872889057619	-0.0378414048292228	0.0014319719194491	0.0166377206992584	0.0003481087567321	-0.0001170361743969	1.3697466117484997e-08	1.2117970651356838e-07	-0.0020882366347676	-0.0006213037767869	3.860183830497902e-07	4.36073224278551e-06	-0.0013331368078214	0.000515026562739	2.65252360326852e-07	1.7772537483682324e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
548.2798955750827	0.6058984056470536	0.3671128779656414	300610.8438918236	631.3972356887091	2.3256040300641416	5.408434104650577	398662.4692353433	516.5379599342533	-0.0839270487500698	0.0070437495118966	266811.46405304025	525.8051769058598	473.25579314340246	0.838149	17.063095	0.129956217625959	0.0738549870673599	-0.0942107173	0.0212706569	0.03262969	-0.0339252078	-0.1375937005	0.0441213895	-0.0640053621	0.0329618787	-0.0162099865	-0.0020517994	0.0196261663	-1.34454e-05	0.0233313868	0.0783779944	0.0762459622	-0.0009447667	0.0277671747	0.0710621201	0.0078117333	0.165144087	0.0193923782	0.0975935418	0.0046614646	-0.0653207036	-0.0842603925	0.100827042	0.0678747543	0.0562214453	-0.0195937737	-0.0958883023	-0.0684057417	-0.0085381713	0.0031519347	-0.1497138043	0.0354218246	-0.0878837665	-0.001547373	0.033823319	-0.0661825598	-0.0158471693	0.0909504637	-0.1132963524	-0.0815370775	-0.0809501023	0.0435438009	0.0683761206	-0.1141190045	-0.0917170364	0.0265723215	0.0626045654	0.0853901485	0.1033275956	0.024349078	0.0808381703	-0.0065148228	-0.0330837157	-0.0106558795	0.0379015133	0.0146286953	-0.0111485585	-0.060438989	-0.0747984105	-0.0547573004	0.0600911205	0.1028810339	0.1073557838	-0.1263227122	-0.1553888197	0.0302232802	0.0488148028	-0.0415553391	0.0731225893	-0.0308875182	-0.0515257939	-0.0441076359	-0.1935389474	-0.0804572495	0.101250526	0.0803108139	0.0368964262	0.0080636543	-0.0517947583	0.0064289381	0.0534856716	-0.0381972352	0.110040755	0.0141278214	-0.0465523898	-0.0968653223	0.0361862524	0.0701286089	-0.0556534376	-0.0037445975	0.0457378531	-0.0191310308	-0.0584880072	0.0937274802	-0.0078608243	0.033205906	0.1669155818	0.0598954599	-0.0545265379	-0.1160839916	0.0	0.0	-0.1021669798097235	0.013209013077045	0.0104380917634404	0.0001744780264695	0.1522464258067373	-0.0622489268966574	0.0231789741709263	0.0038749288997854	0.1588223289837884	0.0298350400780265	0.0008901296164574	0.0252245321838347	0.0005758131678423	0.0002277044111101	5.1849298839042944e-08	3.315608042605847e-07	-0.0019153606559576	0.0001728759788099	2.988610404951554e-08	3.668606442390328e-06	-0.001240452446257	9.268436156439994e-05	8.590390878600417e-09	1.5387222714249757e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
547.6905032508049	-0.5893923242778101	0.3473833119175992	299964.88735111995	629.1883301750062	-2.2089055137029163	4.879263568467144	395877.95482841256	515.9858214485704	-0.5521384856829172	0.304856907372225	266241.367935956	523.8728271708769	471.7565623277968	0.973069	19.809822	0.0916896384834865	0.0565689804569176	-0.070774361	0.1236466292	-0.0945863963	-0.0418088605	-0.155727291	-0.0403432781	0.0337645827	-0.0141848254	-0.0610223063	-0.0594965402	0.0178923501	-0.1000597333	0.0332164558	0.047269842	0.0490952931	0.1099531624	0.1009322854	0.1251543516	-0.0903584767	0.0902154698	-0.1389324506	-0.0215892241	0.0612751283	-0.0364693578	-0.1020166938	-0.0761555115	-0.0136006603	-0.153885121	0.1061166466	0.1115683408	-0.0447142906	0.0270977698	-0.0092776204	-0.034867129	0.1261933235	-0.0023884404	-0.0959028688	-0.1257042272	-0.0628314076	-0.0988432497	-0.0295570595	0.1310263451	0.0932681993	-0.0995496188	0.0415237549	0.0347951605	0.1037119368	0.0006129456	-0.085391702	-0.0671250043	0.1517422205	0.0379901645	0.0745496203	0.0229423397	-0.0004841084	-0.1175481174	0.0336030152	-0.0200279939	-0.0213910016	0.107097212	0.0479746215	0.1023278659	-0.1083141852	0.0423623449	-0.0145953729	0.1357191749	-0.0781823257	-0.0574450272	0.0216021317	-0.0142523242	0.0659823875	-0.0032518519	0.0220886307	-0.1099206294	0.0830077121	0.0167754972	-0.0795396433	0.0708275112	0.0452284758	0.0636504496	-0.1206276189	0.0654026133	0.0690509185	0.0657918872	0.007131281	-0.0107795857	0.059888328	-0.0786838636	-0.057890857	0.0165380016	-0.0077286704	-0.0791822113	0.061487809	0.0213310721	0.0189843321	-0.0925129986	0.0887660348	0.0012028123	-0.0139761276	0.1511668536	0.057767291	-0.0588346892	-0.1162410914	0.0	0.0	-0.1124848907436018	-0.0103179109338782	0.0126528506456	0.0001064592860394	0.1614958061122848	0.0092493803055475	0.0260808953918566	8.555103603665007e-05	0.2107774583305541	0.0519551293467657	0.0026993354654391	0.0444271369402884	0.0003159007689009	-0.0002599123989413	6.755445512347344e-08	9.979329579217985e-08	-0.0017726988133561	0.0001426618426014	2.0352401334455143e-08	3.142461082874125e-06	-0.00124122256266	-7.7011640299985e-07	5.930792741694274e-13	1.5406334500562575e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
547.3045033326721	-0.3859999181328248	0.1489959367985475	299542.21936822287	628.1319700937422	-1.0563600812639606	1.1158966212880015	394549.77185384586	516.1434800862099	0.1576586376395425	0.0248562460223565	266404.09203550377	524.0769046136664	470.8797704089772	1.126969	22.94293	0.1389329552168815	0.091867384055419	-0.118461436	-0.0430499222	-0.0845247572	0.0856876817	-0.0466686702	-0.0330561586	-0.0462655427	0.0404204637	0.0178828066	-0.0901593738	0.070158858	0.038028458	-0.0516186549	0.0545057368	0.0455710231	0.0279697575	-0.0173703996	-0.1239633519	-0.0446827121	-0.0584341663	-0.1187898298	0.0465693561	0.1447769351	-0.1135563917	-0.1061658131	-0.0095649119	0.1105276904	-0.0050754411	-0.0473221235	-0.1254013328	0.03282435	0.0115893568	-0.0164300216	0.0801336666	0.1765387677	-0.0537782839	0.2346126993	-0.1437038097	-0.0282939129	0.1075144971	-0.0964233666	0.0172863016	0.1149422887	-0.1399166502	0.002877198	0.0355728315	0.0594013105	-0.0533006479	-0.1262496294	0.0212268001	0.0363528102	-0.0335646376	-0.0198273841	0.0683071589	-0.0042815691	-0.0499636814	-0.0356607689	0.0022332579	-0.0023408952	0.0339558357	0.0719836331	0.0413989843	-0.1666277986	-0.1716960559	0.0525210015	-0.2151137982	-0.0139294158	-0.0239961618	0.2334206249	0.1165295301	-0.1772206295	-0.0331655513	0.0486334848	-0.0032110871	0.0151555683	-0.0341813802	-0.0889240221	-0.0157143231	0.0231775664	0.0322271993	-0.0467491761	-0.083265936	0.0723942732	0.0375465246	0.0347255458	-0.0687073709	0.0748440636	0.0188936698	0.0723433925	0.0481651509	0.052351268	-0.0856815459	0.0426199545	-0.0816448002	0.1477286854	-0.0158517188	0.0507863907	0.0385428629	-0.066375862	0.073820124	0.0556130941	-0.0630368163	-0.1159269625	0.0	0.0	-0.1046075627475602	0.0078773279960416	0.0109427421839847	6.205229635722077e-05	0.2469187649018067	0.0854229587895218	0.0609688764606336	0.0072970818883563	0.2355262695338922	0.024748811203338	0.0006125036559784	0.0554726236405516	0.0001697317060984	-0.0001461690628025	2.1365394920561197e-08	2.8808852055073638e-08	-0.0020441033781515	-0.0002714045647953	7.366043779178045e-08	4.178358620570374e-06	-0.0012413260796217	-1.0351696170000577e-07	1.071576135960046e-14	1.540890435948979e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
