global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
539.045545708361	-1.36804279666228	290570.10034802475	1.8715410934995529	735.9926503981459	-2.236700844425741	5.0028306674548215	541685.1814400874	548.4587103487265	-0.2327608050721892	0.0541775923778536	300806.9569573883	575.5539430909348	477.7968838199291	1.113894	19.248579	0.1202177466125019	0.067648464148072	0.0419512516	0.0666495939	-0.0687021219	-0.0174817106	0.0327619436	0.0068011915	-0.1251050944	0.0555653722	0.0435465342	0.0044179876	0.0673604118	-0.0107051895	0.0444795935	-0.0535044531	-0.0542332771	-0.1026073623	-0.0659373623	-0.0571822602	0.0808153514	0.0336179047	0.0198837345	0.125123782	0.1316581671	-0.0768829006	-0.0333732822	-0.0776649577	-0.102391534	-0.0783566474	0.0580889008	-0.0921895531	-0.0706930315	0.0452034495	-0.024779616	0.0519225026	0.0780620736	-0.0770912812	0.0665790197	0.0743011092	-0.0081146865	0.1463896539	-0.0312069288	0.0534075555	0.041490522	-0.0162512655	-0.086084932	0.0033718587	-0.0837356171	0.0185809874	-0.0284829622	0.1156080728	-0.0728329067	-0.0377649387	0.0266119559	0.0175872156	-0.1322566162	0.0775609398	0.0644360195	0.0302376359	-0.0929038422	0.0206063205	0.1371655395	0.1747142717	-0.0156632718	0.0611682663	0.0557288341	-0.0425541526	0.1147939858	0.0027626362	0.0102360379	0.0702484369	0.0629089864	-0.0028334191	0.0648915159	0.023784227	-0.0251842003	0.083371527	0.0577351934	-0.051556806	0.0339647064	-0.0838198887	0.0100060033	0.0884580952	0.020065636	0.0386974049	0.0066972665	0.0375549152	-0.0248894261	0.0238598595	-0.0304457233	0.0370388362	0.0474525909	-0.090973028	-0.0498320567	0.0494795885	-0.0735128342	0.0342278763	-0.0299658631	0.098884239	0.0917533784	-0.0286135728	0.0927013771	0.0333745172	-0.0391140859	0.0051067937918531	0.0098255949366999	2.607934283250936e-05	9.654231586010466e-05	-0.032485042235919	-0.0501451240242828	0.0025145334634107	0.0010552779690694	-0.0479040457674244	-0.0144937952394741	0.0022947976008874	0.0002100701004438	0.000330986976419	0.0006069736944495	1.0955237855899165e-07	3.68417065753675e-07	7.405594770260038e-05	0.0001930868951875	5.484283390130282e-09	3.7282549093148765e-08	0.0003379876861903	0.0001150040586038	1.3225933495369262e-08	1.142356760162727e-07	0.0	0.0	0.0
540.0305527403601	0.9850070319990892	291632.99789305887	0.9702388530876546	738.3762653947441	2.383614996598226	5.6816204520079605	545199.5092982895	548.6140954219934	0.1553850732668706	0.0241445209941507	300977.4256956921	577.2297776296214	479.69529606937584	1.05561	18.241398	0.1357296761380944	0.080702358902798	0.0292763856	0.0168618179	-0.0150403921	0.0425850189	0.0024213023	-0.0968117181	0.0804077278	0.0348113907	-0.121107041	-0.0038751024	-0.0192121889	-0.0943659061	0.0555130069	0.0752624703	-0.0088809852	0.0488265981	-0.0814378449	-0.0023546992	0.004297532	-0.0119766293	0.0480944743	-0.1494919278	0.0994286579	0.0115731067	-0.058773634	-0.0194665257	0.017253983	-0.0839246136	-0.1110857951	0.0578164411	0.0574883475	-0.0115057173	0.0456746095	0.0295044743	-0.073515298	-0.1260687011	0.130767305	0.0084248388	0.0541292883	-0.0616457859	0.0955782622	0.0765136155	-0.1558455916	-0.1045144616	0.1744149304	0.050788072	-0.0156783641	0.0230524411	-0.0249142454	-0.091585241	-0.105570471	0.1014270453	0.0473047594	0.0122580856	-0.0383233804	0.0380266415	0.0131382664	0.0052432462	0.0644110909	0.0937364285	0.100587087	0.0891844767	-0.0051006285	0.0697347959	-0.0569089404	-0.0477669064	-0.0775553488	0.0878133285	0.0858420923	-0.0818843896	-0.0041956413	-0.0425880388	-0.0028429259	0.078361173	-0.0286820936	-0.1282337235	0.0060298147	-0.0172208939	0.0677106179	0.0993177611	0.001222229	-2.44565e-05	-0.0787013383	-0.0141052387	0.0853254691	0.0135725275	0.0384723576	-0.0310388231	-0.0194901199	0.0529661644	-0.0726766462	0.0054171787	-0.0196563523	-0.0154475622	0.0153996906	-0.0192366685	0.031473021	0.1861988114	-0.0013465758	-0.1242369391	0.0912392418	0.0287162347	-0.0458586883	-0.0045367064666237	-0.0096435002584768	2.05817055643053e-05	9.29970972352421e-05	0.0370306897481071	0.0695157319840261	0.0048324369932749	0.0013712719832205	-0.0196845268598622	0.0282195189075622	0.0003874805976966	0.0007963412473742	8.800378366031099e-05	-0.0002429831927586	7.744665938530821e-09	5.9040831963206224e-08	-5.3993815224195885e-05	-0.0001280497629267	2.915332082464607e-09	1.639674178560873e-08	0.0001420021421152	-0.0001959855440751	3.8410333486412966e-08	2.016460836530545e-08	0.0	0.0	0.0
540.3933825516809	0.3628298113208075	292025.0079056474	0.1316454719830927	738.0375923409846	-0.3386730537595213	0.1146994373427996	544699.4877084773	548.409272812352	-0.2048226096413827	0.0419523014203062	300752.7305065728	577.3223166632429	481.8122539146274	0.901894	15.585126	0.0696479239434849	0.0366364719360963	0.034886072	0.0251297604	-0.0299342464	-0.0035197676	0.0447546561	0.0575403394	0.0515522822	0.0092281022	-0.1324923265	0.0408179551	0.0617078399	-0.0248097664	0.0321345343	-0.0314913011	0.075424372	0.0661763448	0.0675637851	0.0130135848	0.0521877359	-0.0635435322	0.0262377165	0.1267231279	0.0928698317	0.0610851115	-0.0656828319	-0.0209715791	-0.0862555043	-0.044913919	0.0446233577	0.0791093942	0.0578680751	0.016080928	-0.010352772	-0.0058461516	-0.0426484114	-0.0084839286	-0.0518063111	-0.0069964248	0.0855613773	-0.0399072464	-0.0235611361	0.1321068136	-0.1591661996	0.0725903353	0.0214865788	-0.0275591179	0.126052132	0.0077219738	-0.0586655713	-0.0304462952	0.0781918676	0.092098649	-0.0136777754	0.0340299181	-0.0996597672	-0.0464248155	-0.0462203243	0.0581297448	-0.0864132761	0.0124988755	0.0632017506	0.0297085512	0.0063065866	0.0755737182	-0.029747531	0.0306464969	0.0510661075	-0.0230890213	0.0357273494	-0.0716732694	0.023531081	0.0543794508	0.0723914756	-0.01499014	-0.0555328561	-0.0307061912	0.0201092135	-0.0440190529	0.0430704848	0.052573351	0.0495193125	-0.1087617243	0.0421214647	-0.0005494976	0.0387831981	-0.0141321014	-0.0498704285	0.0154011985	-0.0593578157	-0.0623561419	-0.0475719694	-0.0165801394	-0.0327018569	0.0101131403	0.0368256662	-0.0080143814	0.0332109002	0.0678399438	0.0189987222	-0.0703306735	0.089737086	0.0240075741	-0.0524223074	0.0006743062984355	0.0052110127650592	4.546889841097856e-07	2.715465403760993e-05	0.0073495092509432	-0.0296811804971639	0.0008809724757052	5.401528622969968e-05	-0.037341036904948	-0.0176565100450858	0.0013943530371366	0.0003117523469722	-3.299509747359695e-05	-0.0001209988811339	1.0886764572921634e-09	1.4640729235657582e-08	-2.9005440684182204e-05	2.498837454001368e-05	8.413155892836121e-10	6.244188621520038e-10	0.0003379992991648	0.0001959971570496	3.841488557152557e-08	1.1424352623589596e-07	0.0	0.0	0.0
540.6324014899412	0.2390189382603011	292283.393540781	0.0571300528470816	737.0383610296024	-0.999231311382232	0.998463213646655	543225.5456292025	548.3659914729571	-0.0432813393948663	0.0018732743398136	300705.26060411934	576.5082133456569	484.2498950334936	0.968564	16.737207	0.0847197030127634	0.0488346924729386	0.0631885003	0.0606913922	-0.0912085133	0.0206600944	0.0257112562	0.0420116047	-0.1159748051	-0.0445680086	-0.0370001553	0.0740615588	0.145056446	-0.031637501	-0.0635523699	-0.0891206652	-0.003023871	0.004414	0.0817669249	-0.0042662938	0.052466735	-0.0008791745	0.1020936216	-0.0472250976	0.1930718068	0.0148351548	-0.1249664535	-0.1304034821	0.0871970257	-0.0706039857	-0.0387915339	-0.1064308365	-0.2058190713	0.0394282639	0.113746561	0.0628631791	0.1365731118	-0.0233234664	-0.0623165834	-0.0771540897	-0.0475395114	-0.080994444	-0.0550439394	-0.0552628705	-0.0531799297	0.0443028753	0.0197497747	0.1793477635	0.0963470777	0.035575005	-0.0596293175	0.0931902278	-0.0072842032	-0.0169914272	-0.0178461801	-0.0073037552	-0.1128291622	-0.0512699526	-0.011920232	0.0741481183	0.0331437266	0.0856064602	-0.0102624742	-0.0037216057	-0.0617603796	0.0493088161	-0.0187440328	-0.048829161	-0.0956890659	0.1382678405	-0.0177489869	0.0160666664	0.1383926017	0.1219193051	-0.0974349396	-0.0818124714	0.0572301606	0.0032414004	0.0661850249	-0.074080041	0.0220967392	-0.0593025642	0.0391817023	0.0129997253	0.0854883283	0.0137432296	-0.0179634684	0.0119216288	-0.0867181403	0.0056475638	-0.0682751483	0.0507620242	0.066820606	-0.0740647658	-0.0493989508	0.0563264121	-0.0922819515	-0.0527199166	0.0425591443	0.050981833	-0.0670680824	-0.1248490088	0.0881955685	0.0192567962	-0.0587790397	-0.0075023460236138	-0.0081766523220493	5.62851958580338e-05	6.685764319567421e-05	-0.0263963393120718	-0.033745848563015	0.0011387822952379	0.000696766729078	-0.0478837698491361	-0.0105427329441881	0.002292855414965	0.0001111492179324	0.0004859835755161	0.0005189786729896	2.361800356714129e-07	2.6933886301814684e-07	9.708203199654264e-05	0.0001260874726807	9.424920936577731e-09	1.5898050767012534e-08	0.000337976061165	-2.3237999799972153e-08	5.400046347035057e-16	1.1422781792060785e-07	0.0	0.0	0.0
542.0580939097008	1.4256924197595708	293826.97717301804	2.0325988757599003	741.4180848903566	4.379723860754211	19.18198109645977	549700.7766024839	549.6961226800476	1.3301312070904032	1.7692490280757731	302165.82728947786	578.539324494579	490.9663349351073	1.015673	17.551277	0.1041867565057063	0.0625372115099279	0.0826836542	0.0022152777	-0.0516695397	0.1222989877	-0.0669234294	-0.0912486653	-0.0771205121	-0.0530888073	-0.1080774804	0.0615286824	0.0365590151	0.0117487977	-0.015622559	0.0891109493	-0.0087636122	-0.0709628677	-0.1215260287	0.0414001928	0.0639410392	0.1332328087	0.0572576763	0.0130228934	-0.0762639703	-0.1354965594	-0.1738343399	0.0345723104	0.0792018649	0.0419050591	-0.0008877488	-0.0416807795	0.0734527258	-0.0214476613	-0.0676242218	0.0252494205	-0.0574798924	-0.0234990234	0.0211331294	-0.0380038434	-0.0666780967	-0.0514798583	-0.0778951131	0.1070201366	-0.0662557206	-0.0922750848	-0.1509276099	-0.0401475025	0.1584669592	0.0643373383	0.0158488655	-0.0398183062	-0.0889549976	-0.0420209043	0.0982732248	0.0527137553	-0.0896028357	-0.0840687734	-0.0905332676	-0.007339949	0.1815568159	0.0836247085	0.0056686771	-0.0272977046	-0.0825678339	-0.1982810194	0.1218383828	-0.0651173959	0.0218073771	-0.0890926725	0.0568239618	0.0496824977	-0.0219048726	0.0600442309	-0.0726600493	-0.051504245	0.0733667339	0.036506984	0.0115363771	-0.0301921618	0.0545218135	0.0593954104	0.014732499	0.0857355733	-0.0309671885	0.0738551287	0.0984513179	-0.0446060451	0.0510865441	-0.0752862926	-0.0612185876	0.0244757424	-0.0547826	0.0068105327	0.0056900513	0.0259393442	-0.0105714751	-0.0545563138	0.0208082807	0.1533169408	-0.0285942302	-0.0327833906	0.0866153656	0.0144722352	-0.0649037979	-0.0016395131190023	0.0058628329046115	2.68800326738065e-06	3.437280966739532e-05	0.0197310100589334	0.0461273493710052	0.0021277323599947	0.0003893127579457	-0.0393412039831986	0.0085425658659375	0.0015477303308476	7.297543157388058e-05	-0.0001469758321994	-0.0006329594077155	2.1601895250706188e-08	4.006376118155566e-07	-0.0001430250500595	-0.000240107082056	2.0456164944522483e-08	5.76514108534672e-08	0.0003379897386765	1.3677511499961012e-08	1.8707432083156568e-16	1.1423706345060875e-07	0.0	0.0	0.0
541.8425496190174	-0.2155442906833968	293593.34857763734	0.0464593412462086	740.0798799053753	-1.338204984981303	1.790792581828809	547718.2286407547	549.6050083353061	-0.0911143447414133	0.0083018238176571	302065.6651872519	579.2645616067949	495.7538255928389	1.012932	17.503901	0.0534097439792881	0.0331080881431821	0.0955108294	0.071658154	-0.0374665184	0.0728504771	0.0844383164	-0.062894664	0.0955831945	-0.1081455621	0.0451053347	0.0302791742	0.0812690543	-0.0490819311	-0.0745251547	0.0967357515	-0.098645021	0.1069287066	0.0609907452	0.0543434019	0.0864569715	0.0260793964	0.0727263419	-0.0408442648	-0.079305282	0.0565935385	0.0237431917	-0.0433268548	0.0501205489	0.010698705	-0.0437259762	-0.0012530745	0.09731461	0.0068509076	0.0281001911	-0.0042806633	0.0242538587	-0.0635439888	-0.0404831132	0.0816260906	0.084655603	-0.1377039175	-0.0005364103	-0.016563015	-0.0051618796	-0.0434326801	-0.0311437459	0.1787741204	0.0960980034	0.0306501292	-0.1145782997	-0.1096005419	0.0049212483	-0.0198472387	-0.073873156	0.016835948	0.0174708652	0.0178464067	0.0306550186	-0.0331522678	0.0050386677	0.0717966621	0.1273676183	-0.1339985092	0.0879520698	-0.1028522149	-0.0951224393	0.0007347676	0.0788001942	0.041714006	0.0125078359	-0.0589726402	0.0779863525	-0.0336931591	0.0265388285	-0.0417243165	-0.0563161197	0.0113559282	0.0589298687	-0.086638788	0.0582419264	0.0335301764	0.0242751234	-0.0515766515	-0.0097237313	-0.0785340591	0.068122461	-0.0166231812	0.0032672143	0.0163250482	-0.04579696	0.0061513323	0.0759351048	-0.0697793859	-0.0186135974	0.0630268856	-0.0014223354	-0.0710760319	0.038759801	0.0457788022	0.0788841027	-0.0636151746	0.0849971703	0.0096622851	-0.0707724105	0.0054741790946621	0.0071136922136644	2.996663676043557e-05	5.060461691074952e-05	0.0225327804488131	0.0028017703898797	7.849917317606646e-06	0.0005077261947544	-0.0478311101086461	-0.0084899061254475	0.0022878150942254	7.207850601891107e-05	0.0004240018439205	0.0005709776761199	1.7977756364798408e-07	3.260155066272815e-07	-1.39285301292702e-05	0.0001290965199302	1.940039515619877e-10	1.6665911458096223e-08	0.0003380030476323	1.330895580000475e-08	1.7712830448648011e-16	1.1424606020872285e-07	0.0	0.0	0.0
541.5928307009683	-0.2497189180490977	293322.7942666877	0.0623595380316119	738.3526685090992	-1.7272113962760614	2.983259207425901	545164.6630945078	549.6647648358586	0.0597565005524529	0.0035708393582753	302131.3537020597	577.9487248296323	493.0049468582752	0.988532	17.08227	0.03819583334798	0.0199005531480347	0.0832921254	0.0506827804	-0.0739974681	0.0482586857	0.0634284264	0.1010243821	-0.0679654022	-0.1050407805	-0.0273128577	0.0049067751	-0.0100074253	0.0764845664	-0.1228054588	-0.0539783563	-0.0558227897	0.0174925575	0.0306186644	0.022952912	-0.0040605299	-0.0574689015	-0.0208027448	-0.0257660223	0.0950155339	-0.0073929089	-0.096397753	0.0767551576	0.0738185508	0.0075627962	-0.0883640323	-0.0135646869	0.0771383949	0.0362665719	-0.1023645396	0.1095516293	-0.0240605257	0.1558650018	-0.1725345004	-0.0983841403	0.0736972465	0.0508487479	-0.1505728073	0.0322850785	0.0140707974	0.0429022862	0.1022417926	-0.0532808776	0.1546527738	0.0511729609	-0.0744660258	0.0661196114	0.0935871493	-0.0809991462	0.0521993918	-0.0138851408	-0.0525520506	-0.1235107329	-0.0007354977	0.0257525969	0.0473157496	0.0408360096	0.0736853107	0.0022008729	0.0296964213	0.0561731105	-0.0400065537	-0.0317477116	0.0153645112	-0.0183636678	-0.0452441247	0.0197092438	-0.0171432179	0.0613058333	-0.1792328291	0.0785403506	0.1453373923	-0.0292131088	0.047765475	-0.0612921921	0.0541270172	0.0078570946	0.0433115078	0.0040804955	0.11697126	0.0631401272	-0.0215588267	-0.0127634125	-0.0346193102	-0.039701429	-0.0185223916	0.0660107456	-0.0002950163	-0.0422393552	0.0794730451	-0.0111870657	0.0031185489	-0.1213679626	-0.0733465149	-0.0185130476	-0.0779036166	-0.0480489812	0.0833416924	0.004835384	-0.0763617167	0.0048777123140837	-0.0005964667805784	2.379207741896377e-05	3.557726203335612e-07	0.0081601271537579	-0.0143726532950552	0.0002065731627398	6.658767516549702e-05	-0.0403542767956395	0.0074768333130066	0.001628467655699	5.590303639048528e-05	0.000219983598919	-0.0002040182450015	4.839278379335545e-08	4.1623444293492096e-08	9.703720240472612e-05	0.0001109657325339	9.416218650535784e-09	1.2313393796806408e-08	0.000337989425981	-1.362165129997761e-08	1.855493841381817e-16	1.142368520749659e-07	0.0	0.0	0.0
540.6632333902498	-0.9295973107184636	292316.7319399998	0.8641511600949998	736.8551196780815	-1.4975488310177525	2.242652501282637	542955.4673957997	549.2886154945451	-0.3761493413135213	0.1414883269705959	301717.9831119142	577.1258679688333	489.5657145182292	0.993203	17.162977	0.0375256903296105	0.019739342530098	0.0569139474	0.0642734038	-0.0385828454	0.0139492657	0.0037231886	-0.0849428001	-0.0733265551	-0.0440420434	0.0435076101	0.1356776489	-0.1119060911	-0.0102472449	-0.059810442	0.0419555966	-0.1416686012	-0.0960742364	0.0418936336	0.1058958834	0.0235970876	0.0474742468	0.1785671798	0.1182372414	-0.0745474278	-0.1087655735	0.077785092	0.0751158091	0.069506129	0.1601025858	-0.0601066388	0.0587724862	-0.0034388515	0.0755663802	0.0945348574	-0.1013087614	-0.1548978038	0.0651986659	-0.0488004472	-0.0011650529	0.0077808572	0.0170820464	-0.0097654364	0.0066579417	-0.0395876329	-0.0400807207	-0.0534190366	-0.0715632957	-0.1473408296	0.0269103819	-0.0477009675	0.0237085142	-0.0997817414	-0.0923488758	0.013443192	0.0801152107	-0.0062727185	-0.0541644261	-0.0712739775	-0.1344584748	-0.1068121453	0.0919939724	0.1675082619	0.065477717	0.0520663586	-0.1224430963	0.0379534723	0.1158862174	-0.0905318858	-0.0620974857	-0.1764513699	-0.0654171252	-0.0608096082	-0.1282653322	0.0455428812	0.0391710745	0.0283482074	0.101382239	0.060121834	-0.0607178423	0.066828282	-0.0383517812	-0.0024001003	0.0849607466	-0.0345145116	0.0462596808	0.0254485191	0.0332349391	0.0316946653	-0.0612529383	0.00442211	-0.0302475389	-0.0114577955	-0.0244885863	0.0176968405	-0.0324797372	0.0906173595	-0.0478670518	0.0228972519	0.0098305176	0.047831621	-0.0505600578	0.0816496581	0.0	-0.0816496581	0.0102605074083896	0.0053827950943059	0.0001052780122776	2.8974483027283665e-05	-0.0084674755147204	-0.0166276026684783	0.0002764771705007	7.169814159238951e-05	-0.0479185476558114	-0.0075642708601718	0.0022961872094422	5.721819364604569e-05	0.0002449901051778	2.5006506258800016e-05	6.00201516350295e-08	6.253253552714042e-10	9.702488835183765e-05	-1.2314052888471086e-08	9.41382895968656e-09	1.5163589854006312e-16	0.0002039878121596	-0.0001340016138214	1.7956432506739622e-08	4.1611027509660254e-08	0.0	0.0	0.0
540.4127338423682	-0.2504995478816454	292045.9228989823	0.0627500234889087	737.818112124764	0.962992446682506	0.9273544523675592	544375.5665793507	548.5814366042011	-0.7071788903439256	0.5001019829480658	300941.59258672915	577.55509531813	488.336470759772	0.9842280000000002	17.007896	0.0497241772982311	0.0426159452048037	0.0512601175	0.0903692457	-0.0101567637	0.0341499709	0.0773749219	-0.0624797264	0.062934584	0.0597987526	0.0237666728	-0.0586788915	0.0812057295	-0.1057739174	-0.0137446568	0.0664365525	-0.0265801718	0.0675334674	0.0172929666	-0.0834662385	0.0349134884	-0.0852510296	0.1115410479	0.0195584251	-0.071903429	0.0377469533	-0.0996741386	-0.0725004215	-0.0435294255	0.095957345	0.0277106559	0.0031991318	-0.0453686044	-0.0172388017	-0.0240148135	0.0388675138	0.0024726563	0.0469659627	-0.0126688613	-0.0162018213	0.1199724066	-0.0620563672	0.009505218	-0.0097025728	-0.049505688	-0.1057710411	0.0506344607	-0.0114704829	-0.201884273	-0.0071145053	-0.0963280352	-0.0654720351	-0.0529944671	0.0298013334	-0.0565020484	0.0223437732	-0.0234114775	0.0118246446	0.0825214483	0.0797878453	0.0026675109	0.0028803706	0.0734560671	-0.1601307805	0.0906604073	0.0426383773	-0.0155091651	-0.0041799899	0.0149793251	0.0956306389	-0.14588967	-0.0758579631	0.0388884703	-0.0991733252	0.0353240598	0.0708983378	0.0435788291	0.0535494636	0.0718094895	-0.0878896172	0.0901668032	0.0207596969	0.0404636627	-0.0541295411	-0.0551399785	-0.1221513467	-0.0459066852	0.0607031306	-0.0512312791	0.0288684276	0.0215810038	0.0508012125	0.1136600474	0.0020997624	0.0194206967	0.0032998542	0.0323271584	-0.0379741293	-0.0158216644	-0.0424360076	-0.0483829829	0.0019411785	0.0799218096	-0.004835384	-0.0866153656	0.0106316989447066	0.0003711915363169	0.0001130330224508	1.3778315663337425e-07	0.0341776606541941	0.0426451361689145	0.0018186076388652	0.0011681124877932	-0.0479252252790303	-6.677623218903639e-06	0.0022968272180458	4.4590651853641e-11	0.0002449836061469	-6.499030900030886e-09	6.001696728073941e-08	4.223740263955627e-17	9.704142739175305e-05	1.6539039915399963e-08	9.41703863022888e-09	2.735398413231932e-16	0.0003379882134844	0.0001340004013247	1.7956107555207455e-08	1.1423603245437633e-07	0.0	0.0	0.0
541.6945538283248	1.2818199859566448	293432.9896472679	1.6430624763978932	738.5059785888093	0.687866464045328	0.4731602723582225	545391.0804114148	548.9673274492976	0.3858908450964691	0.1489117443292671	301365.12660682434	577.7973282953053	492.5504967496286	0.97586	16.863291	0.0935608833258033	0.0512204312055866	0.0625787295	0.0173609767	-0.044323467	0.0406702991	0.0506192094	0.0498211085	-0.0031731541	0.0494901921	-0.0749313729	0.0582231169	-0.0055299244	0.0190807325	-0.0326210661	-0.0509362572	0.027784588	0.0007447896	-0.0366434893	0.0909182176	-0.0366805656	0.0353089477	0.07257824	0.0987201795	-0.0789492543	0.0242591604	-0.0680180952	-0.0367507687	-0.042979065	-0.0531857627	0.0725222127	0.0161094868	-0.0313665143	-0.0934606778	-0.0334084351	0.1342059174	-0.0667400953	0.1142556481	0.1073197687	-0.003771079	0.028805834	0.0436720858	-0.0141767677	-0.1640695052	0.0244350697	0.0484581028	-0.0623046488	0.0384837473	-0.0864849857	0.0433846642	-0.0482354298	0.0064560123	0.0592797245	0.0179126711	0.0717673551	0.0483260792	-0.105872182	0.0037522722	-0.028832825	0.0259732491	0.0186373007	-0.0003123948	-0.0200401877	0.0011646012	0.0030730458	0.0389875405	-0.0259536575	-0.0737703511	-0.0199422802	-0.0198008757	-0.000765926	-0.0155815774	0.001816099	-0.0059859775	0.0372798079	-0.074913184	-0.0141188487	0.1027251708	0.0207438273	-0.0421780095	0.0762596662	0.0640836784	0.0605951895	-0.0881287865	0.095991204	0.0367455925	0.0004228073	-0.0136484071	-0.0180384254	0.0263662634	0.0398557425	-0.0071312328	-0.0587985363	0.0831671767	-0.0071613971	-0.050099278	0.0413193587	0.02010353	0.0393340873	0.0827758501	-0.0674754405	-0.0132997142	0.0781589047	-0.0096622851	-0.0912392418	-0.0047919161124951	-0.0154236150572017	2.2962460029190154e-05	0.0002378879014327	0.0390860140587676	0.0049083534045734	2.409193314418824e-05	0.0015277164950021	-0.0293019385249948	0.0186232867540355	0.0008586036013225	0.000346826809523	-0.0004789536819645	-0.0007239372881114	2.2939662946735146e-07	5.240851971180881e-07	-0.0002710806906096	-0.0003681221180013	7.348474082137768e-08	1.355138937618021e-07	0.0003379350573973	-5.3156087099972156e-08	2.8255695957798256e-15	1.1420010301811645e-07	0.0	0.0	0.0
