global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
601.2349250916658	1.3389871366723582	361483.43514998094	1.7928865521740407	620.3276483413072	4.292347311276444	384806.39129665645	18.42424544062212	578.6948811304476	-1.265625617522801	334887.76544658287	1.601808203729971	569.9817174054958	542.2481404978261	1.184552	21.707907	0.0679715697704246	0.0315167625885782	0.0289963873	-0.1017239691	-0.0096989737	-0.1678906937	0.0814567063	0.0359807663	-0.0066736841	0.083745576	0.1910891576	-0.1050202786	-0.0682312264	-0.1039647171	0.0272084014	-0.0898177991	0.008543988	-0.0049670444	-0.0616629147	-0.1077302061	0.0233145904	0.0300025354	-0.0708920676	0.1300811687	0.0441167616	-0.1207546785	0.0677996687	0.0628401577	0.2266815277	0.0778113849	-0.040143681	0.0257734596	0.0489386383	-0.0334275779	0.0070410316	-0.073545871	0.0490830745	0.0008154642	-0.0283556972	0.0227456149	0.1599713581	0.0329875356	0.1088837256	-0.0168559344	-0.0130020322	0.0331817637	0.0714909946	0.0246713905	0.0003926121	-0.0180649942	0.0159136581	0.133074142	-0.0707365785	0.1982146135	0.0438627052	0.0418888523	0.1337101562	0.0231174699	0.0937082385	-0.1093497995	-0.0770902973	0.0602090456	0.0390542015	-0.1361671634	-0.105185548	0.0475564853	-0.0564570443	-0.0940380272	0.09459024	-0.0187358089	-0.0375615931	0.0094126322	0.0599346972	0.061430772	0.1513537117	0.1113161555	-0.0118115301	0.0579748772	-0.0309266802	-0.0896709084	0.0388552469	0.0098161235	-0.0533919653	0.0724635924	-0.1077391173	0.1149039329	-0.1736460096	-0.0252152006	0.0569446832	-0.0508247678	-0.1262643867	0.0086888212	0.1281256559	-0.1338328331	-0.0132361182	0.0359244436	-0.0641238581	0.0480672247	-0.1487828865	0.098137155	0.0513420481	-0.010866692	-0.0174090764244425	0.0068577241463287	0.000303075941952	4.702838046714105e-05	-0.0065452721005385	-0.0184186219951526	0.0003392456362003	4.284058687008767e-05	0.0074434477517399	0.0150407001511893	5.540491443288177e-05	0.0002262226610379	-0.0006289715889175	0.0002550342719684	3.9560525966540477e-07	6.50424798785028e-08	0.0004240415556939	0.000127058656538	1.6143902201241453e-08	1.7981124095530294e-07	-0.0001328665798152	-0.0001709975410485	2.9240159044660348e-08	1.7653528031788907e-08
601.9190282615357	0.6841031698698998	362306.5165833114	0.467997147026045	624.7716679712485	4.444019629941295	390339.637099576	19.749310471303563	579.4358814528343	0.7410003223867534	335745.9407150231	0.5490814777772725	572.542841690558	553.7142592485447	1.157995	21.221239	0.0775593523944427	0.0372862958163026	0.1423644404	0.0455987818	-0.1095543264	-0.0645491691	0.0402965409	-0.0128282198	-0.1619204848	-0.0721713052	0.0273597671	-0.1404392237	-0.0470767115	-0.0617274773	0.0342381243	0.0812317852	0.0640156609	0.0157867952	0.0426133017	-0.0353770542	0.0107538917	-0.0603363389	-0.0213240142	-0.0017763114	0.0342696874	0.0256571564	-0.008341285	-0.0805255162	0.0258599737	-0.1211182222	0.1016193857	-0.0128378933	-0.0857887757	-0.0194705192	-0.0205611771	0.1069372542	-0.0385865772	0.0256579323	0.0056620445	-0.0463832323	0.0264303445	-0.04703196	0.086068587	0.0486430905	0.0088796967	-0.0552993059	-0.112212342	-0.070125548	0.1633070232	0.1344595297	0.0183766918	0.06326516	0.0466104915	0.0557110238	-0.0274194087	-0.0958159511	-0.0618714159	0.1148525112	0.0717515492	0.0515823587	0.0795369985	-0.0130890741	0.0873245083	0.030115673	0.0168677248	-0.087578672	-0.0918914282	-0.0378757489	-0.0646410924	-0.0520319813	-0.0772159675	0.1340492911	-0.0678947961	0.0524338663	-0.0570807486	0.1066876557	-0.0121823398	-0.0173435876	-0.1007982061	0.0860526359	0.0022036751	0.0651608222	-0.0083269975	-0.0245466219	0.1245221605	-0.0713199232	0.1048958855	-0.088372068	0.1418862439	-0.0470899632	0.0158654987	0.0569075499	-0.150222782	-0.0772772847	-0.0657276685	0.0117921374	-0.0416034536	-0.0781476755	-0.120049408	0.0968413356	0.0469659021	-0.0180634961	-0.0095982373899232	0.0078108390345193	9.212616099331971e-05	6.10092064231704e-05	0.0005901608851814	0.0071354329857198	5.09144038936996e-05	3.482898703980937e-07	-0.0241688868253788	-0.0316123345771187	0.0005841350903779	0.0009993396974156	-0.0008030029888501	-0.0001740313999326	6.448138001021939e-07	3.0286928162500566e-08	0.0001489844825839	-0.00027505707311	7.56563934678399e-08	2.21963760507924e-08	3.805986308389668e-05	0.000170926442899	2.9215848882138158e-08	1.448553177964961e-09
601.2847503670348	-0.6342778945008831	361543.35102394735	0.4023084474524734	625.3031351189865	0.5314671477379989	391004.01078963344	0.2824573291247639	579.8479558083159	0.4120743554815362	336223.65185508266	0.1698052744455235	572.0493343141344	553.3388880706891	1.06414	19.501265	0.0447445886022114	0.019755136030599	0.1447682693	-0.0197582638	0.0843760078	0.0700107097	-0.0525574901	0.0899940433	-0.1505136399	0.0559056367	0.048364244	0.0278436946	-0.0409506153	0.0772348612	0.047161957	0.0949112691	-0.0868546001	0.0089334926	0.0263227932	0.089212504	0.1302252674	0.0119736402	0.0520951772	-0.0127100549	-0.0890666777	0.0419191367	-0.0402653413	0.0682251778	0.0727493367	0.1095141788	0.0448311849	0.1529043892	0.0373937625	-0.0716665386	0.0286930273	-0.0054264231	-0.0377309617	-0.0395920532	0.0257760349	0.0154921304	0.0426279889	-0.0659479289	0.0748317716	0.117890701	0.1260719958	-0.0575768093	0.0086485594	-0.0678568853	0.0766410796	0.0781121844	0.1567738863	-0.0237674622	0.0091234331	-0.0856511136	-0.0749196173	0.0223548773	0.0883224313	0.0873534179	-0.0829671517	-0.0604537792	-0.0624791275	0.048218532	0.0485496643	-0.0084343287	-0.0224265615	0.0475080741	0.0797607262	-0.1142314363	0.0369659866	0.1824514459	0.0132024199	0.134211706	0.0254200386	0.0685952751	0.117645916	0.1181172885	-0.0013972423	0.0466397414	-0.0124610049	-0.0187391024	-0.0285176714	-0.1133366523	-0.0226913704	0.0760370865	0.0344538966	0.1547471276	-0.0465916734	0.0373697241	0.0182661948	-0.0471989699	0.0490027612	-0.1761280657	0.0742106264	0.0205068666	-0.0813957086	0.0366895045	-0.1037822331	-0.1011148096	-0.2247221807	0.0955030384	0.0425073619	-0.0251890118	-0.0217972908441907	-0.0121990534542675	0.0004751218881462	0.00014881690518	0.0006586655328106	6.850464762919999e-05	4.6928867468008555e-09	4.338402841126716e-07	-0.0160918884451177	0.0080769983802611	0.0002589488737301	6.523790283474047e-05	-0.0006019901656733	0.0002010128231768	3.623921595673672e-07	4.0406155081507484e-08	0.0003440160326884	0.0001950315501045	3.80373055361641e-08	1.1834703074666629e-07	-5.38964060358762e-05	-9.195626911977288e-05	8.455955430428096e-09	2.904822583584032e-09
600.9375468521871	-0.3472035148477062	361125.9352167246	0.1205502807226013	622.2896893596092	-3.013445759377305	387244.4574832789	9.080855344709065	579.904900274451	0.0569444661351781	336289.693362321	0.0032426722234204	572.4507731949842	548.6885798717929	1.088087	19.940102	0.0885555298598012	0.0489773283360123	0.0799920633	0.0070244279	-0.04174983	0.0646775794	0.03365163	-0.149059186	-0.0746418456	0.0135774616	-0.0558434211	-0.0357738078	-0.0244076518	-0.1143653868	-0.1536729048	0.0477389965	-0.0834035858	0.0148568348	0.1132751136	0.0235847501	-0.0142501874	0.0015960664	-0.1172469554	-0.0103640144	0.0974793652	-0.0740415214	-0.0039526952	0.0018228006	0.0628621825	0.0397282296	-0.0786566331	-0.0126294934	-0.0830108208	-0.0410505416	0.0326983245	-0.149670538	0.0628684313	0.0618474601	0.0721996417	-0.0811052942	0.0990831286	-0.0138858757	-0.0119521602	0.0399284953	0.070453266	0.0751158926	-0.0427064681	-0.0694979722	-0.0038252587	0.0975691374	-0.0066418254	-0.0193984525	0.0593876604	0.1392338559	0.0885385624	0.0397852374	-0.0842334036	-0.0159825691	-0.0370969762	-0.1003698567	-0.0962619915	0.0461083318	-0.0366237765	-0.0425717596	0.0481570591	-0.0726530246	0.1587705625	0.0147871936	-0.0168776848	-0.002513258	-0.0444513939	0.027589739	-0.0596257956	-0.1528502882	-0.0391859242	0.0621854472	-0.0348411093	0.0466029905	-0.0268464251	0.0241858513	0.1320662284	-0.0094042074	0.1199542196	0.0877066692	0.0928460972	0.1171789241	-0.1386203329	0.0520240188	-0.0184706079	-0.1515270474	0.0314894018	0.1186248141	-0.0182304216	-0.099688295	0.0004459363	0.0713420077	-0.0833908816	-0.013931318	0.0459770707	0.0941228505	0.0379742494	-0.032215118	-0.028776987775501	-0.0069796969313103	0.0008281150254313	4.871616925294242e-05	0.040058605165214	0.0393999396324034	0.001552355243037	0.0016046918477825	-0.0054491264862832	0.0106427619588344	2.9692979463513093e-05	0.0001132683821124	-0.0006100172753859	-8.027109712599977e-06	3.72121076269237e-07	6.443449033811687e-11	0.000873988652984	0.0005299726202956	2.8087097826298425e-07	7.638561655447868e-07	3.876649070098497e-05	9.266289673686116e-05	8.586412431666197e-09	1.5028408012695541e-09
600.8290126444982	-0.1085342076888764	360995.5024353626	0.0117796742386521	623.1296691894531	0.8399798298439691	388290.5846241573	0.7055661145447033	579.7367301522596	-0.1681701221914409	336094.6762876339	0.0282811899978841	572.4215442339579	547.0303048273809	0.983	18.014309	0.0518657246857924	0.0353520696773432	0.0644946723	0.0060682317	-0.0668808959	0.0615874132	-0.0112052042	0.0104549543	-0.1145239775	-0.0429712932	-0.0076813537	-0.0119477724	0.1193915513	0.0915123685	0.0441100708	0.0345954122	0.1494695685	0.0080199478	0.030773628	-0.0136899603	0.0055402847	-0.041180192	-0.0595599141	-0.0494342142	-0.0517427066	0.039608457	0.1411704468	0.1227847964	0.062094763	-0.1553577196	0.0256338875	-0.0334039741	-0.0052495951	-0.0512542894	0.0027736701	0.0826353164	-0.0372372351	-0.0996300504	-0.0371629737	0.074684858	-0.0339934372	-0.0110321364	0.0261640196	-0.0274812406	0.0185502034	-0.0602861809	0.047507441	-0.0194622948	-0.0369047416	0.0856554513	0.0392488663	0.029415831	0.0115673945	-0.0227662279	0.0302388844	-0.081178787	-0.0579594982	-0.0808046262	0.1626039512	0.1172643176	0.0340802312	0.1517199998	-0.0477547813	0.0195779067	0.0211814146	-0.1732168708	-0.0140416506	-0.0558412207	-0.1466687208	0.0201666378	-0.1343133383	0.0444621177	0.0090376937	-0.0375165184	0.103417838	0.0969951346	0.0011011611	0.0152019366	-0.0190181089	-0.0389437058	0.076642647	0.0188379436	0.16712293	-0.0715861925	0.0462470058	-0.0895082879	-0.0229637703	0.0628308082	-0.0676663097	0.0126698683	0.0601650156	-0.0430726171	-0.1251235955	-0.196019811	0.0211530537	-0.0008707608	-0.0331931191	0.0215117898	-0.1263593217	0.0927013771	0.0333745172	-0.0391140859	-0.0236029240071076	0.0051740637683934	0.0005570980216852	2.677093587940132e-05	0.0075184497152491	-0.0325401554499649	0.0010588617167078	5.652708612072928e-05	-0.016199105361494	-0.0107499788752108	0.0002624110145127	0.0001155620458174	-0.0005420170578852	6.800021750069999e-05	2.9378249103852826e-07	4.6240295801425054e-09	0.0008739894902021	8.372180999687007e-10	7.009341469152013e-19	7.638576289837266e-07	3.873701357531785e-05	-2.9477125667116608e-08	8.689009375949848e-16	1.5005562207343591e-09
600.4230015495442	-0.4060110949540103	360507.780789764	0.1648450092257544	621.5326132300304	-1.5970559594227325	386302.7893085505	2.5505877375276644	579.5164322815738	-0.2202978706858402	335839.2952843639	0.0485311518287152	571.1065677934223	543.3933703972618	1.006871	18.451752	0.130104982593226	0.0860344126998187	0.0267064171	-0.0447851106	0.1062618018	0.0414505609	-0.007488866	0.0561322901	-0.0242402581	0.1451328947	-0.0025194825	0.0980396307	-0.0430301057	0.0637133295	0.0006859414	0.0325584747	-0.0401775965	-0.1053282705	-0.0076778342	-0.0087026831	0.0411350966	0.1654913273	0.0508308866	0.0500823069	0.0036837412	0.0144532517	-0.0907266713	-0.0894112697	-0.120758543	-0.1048583931	-0.0325990108	0.0330485334	0.0489212364	0.0941529429	0.1345085817	0.1558936767	-0.0544428606	0.0338443077	-0.0215346296	-0.0606249837	0.0296521939	-0.0366967612	-0.0589773252	-0.0675332877	-0.0391747103	0.02623704	0.0240193803	-0.0372780407	-0.0284113534	0.0083005944	0.0763953983	-0.0191507256	-0.1064479278	-0.025781792	-0.0364071752	0.1173579642	-0.0277618341	0.0501439796	-0.0522669251	0.0576173878	0.0113901178	-0.0632565193	-0.1372716494	-0.0141732936	0.0257655746	-0.0263445505	0.0113958814	0.1490692248	-0.1021834857	-0.0510772519	-0.1511577495	0.060487197	-0.1049663233	-0.0575992929	-0.0956057827	0.0447364501	-0.0219209642	0.0882965664	-0.0767698194	0.0671181227	0.1993322884	0.0745883783	-0.0790463641	0.0869608504	0.0488206656	-0.1362648528	0.0310562455	0.0119010852	0.0297873211	-0.1091790101	0.0603937657	-0.008711305	0.1438118376	-0.0044816471	0.0882508454	-0.053828423	-0.0718381193	0.0415141471	-0.0803073075	0.0912392418	0.0287162347	-0.0458586883	-0.0310042572195214	-0.0074013332124138	0.0009612639657342	5.47797333211796e-05	0.0819775951710397	0.0744591454557905	0.0055441643420065	0.0067203261100268	0.0049338255513617	0.0211329309128557	2.4342634571269587e-05	0.0004466007689675	-0.0010490183373243	-0.0005070012794391	1.1004394720426391e-06	2.570502973528845e-07	0.0009089801713639	3.499068116180008e-05	1.2243477681667504e-09	8.262449519327451e-07	3.897651321773613e-05	2.39499642418282e-07	5.736007871848494e-14	1.5191685826123591e-09
600.0321024555092	-0.390899094035035	360038.5239771787	0.1528021017174111	620.1990237319678	-1.333589498062565	384646.829038086	1.778460949342765	578.660920265138	-0.8555120164357959	334848.46064209635	0.7319008102660415	570.7516135374705	543.8670591282763	1.029519	18.866804	0.0871310869324953	0.0599212662786573	0.0463605368	0.0127052117	-0.1650945091	0.0486840707	0.0287902906	0.0209346306	-0.0376853329	-0.055695315	0.0219345045	-0.1387220708	-0.0173001867	0.0737427201	-0.0628924386	0.1040529871	0.1235948784	-0.0292401123	0.0479501993	-0.0735632641	0.0007164247	-0.0035630324	-0.1046273708	-0.049627551	0.0678398781	-0.0692237518	-0.0533231931	0.0772777409	0.1195415593	0.1180266869	0.1952395836	0.0407214241	0.0268844257	-0.0122669501	-0.0103305667	-0.0437581224	-0.0625174454	0.0728101617	0.0161777407	-0.1473251792	-0.0712207098	-0.1999361463	-0.0650709742	-0.0490385844	0.0748677752	-0.1250474206	-0.0951903134	-0.0402670346	0.0301221312	0.0667233117	-0.0142784738	0.0958561988	-0.0110332905	0.0355450962	-0.0060801536	-0.000817166	-0.1385752678	0.0918433676	0.0187701099	-0.0031643338	-0.0501310926	-0.0782843063	0.0684398372	0.0785541887	-0.1712862511	-0.078405452	0.1201712231	0.0416526437	0.0815237561	0.0714679386	-0.0569494506	0.0497755747	0.1117305072	-0.0124788523	-0.0769384592	0.1101278895	-0.0652892643	-4.56571e-05	0.000537163	0.0342830177	0.1030780413	-0.0452435088	-0.0844368246	0.0441160463	0.0728313951	0.0002608227	0.0190663571	0.0242297102	0.0572833769	0.0247621225	-0.0753277124	-0.0377964198	-0.1028958546	-0.0228459095	-0.104560258	0.0038923966	-0.1659008249	0.0764128874	-0.038813535	0.089737086	0.0240075741	-0.0524223074	-0.0333516146405941	-0.0023473574210726	0.0011123301991346	5.510086862265071e-06	0.0248658011226865	-0.0571117940483532	0.0032617570194215	0.0006183080654729	0.0052401151667993	0.0003062896154375	2.7458806961320052e-05	9.381332852491273e-08	-0.0011369052248939	-8.788688756959998e-05	1.2925534903910497e-06	7.724105006671507e-09	0.0011660924035892	0.0002571122322252	6.610669995987652e-08	1.3597714937084375e-06	-0.00016333728394	-0.0002023137971577	4.09308725203816e-08	2.6679068324896185e-08
599.6926141059222	-0.3394883495869862	359631.2314131945	0.1152523395052958	617.9082660786589	-2.2907576533089014	381810.62528833473	5.247570626193305	580.1680881510205	1.5071678858824953	336595.0105088103	2.2715550362355104	571.6177583358906	540.8462417329131	1.022326	18.73498	0.0585731413594586	0.030867376515719	0.0186283587	0.0275426796	0.1261384456	0.11125822	-0.0820183684	0.0047472956	-0.0015761627	0.0715294279	-0.0789156717	0.1031325206	-0.1252199169	0.0327407608	-0.0623865065	0.0221444483	0.082854085	-0.0347576757	0.0892670863	0.0202543543	-0.0003496071	0.086754895	-0.0100512488	-0.0031916451	0.0612471067	0.004954495	0.0214833395	0.0884646024	-0.0507136334	0.1181995716	0.001570476	-0.0583418401	-0.0824848895	0.058572757	0.0399140685	-0.036852834	0.0230112599	-0.0853264998	-0.013598655	-0.0806394944	0.1068209542	-0.0769756634	-0.0825182321	-0.0327315105	0.0297484215	0.1101315112	-0.1039602042	0.0696661646	0.0932076211	0.062908289	0.0376640406	-0.0590809431	-0.0621354038	0.0318437247	-0.0460710433	-0.0044286314	-0.0145946232	-0.0931588336	-0.141840171	0.0567576203	-0.0666885512	0.0571335081	0.0079504327	0.0670521079	-0.165288578	-0.0441753052	0.0825817278	-0.0037197886	0.0408944128	-0.0667144228	0.1120920452	-0.038960927	-0.0038787889	-0.0155162962	0.0096608201	0.0893204878	0.0098069081	0.0987805612	0.0290580272	0.0361591242	0.0575489753	-0.0010255335	-0.1052142436	0.0997115168	0.0945991866	-0.0061890958	0.079489685	0.0616419104	-0.1433492377	-0.1015153167	0.042527699	-0.1154288747	0.1014463196	-0.0968694019	-0.050791111	0.0049181022	-0.0615460442	-0.0283008591	0.0938940068	0.0881955685	0.0192567962	-0.0587790397	-0.033403481248996	-5.186660840190288e-05	0.001115792559552	2.690145067116342e-09	0.0358814358570214	0.0110156347343349	0.0001213442086002	0.0012874774391615	0.0269290693528887	0.0216889541860894	0.0007251747762126	0.0004704107336862	-0.0013810222337272	-0.0002441170088332	1.9072224100488648e-06	5.959311400171739e-08	0.001096970850668	-6.912155292119982e-05	4.7777890782382285e-09	1.2033450472152758e-06	3.975787091814887e-05	0.0002030951548581	4.1247641926855474e-08	1.5806882999441876e-09
599.1198667244576	-0.5727473814646373	358944.6147039318	0.3280395629745988	620.535586663854	2.6273205851950934	385064.4143162535	6.902813457389888	578.9000381190846	-1.2680500319358998	335125.2541342776	1.6079508834926366	570.8130981215725	541.4658446718809	1.032435	18.920231	0.0671659228741972	0.0400603331948758	-0.0002129117	-0.061094574	-0.0681127818	0.117552805	0.0480699526	0.0453270592	0.0081581627	0.0438362461	0.0616448775	-0.0817877701	-0.0304456214	0.0714274259	-0.1888068984	0.012673278	0.0015730613	0.074237305	0.0243874774	-0.0528613176	-0.0822118258	0.1005314258	-0.0913762859	-0.1123935689	0.0753759556	0.0440192382	-0.1233568425	-0.0729651571	0.0675583501	-0.0483326233	-0.1174137123	0.0136142531	0.0828035712	-0.0254141859	0.0412897606	0.0223265324	0.0552956442	0.0242257676	-0.1280270326	-0.0903742231	-0.0261993556	-0.0228962877	-0.107103904	0.0180789991	-0.0004598308	-0.0216880635	0.067513183	0.0645879133	-0.0426900203	0.0250258734	-0.0146065799	0.0919018887	-0.0804144171	0.0426992093	0.0183466807	0.061470802	-0.2104851468	-0.0007656328	-0.0642229385	-0.1117426292	-0.0851226236	-0.0315548327	-0.0713759565	0.0006317333	-0.0263509743	-0.1356414118	-0.052833714	0.0061228612	0.0870013725	0.031965116	-0.0552981229	-0.1864806749	-0.048291276	0.0582534155	0.0974095936	0.08876444	-0.1039247321	-0.0106606376	0.0079242447	0.013688799	0.1691854986	0.0211412571	0.0284957459	-0.0417467226	-0.0796463406	0.0269399518	0.0623770853	0.0438198276	0.0013079539	0.0897789463	0.1011525506	0.0609818441	-0.1191751999	-0.0812847394	-0.0341406346	-0.0270431008	-0.1944794692	0.094866502	0.0554102362	0.0866153656	0.0144722352	-0.0649037979	-0.03369887700903	-0.0002953957600339	0.0011356143116697	8.72586550460633e-08	0.0195485135403572	-0.0163329223166642	0.0002667643514021	0.0003821443816375	0.0604319259502545	0.0335028565973657	0.003652017674057	0.0011224414001836	-0.0012130187093987	0.0001680035243284	1.471414389351288e-06	2.8225184186796823e-08	0.0009249761671772	-0.0001719946834908	2.9582171149100488e-08	8.555809098458235e-07	3.90611147347837e-05	-6.967561833651735e-07	4.854691790576033e-13	1.525770684323936e-09
598.7190274162706	-0.4008393081869599	358464.473790285	0.1606721509878006	616.8813806277269	-3.654206036127107	380542.6377651705	13.353221754467784	578.0971595624719	-0.8028785566126544	334196.3258941981	0.6446139766684192	569.7420553366343	534.8691831204671	0.972557	17.822924	0.090558352408307	0.0485528744674474	-0.0506101195	0.0184339568	0.0528124271	0.1585483026	0.0179664087	0.0263355424	0.039961335	0.1029916171	-0.0513253246	0.0293973785	-0.0697522717	0.100906242	-0.0112863203	0.0805778058	0.0989992396	-0.031586247	-0.044590518	0.0290047525	0.0426352595	0.1860536906	-0.0470090628	0.0788725751	0.0061313354	-0.0465639852	-0.1157019188	-0.11477202	-0.0136525404	0.0575128775	0.1023828516	0.0656192802	-0.0279752707	-0.131034062	-0.0426973255	0.2455818509	-0.0012587119	-0.0116108248	0.0197729724	0.0638858808	0.0173030968	-0.1388430414	-0.0875448262	-0.1167079737	0.1374754229	0.1524662705	0.1093940077	0.0233754864	0.0072019288	-0.0085302029	0.0511868441	-0.0278539659	-0.0936196773	0.0185479962	-0.0414726562	0.1326829622	-0.0665706463	0.1512533918	-0.0215272441	0.0863803131	0.0724385776	0.0284750078	-0.0265602507	0.1283381237	-0.0149976228	0.0292275491	0.0217544488	0.0305272689	0.0636161544	-0.0507823447	-0.16163952	-0.06770886	0.0165009458	-0.0949285075	0.0610757859	0.1005684545	0.0560224254	0.0158802834	0.0149729779	0.0041557619	0.1535427293	0.1119276332	-0.0352233845	0.0759766003	-0.079314977	-0.1351050381	0.0046881783	0.075318547	0.0494246734	0.0977752428	0.0684205067	0.0637949311	0.044836854	0.0748717024	-0.0263899323	-0.0159298185	-0.0771467951	0.1009511083	-0.1060000606	0.0849971703	0.0096622851	-0.0707724105	-0.0382812485316037	-0.0045823715225737	0.0014654539891384	2.099812877089442e-05	-0.0125043154147022	-0.0320528289550594	0.0010273838440222	0.0001563579039903	0.0268284176307247	-0.0336035083195297	0.0007197639925685	0.0011291957713807	-0.0012859234687617	-7.290475936299994e-05	1.6535991675121229e-06	5.3151039377769274e-09	0.0010750942672625	0.0001501181000853	2.253544397322016e-08	1.155827683500692e-06	-0.0001443088980398	-0.0001833700127745	3.3624561584950995e-08	2.0825058053461396e-08
601.3368827365011	2.6178553202305466	361606.0465392525	6.853166477659378	620.4691405714603	3.587759943733431	384981.9544014866	12.872021413858112	579.9144665591089	1.817306996636944	336300.7885245358	3.302604720025589	571.3093120257059	538.6887264512097	1.036946	19.002907	0.0960781922810685	0.0602640137003868	-0.0162931207	-0.0708515927	-0.116640749	0.0634101815	0.0153551821	-0.0419550273	-0.0108261744	-0.0622316796	0.13588901	-0.0682216527	-0.0267525247	-0.0444536502	-0.0749587326	0.0501788601	0.1194915074	0.0749003308	-0.0584986739	-0.1539058363	0.0761026924	0.0113544501	-0.0910390067	0.0019839343	0.0459423562	-0.0313622599	-0.0749609655	-0.0534634188	-0.0406551812	-0.0184627745	0.129423817	-0.0142068633	-0.090123494	0.0222574233	-0.0791767282	-0.081014817	-0.0405462746	0.06759902	-0.0559515727	-0.0490152697	-0.0195198579	-0.0144388879	-0.0911901915	-0.1334642627	-0.0857706849	-0.1421785679	0.0294589174	-0.0020795372	0.0063037267	-0.0219487081	0.0308482724	0.1495329083	-0.0188601707	0.0966344036	-0.0143343801	-0.0294957633	-0.0875861802	0.0681273679	-0.0316609622	0.0812889167	-0.0207505478	-0.1509624228	0.1001693002	0.043240615	-0.0258783386	-0.0664987893	0.0811792901	0.0199941432	0.1160566712	0.0039176945	-0.0060210062	0.0092103726	-0.0354314701	0.0717911194	0.0038360892	0.0699159348	-0.0612475368	0.0009448045	-0.0692609986	0.1432046773	0.1413852996	-0.0817083314	-0.0500546816	0.0347808652	-0.0882052729	-0.0668570224	-0.019730419	-0.0017594503	0.0859856092	0.0426657707	-0.0676500649	-0.0707566223	-0.1715787121	-0.0154827677	-0.0111713343	0.1792738844	-0.0164496428	0.0377442558	0.0694992967	0.0833416924	0.004835384	-0.0763617167	-0.0399243623629246	-0.0016431138313208	0.0015939547100861	2.699823062678033e-06	0.0402392423527686	0.0527435577674708	0.0027818828859705	0.0016191966251248	0.0375560194089956	0.0107276017782708	0.0014104545938488	0.0001150814399131	-0.0015880196662306	-0.0003020961974688	2.5218064603351462e-06	9.126211252516859e-08	0.0009419693546988	-0.0001331249125637	1.7722242345092786e-08	8.873062651916737e-07	3.974837000771895e-05	0.0001840572680475	3.387707792111624e-08	1.5799329182705311e-09
