global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
542.5127529976248	0.0108784440919862	294320.0871650619	0.0001183405458624	676.3726402673966	-0.8957908336932405	0.8024412177288309	457479.9485022891	562.8415671147263	-0.5655065670704289	316790.629672161	0.3197976773997815	554.2858349625565	433.5238318292264	0.981382	18.903587	0.1745184525945798	0.0983664076463178	0.0385252671	-0.0069508479	0.0996886378	-0.0123229429	-0.0418636859	-0.0278965109	0.0113195205	-0.1336789965	-0.0309240999	0.0918878206	0.0551861428	0.0634067149	-0.1172962851	-0.1101157748	-0.0438585647	0.049236229	-0.1125985507	-0.0539085339	-0.0094306783	-0.011095993	0.096015089	-0.1379867278	0.0060718033	0.1055266561	0.0719224805	-0.0163240301	0.0001976521	0.0557361174	0.053542369	-0.114916525	0.1473723953	0.142880822	-0.013315134	0.0371349564	-0.144910517	0.0975721269	-0.0348427528	-0.0208888511	0.0817318187	0.0977817955	0.0265819555	-0.1657627492	-0.0330553412	-0.0538208761	0.2237944886	0.0565143357	0.0465417672	0.0281382818	0.055885077	0.0322661516	-0.0321195821	-0.1069297348	-0.0323208327	0.0636542046	0.0069084817	-0.0341197589	0.0106676348	0.0447347827	-0.169160483	-0.0152857511	0.0278799619	0.0334132911	0.1054818739	0.2242156833	0.0871275186	-0.0346281714	-0.1055344017	0.1281725799	0.1490577085	-0.0009645546	0.0846620005	-0.160102033	-0.0791345708	0.1381770526	-0.0731116966	-0.0829464451	0.0219365506	0.0095397134	0.0069539833	-0.0407472266	0.0524240216	0.0839676636	0.0080587623	0.0195853741	-0.0077131642	0.0779975522	0.0358923514	0.0296561659	0.021699579	-0.1868905368	0.2138006415	0.0397160897	-0.0483793295	0.0195096399	0.0489265324	-0.1323775672	-0.0462705659	0.0693532748	0.226895057	0.0661922111	0.1016459883	0.0373411646	-0.1042551243	0.0170434933	0.0799218096	-0.004835384	-0.0866153656	0.0125296028844843	0.0215741209253081	0.0004654426936998	0.0001569909484428	-0.1027180103786093	-0.0922225035134118	0.0085049901542812	0.01055098965614	0.0153689910038536	-0.0130812873182294	0.0002362058844765	0.000171120077902	-0.0024760083880566	-0.0004040430555113	1.6325079070698824e-07	6.130617537726642e-06	6.910247374380951e-05	0.0004273100903624	1.825939133255306e-07	4.775151877513883e-09	0.0003215860701352	0.0001214576708788	1.0341760050500178e-07	1.4751965815302909e-08
542.4393801797912	-0.073372817833615	294240.4811698361	0.0053835703968448	675.6693889483428	-0.7032513190538339	0.4945624177509572	456529.1231618269	562.7319391897238	-0.1096279250025418	316667.235384227	0.0120182819403629	553.5696688516281	429.8130293093835	1.036473	19.964758	0.2109183617358098	0.1235009612770845	0.0172861406	-0.034924725	0.0662250242	-0.0809311577	-0.0473358148	0.0104089054	0.0525416801	-0.1079052986	0.0255190606	-0.1312526517	-0.1302994677	-0.0900816626	-0.0438624232	-0.0780709109	-0.1041312742	-0.1270135645	-0.0673786963	-0.0652621422	0.0009019507	-0.0268254548	-0.1188191575	0.0442556771	0.1059625861	0.0275780878	0.0090667199	-0.1591630432	-0.0687009081	-0.1749071957	-0.0806815448	0.0679504918	-0.0276714931	0.0152318814	-0.0207328873	0.0366658828	-0.0249520869	0.0058153461	-0.0658177579	-0.037059725	-0.0388709777	0.1594467254	-0.1634916676	-0.0685157156	-0.0466906114	-0.0416947565	0.0783847756	-0.1073401403	0.0767672233	0.1027138551	0.2016358838	0.0437611785	0.0104177822	-0.1328454846	0.0127197724	-0.0066144208	-0.1279401173	-0.0611220336	0.1289394365	-0.1304696723	-0.030786693	-0.0271034426	-0.0956301431	-0.0296152863	0.0148450615	-0.0316173056	0.0378416677	-0.1262515521	0.0939026371	0.0325129037	0.0371002995	-0.0107494235	-0.0974176213	0.0434655573	-0.0294520354	0.0596403986	-0.0308151664	-0.0343714094	-0.0301389436	-0.0712261035	-0.1595756248	0.0119966332	0.0322317253	0.1583942814	-0.0253115184	-0.0489296112	-0.0334344102	-0.1833553718	0.0143569883	-0.0397601502	-0.1222249432	0.0255915714	0.0595296012	-0.0283397162	-0.0108945717	0.0677067322	0.0452054872	-0.0056034853	0.0034017146	-0.0309494086	0.0168297071	0.0535676108	0.1350201556	0.0015341991	0.1023890036	-0.1239635719	0.0781589047	-0.0096622851	-0.0912392418	-0.0179149523389412	-0.0304445552234255	0.0009268709427522	0.0003209455173065	0.0020179923913445	0.1047360027699537	0.0109696302762277	4.072293291524293e-06	0.0442953782409887	0.028926387237135	0.0019620805335122	0.0008367358785926	-0.0031289911717704	-0.0006529827837137	4.263865158266232e-07	9.7905857530171e-06	-0.0001243626698557	-0.0001934651435995	3.7428761787978846e-08	1.5466073653637833e-08	0.0002318056673426	-8.97804027926e-05	5.3733867412148144e-08	8.060520725601498e-09
542.2778987589304	-0.1614814208608095	294065.3194824008	0.0260762492832258	676.0128889572926	0.3435000089498317	0.1179922561485344	456993.4260363848	562.6023795121769	-0.1295596775469221	316521.4374327635	0.0167857100460624	553.9000823192107	429.8809995881393	1.0059	19.375862	0.094967904965125	0.0641047254826892	0.0043648855	-0.0462694124	0.0520477666	-0.0471337344	-0.0211576336	-0.0374452573	-0.0028283747	-0.0994110849	-0.1335121788	0.0170209537	0.1252281743	-0.074974364	-0.0093573267	0.0314358532	-0.0881554056	-0.0136403702	0.05851518	-0.0470541857	-0.1195905423	0.1469525977	0.0353471103	-0.0112623941	0.1850612281	0.0598173543	0.0674189093	-0.0481838545	0.0423536077	-0.0387445932	-0.0150196177	-0.0789965945	0.007374019	0.1808106274	0.1430377761	0.0673238965	-0.0419780046	0.030773174	0.0145421925	-0.1650148175	-0.0461089143	0.0877546871	-0.0072576515	-0.0329931393	0.0348182298	-0.125764121	0.1367214463	0.0073503471	0.055953718	-0.0320281541	0.1231161453	0.0473280047	-0.0442828707	-0.0265386126	0.0745522232	0.0243876622	0.084857065	-0.1834308197	-0.0203718683	0.0375032147	-0.0841557202	-0.183923023	-0.0895038304	-0.028838615	0.0783132855	0.050625188	0.0120487772	-0.0342588023	0.0612856178	0.0654833991	0.019566568	-0.0028727462	-0.0748161772	-0.0888993231	0.0038195779	0.0693908521	0.019007183	-0.055286246	0.1094234341	-0.1040629881	-0.0465812726	0.0922962228	0.0473594618	0.1025220985	0.0085845467	-0.0115025844	0.0135889826	-0.0081173499	0.1761498644	-0.0213633566	0.0887849601	-0.0075587466	0.0463115758	0.0112345928	-0.097269763	-0.009024202	-0.0304771152	0.099831566	0.0062370059	0.0883904888	0.0932430797	0.1684688131	0.1522328584	0.0887152436	-0.0293259167	-0.0376980092	0.0763617167	-0.0144722352	-0.0955030384	-0.0099248231526729	0.0079901291862683	6.384216441325652e-05	9.850211461183204e-05	-0.0601191061510206	-0.0621370985423651	0.0038610190152635	0.0036143069243976	0.0593868347965553	0.0150914565555666	0.0035267961471533	0.0002277520609685	-0.0033129898118789	-0.0001839986401085	3.3855499561777454e-08	1.097590149361339e-05	-0.0001133837384408	1.0978931414900005e-05	1.205369350130782e-10	1.2855872142811748e-08	0.0002318125094377	6.842095099990125e-09	5.3737039531803756e-08	4.681426535730888e-17
541.3614556785946	-0.9164430803358528	293072.2256944469	0.8398679194954662	672.6451925130991	-3.367696444193484	11.341379340233438	452451.5550109842	561.5300192761777	-1.0723602359992128	315315.96254830447	1.149956475752287	553.0970240153642	430.493784690155	1.028147	19.80438	0.1740670588969034	0.0805420881493656	0.0387711607	-0.0948857727	-0.0568525037	-0.0288834947	-0.014396357	-0.0405539345	-0.0561102608	-0.0182532689	0.0104472098	-0.0580672074	-0.0898463255	-0.0372302782	-0.0182067806	0.019292497	-0.0691464479	0.0308278878	0.1083681705	-0.0073141458	0.0289097646	-0.031352358	-0.0098406754	0.0140326739	0.0336380482	0.0164305714	0.0283481288	-0.0950584428	-0.0715396851	0.0110166885	0.0514432331	0.0509386534	-0.0595424814	0.0077656728	-0.037170772	0.098705669	-0.0618893	0.0918036261	0.0109516285	-0.0184048869	0.0164052763	-0.0219976733	-5.77138e-05	0.064813894	-0.0006846186	0.1193562765	-0.0490750956	0.0782488265	0.0386795634	0.109589545	-0.0065772813	0.1100946953	-0.0491280413	0.0689850898	0.0108313097	-0.0102735224	-0.0851026748	-0.0085202714	0.0441140492	0.0196195219	0.0567456574	-0.0562450349	0.0480899872	0.1155346267	-0.0343513524	0.0119164474	-0.0001145164	-0.0335356415	0.0577365594	0.0361671575	-0.0278096229	-0.0172024332	-0.0184730067	0.0578280568	0.102563899	0.0519607533	-0.0487702001	0.0575882774	-0.0652078092	0.0819752505	0.0270867184	0.1055998926	0.0846873551	0.0208436301	0.014695132	0.0324092196	0.0532584278	-0.1346227452	-0.0494004871	0.0819179474	-0.0284169803	0.0309063454	-0.0338456464	-0.0518114479	0.0153428369	-0.0473779038	-0.0053571746	0.0304824716	-0.1066487328	0.1775222894	-0.054303492	-0.013808952	0.1159950466	0.2554929237	0.0338135596	-0.104978529	0.074531034	-0.0192567962	-0.0993899282	0.0001276146741702	0.0100524378268431	0.0001010515062625	1.6285505063566308e-08	-0.1113834151075394	-0.0512643089565187	0.0026280293727894	0.0124062651610184	0.0537021054200437	-0.0056847293765115	0.0028839161265454	3.231614808417395e-05	-0.0043176397039134	-0.0010046498920344	1.0093214055649314e-06	1.864201261280939e-05	-0.0005620173987772	-0.0004486336603364	2.012721611868364e-07	3.158635565282903e-07	-0.000456215592932	-0.0006880281023697	2.081326672342963e-07	4.733826696504504e-07
541.4245699971892	0.0631143185946712	293140.56499664125	0.0039834172116696	672.4644935803535	-0.1806989327455994	0.0326521042953986	452208.4951262813	562.1143791670484	0.5843598908707008	315972.57526635623	0.3414764820584174	553.8830031471691	427.0017607305565	0.906068	17.452877	0.1275566526171019	0.0573097394861524	0.0392256957	-0.1392750996	-0.1094361398	0.0079409801	0.0131342725	-0.0889366656	-0.0853074848	0.0223646974	-0.0295239589	0.0414816845	0.0573416089	-0.0164621673	-0.0276169747	0.14496472	-0.1042670578	0.0483154503	0.1236251059	0.0433892396	-0.0035849629	0.0195746926	0.0814741275	0.0928646777	-0.0193760965	0.0927264469	-0.0459621127	-0.1247971618	-0.0130966707	0.0632661416	0.0038435424	0.1179323788	-0.1484373295	-0.1535553022	-0.004131766	0.0653546792	0.0202578989	-0.1095705425	0.0857195759	0.0534550224	0.0719029706	0.0104634458	0.0766905617	-0.0922622483	-0.0736844069	-0.0310876147	0.0908338271	-0.0108261186	0.1759729009	0.0343701433	0.0283637516	0.0286737887	-0.0843865016	0.1168315709	0.0131477858	0.0211681602	-0.0331290448	-0.0617307136	-0.0811993651	0.1200272125	0.1453819112	-0.0892013512	-0.0571039359	0.1386579931	0.0630947125	-0.0459153779	0.0105234358	0.0403078896	0.0112294245	0.0327914649	-0.0085470573	-0.0621931124	0.1616599906	0.1152768456	0.0942803235	-0.0381845857	-0.0675530163	0.0315201965	-0.0047964358	-0.0276359744	0.0317718292	-0.0334191703	0.1015979708	-0.0533755644	0.0117507548	0.0522928845	0.051090109	-0.0026827908	0.1381991327	-0.0045291255	0.1176007224	0.0994314139	-0.0635483383	-0.1419523827	0.002394781	-0.1086110283	0.0387473749	0.0993242005	-0.0609227616	0.1069149688	-0.0778823993	0.0546800902	0.0995984461	0.1407693978	0.0717198441	-0.119546438	0.0726676594	-0.0240075741	-0.1028845713	-0.0179470500722374	-0.0180746647464076	0.000326693505695	0.0003220966062953	-0.1200241827688159	-0.0086407676612765	7.466286577616198e-05	0.0144058044493221	0.0819589435830465	0.0282568381630028	0.006717268433249	0.0007984489029701	-0.0050870360959673	-0.0007693963920539	5.919708081055587e-07	2.5877936241674228e-05	-0.0001560438241909	0.0004059735745863	1.6481454326237808e-07	2.4349675068120506e-08	-0.0001798979186439	0.000276317674288	3.2363261132407274e-08	7.63514571239845e-08
541.2400943451313	-0.1844756520579267	292940.83972672664	0.0340312662021972	672.8953447341919	0.4308511538383754	0.1856327167638594	452788.14496494696	561.9120575471727	-0.2023216198756472	315745.16041689715	0.0409340378691058	553.6742979499959	425.2714360116744	0.877545	16.903452	0.1039972621132222	0.0492933756033517	0.0446431369	-0.1571562624	-0.1185352985	0.0067912181	0.033686855	-0.0779260264	-0.0627348702	0.0618787193	-0.0160281587	-0.0316239862	-0.0387154833	-0.0110063482	-0.1064869555	-0.0541077244	0.016312095	0.0306428986	0.087688566	0.0552624582	0.0074170302	-0.0398476321	0.0751137209	-0.0502199781	0.1392592866	0.061829346	-0.060077209	0.0476634746	-0.0618538676	0.0501554343	-0.0459390285	-0.0328287766	-0.041351851	-0.0723705783	-0.0298938091	0.060551725	0.0270674862	-0.0398530863	0.1747420961	0.0914540885	0.0052333942	0.0257833216	-0.0857734623	-0.0064435028	-0.0289577967	0.0659816134	0.0616747591	0.0661001945	-0.0840866207	-0.1178911559	0.0264728455	-0.0372255299	-0.0633123348	0.1024056097	-0.0626283522	-0.0094796507	-0.020929791	-0.0502119293	0.0220212722	0.08568691	-0.043530044	0.007205701	0.002591696	0.0425423279	0.0163924359	0.0205604619	-0.0777589575	0.0481261102	0.0894225942	0.0099846417	-0.0812298801	-0.0936718746	-0.0202879755	-0.0107907129	0.0417452043	0.0636368407	-0.0741997188	0.0119573341	-0.0555313857	-0.064106345	0.044286307	-0.1292538791	0.1064728727	-0.0734052368	-0.018152377	0.063540082	0.0615187081	-0.0907633566	-0.0345426674	0.1233426036	-0.0816250889	0.0199368745	-0.0665856715	-0.069999205	-0.0055280033	-0.0951854673	0.0111651693	0.1038631283	-0.1108642417	0.0398872532	-0.0144760855	0.0409510985	0.0798940878	0.1082005597	0.0075958252	0.0374027551	0.0707724105	-0.0287162347	-0.105973176	-0.0108606367675889	0.0070864133046484	5.021725352429926e-05	0.0001179534309975	-0.1593531693886234	-0.0393289866198074	0.0015467691885409	0.0253934325941993	0.0588025690910853	-0.0231563744919612	0.0034577421317118	0.0005362176796119	-0.0052935637599548	-0.0002065276639875	4.2653675992133766e-08	2.80218172807068e-05	-0.0005831731477714	-0.0004271293235805	1.824394590623355e-07	3.400909202816032e-07	-0.0001250451522758	5.485276636810001e-05	1.5636290107678013e-08	3.0088259782333636e-09
541.8795937294549	0.6394993843235852	293633.4941003991	0.4089594625502445	672.6432442787366	-0.2521004554553201	0.0635546396407798	452448.9340738241	562.4002926303888	0.4882350832160682	316294.08915074694	0.238373496483001	553.7321686141793	426.1968868623852	0.8481039999999999	16.336365	0.1565828999017272	0.0702184856111274	0.0368770498	-0.1184883826	-0.0711624091	0.0719051259	0.0280141575	-0.0464776754	-0.0481833545	0.0450384295	-0.0064460434	0.0446288036	0.0471693458	-0.0957687571	-0.0349947414	0.1317889074	0.0122227022	0.0026096041	0.006181257	0.0581758405	-0.1099962899	-0.0075278242	0.1015969224	0.0579543694	0.0997712236	0.0098400218	0.0878196017	-0.078465989	0.0028889162	0.0936272882	-0.0901182382	-0.0486878677	0.0048696404	-0.0118553807	0.0563189981	-0.1387828507	0.0782689309	-0.1142950697	0.1400950044	0.0248792097	-0.0837909617	-0.0114291853	-0.0192007678	-0.0435113532	-0.0719719948	0.0926876331	0.0020759242	0.0232963399	-0.0013088057	0.0059012828	-0.0217355296	-0.0895181919	-0.017772624	0.0715398313	-0.0590999166	0.0363015107	0.0432131744	-0.1269453922	-0.0255712357	0.0805079359	0.089648338	-0.0975956446	-0.0778870225	-0.0330356847	-0.0057805528	0.0585486468	-0.0021011861	0.0730483189	-0.042841443	-0.037135799	0.0154421662	0.0015314674	0.0579530412	-0.0018268172	0.017386382	-0.0110151097	0.0320501547	-0.0746985951	0.0269368842	-0.0630564425	0.0517559764	-0.1632430741	0.1027217394	-0.0462853835	-0.021400365	0.0343147426	0.0701010327	0.0393475962	0.1551343658	-0.0415850023	-0.0212881453	0.0996354287	0.0118238154	-0.0715604491	-0.05344918	-0.1367216216	0.0247283999	0.0583093048	-0.0618214773	-0.0043664257	0.0211587425	0.0829496782	0.0580936976	-0.0893112576	0.0120905505	0.0363586106	0.0688461184	-0.0333745172	-0.108643553	-0.0192830648039432	-0.0084224280363542	7.093729402756693e-05	0.000371836588233	-0.1219441034817236	0.0374090659068998	0.0013994382120267	0.0148703643739613	0.1057479506032734	0.0469453815121881	0.0111826290567923	0.0022038688453248	-0.0050679871165436	0.0002255766434112	5.088482205266372e-08	2.568449341345191e-05	-0.0001597734946334	0.000423399653138	1.7926726627737878e-07	2.55275695873691e-08	0.0005020990401007	0.0006271441923765	2.521034460700443e-07	3.933098380315724e-07
542.0954036750268	0.2158099455718911	293867.42668559024	0.0465739326077426	673.1361223123013	0.4928780335646934	0.242928755970599	453112.2391616414	562.3322451333247	-0.0680474970640716	316217.5539166856	0.0046304618566848	553.4649406318429	426.452386192247	0.927045	17.856928	0.1592345622903574	0.0947317147611872	0.020241723	-0.0893366943	-0.0065250496	0.0378235179	0.0274071553	-0.0079019718	-0.0363882239	-0.0168140431	0.0021083956	-0.1018972538	-0.0354332661	-0.0141537166	-0.0460964639	-0.0710856258	-0.1582799964	-0.0129915263	-0.0264214794	0.0107199681	-0.0115499473	-0.1446675409	-0.0972805214	-0.0384835341	0.0299122349	0.0708441276	0.0955801999	-0.0023292554	-0.0031511719	0.0327713649	0.0358119304	-0.0273733638	0.0257479682	0.0227058804	0.1144583527	-0.0326811874	-0.068111675	0.0182181283	-0.0509854557	0.0261708202	-0.1158136563	0.1631532817	0.1302765199	-0.0538397517	0.0945062954	0.1814084855	0.0548028275	0.068962914	-0.0439228081	-0.0610900844	-0.1240643158	0.042760707	-0.0185026283	0.0245263176	-0.0344258139	-0.0330292434	-0.0782173814	-0.0040830867	0.1395333016	0.1197538219	-0.1048079248	-0.1417742371	0.0045052082	0.0410470246	-0.0053971874	-0.0117382979	-0.0027959565	-0.0108892522	-0.1150984889	0.0531726018	0.0229054087	0.0074715047	-0.0554660887	0.0115411425	0.046458234	-0.0234012998	-0.1226780784	-0.0342286131	0.0267942146	-0.0055219099	-0.0283262917	-0.1032596821	0.0647182446	0.0131391729	-0.0474649412	-0.0146000418	0.0734458512	-0.0551512413	0.0197819151	0.078107184	-0.1329908228	-0.1669130181	0.0652102264	-0.0327184357	-0.0512467214	-0.0324803039	0.1228099715	0.0052419695	-0.0399214151	0.0407316601	-0.1174126879	-0.0135518818	0.1331917234	-0.0187390771	0.0281390882	-0.0002783029	0.0668896282	-0.0379742494	-0.1108851636	-0.0145447701885501	0.0047382946153931	2.245143586226325e-05	0.0002115503398377	-0.1585514981711355	-0.0366073946894119	0.0013401013459463	0.0251385775723115	0.0680193738696459	-0.0377285767336274	0.0046266352216186	0.0014234455023452	-0.0037229893177544	0.0013449977987891	1.8090190787477928e-06	1.3860649460113372e-05	-0.0001579576352073	1.8158594261000107e-06	3.2973454553562607e-12	2.4950614520282463e-08	0.0002457067732775	-0.0002563922668231	6.03718184344408e-08	6.573699448673898e-08
541.9231843565027	-0.1722193185240712	293680.737743092	0.0296594936728955	672.8511366721912	-0.2849856401101078	0.0812168150689679	452728.65212105965	563.4650261397046	1.1327810063799006	317492.835682618	1.2831928084150606	554.403604778961	427.262323174901	0.878089	16.913939	0.158955413983322	0.098207675446335	0.0202771749	-0.076527403	-0.0018002746	0.051746801	0.0438440936	-0.0048277253	-0.0178533842	0.0207846417	-0.0301972709	0.0281759284	-0.0654808411	-0.0884536785	-0.0284626284	0.0870648446	0.0115196835	-0.0282455427	0.0019590792	0.0648752224	0.0027687918	0.0116797747	0.0487672081	-0.0173560008	0.0585345333	0.1595087731	0.1023586887	-0.0116630302	-0.0062657897	0.2110270076	-0.0814344186	0.1399090959	-0.0782330686	0.0035233868	0.0500615624	-0.0168790622	0.0308033899	-0.043742221	0.058886714	0.080182071	-0.1387932196	-0.0369749124	0.0495890239	-0.0274378173	-0.0177515779	-0.0368304481	0.023247812	-0.0170204693	0.0541934243	0.1015179678	0.0366921945	0.0206541798	-0.0076028109	0.0659049983	-0.0311761849	-0.0076474329	-0.0224644829	-0.0432108572	0.0061425928	0.0400167921	0.0531597133	-0.0755298507	-0.1764560116	0.1678982765	0.0630352647	-0.0070353632	0.0431734439	0.1319879017	-0.0595760271	-0.0564916125	0.0917334754	-0.0693845331	-0.0100553469	0.0809438549	-0.0228966668	0.0045975243	0.0032705756	0.0539238953	-0.0005752501	0.0273967265	-0.0639472807	-0.0489616545	0.0680275611	0.0083819723	0.0037031419	-0.0147210846	0.0471270797	-0.0045678724	0.0821385987	-0.0659511751	-0.0222782609	0.1012701514	-0.0008202914	-0.1049978989	-0.0083254991	-0.1045546844	0.1035280277	0.0039690333	-0.0183614819	0.0356768658	-0.0641430056	-0.0388840305	-0.0271008527	-0.0106788826	0.0960025865	-0.0247851518	0.0649037979	-0.0425073619	-0.112689161	-0.0265868417515946	-0.0120420715630445	0.0001450114875294	0.0007068601543243	-0.0761299190082382	0.0824215791628973	0.0067933167117057	0.0057957645682009	0.0952514331355161	0.0272320592658701	0.0090728355143696	0.0007415850518598	-0.004370999774795	-0.0006480104570406	4.1991755243396773e-07	1.9105639031257944e-05	-0.0001578247614064	1.328738009000088e-07	1.7655446965615175e-14	2.490865531298709e-08	0.0001486560242888	-9.705074898870004e-05	2.2098613557352296e-08	9.41884787926766e-09
542.3149695100378	0.3917851535351246	294105.52615467325	0.1534956065305412	672.8320811834091	-0.0190554887821008	0.0003631116527247	452703.0094695976	562.5849450930858	-0.8800810466187841	316501.8204453904	0.7745426486176143	553.0929178495938	429.9788945683167	0.910251	17.53344	0.1279451986086744	0.0869784176285611	0.0396833263	-0.0638287768	-0.0336898008	0.0822119469	0.0084893894	0.0030109198	-0.0339977824	0.0486905035	-0.0360882355	-0.0100381439	-0.0015648205	0.0225945216	-0.0483037693	-0.0232722971	-0.0474382996	0.089618271	0.0013878696	0.0725870969	0.1003846427	-0.0156030622	-0.0539043121	-0.1050202086	0.0178670758	0.0224795725	0.0074833014	0.1053291023	0.0099245893	-0.0055038464	-0.1420102848	-0.1402718508	-0.0002910914	0.0276796199	-0.0089596359	0.0472695614	0.0041198204	0.0332083896	0.0188114038	0.0071510769	-0.0641517487	0.0235923052	0.0806638188	0.0184434235	-0.1082278172	0.0622936013	-0.0468064711	0.0057992525	-0.0765101857	0.024333955	0.1776621934	0.1104146034	0.0039582244	0.0754324569	-0.0252328038	-0.0054357667	-0.002478544	-0.0079498819	0.0594504031	-0.0014281591	-0.1802664374	-0.0768322953	0.0386485718	0.0003755515	0.1012506655	-0.0738253937	-0.0865772768	0.1460898384	-0.0023256167	0.0208904844	0.0112465228	-0.0318864504	-0.0375312939	0.0622241184	-0.0103491326	-0.063228728	-0.0191125133	-0.0060021444	0.0569597335	0.0473691907	0.035005901	0.0501217084	0.0796208815	-0.0308616162	-0.0776515253	-0.0043604461	0.0991245515	0.0076126284	0.0828719152	0.0829588231	-0.1123381024	-0.145533228	0.0448033332	0.0128848595	-0.0634085507	-0.0424755188	0.011562935	0.1022703963	-0.0300238754	0.0166937465	-0.1010436874	0.0394706308	0.0244191018	-0.0007585232	0.0265497791	0.1071215531	0.0628894987	-0.0469659021	-0.1140484259	-0.0223108699279919	0.0042759718236027	1.82839350362442e-05	0.0004977749169437	-0.1613413359448969	-0.0852114169366587	0.007260985576353	0.026031026684484	0.0953974332464611	0.000146000110945	0.009100670270013	2.1316032395955352e-08	-0.0049490102069228	-0.0005780104321278	3.340960596485661e-07	2.4492702028226057e-05	-0.0002792035770189	-0.0001213788156125	1.4732816879493276e-08	7.795463742014882e-08	8.18090772797403e-05	-6.68469470090597e-05	6.692725125362521e-09	4.468514324432036e-09
