global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
533.0572657497888	-1.3372173674179066	1.7881502877240767	284150.048568641	534.8835709215858	0.7602390517836284	0.5779634158568704	286100.4344418271	523.21113577805	0.9615639293261892	0.9246051901812208	273749.8926021571	512.195552915298	410.79895133232105	1.08339	18.996513	0.0410986866157408	0.020418930358435	-0.0494137622	0.0778868574	0.1086256916	0.0698565984	0.0881383274	0.1258949353	0.0667216146	0.0608050033	-0.0525736072	0.1230938836	-0.0017744195	0.0134870487	-0.0203438666	-0.0026966485	-0.0638200062	0.0694844325	0.0147117028	0.1085021594	0.0311159225	0.0615401281	-0.0838324234	-0.0337637014	0.0289512291	0.0817330626	0.2414750137	-0.0732094104	-0.0807612554	0.0456092515	-0.0358583327	-0.0674323926	0.0613013901	-0.008326258	0.0645186963	-0.0375444663	-0.1604824056	-0.107152669	0.018837613	0.0366512271	-0.0041502815	-0.0507586494	-0.0232570715	0.0788937649	-0.106587963	0.0872792077	0.1941118605	-0.0096875909	-0.1393944056	0.0911155289	-0.0509643589	-0.0646547332	0.0309765319	-0.0533855317	0.0769599577	-0.0489176153	-0.0545464729	-0.055229842	0.0017355045	0.0817259268	0.0019345118	-0.0746398115	-0.0924851281	-0.0824056147	-0.0296655485	0.096570156	-0.0520093816	-0.0680425198	0.0076204665	0.0307637989	0.0158312405	0.0697861346	0.1174033175	-0.0326970295	0.1206619625	0.0598019893	-0.0194050947	-0.0601692999	0.0685066764	-0.0146708232	-0.0527163301	0.1118001435	0.0701276198	-0.105753374	0.0084084839	-0.1093554181	-0.0617058567	0.0643545432	0.0144585306	-0.0613234053	0.1234822336	-0.1077670367	-0.050086438	-0.1207332281	0.001362936	-0.0548839057	0.153315334	0.014386534	0.0912392418	0.0287162347	-0.0458586883	0.0374877681553869	-0.0045311544507598	0.001405332761272	2.0531360656640343e-05	0.1535118507357111	-0.0149843382835967	0.0235658883163032	0.0002245303937972	-0.0133763784975471	0.0017823132157986	3.1766403992103474e-06	0.0001789275017096	-0.0002070096484398	-0.0002480070371212	4.285299454716959e-08	6.150749046165139e-08	0.0002029901078377	0.0001479881228524	2.1900484505405607e-08	4.1204983879961084e-08	9.502131665503512e-05	2.2453337985553143e-08	9.029050618856454e-09	5.041523866934837e-16
534.4364954074518	1.379229657663018	1.9022744485772451	285622.3676233993	540.3753749126663	5.491803991080474	30.15991107644742	292005.54581200465	522.8579280012744	-0.3532077767755481	0.1247557335747254	273380.4128737859	511.67838844271097	407.0005926875631	1.060882	18.601851	0.0826993692049787	0.0598066824832827	-0.1123880498	0.0592735452	-0.0100886481	-0.0356294563	0.0252166066	-0.0708944234	0.0401002471	-0.0678626432	-0.0061846191	0.1419336092	-0.0824023759	-0.0559469314	-0.0726242157	0.0962834074	0.0675878884	-0.0076988453	0.0867610497	0.0398894414	-0.0310333621	-0.075260985	0.0245323115	0.0298264485	0.02720492	-0.0559997944	-0.0730183254	-0.0547496226	-0.1399491404	0.1642646174	0.0092978573	0.1162119313	-0.0886428007	0.1613106034	0.0539451912	-0.085648246	0.078212127	0.0312530874	-0.0209650327	0.0609630038	0.0078774775	0.1180103864	-0.0481317097	-0.1252092159	0.110215012	-0.2440174374	0.0705599092	-0.0474478572	0.0528830471	0.0872068788	-0.0037642908	0.0871923385	0.134203686	-0.0497338276	0.0824684062	0.0156278298	-0.1662997508	0.1071784533	-0.1821355941	0.0642861235	-0.0199065548	-0.0255729621	0.1186892005	-0.2187648168	0.1339807276	-0.0076978763	-0.0555593142	0.0582075196	0.0462787468	-0.215934837	-0.0394409241	0.0005806173	-0.1319128237	-0.1097653133	0.0990940595	0.0840415176	0.0030329004	-0.0979233542	0.1164710135	-0.0733790963	-0.1409183566	0.0194880947	0.0583839575	-0.0374782988	0.0249827737	-0.0952684007	0.0374684529	0.0175385628	-0.0101687758	-0.1973871917	0.0772537778	-0.1062478518	0.0083832212	-0.052927034	-0.1360123013	-0.0669233777	0.0228517245	-0.0890928668	0.089737086	0.0240075741	-0.0524223074	0.0327313767851364	-0.0047563913702505	0.0010713430262505	2.262325886699345e-05	0.2113603677187399	0.0578485169830287	0.0446732050422009	0.0033464509171357	-0.0014831623154378	0.0118932161821093	0.0001414485911543	2.199770453934816e-06	-0.0002070018470241	7.801415699998935e-09	4.28497646713889e-08	6.086208692418985e-17	3.899019671260717e-05	-0.000163999911125	2.6895970849038352e-08	1.520235439687803e-09	9.50041358040257e-05	-1.718085100941701e-08	9.025785819869756e-09	2.951816414077855e-16
536.3202743557762	1.883778948324334	3.548623126149934	287639.436685055	537.920641358547	-2.454733554119344	6.025716821719383	289358.6163995905	521.8472211158881	-1.0107068853862984	1.0215284081672722	272324.52218637464	511.3595998178428	417.3383077490267	1.280865	22.45912	0.0599515452289721	0.0356589803864259	0.0155968993	0.1208043977	-0.0625558624	-0.0195244433	-0.0985151271	-0.0884443304	0.0330610331	0.0560146636	-0.0629927522	-0.180190268	0.0199323604	0.0196263869	0.0834262046	0.2465525256	-0.0948554074	-0.0401292578	0.0687372443	-0.0551299357	-0.073396596	0.1221153037	-0.0859709692	-0.0408931091	0.1638856559	0.0100616252	0.0119091174	-0.0202598146	0.0909943113	-0.0492289039	-0.0676737401	-0.0876018158	-0.0591616335	0.1689454874	0.0438966734	0.0829533759	0.0936579896	-0.0023025094	0.0226904204	-0.0871358244	0.0451800641	0.0530920646	0.0008495048	0.0489349256	-0.1311815313	-0.0667962116	-0.0393115757	-0.0314888605	0.0826074255	0.0168951508	0.0502412372	-0.1363037582	-0.1405109862	-0.0555744453	0.0902632012	0.0097304311	0.0202251641	0.0362887084	0.1013805087	-0.0885615293	0.0200842324	0.0793088189	0.1041295419	-0.1642224579	-0.0309517868	-0.1986424517	0.0033341804	-0.0450443638	0.0906979563	0.0593166055	0.038812721	0.0198972932	-0.0372099156	-0.0978994146	0.074643149	0.0206537718	-0.0196448202	0.1329684714	0.0634401516	-0.046525048	-0.2310735239	0.0354492132	0.1940578959	-0.0136421898	0.2111957331	-0.0362171337	0.1292790761	-0.0449510343	0.1853205513	0.0702473912	0.11567527	-0.0204700042	0.0191049468	0.2106364165	0.1005216549	-0.1246678556	0.0436557414	0.3858898823	0.0881955685	0.0192567962	-0.0587790397	0.0317082446833438	-0.0010231321017925	0.0010054127808988	1.0467992977185395e-06	0.2072925469073538	-0.004067820811386	0.0429702000033374	1.6547166153545843e-05	-0.0332452385885488	-0.031762076273111	0.0010088294891789	0.0011052458888095	-0.0005390059968058	-0.0003320041497816	2.905274645926141e-07	1.1022675547226946e-07	5.894472174228227e-05	1.9954525029675096e-05	3.981830691599299e-10	3.474480221275084e-09	0.0002050157818463	0.0001100116460422	4.203147080604969e-08	1.2102562264930651e-08
535.8312298951414	-0.4890444606347728	0.2391644844775558	287115.1069309399	536.5161587763491	-1.4044825821978293	1.9725713236970823	287849.5886281287	522.2179715431342	0.3707504272460937	0.137455879303161	272711.6098026258	512.4037487486288	424.4526413979774	1.074027	18.83235	0.1156690999410048	0.0614672801010605	0.0615278975	0.094911254	0.0656549044	0.0633223772	-0.0384450472	0.0960845145	0.0196355396	0.0528004735	-0.002226962	0.0307404625	0.0625741697	-0.1025413203	0.1279640043	0.1180550908	-0.037066928	-0.0103204472	0.0791076504	0.0305441539	0.0074745193	-0.0831731174	-0.1002576499	0.0249137703	0.1741777687	0.1584564673	0.056650217	0.118792898	0.1188351023	-0.0328665948	-0.0504499713	-0.0382045498	-0.0231689156	0.0048790711	0.0327427626	-0.0784250237	0.0028176814	-0.0086787296	-0.0104697553	-0.1375147904	-0.1036502429	-0.0522959631	0.106782583	-0.0998099108	-0.14837449	0.0901279599	-0.0328831227	-0.0575836079	-0.0511665364	0.060823461	-0.0455782056	-0.1111278192	0.0445922284	0.0089865775	0.041376124	-0.023599608	0.0422880673	-0.0775092551	0.2557718882	-0.0715833648	-0.0296782829	0.094887652	-0.1450431747	-0.0887559733	-0.0548236943	0.0393687833	0.0805891589	-0.0299138041	-0.0278659686	0.1256890662	-0.0177843502	0.0836871189	-0.043157341	0.0635582466	0.1069824664	0.0270218084	-0.0519556721	-0.0009675578	-0.0681065841	-0.0067503122	-0.0526774918	0.1112669099	0.0974605908	-0.1571546972	0.0819004173	-0.0373871526	-0.0149488242	0.08022095	0.1080630687	0.0475850663	-0.0673000523	-0.0967847029	0.0083947526	0.0390232061	-0.0513679108	-0.0092564809	0.0628525523	0.007536345	0.0866153656	0.0144722352	-0.0649037979	0.0388022090068744	0.0070939643235305	0.0015056114238131	5.032432982352495e-05	0.1656446990260889	-0.0416478478812649	0.0274381663154435	0.0017345432331409	-0.0600742067532777	-0.0268289681647289	0.000719793532784	0.0036089103170355	3.700270733442912e-05	0.0005760087041402	1.3692003500774147e-09	3.31786027245306e-07	-5.699821530780192e-05	-0.00011594293705	1.3442764651799785e-08	3.248796548274545e-09	9.500103160700432e-05	-0.0001100147502392	9.025196006395034e-09	1.210324527021461e-08
534.9285670288745	-0.9026628662669508	0.8148002501372673	286148.57182356506	539.4901851267309	2.9740263503817914	8.844832732765237	291049.6598480744	523.0804036027295	0.8624320595952213	0.7437890574176553	273613.10863319435	512.754588377608	421.183708966304	0.926887	16.25235	0.0593497159630351	0.0293835513354933	0.002934147	0.0302411231	0.1126203895	0.089891647	0.0478169794	0.0964946365	0.0322413505	0.0405267057	0.0459611596	0.1423032328	0.0359240165	-0.0320644312	0.0457866664	0.0438750673	0.0434324839	0.036142296	0.0643969125	0.0855325995	0.0492725533	-0.1656099273	-0.0291267958	0.0069903259	0.0733741934	-0.1079139858	0.0703066278	0.0208510491	-0.0352399218	0.110740305	-0.0502931674	0.0053721307	0.1513148787	0.0959545228	-0.0067393462	-0.0203429008	-0.0977578448	0.0064711389	0.0735784396	0.0508884915	0.0600193199	-0.0982852663	0.0130428694	-0.1682909877	0.0216026528	0.0193194035	-0.0424703983	-0.0284307618	-0.0964244342	0.0753066551	-0.0434478514	0.0297591444	0.179282627	-0.0104042434	0.0507413735	-0.0129237459	-0.067690057	0.0169492123	0.0054681107	-0.0610313081	-0.0337766736	0.1197981788	-0.0230814756	-0.0693022867	-0.1562350858	0.157445711	-0.0399836283	0.0924094313	0.0122203788	0.0026548903	0.0349334761	0.0293186751	0.0031512343	0.0294120872	0.1018038357	0.0811562468	-0.0700281686	-0.0677910472	-0.0337010285	-0.0451144472	-0.0927174628	0.0268183064	0.103570414	-0.0898045895	-0.0648760293	-0.0776040333	-0.0253888374	0.085810192	0.0331612384	-0.0918402573	-0.0421287781	-0.0044937147	-0.0042965521	-0.0910843998	-0.0979557164	-0.0785690465	0.0663624708	-0.0630729401	0.0849971703	0.0096622851	-0.0707724105	0.0407847402317713	0.0019825312248969	0.001663395035773	3.930430057691212e-06	0.1875428491152746	0.0218981500891857	0.0351723202542746	0.0004795289773285	-0.0511297892133413	0.0089444175399364	8.0002605128722e-05	0.0026142553450007	-0.0002064774506411	-0.0002434801579755	4.2632937623247887e-08	5.928258732778863e-08	-0.0001640282266115	-0.0001070300113036	1.1455423319669741e-08	2.69052591253136e-08	0.0002749832045081	0.000179982172901	7.561576276154354e-08	3.2393582562199886e-08
533.2825748932263	-1.6459921356481573	2.709290110615582	284390.3046847495	536.4805401481242	-3.0096449786067296	9.057962897252702	287811.3699576231	522.171309088583	-0.9090945141464316	0.8264528356511367	272662.87603528454	511.4935198523995	413.4266840852337	0.939312	16.470209	0.0592933357116881	0.0284135804306194	-0.0319029193	0.0372141146	0.1298759986	0.0428781408	0.0989689504	0.041238608	0.0969670486	0.051235687	-0.032184946	-0.0091424362	0.1186787391	-0.0351202	-0.1534921167	-0.0054525297	0.0445105133	-0.0098584824	0.0105484727	0.1240514163	0.1618690536	0.0173808044	-0.0546936307	-0.0561626811	0.1864530659	-0.0867185027	0.0454501861	-0.1298499674	-0.0690947694	0.0060761373	-0.1923104856	-0.0706650517	0.0611433416	-0.1404302922	0.0129527376	-0.0302186162	0.1031933208	0.095328193	0.0630974307	-0.0213538741	0.1400775544	0.0999503879	-0.0932501325	0.0134652236	-0.0070999783	0.0599823148	0.0642854792	0.0504458362	-0.1127919432	0.0987782989	-0.0864386268	-0.0055563148	-0.0034467651	-0.1313011784	0.091845875	-0.0054868991	0.0791654823	-0.0682055224	-0.0796718717	-0.0237579532	-0.0452136521	0.0167474339	-0.1064515102	-0.0134249933	-0.0547528503	-0.0313815585	0.0687369376	0.1149268698	-0.0563311784	-0.0392638672	0.0887630186	-0.0116260545	-0.1034718905	0.0955822721	0.0777708038	0.0898919936	-0.0186869998	0.0306869009	0.0363379781	-0.0488690838	-0.1326205472	-0.0272055711	0.0877822108	-0.0188258687	-0.1108871901	-0.068073453	0.0174771548	0.0577732034	0.012095367	-0.0259155463	-0.0489919004	0.015287063	-0.0336530836	0.0336976285	0.0177198429	-0.0809765152	-0.0880717793	-0.0602415548	0.0833416924	0.004835384	-0.0763617167	0.028692875854702	-0.0120918643770693	0.0008232811248133	0.0001462131841134	0.2009740939545565	0.0134312448392819	0.0403905864408549	0.0001803983379327	-0.0333838649250708	0.0177459242882705	0.000314917828845	0.0011144824373353	-0.0001999858534124	6.491597228699996e-06	3.9994341565085954e-08	4.214083457966547e-11	-0.0002980097681231	-0.0001339815415116	1.79510534658246e-08	8.880982189678386e-08	9.497029910707198e-05	-0.000180012905401	9.019357712486716e-09	3.2404646110919465e-08
533.4094189093356	0.1268440161093167	0.0160894044227406	284525.6081811951	537.5737235073669	1.0931833592427438	1.19504985692525	288985.508205575	521.2910662290067	-0.8802428595763558	0.7748274918351601	271744.3757301746	510.5346940178172	410.3540379795027	0.995937	17.463085	0.0266158286307537	0.0184554397427919	-0.0779731076	-0.0519423878	0.0998830169	-0.0152094304	0.1288060197	-0.0802895699	0.0185291093	0.0242395183	-0.0478714904	0.0022644668	-0.0603828431	-0.028823021	-0.0252260372	0.0260030334	0.00180987	-0.0699191329	-0.0908127688	0.0948308038	0.0484368099	0.0434089921	0.0766560813	-0.0460837992	0.051694223	0.0242780378	0.0140580111	0.1673561639	0.102113784	0.209399519	-0.1745572241	-0.0315600646	0.0070697644	-0.051324406	0.0481691461	-0.0038755041	0.1287596446	-0.1530678651	0.0344254227	-0.0642056908	0.0462697472	-0.0235403772	0.1018680076	-0.0041731869	0.0278646647	0.0123736892	-0.0010685938	0.1721289821	-0.0216987101	0.0268840478	-0.0120097651	0.0224112538	-0.0710354628	-0.0463671889	0.0427537225	0.0370632586	-0.0082758247	-0.143497044	-0.015690689	-0.1521800666	0.0312012719	0.084818069	0.1089194177	0.0807576796	-0.0238538566	0.0456471229	-0.2110230122	0.1438514166	0.0380137596	0.1122584713	0.1352484294	0.1379014143	-0.0660462948	-0.0187685774	0.0723032845	0.0876961574	0.01192599	0.1076577275	0.0167705599	-0.0235544524	0.0095686893	0.0944003365	0.0979518029	-0.0153675241	-0.0327728747	-0.1393253533	0.0742306326	0.0730605093	0.0028638985	0.0622714455	0.0463629642	0.0965293318	-0.0548046386	0.0084057614	0.0370805252	0.0005495799	-0.0302610134	0.1326455784	0.0816496581	0.0	-0.0816496581	0.0288808386280692	0.0001879627733672	0.0008341028398605	3.5330004171889396e-08	0.2009147283761478	-5.936557840871548e-05	0.0403667280784612	3.524271899801345e-09	-0.0334524975210328	-6.8632595962001e-05	4.710433228483276e-09	0.0011190695903947	-0.0001819955194485	1.79903339639e-05	3.312236909932934e-08	3.236521161326539e-10	-2.7030228418212232e-05	0.0002709795397048	7.342991093867285e-08	7.30633248340728e-10	0.0003319977790986	0.0002370274799915	1.1022252532640281e-07	5.6182026271134216e-08
533.2982531575029	-0.1111657518326865	0.0123578243805264	284407.0268208441	535.8836506259057	-1.6900728814612194	2.8563463446506288	287171.2870081478	520.1455450111863	-1.1455212178203735	1.3122188604766722	270551.38799498405	509.8068042900941	414.78401268180295	0.9873	17.311651	0.0335410298883981	0.0231064108177699	-0.0405244633	-0.1296211234	0.0137246018	0.0515821146	0.1210846848	-0.0143307144	-0.0833463442	-0.0298049109	-0.0240785782	0.0270445829	-0.0083463211	-0.142212008	0.1739435493	-0.0475047907	-0.0626477843	-0.1085944725	-0.0924035953	0.0115542774	0.1143139848	-0.0145388253	-0.0463427213	0.0042127522	-0.0740933558	-0.0804584847	-0.0508996022	0.0674758894	-0.0596637094	0.0383460186	-0.0877131338	0.0306588482	-0.0288753798	-0.0763813996	0.1147051295	0.128610169	-0.0123690786	0.1156766814	0.0162989959	-0.1071805896	-0.0811041126	-0.0194142995	0.1071185413	-0.1138013357	0.1238931132	0.0086580981	0.0844747298	0.1200413792	0.048525026	-0.0459015404	-0.0897152447	0.023301667	0.073262499	0.0457173937	0.054508163	0.1200196573	-0.0714068217	-0.0119333439	0.074810293	0.0837546992	0.1573804449	0.0209183882	0.0042117623	0.0084166435	0.0731136582	-0.0357628703	-0.0729833618	-0.0225380909	0.0302807173	0.0544494311	0.0689508889	0.142411465	-0.0268891604	-0.0068569808	0.0583663277	0.0711847417	0.0422293305	-0.0296800316	-0.0436303347	-0.1109074109	0.0310286356	0.0803612933	0.0711258773	-0.0283257285	-0.0397382531	-0.1498670758	0.1761792884	0.030576049	0.0012706372	0.0909969491	-0.0303615911	0.0692410405	-0.019239663	-0.0340087771	0.015744345	-0.0774149062	-0.1846281337	-0.0485323813	0.0799218096	-0.004835384	-0.0866153656	0.0288171882518355	-6.365037623369887e-05	0.0008304303387417	4.051370394691419e-09	0.2090464949887973	0.0081317666126495	0.0437004370671012	6.612562824260111e-05	-0.0292105656786887	0.004241931842344	1.7993985755092796e-05	0.0008532571472689	-0.0005749910111191	-0.0003929954916705	3.306146628677649e-07	1.544454564734166e-07	-5.40946846381285e-05	-2.7064456219916263e-05	7.324847904797642e-10	2.926234906098575e-09	0.0003299841058457	-2.0136732528999723e-06	1.0888951011078615e-07	4.054879969444756e-12
534.0796389426129	0.7813857851099328	0.6105637451718662	285241.0607330717	535.6885088467927	-0.195141779112987	0.0380803139553818	286962.17851050035	522.581274474408	2.435729463221719	5.932778018006363	273091.18843129656	511.04880568601936	418.64272811930016	0.873768	15.320936	0.0643686754358733	0.0357975925926149	-0.017546293	-0.1160286591	0.0033430516	-0.0094139264	0.0798510899	-0.05559038	-0.0557203122	-0.0733237403	-0.0558554467	-0.0154888548	0.0696151116	-0.084183882	0.1141704354	-0.0466074437	-0.1546210629	0.0374876933	-0.14639282	-0.0026586752	-0.0200414845	0.0130039449	0.0411188912	0.0110109098	-0.0461022297	0.0762109743	-0.1298798153	-0.0491190385	-0.1338764517	0.1017654581	-0.0683207528	0.1188663992	0.1262072672	-0.1006750647	0.2034647334	-0.0491827106	-0.0375710708	0.10534492	-0.150873343	0.0425721938	-0.1067575358	0.0109912288	0.00019859	0.0879260965	-0.0754024521	-0.0817844465	0.0522986957	0.0818585527	0.0251887177	-0.0846146492	-0.006790787	0.0346493966	0.0158824308	-0.056989876	0.1025956196	0.1298110564	-0.1656743767	-0.0158487519	-0.0914540965	0.2109450213	0.0413407818	0.0684104064	0.0422900675	0.143542794	-0.014511892	0.0641672476	0.0630866514	-0.0613272748	0.0806467743	-0.000751521	-0.0021778934	0.1403372316	0.0283958397	0.1949066489	0.0390193196	0.0294112511	0.0454302459	0.0760276243	0.0082370296	-0.112161064	-0.0525375053	0.0026259969	0.0618800059	0.0190824773	-0.0576205738	-0.1704139331	0.1756813653	-0.0484536471	-0.0749660386	0.0733017544	-0.0075132352	0.0126462697	-0.0170621367	0.0128590052	0.0429101507	-0.0822794754	-0.256867054	0.0664780729	0.0781589047	-0.0096622851	-0.0912392418	0.0287246751767327	-9.251307510280138e-05	0.0008251069640088	8.558669064976569e-09	0.2371920001921097	0.0281455052033124	0.0562600449551337	0.0007921694631496	-0.0332417448796746	-0.0040311792009859	1.6250405750461325e-05	0.0011050136026453	-0.0007250097610349	-0.0001500187499158	5.256391535958828e-07	2.2505625326299362e-08	0.000202965475688	0.0002570601603261	6.60799260268949e-08	4.1194984321256126e-08	9.5073456958184e-05	-0.0002349106488875	9.038962217979664e-09	5.5183012960753826e-08
536.4455962121308	2.365957269517935	5.597753801184762	287773.87769538845	538.6585523192234	2.970043472430689	8.821158228128144	290153.03598664154	523.9196056646142	1.3383311902061903	1.7911303746787184	274491.7531997649	512.135851990574	425.517706711246	1.053578	18.473791	0.0629108586946424	0.0351987267878909	0.0381740676	-0.0224157191	0.0599400117	-0.0984293182	0.0071998593	-0.0643241345	0.0343201353	0.1017479017	-0.0372305895	0.0347566851	0.0313876524	0.0743411169	0.1351501938	0.055929507	-0.0523322174	0.0711361065	-0.091178846	0.0593922116	-0.0824586609	-0.0591222454	-0.0281681793	-0.0752848282	0.0127023517	0.0460071218	0.0395262746	0.0434897591	-0.0550842033	-0.0526274391	-0.1718174087	0.0536572771	-0.0965062531	-0.0604640577	-0.0975595644	0.1164603497	0.1020807841	-0.0924210602	0.0135330842	-0.0051435196	0.2004432469	-0.046746866	0.0464276012	-0.0281100159	-0.0414698957	-0.091201215	0.06969455	0.0720905291	-0.0322194428	-0.0230688951	0.1014094718	-0.0115197991	0.0327629952	-0.092389379	0.1208050631	0.0888873014	-0.1194280389	-0.0337903448	-0.0137967695	-0.088633254	0.0827916352	-0.2060848058	0.0328551983	0.0477145769	-0.0908820883	0.0368212506	-0.0964871039	-0.1149532863	-0.065342543	0.1724668728	0.0938129512	-0.1076740814	-0.0496673038	0.0003254748	0.052228255	0.0424190821	-0.0125805184	0.122562921	-0.0706259152	-0.0715833615	0.0287585958	0.0681077674	0.0170923898	-0.0856725176	-0.0231533576	-0.1177880068	0.0646675523	-0.0379370247	-0.0333667868	0.0447666	-0.1391266678	0.0995182328	-0.0152252334	-0.0237638397	0.0446893106	0.078076058	-0.1194778721	-0.0878941716	0.0763617167	-0.0144722352	-0.0955030384	0.0286830601203575	-4.161505637519797e-05	0.000822717937868	1.731812917110905e-09	0.224346649039532	-0.0128453511525777	0.0503314189352669	0.000165003046233	-0.0542125489304083	-0.0209708040507336	0.0004397746225342	0.0029390004615319	-0.0003340006017639	0.000391009159271	1.115564019786473e-07	1.5288816263381428e-07	1.2984158217932418e-05	-0.00018998131747	3.609290098766261e-08	1.6858836462830194e-10	9.500216500013482e-05	-7.129195804917399e-08	9.02541135471284e-09	5.082543282485182e-15
536.9742568792522	0.5286606671213576	0.2794821009611989	288341.3525510251	540.1966962155109	1.5381438962874654	2.365886645686385	291812.4706021529	524.9531993973727	1.0335937327585043	1.0683160043976585	275575.86155753775	513.9893046048654	432.2228189700495	1.023688	17.94969	0.0441047611801697	0.0325167399801657	0.1049104081	0.0674202476	0.0569964685	0.0244209244	-0.0125632567	0.0501112765	0.0511168481	0.0567891068	0.1075765924	0.088251313	-0.0084824732	-0.0532214665	0.1333750965	0.1046025822	-0.0420022555	0.1479197665	0.0456815794	0.0322726847	0.0193482381	-0.0305547873	-0.1113874136	0.0864907378	-0.0436714517	-0.0708755215	0.0639701134	-0.0838625592	0.1094828729	0.1271239275	-0.0436607623	-0.0368919946	0.1034835574	-0.0385593728	0.0378546892	-0.0957655952	-0.1253208617	0.0014281606	0.0040817814	-0.0461240143	0.0126926591	0.2052657007	-0.0226927654	-0.1079252484	-0.0142531025	0.0862033343	0.0252240092	-0.0883302357	-0.0842732951	0.0154603675	0.0607111433	0.0256895301	0.0945072468	-0.0061537227	0.1117119378	-0.0068829986	-0.1606365802	-0.0012449941	0.067793356	0.007809914	0.0051804486	-0.0979336583	-0.1415267914	-0.0339968429	0.0494146549	0.0655642483	0.0385151734	0.0937197977	0.0430389437	0.0812666822	-0.0246802158	0.1178122925	-0.011054836	-0.0745523261	0.0513961639	0.0380299473	-0.0249109631	-0.0363825955	-0.142515421	-0.120422424	-0.0023219796	-0.0238169633	0.0491570697	-0.124368238	0.0386180463	-0.1218604486	-0.0431734115	0.0353391099	-0.0305132439	8.42272e-05	-0.127464089	-0.0048629349	0.034266713	-0.0327893806	-0.0463548073	-0.0817541167	-0.0634618235	-0.2247068867	0.074531034	-0.0192567962	-0.0993899282	0.0287802005990016	9.714047864409908e-05	0.0008282999465187	9.436272591204671e-09	0.2244069857241015	6.033668456950636e-05	0.050358495241777	3.640515504840107e-09	-0.0539201424617132	0.000292406468695	8.55015429347377e-08	0.0029073817630914	-0.0009329930759542	-0.0005989924741903	8.704760797784796e-07	3.587919841366172e-07	-4.61446990889236e-05	-5.912885730685602e-05	3.49622176641454e-09	2.129333254007306e-09	0.0003099783844682	0.000214976219468	9.608659883751521e-08	4.621477493678172e-08
