global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
535.7656436632059	-0.4205172201114919	0.1768347324102969	287044.8249298493	675.7188995920551	-1.6051810698983218	2.576606267159921	456596.03126589785	546.7285226543298	-0.854335484879698	298912.07748378604	0.7298891207246287	561.4001518610196	428.30262391846105	1.038401	17.468136	0.0448434592149215	0.0268543095871347	0.0702990214	0.0293980189	0.0189841457	-0.1284439529	-0.0293134334	0.0053890465	-0.0459754895	-0.0354624839	-0.1338485498	0.0517872075	0.033603832	0.0227741779	0.0174842778	-0.0107602753	0.0625350475	-0.0271111713	-0.1048505968	-0.0361638937	0.0679493082	-0.0619285469	-0.0057361764	0.051958513	0.0097121558	0.0220051375	-0.051103135	0.0759389558	-0.0089480813	-0.0166147798	0.1230589287	0.0552980658	-0.0252863685	-0.0937849773	-0.0351270576	-0.0397139671	-0.1622553334	-0.0024755276	-0.0862422605	-0.0840722403	0.0342422414	-0.0403282901	-0.0694022549	0.2217845792	0.1012361682	-0.1001541744	-0.0295111838	-0.0942258512	-0.2526146338	0.1484262044	0.0415214638	0.0276764665	-0.0160018621	-0.0248692907	-0.1237019381	-0.009055235	0.1000906811	0.0149189109	-0.0170527592	0.0659605129	0.0765545961	0.0122572247	0.0507510375	0.0430493576	0.0299527155	-0.0653612741	-0.0440222561	0.0062197764	0.126290641	0.0511503187	-0.0395902738	-0.0938835207	-0.0395837094	0.0143189806	-0.0456409189	0.0888350803	0.0778573077	-0.0718100897	0.0057428061	0.1178168554	-0.0273739447	-0.0356188932	0.1111785656	0.0248483358	-0.0679460045	-0.1264637947	0.0602473146	0.0832306805	0.100853703	-0.0190184636	0.0063221763	-0.0138858532	-0.0462960202	-0.0432677936	-0.1374115998	-0.089976907	-0.0427593008	0.1202675534	-0.0132285809	-0.0170792019	0.0176789088	-0.0379132901	-0.0621181217	-0.0346157412	-0.0336741652	0.066034447	-0.0282112858	0.0763617167	-0.0144722352	-0.0955030384	0.0003410065193776	0.0001183745023069	1.4012522796429944e-08	1.162854462580255e-07	0.0453055967978173	-0.0230482585607205	0.0005312222226818	0.0020525971012063	-0.016285742755123	-3.371592398999923e-06	1.1367635304994056e-11	0.000265225417086	-0.000215970463741	0.000110995972789	1.232010597539862e-08	4.66432412085026e-08	0.0003940163364357	0.0001709671160643	2.922975477534384e-08	1.5524887337821072e-07	-0.0001494575176638	0.0001515060023364	2.2337549586225094e-08	2.2954068743987538e-08
536.7670107419616	1.0013670787557205	1.002736026415765	288118.8238208611	677.2122502351931	1.493350643138001	2.230096143360681	458616.4318686138	547.7700320325987	1.04150937826887	300052.0079929942	1.0847417850220082	562.52546893022	427.8510796957	0.959988	16.149073	0.0374463099669957	0.0241314736545086	0.0470181651	-0.020223524	-0.0445159626	-0.1479745498	-0.001781904	0.0700886817	-0.1555164228	-0.0679469187	-0.073921213	-0.0168751967	-0.0635271239	-0.0271526363	-0.0670207736	-0.0404485824	0.0462905348	-0.0181545564	-0.0606627323	0.0798689826	0.0334969629	0.058462622	-0.1707911491	-0.0173277682	0.0001052532	0.0793676354	0.0979094729	-0.1534293031	-0.0278458286	-0.1006860943	-0.0199497759	-0.0980882175	0.0628358066	-0.0098316141	-0.108608659	0.1327847289	0.0171426194	-0.0061287671	0.0530459097	0.1122340515	0.0202846316	-0.0907357298	-0.0331362967	0.1385810671	0.0256854545	0.0932886665	0.0088200033	0.0587710987	-0.0097598992	0.0035429259	0.0255470671	0.0917651707	-0.0168461259	-0.0503334171	-0.0171002268	0.1060582283	0.0952563828	0.0506135066	0.0846167375	-0.0148700745	0.093787927	0.0218212765	-0.0200432653	-0.0053846777	-0.0643032962	-0.1579515858	0.0650328263	0.0317203483	-0.0668500984	-0.0705825895	-0.0784395206	0.1292632813	0.1130238769	0.1067968599	-0.0058663258	0.0052898012	-0.1397056535	0.0039815755	-0.0348833541	0.0050310745	-0.1256482576	-0.0116059392	-0.0324555695	0.1188929577	-0.0289677012	-0.0080785284	-0.0035432871	0.1393329181	0.1449970051	-0.004283957	-0.0162717981	-0.0619851435	-0.0706817912	-0.0021793525	-0.0429597998	-0.1505375445	-0.1459758365	-0.0280175042	0.0295062758	-0.0608385396	-0.0192391306	0.0323006738	-0.0769786015	0.0222817776	0.0089684778	0.0022421682	-0.1485336122	0.074531034	-0.0192567962	-0.0993899282	0.0003785605256041	3.755400622650003e-05	1.4103033836600026e-09	1.433080715456525e-07	0.0665874368435339	0.0212818400457165	0.0004529167157314	0.0044338867453916	-0.0162572627905603	2.8479964562701937e-05	8.111083814927581e-10	0.0002642985934413	-0.0003529355993678	-0.0001369651356267	1.8759448377267717e-08	1.245635373011082e-07	0.0004280530815041	3.403674506839997e-05	1.1585000148512496e-09	1.8322944058515565e-07	-0.0003004243559784	-0.0001509668383146	9.02547936650364e-08	2.2790986270706576e-08
536.984494140252	0.2174833982903692	0.0472990285319273	288352.3469470623	675.9175489735229	-1.294701261670184	1.6762513569703663	456864.5330103748	547.8064401319411	0.0364080993424522	300091.89585003	0.0013255496977298	562.412519855377	432.11540789030727	1.011103	17.00893	0.039389957036868	0.029889292605854	0.07501515	-0.0715085847	-0.1635595002	-0.0153103065	-0.0394096609	-0.0150875847	-0.033640706	-0.0362999363	0.0229564983	0.0290656675	-0.1119430645	-0.0501519783	0.0633720013	-0.0991626084	-0.0711327306	0.0519933749	-0.0376329155	0.1050928301	-0.0257095805	-0.000153598	0.0186689062	0.0300890171	-0.1432590005	0.0587460528	0.1278331441	-0.0627952818	0.1121929809	-0.0529468433	-0.0871670652	-0.0641439236	-0.0005596867	-0.0545177624	-0.0937270415	0.0116234047	-0.0378050222	0.0675474751	-0.0523940637	-0.1183841709	0.0005339744	-0.1025568436	-0.0399490386	-0.0908653622	-0.0777792206	0.0158047091	0.1449970424	0.0675248832	0.0021893544	0.0155236462	0.0988275594	-0.1993798892	0.0591376513	0.0735322051	0.0546641091	0.1032473943	0.0368369301	0.0472198415	0.0628650565	-0.0710964917	-0.0898922748	-0.0595298968	-0.0199413228	0.047632453	-0.193759448	-0.0357164193	0.0214150532	0.1120454906	-0.0554869244	-0.1781965212	-0.0673951518	-0.0010213479	0.1083172464	0.0425122437	-0.1350064108	0.0542354889	-0.0037014422	0.0809620774	0.1304875676	-0.0098863577	0.0057851899	0.02329753	0.0211742847	-0.0134580177	-0.0170119184	0.1113608858	-0.0055481408	0.1938449093	0.053930566	0.0108851523	0.0395410267	-0.0228614679	-0.1145177477	0.1419169303	-0.0225859806	-0.0081564046	-0.154608672	-0.1761370341	0.0650303076	-0.0467294576	0.075727135	-0.0206177572	-0.0653128505	-0.0482325258	-0.0207709239	-0.0677627427	-0.0014922583	0.0726676594	-0.0240075741	-0.1028845713	0.0003885197680233	9.95924241919998e-06	9.918650956439225e-11	1.5094761014487884e-07	0.0907239141901214	0.0241364773465874	0.0005825695387023	0.0082308286059765	-0.0162952275291416	-3.796473858130173e-05	1.4413213755465796e-09	0.0002655344402264	-0.0006569358814293	-0.0003040002820615	9.241617149347157e-08	4.315647523092913e-07	0.0004280989220568	4.58405527000382e-08	2.1013562718449798e-15	1.8326868706619414e-07	-0.000300359364407	6.499157139999885e-08	9.021574778697704e-08	4.2239043530411486e-15
537.3027612913746	0.3182671511226544	0.1012939794837305	288694.2572913359	675.387798129576	-0.5297508439468857	0.2806359566624375	456148.67786231695	548.6844711160838	0.878030984142697	301054.6488439366	0.770938409114593	562.9738896504426	435.0452649966496	0.990286	16.658747	0.0685883015056795	0.0456763257172214	0.0878795601	-0.1031601824	-0.1175015205	-0.0455485564	-0.0765975208	-0.109278983	0.0523793353	-0.1126256384	0.0223681021	0.0670806334	0.0128808103	0.0173258055	0.0580999103	-0.0459562639	-0.1390802539	0.06207701	-0.0380994301	-0.0219124848	0.1036741065	0.0104138968	-0.0362809851	0.079525669	-0.102269139	-0.0791373951	0.0581217289	-0.003431121	0.0941152786	-0.0172424146	-0.104551123	-0.0822653253	0.1238059577	-0.0396396153	-0.2123255775	-0.0300708104	0.19989353	0.0210399224	0.0281542233	0.0644344756	0.1978180722	0.1106105697	-0.0542948572	-0.0584384518	-0.0362480944	-0.0042301632	-0.0527321378	-0.1216291663	0.124993896	0.0901847356	0.150621074	-0.0593323276	0.1213041637	0.1137715576	0.0111702271	-0.0766407065	0.0825223282	0.0595695727	0.0809101982	-0.0816926093	-0.0492624884	-0.0561403431	-0.0714257912	0.1520946708	-0.0283772448	-0.0640259025	0.1012896728	-0.0050008509	0.0114587151	-0.0687385786	0.0082824308	0.018314865	0.0253322498	0.0687812851	0.0351928699	0.0276289573	0.1017289762	0.0371324035	-0.1351875084	-0.1511837922	-0.0646340408	-0.0385985854	0.050448009	-0.1688356106	0.0194839019	-0.0169888854	0.1220524064	0.1373939538	0.0952859598	-0.0122583952	0.076751129	-0.0111078224	-0.0780813561	0.1207726753	0.0052108621	0.0065380597	-0.0598652166	-0.1335846974	0.1074384719	0.069584129	0.1047685976	-0.0640468204	0.0376983248	-0.0750340867	0.0404712886	-0.0350562619	0.1085392127	0.0707724105	-0.0287162347	-0.105973176	0.0003507320775213	-3.778769050199999e-05	1.42790955347494e-09	1.230129902024072e-07	0.0484557497755275	-0.0422681644145938	0.0017865977229791	0.0023479596863085	-0.0161609373190358	0.0001342902101057	1.803386053025978e-08	0.0002611758950298	-0.0004689873180557	0.0001879485633735	3.5324662474200124e-08	2.1994910449707839e-07	0.0003130190481726	-0.0001150798738842	1.3243377373203378e-08	9.798092451888048e-08	-8.042661785524218e-05	0.0002199327465517	6.46844085963316e-09	4.837041300579975e-08
538.0402102019282	0.7374489105535531	0.5438308956766224	289487.2677941351	677.0869315981241	1.699133468548098	2.8870545439402897	458446.7129409628	548.3892223200994	-0.2952487959844347	300730.7391568434	0.0871718515302583	563.181789679405	436.7127926938813	1.128359	18.98143	0.0593986347113657	0.0258626118972083	0.0804914576	-0.1134121299	0.0903038587	-0.1933963723	0.0029715154	0.0543368736	-0.0783429875	-0.1041471133	-0.1280547733	0.0984252292	-0.0028430787	0.0346826162	0.0304802968	-0.0294275873	0.0653942545	-0.144103723	-0.05839856	-0.0195996989	0.0883493649	0.1213458067	0.0198742125	0.0840728916	-0.0439116849	-0.0397858529	-0.0991378997	0.0929129568	-0.0541316615	-0.0575971705	-0.1303944083	0.1183818554	-0.0941782025	0.0355397298	-0.0310073113	-0.0884224434	-0.0814540108	0.0284818077	0.0105215464	-0.12646816	-0.0469770142	0.0575717813	-0.016151143	-0.0414443689	-0.0812086305	-0.2203696903	0.1639456415	0.1124672883	-0.0360779663	0.0449151167	-0.0489946726	-0.1053774784	0.0088460525	-0.1177641764	-0.0181074833	-0.0594815089	0.1613130098	0.1202368839	0.0565268613	0.0001396419	-0.0197752697	0.0786005958	-0.0350979211	0.0776572626	0.0910058168	-0.0517615626	0.0108896734	0.0490670102	0.1093658284	-0.1154915322	0.081715251	0.0450129786	-0.0548897168	0.0400839175	-0.0380059514	0.1547621788	0.1035061503	0.0584497999	0.097035733	0.0834735334	-0.1096752311	0.042943445	-0.094322923	0.0827417069	0.0036458841	-0.0867779882	0.1439298096	0.0843098825	0.1695641368	-0.0348714234	0.1009161754	0.0017962586	-0.0312470151	0.0764357878	-0.0219162226	-0.0540486785	0.0471167571	-0.1292762317	0.1051656798	-0.0699249499	0.064762114	-0.0284636491	0.0509637934	0.0025767975	-0.0464361148	0.0610202752	-0.0478265213	0.0688461184	-0.0333745172	-0.108643553	0.0102299305598165	0.0098791984822952	9.75985626525838e-05	0.0001046514792586	0.0369199600515628	-0.0115357897239647	0.0001330744445555	0.0013630834502089	-0.0348478787156238	-0.018686941396588	0.0003492017787595	0.0012143746509788	-0.0005369676177527	-6.798029969699995e-05	4.621321146893931e-09	2.883342225150097e-07	0.0002150808789074	-9.793816926520002e-05	9.591884999018973e-09	4.625978447157967e-08	-0.0003004422510634	-0.0002200156332081	9.026554622404309e-08	4.840687885598664e-08
538.0928974573758	0.0526872554476085	0.0027759468866015	289543.9662940739	678.9749707127116	1.8880391145875135	3.564691698212403	461007.0108543277	548.8816220144207	0.4923996943213069	301271.0349851814	0.2424574589677165	563.2754852527227	438.261112363963	1.027612	17.286652	0.0944468149284216	0.0504711882557792	0.055690117	-0.1295973273	0.0114827545	-0.0934264293	0.0577967813	0.1171185235	-0.1445163621	-0.0334143525	0.0085626907	0.0116836043	-0.1222089637	-0.0120968892	-0.0848802668	-0.0462348939	0.0491903308	-0.0981350541	-0.0399309729	0.1037687634	0.0348863074	0.1504051765	-0.0685017645	-0.0228933006	-0.0422313729	-0.0349640582	-0.0855244802	-0.1552013801	-0.1380928418	-0.0063660485	-0.1240887824	0.0016463036	0.0091627676	0.0921911189	0.0057795682	-0.0682374161	-0.1731908675	-0.0211583586	0.0621873005	0.0529148486	0.0530614918	0.0923723982	-0.0447916922	-0.0430141804	-0.0021876729	0.0198852312	-0.0506904325	0.062307789	0.0207160902	0.0485036648	0.0809584413	0.051736053	-0.0008550145	-0.0674382964	0.0536899728	0.1348372171	0.1105129477	0.0073701907	0.0626207917	-0.0606004092	0.0187908648	0.0316700346	0.0390178527	0.00145933	0.0280613909	0.0060201601	-0.007131657	-0.099529252	0.0675369951	-0.0059033617	0.0771810881	0.1214210419	-0.0199662397	0.1073868945	0.1316791183	0.02741981	0.0178777309	0.0058803362	-0.0262108738	0.0683162685	0.0854887081	-0.0092507303	-0.0287084464	0.1339661804	0.0595969912	0.0540632877	0.0523864943	0.130228418	0.1218360599	-0.0260750879	0.0738223302	0.0169349423	-0.0640306995	0.0665683393	0.0687464189	0.0811161323	0.0211387117	0.00106644	0.034160891	-0.0297903776	0.0513505944	0.1047197003	-0.0542857022	0.1078352897	0.045360385	0.1801615138	-0.1182597677	0.0668896282	-0.0379742494	-0.1108851636	0.0003472989231028	-0.0098826316367137	9.766640806697452e-05	1.2061654198836458e-07	0.074803045572878	0.0378830855213151	0.0014351281686152	0.005595495626978	-0.016099374455436	0.0187485042601878	0.0003515064119942	0.0002591898578563	-0.0008944376432384	-0.0003574700254857	1.2778481912074704e-07	8.000186976418634e-07	0.0004161345479987	0.0002010536690913	4.042257785507396e-08	1.7316796203808236e-07	-0.0003003140754363	1.2817562710000377e-07	9.018854390515968e-08	1.642899138247922e-14
537.2110790800194	-0.8818183773563533	0.7776036506433919	288595.7434863189	677.6725781026311	-1.3023926100805738	1.6962265107924897	459240.1231122666	548.7048240833068	-0.1767979311139242	301076.9839722926	0.0312575084461639	563.2580029842181	438.3581719060706	1.044528	17.571213	0.1082060786420772	0.0631153344389637	0.0038900957	-0.1522536303	-0.0240621679	0.0434068177	0.020591135	0.0377715832	-0.0142804791	-0.0374598052	0.1178410006	0.1458935535	-0.0798136771	-0.0211420159	0.0051988109	0.0404366133	-0.0688417142	-0.0173510764	0.1277747716	0.1225555356	-0.1004115867	-0.0983547129	-0.0177672469	0.043486602	0.0250296665	0.0135439975	-0.0278479268	-0.0953215189	-0.0276492565	-0.1259337897	-0.0018534208	-0.0494138109	-0.0768985364	0.0355236297	-0.1061689171	-0.0613166601	0.0669185532	-0.0269346025	0.0062314325	-0.1092946214	-0.0151960348	0.0741323635	0.0848831805	0.0446507388	-0.0940565746	0.0297427982	-0.0310774622	-0.0337809055	-0.1415517928	-0.0211490081	0.107079985	0.0493930525	0.0569324045	0.0268405334	0.1503213226	0.0702849386	0.0230620017	-0.0087193259	-0.0613425088	-0.0236740618	0.0408247783	0.0354557603	-0.0667658855	0.1107815349	-0.1564823867	-0.0237386353	-0.0256149795	-0.0546337278	-0.0074835847	-0.0004230211	-0.09262647	0.0235077254	-0.0540931194	0.0631069466	0.0922223546	-0.0622110494	-0.1222649454	-0.038520358	-0.0943267038	0.1481271165	0.0815093999	0.0686540045	-0.0154656152	-0.0234066427	0.0613893181	0.1406110075	0.1071811917	0.0764837201	0.0964702846	-0.1279655291	0.0478069788	0.0229126285	0.0747473545	0.0001392874	0.0700394877	0.0244530287	-0.1249647584	0.0221519261	-0.1275914691	-0.037785145	-0.0311878964	0.1046502137	-0.092668162	0.0479563097	-0.0356690589	-0.0086111429	-0.0049283833	0.0649037979	-0.0425073619	-0.112689161	0.0072242398184414	0.0068769408953386	4.729231607798047e-05	5.218964095435423e-05	0.0190884537176856	-0.0557145918551924	0.0031041157455906	0.0003643690653322	-0.0160815492936521	1.782516178390134e-05	3.1773639262225677e-10	0.0002586162276841	-0.000619001909742	0.0002754357334964	7.586484328669988e-08	3.831633642642432e-07	0.0001209873636831	-0.0002951471843156	8.711186040942677e-08	1.4637942170986706e-08	4.1037421346947465e-05	0.0003413514967832	1.6840699508068995e-09	1.165208443561634e-07
536.2171226874489	-0.993956392570567	0.9879493103318951	287528.8026632066	676.2241729816217	-1.448405121009387	2.097877394566216	457279.1321246782	548.2091590938496	-0.4956649894571683	300533.28211438574	0.2456837817735747	562.1775165964395	430.7846430381008	0.988404	16.627081	0.0668210866117233	0.0426805053316767	-0.0690367682	-0.1345658996	0.0665037749	0.010217733	0.0079019242	0.106795141	0.0227293395	0.0222184732	0.0811336156	0.1282436577	0.0238327666	-0.0831270917	0.0230311611	0.1885939965	-0.0154918803	-0.0285029871	0.1283125857	0.1230902075	-0.0629215351	-0.0941108782	0.1840027012	0.0121892403	-0.0306537974	-0.017637511	0.0642851953	-0.0434148038	-0.0117406433	-0.0065845607	-0.0436424779	-0.0709240851	-0.093638452	-0.0514065526	-0.0937573468	0.0890380203	-0.0983162595	0.0719707326	0.1959498923	-0.0247876986	-0.207494287	0.049663286	-0.0429952493	0.0389138153	0.1318401804	-0.0273617359	0.0666770199	0.1088996441	-0.0348980594	-0.1683225605	-0.0451580099	0.0865595824	-0.0227600263	-0.01189288	0.1569926764	0.0383232528	-0.0027820761	0.0031026272	-0.1464110628	0.0564455896	-0.1460114576	0.0637715287	0.011427424	0.1174723361	-0.0947137418	-0.0164194867	0.0033000779	0.0067961796	0.0394112289	-0.1055098761	-0.2551371099	-0.0120983258	0.0322369777	-0.0146334338	0.0179175743	0.0418476823	-0.0826875101	0.089468726	0.0164158831	0.0754514089	-0.0420952023	0.0020206055	0.0492992084	0.0695213388	0.0955912271	0.100962677	0.093100367	0.0490257173	0.089193403	-0.1601538321	-0.0479916269	0.1198068235	0.0622294514	0.0163809763	0.0161689657	-0.1869069359	-0.1022537144	-0.0642818811	-0.1059916568	-0.0397705412	0.1132126923	0.1015787949	-0.0073856613	-0.0146058365	-0.1004485954	0.0598429967	0.0465371578	0.0628894987	-0.0469659021	-0.1140484259	0.0086001980538554	0.0013759582354139	1.893261065603606e-06	7.396340656553819e-05	0.0280347551004638	0.0089463013827781	8.003630843149911e-05	0.0007859474935429	0.0258691630780205	0.0419507123716726	0.0017598622684908	0.0006692135983572	-0.0004519994674013	0.0001670024423407	2.7889815747758854e-08	2.0430351853105885e-07	-9.903365461028102e-09	-0.0001209972670485	1.4640338633220794e-08	9.807664745468435e-17	4.400000439485762e-05	2.962583047910153e-06	1.9360003867474892e-09	8.776898315764614e-12
535.9797732470183	-0.2373494404305347	0.0563347568726879	287274.3173299252	674.8969148166517	-1.327258164969976	1.7616142364794678	455485.8456290348	548.4017242831684	0.1925651893187705	300744.45119675226	0.0370813521373739	562.549917172163	428.7406108485415	0.940817	15.826563	0.146127462620604	0.0939245861763578	-0.0711315919	-0.085932774	-0.0002942926	0.1037253228	-0.0088515774	0.0694767541	0.0972973104	0.0609583296	0.1826920259	0.0488838523	0.0717489525	-0.0691758044	0.0065279755	0.0991602997	-0.1023308321	0.0361377773	0.1425586745	0.0331190728	0.0762522456	0.0383791506	0.1758057557	-0.0584276292	0.0598299649	0.061709994	-0.0284846117	-0.0815618249	-0.0553801149	-0.1176124465	0.0017997431	-0.1589223416	-0.1120895285	-0.0771445843	0.0394250501	0.051391454	-0.0704438308	0.0712687915	0.0236694631	0.1043884695	-0.1122174199	0.0821483038	0.1465427486	0.0183327416	-0.0097746848	-0.1302118903	0.1382165486	-0.0766862038	0.0802209033	0.0643686263	0.0596893437	-0.0043741261	0.0238488579	0.0629330145	0.1621286343	-0.0151133307	-0.0509278403	-0.0292838597	-0.1379306405	0.1231374455	-0.1566739776	0.0529971113	0.033580594	-0.0526575776	0.018507188	-0.0622655888	-0.1102143364	-0.0048755353	-0.0237923263	-0.022465456	-0.0308783504	0.0722018265	0.069929551	0.0958063925	0.0783910254	0.0316778456	-0.0360464664	0.1782133382	0.1145851152	0.0433328936	-0.0431797703	-0.0377072394	0.0427841172	-0.0007490634	0.0697692684	0.1408465827	0.0461848028	0.0301487664	-0.0877268383	-0.0052338125	-0.041351516	0.1748036336	-0.1214303431	0.1136145182	-0.0647323619	-0.1309452559	-0.0303974543	-0.0732877065	-0.0928897774	0.0646293875	0.0236366681	0.05785219	-0.0487599142	0.0709372024	-0.0044255116	0.0035660037	0.030070261	0.0608476141	-0.0513420481	-0.1149575937	0.000233175088212	-0.0083670229656433	7.000707330760406e-05	5.4370621762673984e-08	0.1158053469950033	0.0877705918945395	0.0077036768015178	0.0134108783926331	0.0512087235613307	0.0253395604833102	0.0006420933254873	0.0026223333687807	-0.0006319903902837	-0.0001799909228824	3.2396732320058086e-08	3.994118534109435e-07	0.0001270449672814	0.0001270548706468	1.6142940155090593e-08	1.6140423711531998e-08	-0.0001419599476181	-0.0001859599520129	2.0152626727733692e-08	3.45811037526615e-08
535.7613652260218	-0.2184080209965486	0.0477020636356288	287040.2404688507	674.7562121246498	-0.1407026920019234	0.0197972475365881	455295.94580080535	548.1950441996256	-0.2066800835427784	300517.80648502946	0.0427166569332498	562.8068564350789	426.94204635243045	0.957545	16.107975	0.1024759660954039	0.0718941068301259	-0.0956922837	-0.0922426804	-0.040349902	0.0501199144	-0.0537593951	-0.0045788502	0.106100891	-0.0519795812	0.0658949452	0.1018802047	0.0694088743	-0.0656485299	-0.0501838436	0.1218649405	-0.1118177483	0.0673674193	0.0851040531	-0.0219198943	0.035192053	-0.1378358406	0.1141593716	0.0371360902	0.0061861361	-0.0205050368	0.1054072028	0.0789576272	0.0340366189	0.0661806836	0.0093728548	0.002474524	0.2797469605	0.0699859912	0.0157549713	-0.0984319221	0.0214988603	-0.0115734703	0.083132592	0.0409015052	0.0243690156	-0.096907297	-0.0961171002	-0.0196207112	-0.09920345	0.0573665968	0.1374130142	-0.0619159754	-0.0151290734	-0.03963871	-0.1712694661	-0.1000497993	0.0638616207	0.0861846776	0.0974842163	-0.1245563075	0.0251547269	-0.0304825558	-0.1319403627	-0.0396699505	-0.1034769217	0.0392090738	-0.0524142832	-0.0014853361	-0.0431899824	0.0823424222	0.0420567831	0.1391369919	0.141308632	-0.0955039892	-0.1598482955	-0.0673485572	-0.1341250317	-0.0336491386	-0.0744315768	-0.0174457129	-0.0319418397	0.0207015928	0.0448816433	-0.0685948819	-0.1476905161	-0.0691738697	0.0012767451	-0.142457726	0.1204197467	0.0369864723	0.1380892118	-0.0253605521	-0.0060634821	-0.0070126557	-0.0445384357	0.1193964886	0.018608623	0.0681860239	-0.0090113502	-0.0626272049	-0.0908119925	0.0098843036	-0.0478727428	0.04873895	0.008915808	0.0567973166	-0.0895835985	0.007149929	-0.0352198274	0.0720683405	0.0912435293	0.0587790397	-0.0556281227	-0.1154130763	0.0081802159249804	0.0079470408367684	6.315545806126459e-05	6.691593257930296e-05	0.049085048658668	-0.0667202983363353	0.0044515982100895	0.0024093420018238	0.0494751615101805	-0.0017335620511502	3.0052373851880998e-06	0.0024477916064584	-0.0002529789740538	0.0003790114162299	1.4364965363259454e-07	6.399836131331324e-08	0.0002255234178225	9.84784505411e-05	9.698005220975878e-09	5.086081198634191e-08	-0.0001859713782701	-4.4011430652000005e-05	3.458535353568062e-08	1.937006028035805e-09
