global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
655.4307017854591	-0.0065698419662112	4.3162823460990406e-05	429589.4048429794	664.3356568739149	-1.5021282619900376	441341.864994096	2.256389315469211	614.5906173072159	0.3734577077079848	0.1394706594465026	377721.6268820647	638.7893623181061	587.1576244075123	1.039756	20.012272	0.1853815258742887	0.131088684304451	-0.0376314872	-0.0075407983	0.1092196245	0.0184572546	0.1114656001	0.0007550286	0.1247032692	0.0045058569	0.1025071443	0.0377107511	0.0024869478	-0.080356029	0.0720235247	0.0731206028	0.005097388	-0.0430287055	-0.0016164084	-0.1646668876	-0.0054728938	-0.0739154638	-0.1024188878	-0.0226750295	-0.0162124645	-0.0112356043	-0.0384682647	0.0506019931	0.0350861663	0.1395974314	-0.068217316	-0.1306574483	0.0662833823	-0.1223579151	0.0281633876	-0.0237167947	0.0245350195	0.0497633827	-0.1001370102	-0.1086096323	0.0237409336	-0.17902634	-0.0208764798	0.1453152261	0.0044767961	0.0706669803	-0.1256560276	-0.0347721989	0.0582935098	0.0530040155	0.0893205733	-0.074727654	0.0635428518	0.0114645079	-0.01550101	-0.0482364837	0.0489221577	0.0972611814	-0.0089072714	-0.0404769826	-0.0020302528	-0.1253765823	-0.0753856519	0.0878295035	-0.0535025464	-0.0321098311	0.0099622624	-0.1135779748	-0.0493235551	-0.0059942164	-0.1095345153	-0.0060513657	-0.0407951462	0.0926713331	0.0389856093	-0.0295841107	0.0414493293	-0.0600946411	-0.0780870576	0.0203612395	-0.0195426114	0.0025952507	-0.0611311019	-0.0377627815	0.0065059588	0.1271666718	0.0144253867	0.053706499	0.004972079	0.012267401	0.1005991057	0.0598166067	0.003627002	-0.0223461361849786	-0.0098680421174607	0.0004993498023976	9.737825523197828e-05	-0.0915597002675951	-0.1216719649480352	0.0083831787130918	0.0148040670543159	-0.0452418013652504	-0.0376909583140587	0.0014206083386321	0.0020468205907727	0.000356000281335	0.0002550002838666	6.502514477209756e-08	1.2673620031059916e-07	6.7998371716671e-05	6.799882832275728e-05	4.6237785561185635e-09	4.623840653267817e-09	-9.012099884443084e-06	-1.2097705223434476e-08	1.4635447167311382e-16	8.121794432717906e-11	0.0
655.4183019957541	-0.0123997897050003	0.0001537547847282	429573.1505909975	664.6080163404677	0.2723594665527571	441703.8153840113	0.0741796790209024	614.0626440755691	-0.5279732316467971	0.2787557333355624	377072.93084907904	637.969788489245	586.8543606618556	1.141512	21.970764	0.1567576482507285	0.1251605847611071	0.0965980243	0.0795686771	-0.1216489857	0.0441325215	0.0796528976	-0.0037212859	-0.0909350396	-0.0257312528	-0.0928091771	0.0192953587	0.1242906404	-0.0853096965	-0.110041786	-0.0429712622	0.0776516124	-0.0048101819	0.0924292908	0.1083783944	0.0578671013	0.0150470421	-0.0349662213	0.0811743259	-0.0825318057	0.0279231618	0.0080331652	-0.0476894935	0.0738622044	-0.0558817995	0.0413058607	0.0285210108	0.0984811031	-0.0137155858	0.0194076436	-0.0188999666	-0.0700122919	0.0079810197	0.0399025101	-0.0306350437	0.031767253	0.009731676	0.2140915761	-0.1417847041	0.0246333652	-0.1121592822	0.106697884	-0.0238169796	-0.0421070217	0.0084486328	0.0047020494	-0.0406091646	0.1058504825	0.0617807485	0.0038827055	-0.0213257248	0.1077263657	-0.0150685698	-0.0927832242	-0.0158236883	0.0858295539	0.0251756636	-0.0016556057	-0.0152142784	-0.0345022314	-0.0261947939	0.0719564155	0.1351365642	-0.0526463202	0.0356886069	-0.0148003594	-0.1414130152	0.0209857373	0.0033927275	0.0899281737	-0.0327843995	0.0329584897	-0.0727852497	-0.1478862322	0.0231964709	0.00016513	0.0086430271	0.003970967	0.0046959934	-0.005685117	-0.0051515083	-0.0381584973	0.0936088471	-0.0542892209	0.060840876	0.0993899282	0.0556281227	-0.003627002	-0.0223380905831618	8.045601816799447e-06	0.0004989902909015	6.473170859448656e-11	0.0265462953287141	0.1181059955963092	0.0007047057956793	0.0139490261957954	-0.0251489090590837	0.0200928923061666	0.0004037243212272	0.000632467626862	-1.499969410886499e-05	-0.0003709999754438	1.376409817793484e-07	2.2499082335951912e-10	6.80000904065281e-05	1.7186898570997755e-09	4.624012295295995e-09	2.953894824897647e-18	-8.999499089447916e-06	1.2600794995168649e-08	1.5878003451026727e-16	8.099098386097385e-11	0.0
655.5800926154262	0.1617906196721605	0.0261762046139017	429785.2578336508	664.5146284654405	-0.0933878750271333	441579.69144456246	0.0087212952020834	613.9389376314882	-0.1237064440808808	0.015303284307136	376921.0191400804	638.6999320251074	587.0491975051601	1.24053	23.876575	0.110373655905535	0.0628469034394278	-0.1507048007	-0.0131219767	-0.0080194171	0.0943563053	-0.0105391787	-0.0799440907	0.1701144975	-0.0297037458	-0.0025781627	-0.0362060511	0.0326740673	-0.0807459455	-0.1136685959	-0.005368722	0.0831276266	0.0149522852	-0.1468688993	0.058653947	-0.0162869285	0.0165460793	0.0273597309	0.0238940832	0.0050178801	0.1013615022	-0.1411371531	-0.0023141832	0.0467767876	-0.1129463946	0.0670725286	0.0137522551	-0.0924661069	-0.1926700602	-0.1432010973	-0.0942759684	-0.1082303975	-0.0503179529	0.0312206241	-0.1738300315	-0.0509653326	-0.0683286796	-0.0546211226	-0.1714594592	-0.1159643234	0.162480472	0.043603943	-0.0354655466	0.0059781089	0.0119690009	-0.0505913794	0.0092933365	0.0420540501	-0.0015615755	0.0103857389	0.0720993912	0.0571830842	-0.0926235462	-0.0212039858	0.0357781082	0.0026267159	0.1668616977	0.0019004131	-0.1484911101	0.0259454475	-0.1695891184	-0.1098232804	-0.0485279186	-0.0500439379	0.022996907	-0.0083126334	0.069565144	-0.0817755254	0.0078306357	0.0030011087	0.0633208784	0.0163292202	0.0521277112	0.0309412618	-0.0978235064	-0.0275951186	-0.0809834121	0.1709687565	0.0645475715	0.0610989956	0.010141328	-0.0325386608	-0.0024226964	0.0440137186	-0.1162950084	0.098137155	0.0513420481	-0.010866692	-0.0123790829046157	0.0099590076785461	0.0001532416935593	9.918183394134022e-05	-0.021913714794806	-0.04846001012352	0.000480210896108	0.0023483725811716	-0.0061471457879918	0.0190017632710919	0.0003610670074106	3.778740133882533e-05	0.0004570011179169	0.0004720008120257	2.227847665529815e-07	2.0885002177729637e-07	0.0002549979732819	0.0001869978828753	6.502396637787657e-08	3.49682081998713e-08	-9.058300835850148e-06	-5.880174640223261e-08	3.4576453799524752e-15	8.205281403276349e-11	0.0
656.5873782133289	1.0072855979026372	1.0146242757420731	431106.98522905295	665.0190910847982	0.504462619357696	442250.39150725113	0.2544825343292277	615.8681176975149	1.9291800660266745	3.721735727154684	379293.53839628	639.283449081372	583.8128311575913	1.297785	24.978569	0.076437081269184	0.0316398705506142	0.0977657347	0.0666926854	0.1109598414	0.0913122902	-0.1111592978	0.043095531	-0.1277071524	0.0591103937	0.0834491955	-0.0508404934	0.0294347158	0.0095975425	-0.0441742284	-0.0060872639	-0.0642518426	0.0580729255	0.0931249909	-0.0824532878	-0.135356555	0.0984569548	0.1868216664	0.0172822747	0.1036560578	-0.0434223971	0.1219921777	-0.2142210554	-0.0713815413	0.0755825741	-0.1328960624	0.0887924828	-0.0803707877	0.0386683196	0.0306903497	-0.0738110366	-0.0554099655	-0.0180607005	0.0115956186	0.1098234696	0.0533058576	-0.0730071338	0.0507552861	0.0141219938	0.1506098055	-0.1034028304	-0.1174055415	0.022420511	-0.0344933481	-0.073662681	0.0727174588	0.043342982	-0.0739845422	-0.1991968154	-0.015880364	0.0891681001	0.0243876038	-0.0160877288	-0.0539806252	0.0219550927	-0.1289137383	-0.0075704925	0.057084106	0.1070375731	0.0108905104	-0.1635966554	0.1294505555	0.0112205612	-0.0898869306	-0.0460669451	0.0317976869	0.0569158937	0.082893087	0.090570774	-0.0460630212	-0.1447123957	0.0392580507	0.0215496385	0.071257142	-0.0755102079	-0.1189455695	0.0953934392	0.000408479	0.0948848803	0.1191352819	0.0163155348	0.0691238575	0.0612856168	-0.01252229	0.1073616591	0.0968413356	0.0469659021	-0.0180634961	-0.0222464530119168	-0.0098673701073011	0.0004949046716114	9.736499283445934e-05	-0.0266703869037883	-0.0047566721089822	0.0007113095375977	2.262592955237011e-05	-0.0260404662207349	-0.0198933204327431	0.0003957441978397	0.0006781058809932	0.0002290847695167	-0.0002279163484001	5.194586186808135e-08	5.2479831624519576e-08	0.0005869669528648	0.0003319689795829	3.445302037553884e-07	1.1020340340531193e-07	-0.0002875673452559	-0.00027850904442	7.756728782376931e-08	8.269497805752599e-08	0.0
656.0130139995592	-0.574364213769627	0.3298942500592017	430353.0745367859	665.3627502441407	0.3436591593424509	442707.5894124467	0.11810161779996	615.5249723440108	-0.3431453535040418	0.1177487336314138	378870.9915790953	640.6637030390817	590.8730003310413	1.270396	24.451408	0.074241469052501	0.044391449212373	-0.0701599736	-0.0785045736	-0.0851281374	-0.0600387427	-0.12693788	0.1963044575	0.0404764599	-0.0691059981	-0.1141080803	-0.0847535138	-0.1420482612	0.0848378551	0.0221707989	0.0454436459	-0.0385474934	0.1114385539	-0.1324271909	0.0442997554	-0.1159298987	-0.022457481	0.0603368655	0.0058549849	-0.0690610939	0.0631135075	-0.1130361125	0.0442971534	-0.116745056	0.027817448	-0.0341982362	-0.027462014	0.0555411945	-0.0660764417	-0.0390359966	-0.0671495243	-0.076777721	0.0837852942	0.1020082982	-0.1154523854	-0.031678209	0.1650429379	0.0538098341	-0.0443142041	0.036995068	0.0848853271	0.0920285675	-0.03192228	0.054283105	-0.0891654837	0.0287943664	0.1699060282	-0.0563162437	-0.0832197409	0.0624451755	-0.0629724122	-0.1323319135	-0.0426576971	0.0510426506	-0.0268835137	0.0886827407	-0.0165845185	-0.0739124739	-0.0373062895	-0.0312329381	-0.0212133006	-0.1219457156	0.0574584788	0.0062402259	-0.0055713273	0.0810831068	0.0556234619	-0.0374348529	0.00795621	0.0145858265	-0.1669967574	0.0425080802	-0.0891986141	0.0387356963	-0.078168363	-0.0835549894	-0.0249050265	-0.0199746126	-0.1185410717	0.175803065	-0.0839105686	-0.0565518245	-0.0083508319	0.0245539079	-0.0637771356	0.0955030384	0.0425073619	-0.0251890118	-0.0223206227155117	-7.416970359490002e-05	0.0004982101984082	5.501144931355325e-09	0.0133224010661479	0.0399927879699362	0.0001774863701672	0.0015994230896082	-0.006042691562385	0.0199977746583499	0.0003999109912861	3.651412131811887e-05	0.0003295838109834	0.0001004990414666	1.0100057335725483e-08	1.0862548846234154e-07	0.0004719416229459	-0.0001150253299189	2.227288954688101e-07	1.3230826522951796e-08	-0.0003555777082827	-6.80103630268e-05	4.625409479037124e-09	1.264355066275769e-07	0.0
654.6103986924624	-1.4026153070968803	1.967329699702476	428514.7740763045	661.095788506402	-4.266961737738711	437047.6415809013	18.20696247132616	616.4178642023918	0.8928918583809491	0.7972558707629849	379970.9833078383	638.8770204582744	576.3769418786212	1.068694	20.569231	0.1416935211135908	0.0962524699197105	0.0812380639	-0.1211913712	0.1152539787	-0.0424863353	-0.090879248	0.147903688	-0.0205174073	-0.0862068149	0.1368286647	-0.0638265657	-0.1799724933	0.0989903415	0.0959034372	0.0047403971	-0.0431320794	0.0957260669	0.0263451564	-0.108672581	-0.0823720242	0.09474664	-0.1186078093	-0.0576855479	0.0859918101	0.0618369962	-0.1415526207	-0.0068017782	0.0390500107	0.2485369275	0.0087580055	0.0368573584	-0.0285942047	-0.0342780738	-0.0462034763	-0.0472385026	0.1476027023	-0.1478691374	0.034920795	-0.0455418844	0.0448768648	0.1534645107	-0.1312060876	-0.124147397	0.1309911716	-0.0200766426	-0.1195491143	-0.0973538572	0.0074153988	-0.0364433551	3.69384e-05	0.1298950825	-0.0765815793	0.0345986924	-0.0064951639	-0.1132679733	-0.1632248613	-0.0040106015	0.0698623648	-0.137113525	-0.1421606676	-0.0783449296	0.1863365611	0.0152743383	-0.0428174965	0.0572580423	0.0582913807	-0.0742260242	-0.0404581307	-0.0546855263	0.0908746142	0.0587940983	0.0857709225	0.0454342793	0.0691840184	-0.111227401	-0.0805853442	-0.0270751207	0.0823030453	-0.0259955539	-0.0527281245	-0.0478818512	6.73654e-05	0.0216451556	0.1838913282	0.0069201266	0.0783960493	0.029231712	-0.1199073929	-0.0729211729	0.0941228505	0.0379742494	-0.032215118	-0.022376984157546	-5.636144203429935e-05	0.000500729419987	3.176612148185686e-09	-0.0731266320767787	-0.0864490331429266	0.0053475043188925	0.0074734353313468	-0.0086859157087673	-0.0026432241463823	6.986633888018443e-06	7.544513169981056e-05	0.0006809999161698	0.0003514161051864	1.2349327898437898e-07	4.637608858232747e-07	0.0001189968953787	-0.0003529447275672	1.4160261109769274e-08	1.2456998071748504e-07	-9.040493391346694e-06	0.0003465372148913	1.20088041304656e-07	8.173052075898326e-11	0.0
653.348956309973	-1.2614423824893493	1.5912368843404057	426864.85871133104	661.1019652642144	0.0061767578124545	437055.80847620656	3.8152337073718014e-05	614.4557070406679	-1.9621571617238944	3.850060727304368	377555.8159148471	637.4511371641047	573.4532461864193	0.980309	18.868078	0.1944467011353487	0.1286029529777664	0.1194694817	-0.1664731191	-0.0481547262	-0.049562005	-0.1328107464	-0.0107838619	-0.0738552209	-0.1639406494	-0.0908575552	-0.2032304966	-0.2275695616	0.0128074244	0.0047410445	0.0114843127	0.0213005775	-0.0329888161	0.0411929678	0.1090133974	-0.0149970563	-0.0609401404	0.0245681292	-0.1807659666	-0.0411676297	0.0857515297	-0.0789987028	-0.0928742883	-0.0503504205	0.1250327333	0.0916347772	-0.1274386506	0.1191426854	0.0584617771	-0.0019384959	0.0817957059	-0.0023918254	-0.0287073902	-0.0468702474	0.0047784491	-0.0742933926	0.1080530456	0.095899655	0.0215354181	0.0729113598	-0.0703960642	0.0880243034	-0.16162216	0.1921878904	-0.0186188677	-0.0268062803	0.139605151	-0.0544575142	-0.0035493041	-0.0252262253	-0.0257074134	-0.0818428227	0.0704508944	-0.0357008141	-0.0122484997	-0.0131869588	0.0340232788	0.0981453235	0.1011656727	0.0128507542	0.002419099	0.0396211749	0.1097339505	0.0062918761	0.0285850051	0.0126804729	-0.0036905129	-0.0933327579	0.0225006485	0.1289342746	-0.1230295718	-0.1371050997	-0.1119704795	0.0307615784	-0.013714341	-0.0992968397	-0.0811552969	0.007411883	-0.029388536	0.0029839122	0.0291865637	0.0630669279	-0.0347441423	-0.0576477522	0.1123648403	0.0927013771	0.0333745172	-0.0391140859	-0.0242659535002616	-0.0018889693427155	0.0005888364992768	3.568205177719405e-06	0.0421294202470363	0.115256052323815	0.0017748880503513	0.0132839575972699	0.0056703656964032	0.0143562814051705	0.0002061028157844	3.215304713094615e-05	0.0001440772120036	-0.0005369227041662	2.882859902491447e-07	2.07582430187303e-08	0.0005869806679534	0.0004679837725747	3.445463045510197e-07	2.1900881139324855e-07	-0.0002630419779234	-0.000254001484532	6.451675414448692e-08	6.919108214985448e-08	0.0
653.1448038084258	-0.2041525015472416	0.0416782438879964	426598.134741947	658.7571235487196	-2.3448417154947947	433960.9478261831	5.498282670724572	614.129573833341	-0.3261332073268477	0.1063628689212966	377155.1334567211	636.5366583857744	566.9773690177174	1.07761	20.740847	0.0984300570894156	0.0740547689570603	0.0029843033	-0.2571433846	0.1077140307	-0.0214061546	-0.1482838848	-0.0335153071	0.0819825242	-0.1895772609	0.111003835	-0.0885734992	-0.1813184981	0.0200476714	-0.1672565458	-0.0124435329	-0.0887717052	-0.0667321715	-0.1178207889	-0.0682562157	0.0167167992	0.0160695005	0.0218697816	-0.0218185994	-0.0970055067	0.2121448657	0.0297059418	0.0476661399	-0.0363780129	0.0393984302	0.0543935279	0.0380599966	-0.0662113951	-0.0267259262	-0.1173965387	0.0352306783	0.1452783568	-0.0488734787	0.0031124283	0.0369052474	0.039170275	0.0221136893	-0.0747828974	0.0152113798	-0.0821101086	0.0923780152	-0.0462088011	-0.2272770374	0.0175592268	0.0003755958	-0.1333299201	0.1218140472	-0.0619158257	-0.0682705972	-0.1640911852	-0.0414392879	0.0057082693	-0.0632180313	-0.0112217282	0.0608817564	-0.0012040131	-0.0718190009	-0.0220878557	-0.1472007642	0.0152845772	0.0143939997	-0.0953334879	-0.0530545125	0.0378160767	-0.0761253951	0.025342832	0.1304929996	0.1179557217	0.085410118	0.2321019522	-0.1442139471	-0.0357435694	-0.0410626636	0.0235039008	-0.1319445124	0.0234132767	0.0226352398	-0.1114288723	0.0106094274	0.080592807	-0.0949122307	0.0123787501	0.072410096	-0.0776577115	-0.0737906674	0.0912392418	0.0287162347	-0.0458586883	-0.0223850760670245	0.001880877433237	0.0005010916305264	3.537699918860576e-06	-0.0265783223718614	-0.0687077426188977	0.0007064072201025	0.0047207538957846	0.007950002179399	0.0022796364829958	5.196742494605462e-06	6.320253465244886e-05	0.0004751303008243	0.0003310530888207	1.095961476177263e-07	2.2574880276138986e-07	0.0005868950965222	-8.557143120003012e-08	3.444458543218025e-07	7.322469837621486e-15	-0.0004431393287572	-0.0001800973508338	3.243505577735284e-08	1.963724646913818e-07	0.0
653.8494399327951	0.7046361243693582	0.4965120677662696	427519.0901004298	658.5559972466363	-0.2011263020833666	433696.0015095116	0.0404517893897296	613.6415431987638	-0.4880306345772851	0.2381739002859076	376555.94353936025	636.8795027391888	571.8670590912424	1.017133	19.576836	0.0578982157577767	0.0294393778283353	0.0684894281	-0.1741340848	-0.0540792605	-0.026098275	-0.1327191766	-0.0902446467	-0.0577988373	-0.1550261721	-0.0085219047	0.0198043272	-0.1826781161	-0.1469433435	-0.0062950913	0.0087266146	0.0155496286	0.0696811295	0.0396880977	0.023781259	0.0480333908	-0.0248437085	-0.003321706	0.084184208	-0.1691839055	0.0154780977	0.0202070152	-0.0183137845	-0.1502014166	-0.0148346052	-0.0266598054	-0.0390025939	0.0415620295	-0.076100904	-0.0347896591	-0.0320827387	-0.0949459775	0.0275022873	0.0198826441	0.0048917657	0.0273248705	-0.2643084996	-0.0984481826	-0.2503371283	0.0034216096	-0.0571453689	0.0504620698	-0.1250651091	0.0034440315	0.1700025041	-0.0003336888	0.1441244599	0.0897559921	-0.1108390766	-0.0219658403	-0.0353270215	-0.1040343766	0.0240506756	-0.0518430556	-0.006659512	-0.0199507993	-0.0269741082	-0.1343277108	-0.0058534515	0.0628812062	-0.1848517742	0.0452274553	-0.0347055696	0.0210237556	0.0196461098	0.1056832009	-0.0977729605	-0.0421185159	0.0355373531	0.1441996533	-0.0826861108	-0.050861377	-0.0161770757	0.0325457139	0.0258815346	0.003633675	-0.1091780391	0.0769002812	0.0862504139	0.1368928841	0.0185402608	-0.0067178678	0.1638058129	-0.1516774574	0.002006432	0.089737086	0.0240075741	-0.0524223074	-0.0277730485445175	-0.0053879724774929	0.0007713422254561	2.9030247418222037e-05	-0.0428630124261104	-0.016284690054249	0.0018372378342408	0.0002651911301629	-0.0065306395843407	-0.0144806417637397	0.0002096889858897	4.264925338055768e-05	0.0006930662047808	0.0002179359039564	4.749605823333676e-08	4.803407642092618e-07	0.0005869213787117	2.6282189500041398e-08	3.444767047888428e-07	6.907534849160861e-16	-0.0002262032856573	0.0002169360430999	4.706124679584168e-08	5.116792644215806e-08	0.0
654.4125676696775	0.563127736882393	0.3171128480462857	428255.80872402026	663.3699563937716	4.813959147135392	440059.69904587447	23.17420267028852	614.7019676412249	1.0604244424611124	1.1244999981689612	377858.5090219935	637.6370558804865	573.6047678110076	0.869606	16.737371	0.1152052302556913	0.0933540786373832	0.0800541033	-0.128225283	-0.0200877884	-0.006102454	-0.1280096951	-0.0828018552	0.02013398	-0.0528834643	-0.0203369959	-0.0204047975	-0.1453014176	-0.0854366398	-0.0577421983	-0.0327118678	0.1179501468	-0.0522735909	0.0387212147	-0.0371504933	0.0117466302	-0.0901595651	-0.1361140387	-0.1137199092	-0.0241035548	-0.0634196745	0.0216953854	-0.0343578846	0.0688724253	0.1059141779	-0.0657871423	-0.0092046018	0.0189760524	-0.0531317334	-0.0486579248	-0.0761151267	0.1108029855	0.0917992191	0.11303261	0.0245699711	0.2291930777	0.1006540371	-0.0523308863	-0.0439463551	-0.033446077	-0.0363608805	-0.0041877077	-0.061419912	0.1624803122	0.108689334	-0.0150478256	0.0182641251	-0.0860738805	0.0156797948	-0.1604302962	-0.0357507984	0.0103792534	-0.0170522951	0.0650634109	-0.0940718278	-0.0924866165	-0.1369643463	-0.0609349265	0.1540399523	-0.0498676635	-0.0013062384	0.0293308364	0.0754212316	0.0231864765	0.0059718571	-0.1175423953	0.0590874315	-0.070585359	0.0989885166	0.1754663153	-0.0629063696	-0.0472425279	-0.0497820499	-0.0138291336	0.0072852743	-0.0365874368	-0.0801310553	-0.0049432586	0.0461830723	0.0860514044	-0.0080949648	0.0038204718	0.0486395697	-0.0798914696	0.1108447345	0.0881955685	0.0192567962	-0.0587790397	-0.0290741383283688	-0.0013010897838513	0.0008453055195371	1.6928346256422268e-06	0.0402583053506759	0.0831213177767863	0.0016207311497082	0.0069091534689494	-0.0063167526102319	0.0002138869741088	4.57476376934187e-08	3.990136353887152e-05	0.0001420839615952	-0.0005509822431855	3.035814323058356e-07	2.0187852142586265e-08	0.0005869794275068	5.8048795099950937e-08	3.445448483162107e-07	3.369662612556088e-15	-0.0002865417080955	-6.033842243820001e-05	3.640725222330679e-09	8.210615047828673e-08	0.0
654.9894855542196	0.5769178845421266	0.3328342455045625	429011.2261865813	662.6217421807183	-0.748214213053302	439067.5732106104	0.559824508614972	614.9774243272731	0.2754566860481873	0.0758763858886496	378197.23243220686	638.5640607037947	579.1536899136333	0.992194	19.096838	0.0792015644353161	0.0507476230344933	-0.0486959151	-0.1104176537	-0.0618021107	0.04716857	-0.0646537738	0.0013485876	0.0604884144	-0.0636599443	-0.0246573999	0.0478077914	-0.0416302384	-0.0559114283	-0.0436606184	-0.0242656502	0.0102402314	0.0726699299	-0.0720135184	0.0425252866	-0.0149405945	0.0434645489	-0.0251334887	0.0549595886	-0.072576889	0.058990274	0.0084587997	-0.1425565557	-0.0240484121	-0.0310236653	-0.0249714728	-0.0046207151	0.1278889422	0.0126243248	-0.0603072864	0.0589194488	0.0245959874	-0.0849435151	0.011095283	0.1208828451	-0.0389831033	-0.1203235221	-0.0323849829	-0.1258277435	0.024444278	0.0680241329	0.0514082644	-0.07028955	-0.0312813445	0.0784644291	-0.0178209283	0.139296097	-0.0280460126	-0.0393776083	0.0529082516	-0.01900149	0.0521197187	-0.0488667225	-0.1116595153	-0.0514852047	0.0575372412	-0.0117102422	0.0918820014	0.0525944254	0.0830428999	0.050940451	-0.0890284909	-0.0227151758	-0.0065975438	0.0283691288	0.0289715271	-0.1165670446	0.0349025139	0.0701204162	0.1029439265	-0.0846248622	-0.0399180775	-0.0348337553	0.0795985004	-0.0485696828	-0.0745220816	-0.0577911213	0.0200542993	-0.0325056043	0.1116714336	-0.0106905044	-0.0970962279	0.0211519996	0.0339882059	-0.0959310634	0.0866153656	0.0144722352	-0.0649037979	-0.0222462794638858	0.006827858864483	0.0004948969499853	4.661965667329911e-05	0.0020102562249064	-0.0382480491257695	4.041130089774931e-06	0.0014629132619272	-0.0061857215863483	0.0001310310238836	1.7169129219984595e-08	3.826315154381533e-05	0.0006235460389998	0.0004814620774046	2.3180573197875306e-07	3.888096627523401e-07	0.0004839398525968	-0.00010303957491	2.341977809314125e-07	1.0617153997633502e-08	-0.0001911508519865	9.5390856109e-05	9.099415429207944e-09	3.653864821516483e-08	0.0
