global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
580.1376163311353	-4.164785541009678	336559.65388237155	17.345438602603277	789.2294123376716	1.376897671229699	622883.0652988665	1.895847197037768	559.50986136955	-3.0980322950240406	9.597804101011924	313051.284969773	610.7932106984032	542.1323814781957	1.31178	30.900362	0.3954416340748704	0.2541949037113963	-0.0513480813	0.0873163563	0.059766516	-0.0619442915	0.0390321892	0.0577794451	-0.1177634575	-0.1249576597	0.1154853715	-0.0423093145	-0.0228393468	-0.0726117722	-0.049621703	-0.1176761572	-0.0800787925	0.1241606454	-0.0415346113	-0.1192153645	-0.1153279353	-0.1260521243	-0.0153763137	0.0718264465	-0.0243520268	0.1202994915	-0.0334709599	0.0504441815	0.1516609672	-0.138506698	0.103520338	0.0029555891	-0.013859419	-0.0541195711	0.1404482844	0.0360695635	-0.095210328	0.0609648831	-0.0915816513	0.0788198312	-0.0723963224	-0.0600388932	-0.0559707768	0.0975176765	0.0120082719	0.0563865766	-0.0322756544	-0.1327047608	-0.1797050615	-0.0488773035	-0.0622880312	0.0427155461	0.0733889618	0.009315515	0.1612946792	-0.0656686778	0.0072229708	0.0651760211	-0.0174087834	0.119784334	-0.0862239488	0.1064471707	0.1294943615	-0.0816227059	0.0730350101	-0.0453812321	0.0056194172	-0.0073693769	0.0939588319	0.1657839983	0.0935263211	0.0622324203	-0.0756590796	0.0788804529	0.112401191	0.0381802705	0.0416085822	-0.0225385897	-0.0262508587	-0.0392684247	-0.0579585414	-0.0611527355	0.0075429365	-0.0481733657	0.0781589047	-0.0096622851	-0.0912392418	0.0161532528583592	0.0055901380974745	3.124964394883693e-05	0.000260927577906	-0.1797949181775209	-0.2139405263958451	0.0457705488345312	0.0323262126024614	-0.2250834637794696	-0.1121542738809893	0.0506625656669638	0.0125785811497719	0.0029609663098034	0.0007591104715824	8.767321487790766e-06	5.76248708066054e-07	0.0012181018072081	0.0002722603549162	7.412570085914959e-08	1.483772012723639e-06	6.519604571587206e-05	-0.0002437630875125	5.942044283364037e-08	4.25052437698608e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
579.6441828094577	-0.4934335216776162	335987.378664844	0.2434766403151745	785.3171828278398	-3.912229509831832	616723.0776446548	15.305539737599014	559.4108689891975	-0.0989923803524561	0.0097994913678453	312940.52034324914	610.9481852360076	536.9022013016466	0.8061709999999999	18.990208	0.1871642723732107	0.1188015680649196	-0.0147990154	0.1135460871	0.01680167	-0.1002576372	-0.0255186553	-0.01152097	0.0235358911	-0.0098254959	0.0154760091	-0.0122285266	0.1441667532	-0.0385570142	-0.1162183586	0.0083825103	-0.0485388474	0.0403464787	-0.1199892652	0.0227316035	-0.1840200616	-0.1404573959	-0.0367387839	0.0569431083	-0.0287649581	0.0870420081	0.0563380688	0.0457456335	-0.0044356636	-0.0208652766	0.0127505313	-0.0986063316	0.0267309691	0.1418210419	-0.0162519429	-0.038733084	0.0040053953	0.0851523517	0.0288170491	-0.0935880295	0.1083162585	-0.024651781	-0.0704102747	0.0064987897	0.1282384841	0.1129734745	-0.0573904066	0.0217635055	-0.1143247007	-0.0054749888	-0.1046870297	0.0268244942	0.0270917032	-0.1405516548	0.113110307	-0.0908938998	0.0134755496	0.0524498806	0.0585118064	0.0241595934	-0.0313605909	0.0392927767	0.1000889046	-0.1706786163	0.0705464476	0.0115031459	-0.0129788228	0.057488553	-0.0306438525	0.0957324962	0.1830209299	-0.0389704317	-0.0078414002	0.0003441027	0.1070268831	0.0156700045	0.0503168712	0.1284586994	0.0830883366	0.0253905193	-0.0943853666	-0.1005419124	-0.0678107812	-0.1313330716	0.0763617167	-0.0144722352	-0.0955030384	0.0064666516943248	-0.0096866011640344	9.38302421110726e-05	4.181758413571381e-05	-0.0768710452049248	0.1029238729725961	0.0105933236276791	0.0059091575908975	-0.1818057600708158	0.0432777037086538	0.033053334394927	0.001872959638294	0.0025718405289762	-0.0003891257808272	6.614363706484579e-06	1.5141887330437838e-07	0.0012688252749657	5.072346775760015e-05	2.572870181356301e-09	1.6099175783917844e-06	0.0002508686876896	0.0001856726419737	3.447432997750416e-08	6.293509846310205e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
579.59296975947	-0.051213049987723	335928.01059460186	0.002622776489045	789.1387897367674	3.821606908927606	622740.02946721	14.604679366363213	559.78014334617	0.3692743569724825	0.1363635507174405	313353.8088846586	610.5757089749352	533.6880333228681	0.7344739999999998	17.301294	0.046619066526201	0.0295494288538254	0.0007400283	0.1371067701	0.0165167109	-0.0834585591	0.0470542488	0.0824508127	0.0127657866	-0.0190475119	-0.005252351	0.0161188103	0.0729399278	-0.0289312279	-0.0935999019	-0.0046732019	-0.0372714103	0.0694097568	-0.0101670951	0.0721987107	-0.0852626659	0.0388149689	-0.1867360691	0.0405701655	0.1032508983	0.1212464556	-0.0201648318	0.0524425595	0.1035186041	0.0515154803	0.0495057454	-0.0498395442	-0.0036807569	-0.0597715663	-0.1007722419	-0.245555711	-0.063711733	0.0314992234	0.0626276446	0.1081951175	-0.0301499399	-0.0099986279	-0.112440584	0.0338923421	0.0010819889	0.1048424149	-0.0847550417	-0.0002616156	-0.0052254163	-0.0664962797	-0.0603782823	0.0134005811	0.0194119243	0.0168877612	0.1751387367	-0.1821197198	0.0336436159	-0.1108668756	-0.0543301447	0.0674398859	-0.0188617313	0.0180630631	0.1078116697	-0.1450689053	0.1064108982	0.0967567118	-0.0126882122	0.0181520991	-0.0072120119	0.0282968089	0.1815612706	0.0855904865	-0.0545310905	0.0138831038	0.048296741	-0.0497684747	0.0749162927	0.0288086468	-0.066553468	-0.0579575597	-0.2170149488	0.0304821354	0.0014275506	-0.08794334	0.074531034	-0.0192567962	-0.0993899282	0.0100630987726475	0.0035964470783226	1.2934431587175878e-05	0.000101265956908	-0.0766428308464668	0.000228214358458	5.2081793406398235e-08	0.0058741235201601	-0.1819486901312217	-0.0001429300604058	0.0331053258404673	2.042900216763081e-08	0.002072943334358	-0.0004988971946181	4.297094067459263e-06	2.488984107979101e-07	0.0014530832723866	0.0001842579974208	3.3951009613560376e-08	2.11145099648975e-06	8.099437914841148e-05	-0.0001698743085411	2.8857280702346913e-08	6.5600894536366335e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
580.6382105346482	1.0452407751782855	337140.7315328785	1.0925282780953036	789.0937029408143	-0.0450867959531251	622668.8720208461	0.0020328191693187	558.7380467113886	-1.0420966347813874	1.0859653962226925	312188.2048428579	610.9343030609987	539.3532716583156	0.936416	22.058262	0.1727404515410898	0.1157980281087759	-0.0780073692	0.0730830898	0.0897514075	-0.017686071	0.0675490304	0.0410117617	-0.0420522013	0.0127319294	-0.1330644799	0.0280371599	0.075313844	-0.0771014588	-0.1041411588	-0.109713012	-0.0695541805	0.0117402511	-0.0221266779	-0.0066581212	-0.134701261	0.0202091896	0.1374187043	0.0110980961	-0.0339585285	0.0899608652	0.1024854745	0.0475589468	-0.0004617804	0.1288672672	0.0383514075	-0.0197976288	-0.0245739099	-0.070280041	-0.104837538	0.0559629432	-0.0738418022	0.1133423082	0.0035650188	0.0787294269	-0.0124982608	-0.0742972714	-0.0332630676	0.1083525621	0.0248629193	0.1241949103	-0.016570402	-0.0229590864	-0.0416662853	0.1165560575	0.0594498581	-0.0707084231	0.0344131238	-0.1383535179	0.0436130459	-0.2519534173	-0.0698796949	-0.0327719298	0.0565986151	-0.0685343851	-0.0797430166	0.0486510007	0.0259591116	-0.1332709218	0.03715122	0.1343170975	0.0423183369	0.0010747711	-0.0021991899	-0.012068794	0.1562826756	-0.0033505377	-0.1003084154	-0.0667313896	0.0540749017	0.1019212772	-0.050645866	-0.0966598443	-0.0720631659	-0.0360459579	-0.0810946558	-0.0348250194	-0.0099961861	0.006362252	0.0726676594	-0.0240075741	-0.1028845713	0.0066578227742724	-0.003405275998375	1.1595904625109529e-05	4.432660409362024e-05	-0.0805881543033564	-0.0039453234568896	1.5565577179483384e-05	0.0064944506140215	-0.2861266061449328	-0.1041779160137111	0.0818684347440174	0.0108530381849598	0.0027319728177996	0.0006590294834415	7.463675477195885e-06	4.34319860045302e-07	0.0008990964214705	-0.0005539868509161	3.069014309879372e-07	8.08374375101059e-07	6.977199206383055e-05	-1.1222387084580936e-05	1.25941971876169e-10	4.868130876555233e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
582.8133317822179	2.175121247569677	339671.3797030896	4.73115244162907	789.1079941020954	0.0142911612811076	622691.4263558326	0.0002042372907626	561.6324513801603	2.894404668771699	8.377578386607409	315431.01044328813	612.9635936413143	545.3860643434824	1.017185	23.960867	0.2151042256475283	0.1383398156394412	0.0149533992	0.0409267163	0.0189214161	-0.0364328731	0.0279428272	-0.0071778533	0.0969286829	0.0201758367	-0.0666793194	0.0566304189	0.1000853789	-0.0081061796	-0.0334900461	0.1006448268	-0.05098851	-0.0556162803	-0.0018511844	0.0199476346	-0.1811034076	0.0698057551	-0.0502615908	-0.070473987	-0.1124532571	0.0075384771	-0.0855559026	-0.0086399961	-0.0837999836	-0.0315415422	0.1391096207	-0.020410331	-0.0608387535	-0.0443870846	-0.1261801977	0.0266056147	-0.0040647821	-0.089239044	0.0559584728	0.0108079671	-0.0336501192	-0.0068793303	-0.0448937858	-0.0484100523	0.0387800398	0.0986704687	0.0296180071	0.0792382984	0.0638418595	0.0846353847	-0.1613806234	-0.1077789974	-0.0497435122	-0.1215882649	0.0476091419	-0.013183917	-0.0518518081	-0.0468768181	-0.0388863322	0.0597124287	0.0081271051	-0.0342664008	0.0505912575	-0.0762168995	0.0606848516	0.099936865	0.0660681006	-0.1060107337	-0.1521962755	0.0381251848	0.0558665405	-0.0388168609	0.0279084311	0.0520668658	-0.0366805877	0.002774282	-0.0411397152	-0.0304209184	0.0529184586	-0.049023947	-0.10851608	0.2069423301	0.0238139191	0.0137180974	0.0707724105	-0.0287162347	-0.105973176	0.003705564950863	-0.0029522578234094	8.715826255882011e-06	1.3731211605064308e-05	-0.0640302513529604	0.016557902950396	0.0002741641501147	0.0040998730883232	-0.1756477129241034	0.1104788932208294	0.0308521190554682	0.0122055858472994	0.001341952496324	-0.0013900203214755	1.800836502390215e-06	1.9321564941151303e-06	0.0006620973762183	-0.0002369990452522	5.6168547450454394e-08	4.38372935595157e-07	0.0001450560583939	7.528406633006945e-05	5.667690643190297e-09	2.1041260076774527e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
585.9208727768203	3.1075409946023456	343303.2691555508	9.656811033134137	793.0432637532552	3.9352696511598415	628917.6181844152	15.486347227339708	563.6823506083325	2.049899228172194	4.202086845660957	317737.7923873351	615.8770189147903	550.3672662531055	0.9798690000000002	23.081844	0.0926406689411237	0.0598891953344596	0.0499858611	-0.0072726358	-0.1055227698	0.0748287516	-0.0067346861	-0.0102483007	0.066775159	-0.042069486	0.0269536506	-0.0571624592	-0.1220611409	0.0748851551	0.0710820452	0.0589152258	0.0582929021	0.0887667776	-0.0420018855	-0.0626356851	-0.06766975	0.046922292	0.0208888645	-0.0302035405	-0.0303601428	0.038323113	0.0083686251	-0.0105218281	0.1556713293	0.0332954229	0.0293374914	-0.0509832493	0.0486929354	-0.0094096538	-0.0973851356	-0.0044825279	0.171257497	0.15368412	0.0273640514	-0.0736462596	-0.0254284401	0.078545081	0.0551510483	-0.0712663339	-0.0548885133	0.0134157534	-0.0344465242	0.0617206471	-0.041439221	-0.070140223	-0.0056283621	-0.0236009763	0.0744760364	0.0100186259	0.142934409	-0.0662994107	-0.1189584948	-0.0489861942	0.0323902342	0.0932710124	0.0466323944	0.0319911809	-0.0041834897	-0.0564855892	0.1006765119	0.0709556041	-0.1228335185	0.0985315922	-0.0997268183	-0.0337075804	0.0091150079	-0.0109795892	-0.0449348446	0.0674000718	-0.058678416	0.1166035443	0.0814394773	-0.0881027212	-0.0184139307	-0.0735199814	-0.051795649	-0.0019610714	0.0966502684	-0.0901826617	0.0688461184	-0.0333745172	-0.108643553	0.0079026395376899	0.0041970745868269	1.76154350873882e-05	6.245171166265965e-05	-0.0080961030793815	0.0559341482735788	0.0031286289430907	6.55468850719706e-05	-0.156987332585146	0.0186603803389573	0.0246450225921992	0.0003482097943945	0.0013690183972256	2.706590090160001e-05	1.8742113719421503e-06	7.325629916152323e-10	0.0007169660871	5.4868710881700094e-05	3.010575433819594e-09	5.140403700514849e-07	-4.999064465801141e-05	-0.0001950467030519	3.8043216371420514e-08	2.4990645533235646e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
582.9743100893493	-2.946562687470987	339859.0462241528	8.682231671196245	791.563054087591	-1.4802096656642334	626572.0685964745	2.191020654325821	560.3911211717265	-3.291229436606045	10.832191204382143	314038.20868810464	611.5504210257368	550.1309003470079	1.274669	30.026159	0.2777928830785499	0.1745320358643774	-0.0580283016	0.01775312	0.0689178481	-0.0025373088	0.1071889463	0.0815543494	-0.0796650179	-0.0239826885	0.0843805591	0.0365302197	-0.0250231934	-0.0794493037	-0.066624373	-0.0142527347	-0.0681972956	-0.1472477133	0.065722916	-0.1440570355	0.0464116727	0.0170073265	0.0508865377	0.1096027548	0.0948448433	0.0733587269	-0.0988762189	-0.1486815317	0.1633421713	-0.1087331842	0.0468330611	-0.0767049765	-0.1139935794	0.1708690048	0.0722253606	0.1675563099	-0.031769772	0.0760389728	-0.0237817752	0.0031235639	0.0592098166	-0.0677049154	-0.0798170511	0.0411727687	0.041980422	-0.0834457715	0.0810318247	-0.1088093301	-0.0296320691	0.1422262756	-0.1244286305	0.0021743665	0.0556053082	0.0627571852	0.0494928156	-0.1094401481	-0.0737394451	-0.005667901	-0.0934519601	0.0884934219	-0.0795856597	0.0040694233	0.1088063205	-0.0359052628	0.0686627269	0.1241989758	0.0471366406	-0.1603364014	0.0895626169	0.0535258618	0.0950705985	-0.0413573924	-0.0490619231	-0.0352472683	-0.019356775	0.1379549048	0.0200069881	0.0301655225	-0.0064726923	-0.0053206598	-0.0670191079	-0.0469343632	0.1070068024	0.1847156842	0.0668896282	-0.0379742494	-0.1108851636	0.0171538167341651	0.0092511771964751	8.55842795205827e-05	0.0002942534285493	-0.142798421094767	-0.1347023180153855	0.018144714478718	0.0203913890671584	-0.2512901410978969	-0.0943028085127508	0.0631467350130009	0.0088930196933925	0.0019729846157572	0.0006039662185316	3.892668294014586e-06	3.6477519312736077e-07	0.000812541510585	9.557542348499998e-05	9.134661574337086e-09	6.602237064237537e-07	4.119930040415577e-05	9.118994506216718e-05	8.315606080441068e-09	1.6973823537918699e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
583.1992709406467	0.2249608512973964	340121.3896257018	0.0506073846164493	788.3063000929391	-3.2567539946519446	621426.8227662189	10.606446581681398	561.7018291342848	1.3107079625583538	1.7179553631138709	315508.9448528013	613.6290919959681	544.34266072999	0.989524	23.30928	0.1150749002575871	0.0681705203538198	-0.0725005029	0.0015620898	0.0729400254	0.0080253099	-0.0074129514	-0.0575271586	0.0069103814	0.1255897331	-0.1076305094	0.0208444382	0.133002056	-0.0463424594	0.0072666601	0.0189854483	-0.0755034958	-0.0689261539	-0.0694596321	-0.0172606589	-0.112013839	0.1492861382	0.1184989017	-0.0308657419	0.0034904592	-0.0540199083	0.0463753804	-0.0427746927	-0.0384098147	0.0352385158	-0.0350651973	-0.1085995987	0.0052290988	-0.0248675506	0.0730016615	0.0091836621	0.1807854062	0.0332033929	0.031616619	0.0082234054	-0.0740211108	-0.0541208806	0.025453161	0.0271509776	0.0501350962	0.0525844743	0.053469156	0.1670535284	-0.0077550611	0.1092793641	-0.0404736356	-0.0965228621	-0.1182365653	-0.0352785747	0.0026365958	-0.059487606	-0.0004463218	-0.0116820999	0.0959697815	-0.1503642921	-0.0670305841	-0.0332169253	-0.0059940499	-0.0124173296	-0.0126899113	0.1460986138	-0.0704119815	-0.0476909825	-0.1093870755	-0.0279635772	0.1173759576	0.014644706	-0.0390889031	-0.0843507726	-0.0021364493	0.0269960236	-0.0531326028	-0.0327154865	0.1137328072	0.0421933619	0.0577904446	-0.1369221074	-0.0517469431	0.063118341	0.0649037979	-0.0425073619	-0.112689161	0.0172138377417638	6.002100759869983e-05	3.602521353163182e-09	0.0002963162097997	-0.110652828694441	0.032145592400326	0.0010333391107678	0.0122440484980813	-0.3060152490809571	-0.0547251079830602	0.0936453326700802	0.0029948374437576	0.0019219868705539	-5.099774520330022e-05	3.6940335305815737e-06	2.6007700158207303e-09	0.0003671038155184	-0.0004454376950666	1.984147401862453e-07	1.347652113681675e-07	0.0001076474374663	6.644813706214423e-05	4.415354919029505e-09	1.1587970793060969e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
581.5822360809334	-1.6170348597132715	338237.8973248986	2.61480173752792	790.7532368887843	2.446936795845204	625290.6816500898	5.987499682861193	561.2623184552211	-0.4395106790636873	0.1931696370110235	315015.3901177301	612.5284683655572	540.8240668038902	0.926167	21.816832	0.1753684317673102	0.103029038990549	-0.0482228152	0.043909612	0.0635241017	0.0250872374	0.0646210582	0.0503020984	0.1224471464	-0.0452817729	0.0140232954	-0.0129270383	-0.0366539136	-0.0716573151	-0.0456475786	0.1316815359	0.0308955109	0.0510501653	0.0478480888	0.0645074335	0.065516654	0.0662685593	-0.0926696238	-0.0055900325	0.0111014277	0.1933727276	0.0446504654	0.016570946	0.0656687325	-0.0671224429	0.0300046851	-0.0794199662	-0.0627117255	-0.0257311469	-0.0909720885	-0.0723883304	-0.0240874883	0.0390175191	-0.0657916303	-0.0376500238	-0.003069338	-0.0744368867	-0.0825756246	-0.1126924092	-0.078870992	0.0752831396	-0.0063391374	-0.0282013323	0.116070243	-0.0428933574	-0.0606718828	0.0627266542	0.0941135162	-0.0172968076	0.0619704048	-0.1451878124	-0.0041738564	0.069593302	0.0015264104	0.0547179355	-0.0494207071	-0.1081690006	0.0420884609	-0.0583062555	-0.0104357841	0.0666896543	-0.069378476	0.0610262619	-0.0014802209	-0.0347729426	0.1379765314	0.0256465344	0.0543972195	0.1591963528	-0.0399384534	0.0843394503	-0.0434215724	0.1783389556	0.0724010296	-0.0092370423	-0.0325086664	0.0745153052	0.0472021293	-0.0266559298	0.0628894987	-0.0469659021	-0.1140484259	0.0105726783428394	-0.0066411593989243	4.410499816192189e-05	0.0001117815273411	-0.0699449078954472	0.0407079207989937	0.0016571348157771	0.0048922901405025	-0.2373402663900492	0.0686749826909079	0.0563304020500995	0.0047162532475965	0.0009100029188272	-0.0010119839517266	8.281053122740236e-07	1.0241115185523874e-06	0.0003169920072589	-5.01118082595e-05	2.5111933270368927e-09	1.0048393266602653e-07	-1.714418011718329e-05	-0.0001247916175834	1.5572947819102336e-08	2.939229118904229e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
585.8275579946645	4.245321913731118	343193.927705992	18.022758151205643	796.3502610468231	5.597024158038835	634173.7382693433	31.326679425670328	562.7012898840378	1.4389714288166715	2.070638772950693	316632.74163715995	613.9716820416801	554.8030476870027	1.389293	32.726246	0.3147999522471762	0.2032302716273154	0.106867235	0.0276271261	-0.0889204257	0.0423676309	0.049730292	0.1076660546	0.019596782	-0.0482602223	-0.0364713119	0.0764799221	0.0946983451	0.0771397456	-0.0233949056	0.073552669	-0.0852861779	-0.1028143502	0.0956443414	0.0435224099	0.0601225105	0.0146297572	0.1703878043	0.1026733487	-0.1283734186	0.0110338493	-0.0911156191	-0.0468746309	-0.0327139276	0.0540046343	0.0643021763	-0.0684445849	0.0710332259	-0.0246335612	0.0405594435	0.0295321228	-0.0048701936	-0.010993981	-0.0309522032	0.1324392318	0.0327563657	0.0808843781	-0.0676321992	-0.0389673235	0.0216494864	-0.0449185356	0.0282857843	-0.1306493932	0.0527939174	0.0929621419	-0.0031405825	-0.1326871484	-0.0980955469	0.0397416035	-0.0403264586	-0.0097820458	0.0236397106	-0.0494286523	0.1639532131	0.1133156521	0.1011966325	-0.0746151587	-0.0210411887	-0.0446532188	0.0426460425	0.1171535998	-0.0350336698	-0.0914131543	0.0267696791	-0.0163339766	0.056699138	-0.0649795877	0.0394424183	0.0643676219	-0.0089430231	0.0377657926	-0.013407191	-0.0836181541	-0.1079032649	-0.0795468986	0.2331204533	0.0284046503	-0.0023021256	-0.1345017413	0.0608476141	-0.0513420481	-0.1149575937	0.0172175674589709	0.0066448891161314	4.415455136568287e-05	0.0002964446292042	0.0664599947219812	0.1364049026174284	0.0186062974580701	0.0044169308984457	-0.09779504581482	0.1395452205752292	0.0095638709859227	0.0194728685853893	0.0003259991299919	-0.0005840037888353	1.0627543275547572e-07	3.4106042537398576e-07	0.0003550007203034	3.8008713044499984e-05	1.444662267299143e-09	1.2602551141593285e-07	4.9421167707589095e-06	2.20862968879422e-05	4.878045102223253e-10	2.4424518175816472e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
587.4463036451814	1.6187456505168711	345093.15966638667	2.6203374810672884	794.6402778062849	-1.7099832405382358	631453.1711120496	2.924042682921646	563.3474550573545	0.6461651733167173	0.4175294312074233	317360.3551195981	615.9067892518524	557.2000715087795	1.140057	26.85524	0.3667007363874573	0.223947881121055	-0.0094698373	-0.0153662321	0.0180363451	0.0163320956	0.0625578665	-0.0270019742	-0.0999944791	-0.0299433033	-0.178525796	0.0630930971	0.0345393507	0.0319668137	0.0664591481	-0.0904014928	-0.0691600604	0.0388626862	-0.0209257146	-0.0089731864	0.0294398179	0.1033991382	0.0626657459	-0.1985105768	-0.0606219435	-0.0272831114	-0.0434129452	0.0758841516	-0.1521528609	-0.0535022568	0.1182858484	0.0153628994	-0.1280416997	-0.0215790953	0.0988313817	-0.02256045	0.0384258382	0.067037691	0.0960661053	0.0153762186	0.0138189187	0.0155358161	0.0777035286	0.0803162815	-0.0336940527	0.1046762809	0.0774158457	0.0141022251	0.0534223941	0.0554893648	-0.0175451248	-0.1326859183	0.0273159126	-0.1152363786	0.0139669553	0.0246906791	0.0530197274	0.0298766665	0.0288265601	0.0031357912	-0.0054640219	0.0094994736	-0.0145414998	0.0898180581	0.0538603464	0.166955218	0.0117441831	-0.0713578336	-0.1081602376	-0.0245700114	0.0400158799	-0.0149518228	0.0670488977	0.0732210592	0.0034176729	0.0526954803	0.0427201613	-0.0395327579	-0.0743491928	-0.0519464511	-0.0225114485	-0.0934088161	-0.0610636064	-0.001137523	0.0587790397	-0.0556281227	-0.1154130763	0.0053591202412803	-0.0118584472176906	0.0001406227704147	2.872016976050022e-05	-0.0775418608513689	-0.1440018555733501	0.0207365344085679	0.006012740184293	-0.2433186728735137	-0.1455236270586937	0.0592039765689279	0.0211771260323177	0.0014420286618065	0.0011160295318145	2.079446661471445e-06	1.245521915882315e-06	0.0003368790105062	-1.8121709797199977e-05	3.2839636597393363e-10	1.1348746771963645e-07	-0.0001672427723719	-0.0001721848891426	2.9647636049069745e-08	2.7970144910639164e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
