global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
647.417287835677	-1.8433080526799583	3.397784577074781	419149.1445885039	749.5372828706782	-3.763600905398107	14.16469177511345	561806.138413159	616.8712201614542	-0.7162954407385769	0.5130791584228721	380530.1022634813	660.4265091876879	542.2359068567482	1.103486	16.277813	0.0522585343415849	0.027104876060053	0.0236854715	-0.0270329359	-0.0910941807	-0.0301535024	0.0807632552	0.0473202548	-0.0164545547	-0.1117348792	-0.0828058374	0.0686015061	0.0154161205	-0.0779891249	-0.1210032901	0.0627380627	-0.09182306	0.0310710195	0.0322805234	0.0098969283	-0.1154175906	0.1210018228	-0.0345056725	0.0352740364	-0.0568817141	-0.122169497	-0.0758248542	-0.0113746809	0.0589386713	0.0760498353	-0.0850420133	-0.0529367472	0.0403416767	0.1191443061	-0.0575792707	0.0210822675	0.0164521703	0.0586614891	-0.0771296525	-0.0295213815	-0.0218777316	-0.1574571478	-0.0067958946	0.0172299414	-0.0568350265	0.0327879218	-0.0922015002	0.0540282495	-0.0308930041	0.0219351745	-0.1661195723	-0.1913220125	0.085271097	-0.156113118	-0.0617990533	0.0075241079	0.081822279	-0.0331424743	0.0915950038	-0.0372159684	-0.1034811485	-0.0970221323	0.0801808682	-0.0318961153	0.0124935949	0.0615101724	-0.0674067422	-0.0846852877	-0.1428509711	-0.0836093171	-0.0403192418	-0.0126397275	0.0971243884	-0.0229754806	0.0518263067	-0.0015523919	-0.0298415813	0.0796315664	-0.1219888233	0.0398088569	-0.06734316	-0.0265334403	-0.0148706826	0.032095899	0.034773832	-0.0233542612	-0.1331676427	0.0274090659	-0.0946208269	-0.0594173307	-0.0315485357	-0.0274501239	0.1681178593	-0.0153645142	-0.1428595765	-0.0776279518	-0.0478810176	-0.1161436353	-0.0282912069	0.0115597385	-0.103442888	-0.1329330332	0.0078742675	-0.0606552529	-0.0267136532	-0.036467326	-0.0335585505	0.1770598234	-0.0205954776	0.0026939993	-0.0069033567	-0.0859193044	-0.0170351089	0.0533701701	0.1020818166	0.0630368163	0.0086286081	0.0	0.0	0.0358471393862771	-0.0111920774282765	0.0012850174021791	0.0001252625971605	0.101248466291608	-0.017771952362608	0.0003158422907788	0.0102512519264028	0.1950725449897135	0.0014701308541233	0.0380532978087637	2.1612847282455888e-06	-0.0028780639417361	-0.0001200467079906	8.283252052721536e-06	1.4411212099404366e-08	0.0004030684868541	0.0003154809794183	1.6246420509485376e-07	9.952824837475497e-08	0.0003000805534547	9.597865225000448e-07	9.21190168772729e-13	9.004833856167908e-08	0.0	0.0	0.0
646.4605894916011	-0.9566983440759032	0.9152717215575752	417911.2937658284	746.208702574385	-3.3285802962931257	11.079446788870833	556827.427797747	616.2856464750448	-0.5855736864093615	0.3428965422150492	379807.9980511639	658.7558662024015	530.3623948333562	1.098762	16.208124	0.1856115278094309	0.0916676109407293	0.1157747951	-0.0190402313	-0.0417022146	-0.0898216786	-0.0356104164	-0.0845276092	-0.1343267538	-0.0205047452	-0.1457119254	0.0200568214	0.0170472109	-0.031664441	-0.0984855467	0.0033926497	-0.0382833556	-0.0630079967	-0.027183684	0.0872901082	-0.0327234876	0.0275805769	-0.1116956433	-0.0126241936	0.1610500261	-0.2058976264	-0.0441504924	-0.0700040696	-0.1591483503	-0.0815228974	-0.1136907071	0.0213678482	0.0284882576	0.0465453244	-0.1425841134	-0.003359755	-0.0102482715	0.0049695808	0.0235326212	0.1805083855	0.1605001277	-0.0229554427	0.1048619445	-0.0392891904	-0.0434555022	-0.0185138855	-0.0299109908	0.0038907053	0.0448173374	-0.1364035758	0.1753526109	-0.0130831536	-0.1850636096	0.0784590753	0.1140424906	-0.1363015375	0.066182798	0.0810997757	0.0946320477	0.0078630914	-0.1243067638	0.0671615763	0.036886465	-0.1106115094	0.0539131986	0.0508578622	0.0107687599	-0.0718632086	-0.1510818377	-0.1104706395	0.088307691	-0.1145523203	-0.0329537219	-0.1315422498	0.0130581798	0.1155615169	-0.0115296017	-0.1150661134	0.0789685998	-0.099512595	0.0152532011	-0.1154439345	-0.0418343483	0.1503426254	0.1131271776	-0.1274575452	0.0367538385	0.1332371978	-0.0656400819	0.0373202395	-0.0449441507	-0.1606887728	0.1121350599	-0.0395924184	-0.1188634917	-0.055837175	0.0227270822	0.0044093521	-0.0608788791	-0.0057136075	-0.1702709352	0.0368992369	0.0391224359	-0.012798595	0.023713927	-0.103204063	-0.1403687595	0.0423032018	-0.0905601751	0.0305557974	-0.0680144302	-0.0112056677	-0.0515566947	-0.0933398291	0.10087841	0.0588346892	0.0012337698	0.0	0.0	0.0017415358983328	-0.0341056034879443	3.032947285181833e-06	0.0011631921892768	0.1595650038627809	0.0583165375711729	0.00340081855429	0.0254609904577292	0.2468163864460422	0.0517438414563287	0.060918328618282	0.0026774251286576	-0.0035111000463651	-0.000633036104629	1.232782353558501e-05	4.007347097638587e-07	0.0005979730743119	0.0001949045874578	3.57571797602025e-07	3.7987798212095215e-08	0.0003010507672476	9.702137928999815e-07	9.413148039333681e-13	9.063156446036865e-08	0.0	0.0	0.0
647.7264123431311	1.265822851529947	1.6023074914554063	419549.5052469039	747.7808849253553	1.5721823509702515	2.471757344702348	559176.2518597475	615.8561904810036	-0.4294559940411773	0.1844324508178957	379278.84735377424	658.0657262157042	533.5806313728799	1.098152	16.199127	0.0997812268962299	0.0439542219743613	0.0835019089	-0.0741881489	0.0808932791	0.048159722	-0.0166630644	0.001189934	-0.0949255046	0.0419382488	0.0305723571	0.080895899	-0.0946991637	-0.0280739697	-0.0141178057	-0.0271550056	0.1278258999	-0.027750174	0.0459607377	0.1375698958	-0.0187803873	-0.0422626454	-0.01455191	-0.0710760123	0.0585307914	-0.0972094222	-0.0200605659	0.0168662261	0.0415586807	-0.0589972053	-0.0795490566	0.1149010224	0.1666693508	-0.0547554411	-0.0461502932	-0.1255059207	-0.0908508809	-0.0517055102	0.1351932488	-0.1377003333	0.0414964785	0.0196398916	0.099878251	0.0449061684	0.0843937718	-0.1134657533	-0.1292759906	-0.1225905649	-0.1115292125	0.0250079497	0.0622803682	0.0038032742	0.1912529197	0.0135330635	0.0484297115	-0.0227791962	0.1279521006	0.1414080863	0.0412742742	0.0060600904	0.0015359882	0.0064010788	-0.0914761719	-0.0577448156	0.0293170721	0.0208686456	-0.1654502711	0.1117819584	0.0393255162	-0.071496085	0.0901975314	0.0219721869	0.0881826977	-0.076303475	-0.1193170963	0.1968635939	0.0545418086	0.0242834247	-0.0495653871	0.1023508887	0.065237686	0.0152809094	0.1247525924	0.0426472832	0.0330703871	0.0120332271	0.0433148344	0.1930680791	0.0023424408	0.0544891147	0.0097806098	-0.1106459564	0.0658038265	-0.0073081695	-0.0666590108	0.06707204	0.0218232226	-0.0712774907	0.0139491718	0.0610392719	-0.1294196761	-0.0462677996	0.0085923658	-0.1111558774	-0.0194156622	0.0421440893	0.0841649165	-0.0398497781	-0.0990039788	-0.1737084176	0.1110106275	-0.0455799332	0.0576129478	-0.0840797057	0.0996295508	0.0545265379	-0.0061660699	0.0	0.0	0.0286538304555108	0.026912294557178	0.0008210419997731	0.0007242715983323	0.1732394669886332	0.0136744631258522	0.0001869909417802	0.0300119129225057	0.2296894603636374	-0.0171269260824047	0.0527572482021389	0.0002933315970321	-0.0030510363829107	0.0004600636634544	9.308823009844807e-06	2.116585744310835e-07	0.0007628734710563	0.0001649003967444	5.819759328414875e-07	2.7192140846460556e-08	8.466396483050326e-05	-0.000216386802417	4.682324826029566e-08	7.167986940820694e-09	0.0	0.0	0.0
648.3783401824995	0.6519278393684544	0.4250099077436213	420394.47201781307	749.1681411418509	1.3872562164956437	1.924479810205808	561252.9037019362	616.539679525258	0.6834890442543156	0.4671572736156777	380121.1764291078	659.6217767202876	539.0213881122822	1.07335	15.833267	0.125290694243745	0.0547609832947801	0.0077290784	0.1089756908	0.0688054809	-0.034420056	0.0026661085	0.0189038163	-0.0477508962	0.0222365851	0.0920585511	0.0025566242	0.0347099208	-0.04432784	-0.0825569265	0.0129972686	0.0629235575	0.0118126506	0.110927419	0.0659528484	0.0129030328	-0.0808674335	-0.0198994017	0.0594170638	0.0565651726	-0.02103776	0.0189042085	0.0604311986	-0.0261405781	-0.2351268444	-0.0854339688	-0.0319652357	-0.0073153793	-0.0269560518	-0.0324522502	0.0445586509	-0.0598107239	0.1520224522	-0.0770140127	-0.062245678	0.0151265641	-0.074549823	-0.1227127961	0.0347912719	0.0493417485	-0.0714833682	0.0924931047	0.029132194	-0.0449795814	0.0122539834	0.0015536458	-0.1187811469	0.1434078835	-0.072286043	0.1298019551	-0.0520498346	-0.07820981	0.0454362303	0.030001393	0.0524186891	0.0689146036	-0.0383356691	0.0555473466	-0.0202451116	-0.0480931294	0.0642430642	-0.0433845438	-0.0835972266	0.0576673504	-0.1244223045	0.0429689917	0.0862513517	-0.1106301712	0.0341751977	0.0376992767	0.1927021152	-0.1035889724	0.0934112927	-0.253359487	-0.0776147959	-0.0267084914	0.0903136405	0.0366666119	-0.0709749462	0.0538854244	-0.0390954558	-0.1190579966	-0.0237397847	0.0869256555	0.0878993805	0.0501230575	-0.0498154144	0.0697876249	0.0028822247	0.0025483083	-0.0278854544	-0.1281294871	-0.0318813528	0.0020444487	-0.1216594804	-0.0896961752	0.0218119798	0.0253399708	-0.0071539762	-0.0109820049	0.0882854311	0.0686541196	-0.004676683	-0.0948352974	0.0249003706	0.1249418197	0.0548898638	-0.142581687	-0.0724697857	0.0983358018	0.0501201262	-0.0135409132	0.0	0.0	0.040981973436871	0.0123281429813602	0.0016795221467804	0.0001519831093688	0.1525354510594212	-0.020704015929212	0.000428656275597	0.023267063829901	0.2084979680439644	-0.021191492319673	0.0434714026784619	0.0004490793467347	-0.0023730378405833	0.0006779985423274	5.631308592840252e-06	4.5968202339807926e-07	0.0002346451001018	-0.0005282283709545	5.505832300178374e-08	2.790252118812449e-07	0.0002997779118186	0.000215113946988	4.627401018879769e-08	8.986679641432032e-08	0.0	0.0	0.0
648.3689150659505	-0.0094251165489822	8.883282196189927e-05	420382.2500237978	747.6677776580161	-1.5003634838348034	2.2510905836249084	559007.1057480766	616.7134414964421	0.1737619711841489	0.030193222629801	380335.4689223856	659.3391820569361	540.0910033734825	1.084928	16.004057	0.0388225654132319	0.0235526578933292	0.0191367789	-0.0737520328	0.0866733248	-0.0767757641	0.0368352201	-0.1072825804	-0.0960514676	0.0154482183	-0.0947199662	-0.0113597762	-0.0596533203	0.1217045004	-0.0828818459	0.0955818036	-0.028061726	-0.009549826	0.1065323247	0.034516232	-0.0491544732	-0.0519649337	-0.0814532186	0.0014337585	0.0903876493	0.0586816654	-0.080888682	0.06790239	0.009681311	0.094789931	-0.1511772403	-0.0007613906	0.1113094451	0.0758038005	-0.0077633684	0.120150407	-0.0001619712	-0.1115641908	0.0339042538	-0.0778971621	-0.0686425281	0.0171267957	0.0456111758	-0.0109091957	0.0907166132	-0.0676898823	-0.0375281926	0.0444817593	0.00623	-0.0622551516	0.0373637784	0.0656968687	-0.0779552552	-0.2130784478	0.0932283703	-0.1194274224	0.1022297924	0.0408214666	0.0732362559	0.0136780662	-0.0180415571	0.0689478615	-0.1073494172	-0.1315870073	0.0022799176	-0.0114594423	0.0066362813	-0.0901121554	0.066196255	-0.019214216	0.1323773584	-0.0103423645	0.0472267726	0.0238432235	-0.0911884997	-0.1083586407	-0.1250803457	0.1034704539	0.0089528592	0.0369141802	0.0757369339	-0.0757996803	0.1543541344	0.023785317	0.0715043261	0.0122314819	-0.1125866179	-0.0081689886	-0.1223675301	0.0621837189	0.051460431	-0.0666992137	0.0340802041	-0.0575647082	0.0427460735	-0.0271068215	0.0217351029	-0.087778457	0.0308474863	0.0713630112	-0.1017042566	0.1016622856	0.1220763497	0.0230025891	0.0363236797	0.0548670642	-0.0742617262	-0.0487451399	0.0856182787	0.0900733398	0.0545677747	0.0955720548	-0.0786674245	0.077220987	0.0969977458	0.0456233945	-0.020860863	0.0	0.0	0.02904641495752	-0.011935558479351	0.0008436942218844	0.000142457556214	0.171229124597076	0.0186936735376548	0.0003494534303324	0.0293194131102809	0.2007805445095982	-0.0077174235343661	0.0403128270535707	5.955862600878915e-05	-0.0023730441973306	-6.356747299981341e-09	5.631338762484432e-06	4.040823623582008e-17	0.0002441449609456	9.499860843800023e-06	5.960676195512857e-08	9.024735605156487e-11	0.0002997898914647	1.1979646099983046e-08	1.43511920680839e-16	8.98739790244166e-08	0.0	0.0	0.0
648.881860549622	0.5129454836715013	0.2631130692189903	421047.6689503392	748.7431443884018	1.075366730385667	1.1564136048203606	560616.2962686311	618.1956424915613	1.4822009951192283	2.1969197899324318	382165.8523955543	660.615509277288	538.7616460149559	1.08306	15.976504	0.1061124856086876	0.0540262687862593	0.0170281	-0.0356445774	0.1468942639	0.0109539899	0.0841664119	-0.0001201945	-0.0429425469	-0.0757762241	0.0325501398	0.0601063925	-0.0814213506	0.1343115742	0.0533167727	0.0153115489	0.1745932515	0.1956022745	0.101054917	-0.1068853949	-0.0983145694	0.119625859	-0.0240244158	-0.0547084066	0.0654969252	0.0540620912	0.0240023195	0.1822151827	-0.0910926375	0.0194223782	0.1806007773	-0.051635847	0.068520833	-0.0995325296	-0.060242537	0.0231482573	0.0868546405	-0.0381028389	0.0583497832	-0.0512433439	-0.0026321308	0.1071761043	0.0495213854	0.0035563278	-0.0549359002	-0.0205846107	0.0838982379	0.0411528655	0.0781538613	-0.0982457793	-0.0668828042	0.1026222058	0.0756565603	-0.0104999195	0.0937687765	0.0465113905	-0.088414273	-0.0456202807	0.0564818889	0.0431346692	-0.0186378897	0.0597514005	-0.1820524966	0.0271063157	-0.0250489947	-0.0404610817	-0.2233738514	0.0688534422	0.0070860628	-0.0478591482	-0.0491423871	-0.0104822233	-0.0880388991	-0.0471857092	-0.0686496407	-0.107431874	-0.0880504676	0.0244907891	0.0998252787	-0.0837639469	0.2296542416	-0.1793776426	-0.1343085412	-0.1023290626	-0.0487943248	0.0015966288	-0.0412836211	-0.0924171281	-0.0051790851	-0.0118488158	0.0775259584	-0.0341880221	-0.019642731	-0.0448538088	0.0446362322	0.107458056	0.0358547119	-0.0985213141	-0.053934033	-0.0113013099	-0.0305877832	-0.1357339516	0.1020833368	-0.0394351965	-0.0526251156	0.0604282064	0.1052887562	-0.063276222	0.0383600263	0.0359472361	0.1201006237	-0.0069757156	0.0865592574	-0.0047304814	0.0956159858	0.0410444465	-0.0280962451	0.0	0.0	0.0227431210146562	-0.0063032939428637	0.0005172495534872	3.973151453014346e-05	0.2125660714583404	0.0413369468612643	0.0017087431758109	0.0451843347352322	0.1805078789150087	-0.0202726655945895	0.0325830943503954	0.00041098097031	-0.0027369809584737	-0.000363936761143	7.491064767047614e-06	1.324499661113298e-07	-0.0001549089642318	-0.0003990539251774	2.399678719936909e-08	1.5924403519948998e-07	0.0002987889935858	-1.000897878899998e-06	1.0017965639865153e-12	8.927486268801523e-08	0.0	0.0	0.0
649.3651428640205	0.4832823143984797	0.2335617954103509	421675.0887668098	752.680504429594	3.937360041192164	15.502804093976762	566527.941748388	617.9875345736299	-0.2081079179314429	0.0433089055057601	381908.5928883934	661.8219078036069	540.7915425203284	1.054685	15.557928	0.0776771679295449	0.0431826342697387	0.0221728968	0.0456440603	0.0449627085	-0.1033047359	0.0757546929	-0.0060550335	0.0248825199	-0.0722138681	0.0675565586	0.0527585617	0.0843088873	0.1064006969	-0.111995484	0.1781219963	0.1005176999	0.0152612037	0.0641686406	-0.0602301496	-0.0896729451	0.0166726493	-0.0131046494	0.1136347396	0.0608784334	-0.0274223852	-0.0335975993	0.0707068417	0.109878689	-0.0025761637	0.0954865029	0.0896091934	0.1119185125	-0.0766737798	-0.0549447544	-0.0120240536	0.0614567738	0.0279541806	0.1050456799	-0.0081664367	-0.0427505493	0.0580392744	-0.1277743622	0.087977593	0.2087692629	-0.0412063332	0.077193874	0.0576665504	-0.0555831583	0.0497636511	-0.0533712189	0.0144963478	-0.0279072071	-0.0423049843	0.0786414453	0.0816145263	0.0127413932	-0.0648352582	-0.0132958229	0.0321294422	0.010046464	-0.0639756578	0.0394326495	-0.1750833718	-0.1528090545	0.0016236379	-0.2139998568	-0.0386324158	0.0166069575	0.0112425757	0.0183118247	0.0818057997	-0.0115952922	0.0955803713	0.0498156795	0.0205057781	-0.0409109177	0.0452311316	0.124869775	0.0081979165	0.1075828337	0.0478589197	-0.0022674515	0.1289232254	-0.0154177112	-0.1747334369	0.014591431	-0.1108515701	0.1020490605	-0.0179522668	0.0707605627	-0.0223510391	0.0109249213	-0.0315223125	-0.0259274306	0.0524886163	-0.1338719556	-0.0319237732	-0.0409093821	-0.0991137918	-0.0500527917	0.0069284533	0.1229127566	0.138141641	-0.0746171166	0.0853380275	-0.009631483	-0.0091819085	-0.0468755571	0.0309664025	0.0813870644	0.0563327469	0.0355607251	0.0028912666	0.0941911444	0.0363915335	-0.0352177282	0.0	0.0	0.0247274635764256	0.0019843425617693	0.0006114474549234	3.937615402449539e-06	0.180826455056831	-0.0317396164015093	0.0010074032493149	0.0326982068484201	0.1801830650161875	-0.0003248138988211	0.0324659369186276	1.0550406886742309e-07	-0.002373032106405	0.0003639488520687	5.631281378028951e-06	1.3245876692212454e-07	0.0002717434322483	0.00042665239648	7.384449297008642e-08	1.8203226742221245e-07	0.0002168223407857	-8.196665280009997e-05	6.7185321712521355e-09	4.7011927463790234e-08	0.0	0.0	0.0
648.3236314661284	-1.0415113978921229	1.0847459919392035	420323.53111742827	751.3514268915704	-1.3290775380235118	1.7664471020786394	564528.9666919989	617.0674126173534	-0.9201219562764892	0.8466244144220733	380772.1917142751	661.013134832574	537.7294655068623	1.035423	15.273792	0.112438645217512	0.057283461822816	0.0492499292	-0.0815907709	0.0484337222	-0.061799497	0.1393409378	-0.0173217032	0.0049346008	-0.068272097	-0.032647199	0.0755016037	-0.0426367402	0.0822386853	-0.0113247307	-0.0425345259	0.0340910615	-0.0456782541	0.1819664221	0.0136800536	-0.052629597	0.0042824268	0.06487053	-0.0625185106	0.0149829209	0.0737673577	0.1016369815	0.1139493248	0.0824479298	0.1658810378	-0.0665049123	-0.0749204534	-0.0321217154	-0.0021013617	-0.0553662361	-0.0019166476	0.0422254172	-0.1052398019	0.0364753011	-0.0472592263	-0.0956779291	0.0590805765	0.0578290336	0.1126691815	-0.1128407487	0.0415115123	-0.1245296799	0.1121647376	-0.036305372	0.0770645152	0.0654949354	-0.0114687814	-0.0114494139	0.034705914	-0.0650529497	-0.0199946601	0.0002894334	-0.0261559625	0.0397448456	0.0135839813	-0.0680805092	-0.0488236837	-0.1025360825	-0.0239729317	0.0302939553	-0.0147940951	-0.115914633	-0.0455158772	0.1082846801	0.0067477914	0.0832707057	-0.0568043566	0.1284780821	0.0216925212	0.148342476	-0.0503828459	0.025327468	0.0459042921	0.0633874645	0.0737459918	-0.0950993142	-0.0066021227	0.0367365121	-0.1274188775	-0.0268389403	0.0447012227	-0.0640679363	0.0613331648	-0.0921143202	0.0360659929	0.0261710217	-0.0952952738	0.0015254789	-0.061051475	0.0199561227	-0.0427201923	-0.012639387	-0.0379452652	0.0279708519	0.0635365746	-0.1438122625	-0.0660639555	0.0900321199	0.0588060629	-0.0675274356	-0.0252986842	-0.045418596	-0.1244938033	-0.0433602559	0.0945919992	-0.06363222	-0.0560581149	0.0165498889	-0.091981698	0.0927238634	0.0316730406	-0.0421964424	0.0	0.0	0.012926965997309	-0.0118004975791166	0.0001671064498955	0.0001392517431147	0.1756302649857986	-0.0051961900710324	2.7000391254295895e-05	0.0308459899789818	0.2192782148935705	0.0390951498773829	0.0480829355269108	0.001528430743935	-0.0030885472116859	-0.0007155151052808	9.539123878812749e-06	5.119618658851371e-07	0.0006082824773774	0.0003365390451291	3.700075722843872e-07	1.1325852889640641e-07	0.0001419403373961	-7.488200338960001e-05	5.607314431640067e-09	2.0147059380118705e-08	0.0	0.0	0.0
647.5665404224114	-0.7570910437169687	0.573186848476449	419342.4242746506	749.0371487881275	-2.3142781034429163	5.355883140075342	561056.6502646474	616.7950410296203	-0.2723715877331187	0.07418628180426	380436.122638731	659.5241033355322	532.8314623040291	0.980381	14.46186	0.0910349762095222	0.0530585368155999	0.0943638686	0.0834773917	0.058153117	-0.0864557343	0.0818733117	0.0079678491	-0.066064362	-0.0503550642	-0.0533201222	0.0613369065	0.0353235624	0.0933321437	-0.0833736955	-0.1086334564	0.1103026669	0.064981287	0.0465675732	0.0148311034	-0.0689980933	0.081397527	0.0075927458	-0.0561188677	0.1059447655	-0.1406954591	0.056347231	0.1346734435	0.0662571528	-0.029348006	-0.0173168362	-0.015282918	-0.0420530793	0.0652368995	-0.0663769021	-0.0554931027	-0.0422362121	-0.0210739425	-0.0198375422	-0.1078310845	0.0193023698	0.0725489552	-0.0607869299	0.1636037507	-0.0490012286	0.0278584254	-0.0885202835	0.0109554802	0.0337195602	-0.02286931	-0.1434622609	-0.0897358176	0.0157227902	-0.0247545944	-0.1949998428	0.0804163653	0.045760207	0.0454848299	0.067487514	0.0773158727	-0.0817804877	0.0543445021	-0.0417497418	0.0523075935	-0.0625581923	0.1051154334	-0.1472611208	0.0527981462	-0.0400465312	-0.0861137824	0.0770896705	0.061486963	-0.0363081391	0.0217215687	0.0051398334	0.0981043252	0.0160175262	0.0077832388	-0.0062337624	0.0198194951	-0.17946741	0.0155748904	0.0969161428	0.0652104637	-0.0748742737	-0.0099606718	-0.0323231274	0.0659685805	-0.1198297175	-0.0942133304	0.0103372727	-0.1386906008	-0.0082156565	-0.0089589438	0.0141503943	-0.011173022	0.0169594219	-0.0552370378	-0.0409853721	-0.1439237214	-0.1106010841	-0.0344402843	0.0390819575	-0.0100253357	-0.0710654455	-0.040713132	-0.0038245667	-0.0657911536	-0.0218762301	0.0560579753	0.0418917874	-0.0359928482	-0.0935232202	-0.1000258315	0.0912148041	0.0268974707	-0.0490040969	0.0	0.0	0.0130536972299637	0.0001267312326547	0.0001703990113715	1.6060805330179896e-08	0.2091868332410484	0.0335565682552498	0.0011260432730692	0.0437591312014181	0.2553184968695632	0.0360402819759927	0.0651875348437331	0.001298901924909	-0.0034750619087818	-0.0003865146970959	1.2076055269866208e-05	1.493936110711355e-07	0.0006081868116434	-9.566573400002309e-08	3.698911978569645e-07	9.15193266176317e-15	0.0001815578694787	3.96175320826e-05	1.5695488483158399e-09	3.2963259969644674e-08	0.0	0.0	0.0
647.6368329235202	0.0702925011087245	0.00494103571212	419433.4673592076	747.6373568595724	-1.399791928555146	1.9594174432481355	558961.6173719675	616.3714330069831	-0.4236080226371541	0.1794437568425597	379913.7434270819	659.2265962116026	532.9455130774495	1.061934	15.664869	0.0853556848137332	0.0569219947715646	0.090529754	-0.0771590394	0.0893147232	-0.0776316747	0.0244806072	-0.1258693909	-0.1316423936	-0.0277288172	-0.0079069257	0.0068258072	0.0106361514	0.0002218417	-0.1779985106	0.0862206278	0.1559619578	-0.1287361184	0.0089388471	0.0863229148	-0.0535456248	-0.0195003365	0.0662394778	-0.0395842867	0.0953037086	0.0123024035	-0.0652271687	0.1331099437	0.0737541203	0.0470567865	-0.0402034674	0.0211915278	-0.0149763867	-0.0228939833	-0.0620998972	0.0491717609	0.127489877	0.0289644071	-0.0866721907	0.0293716327	0.0551934554	-0.0099181663	0.0574858899	0.1395391709	0.0196550355	0.0221878138	-0.0015079172	0.1457820006	0.0743632562	0.0187208838	-0.1018909844	0.1351258228	-0.0091110035	0.14599011	0.0962016468	-0.1073310518	-0.0539715338	0.0770678103	0.0597436601	0.0776857508	-0.0060493196	-0.0204303532	0.0540079629	-0.190495152	-0.007229613	0.0467725939	0.0189292336	-0.0302885756	0.0959026293	-0.0131705768	0.0478493095	-0.0433790979	-0.0126907056	-0.0059355752	0.0240024535	-0.0376102198	-0.0954391631	0.0644183789	-0.0131149094	-0.0234615275	-0.0099636131	-0.0648769525	0.0612911957	0.0421244365	-0.1034840673	0.068556524	-0.0096387276	0.0751271693	-0.0854625282	0.1367447753	0.0352003438	-0.0751324135	0.0139352345	0.004860142	-0.1354405349	0.0407986693	-0.0434845299	-0.0902548944	0.0481075698	0.0115965494	-0.0699366203	0.157266291	0.1041136923	-0.0180531002	0.0529754815	-0.0874178341	-0.0335792323	0.0258255358	0.0519732299	0.1263176133	-0.0403967696	-0.0821476341	-0.1278764567	-0.0230400386	0.0896646463	0.0220734298	-0.0556130941	0.0	0.0	0.0130369430168997	-1.675421306400124e-05	0.0001699618832258	2.8070365539394975e-10	0.1558541889889397	-0.0533326442521086	0.0028443709429219	0.0242905282254001	0.2456883679026376	-0.0096301289669256	0.0603627741226618	9.273938391961974e-05	-0.0031470968267115	0.0003279650820703	9.904218436697592e-06	1.0756109505737873e-07	0.0006080280179312	-1.587937122000168e-07	3.6969807058934363e-07	2.5215443034261765e-14	0.0003009571413289	0.0001193992718502	1.4256186118357962e-08	9.057520091686348e-08	0.0	0.0	0.0
