global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
512.3606582349456	0.77164631000187	262513.4441069468	0.595438027739502	633.2054643103825	1.2333882010761954	400949.1600325271	1.5212464545539734	489.33906699303975	1.204665573715431	1.4512191444951286	239452.72248561864	534.0143730749595	508.4541557229084	1.187099	34.150467	0.0858474573017773	0.0500140873714475	0.084552823	0.1090923372	-0.0263171777	0.0491147961	0.1125791667	-0.1559918976	-0.0139607295	-0.050254707	0.0624701439	0.0700031198	-0.0325533815	0.0052240148	-0.1438753062	0.0292587347	0.0497240124	-0.0902194765	0.1399428351	-0.0230568637	0.0257883217	-0.0017206368	0.0419325568	0.0033840249	0.1595782825	0.1484646615	-0.0395170912	0.0178656779	0.0477857863	0.0756638231	-0.0123172444	-0.0502833336	0.0212948207	0.0074688203	-0.1552646337	0.0423838977	0.0731516584	0.0028280242	0.0812228991	-0.0150825432	-0.0852109432	-0.036827829	-0.1126799735	0.0417556124	-0.0201573326	0.0187428081	0.0181128388	-0.0229346504	0.067019491	-0.0039263759	-0.0288988862	0.0381027182	0.2646996861	-0.0409554174	0.0860751558	0.023710446	-0.0076162533	0.0904933876	-0.0408503321	-0.1869199864	-0.0928192727	-0.0905756513	-0.0881063087	-0.0060992251	0.0874960933	-0.0920464391	-0.0094378606	-0.0064671691	-0.2036260289	-0.2825612877	-0.0028400906	-0.2632325206	-0.0379442785	-0.007333035	-0.0123288978	0.0541961672	-0.0317514322	-0.1344844692	0.0579437668	-0.0783627478	-0.1819901371	0.0848895389	0.0085419939	-0.0723719246	0.0	-0.0535963499869609	0.0176201180300808	0.0003104685593939	0.0028725687319248	-0.0381998750256258	-0.0405593703994213	0.0016450625271974	0.0014592304519734	0.028540881562975	0.0233907439217802	0.0005471269012142	0.0008145819203917	0.0006531181581105	-2.2531449413500017e-05	5.076662126731103e-10	4.265633284536521e-07	0.0002351738816201	-6.298862840739997e-05	5.5306754596264814e-08	3.967567308645514e-09	-0.0009990769401963	2.4421189000070967e-08	5.963944721771873e-16	9.981547324320011e-07	0.0	0.0	0.0	0.0	0.0	0.0
513.7986077933401	1.4379495583945072	263989.0093703745	2.0676989324869584	636.1671845709259	2.961720260543416	404708.68672489846	8.771786901713359	489.49308826987016	0.1540212768304059	0.0237225537164685	239603.4834639749	534.6896319131272	506.3497583029927	1.249921	35.957726	0.2175600532277034	0.0955511657811965	-0.1030276146	0.0113362504	0.0738213492	-0.114842537	-0.0889674566	0.1024632095	-0.032004672	0.0294915638	-0.0095457076	-0.1612932258	0.0655870305	0.0115354986	0.0411549019	0.1343712118	-0.0039524047	-0.0478184494	0.0355890229	-0.0485855804	0.0736373392	0.0158768687	0.0586016554	0.08486811	-0.0143210985	0.0325748828	-0.0851065137	-0.0327091753	-0.0649753472	-0.0703233328	0.0348350124	-0.1081046149	0.0249010311	-0.0549215415	0.1139119795	0.0292553276	0.0003260491	-0.1403156493	-0.0025272976	-0.0027988172	0.1472368822	-0.0028095537	0.0927275297	0.0436874082	-0.0520358485	-0.0199600131	0.0113243529	0.0534869383	0.0601838653	0.0344257616	-0.0374876205	-0.0556935189	0.0577451915	-0.0145995757	0.1193787147	-0.0402959788	-0.0697793036	-0.0645802126	0.0851965789	0.0139099388	-0.0283861088	0.0890376788	0.007614288	0.0232829991	-0.0099165164	-0.1548586186	0.0553430933	-0.0042363371	0.0963166203	-0.194606846	-0.073117471	0.0109006455	0.0156832031	0.0556078327	-0.0216060727	0.0820959965	0.0196849345	0.0066245047	-0.054074233	0.0087382083	-0.001379844	0.0832083783	0.0036635686	-0.0779460309	0.0	-0.007196688734254	0.0463996612527069	0.0021529285643659	5.179232873773844e-05	-0.0110577832491713	0.0271420917764545	0.0007366931460014	0.0001222745703856	-0.023984149211202	-0.052525030774177	0.0027588788578282	0.0005752394133852	-0.0001007750858741	-0.0007538932439846	5.683550233256236e-07	1.0155617932932228e-08	0.0008440264123754	0.0006088525307553	7.123805847872888e-07	3.707014042071335e-07	-0.0005319573264489	0.0004671196137473	2.182007335475201e-07	2.829785971626616e-07	0.0	0.0	0.0	0.0	0.0	0.0
513.8514644503922	0.0528566570520752	264043.32751781266	0.0027938261947206	639.3156093041501	3.1484247332242603	408724.4482999368	9.912578300778256	489.8410187394222	0.3479304695520682	0.1210556116427226	239944.223639675	535.5638392179286	510.9514818827311	1.03966	29.908936	0.064875362891373	0.0334572722650434	0.0558231199	-0.0148317894	0.0971667907	0.0770556273	0.0687214892	0.0596201757	-0.0012942349	0.0585507405	0.1133240756	0.0422410179	-0.0719331684	-0.0518398655	-0.088040301	0.0911585594	-0.0194198878	0.0330284661	0.0631863244	-0.0571747677	0.0127843247	0.1043209819	-0.0062210262	0.1800126703	-0.0097462256	0.0197784436	-0.0315639459	0.0422675844	-0.0050251445	-0.0363259779	0.2883039257	-0.0999707088	-0.0893858101	0.0471021404	0.0582904748	-0.0284334629	0.0229770344	0.0847672734	0.1230515009	-0.1117451709	-0.0723360742	0.0467065766	-0.0439818233	0.0526206912	-0.1357688607	-0.0582224374	-0.1185332085	0.0349481235	-0.1022047156	-0.0865228076	-0.0276789998	-0.0204946642	0.0210254753	0.0322208832	0.05068736	0.01492753	-0.0917324017	-0.0157811069	-0.0838122232	-0.0894612429	0.0482812985	-0.0815172382	0.1086513925	0.0671953921	0.0225497648	-0.0461003255	0.0534874118	-0.0704076063	0.0021833861	-0.0822027491	-0.017785361	0.0007357308	0.1403707515	0.0568707224	0.0515408314	0.0776099127	0.1342683007	0.0814054966	0.0139455399	0.1856187393	0.0053824762	0.0814902283	-0.0012213705	-0.0832083783	0.0	-0.0098033806377486	-0.0026066919034945	6.794842679744296e-06	9.610627192858412e-05	0.0086227363371307	0.019680519586302	0.0003873228511868	7.435158193967418e-05	-0.0239360442777893	4.81049334127015e-05	2.314084618640445e-09	0.0005729342156682	-1.4959552359226124e-05	8.581553351487387e-05	7.364305792442441e-09	2.2378820678842787e-10	0.0004170014690083	-0.0004270249433671	1.7389022515508016e-07	1.8235030225767497e-07	-0.0001939968739676	0.0003379604524813	1.1421726744136507e-07	3.7634787109200885e-08	0.0	0.0	0.0	0.0	0.0	0.0
513.1302705781984	-0.721193872193794	263302.6745836551	0.5201206012898786	637.9795565964589	-1.3360527076912376	407017.9146350143	1.7850368377290875	489.2968241478139	-0.5441945916083455	0.2961477535357739	239411.3821211367	535.8446269561408	513.5189590509387	0.958258	27.567146	0.1134915226214406	0.0693402699351186	0.0141657692	0.1207845068	-0.0257428586	-0.0359407529	0.0778727157	-0.1186095822	-0.0060510722	0.063084493	0.0880936933	0.0974981478	0.0596611917	0.1126621617	-0.1182739022	0.0018383203	-0.0826108116	0.0485592706	-0.0256069074	0.0461823512	-0.0645866546	0.0859652683	-0.0265427422	0.1134517654	0.0042811353	0.1188730309	-0.0542086892	0.0243212039	0.0769970669	-0.0392403905	0.1727249937	0.0543415294	0.0408765581	-0.1949007691	0.0551391703	-0.0727714506	-0.0216187793	-0.0550600843	0.1312420274	0.0743484612	-0.0211820885	-0.0766218251	-0.1431395715	0.0427451316	-0.0520908364	0.0875653386	0.0661142928	0.146216673	-0.0379538092	0.005548281	-0.1140494328	0.0848243834	-0.0293404842	0.0988301886	-0.0314378027	-0.0147445279	-0.0355352584	0.0741990906	0.0392436984	-0.0613272882	0.0692922535	0.0064286481	-0.0263227143	0.0351783306	0.0943427851	0.0442450142	0.0606118603	-0.0284646929	0.084738695	-0.0638788899	-0.0511849118	-0.1668659427	0.0973049942	0.0682055524	-0.0312085258	0.1621203631	-0.1067202479	0.0196441377	-0.0124197645	0.100017807	-0.0109665462	0.0797358525	-0.006104138	-0.0881379191	0.0	-0.0132297790278244	-0.0034263983900758	1.1740205927514035e-05	0.000175027053125	-0.05334902084644	-0.0619717571835707	0.0038404986884194	0.0028461180252738	-0.001338131365685	0.0225979129121043	0.000510665667983	1.7905955518300037e-06	0.0001840116265827	0.0001989711789419	3.958953004953997e-08	3.386027871761102e-08	0.0005759958025812	0.0001589943335729	3.317711645911607e-07	2.5279198108290606e-08	-4.205330376863015e-05	0.0001519435701989	2.3086848524809277e-08	1.7684803578566824e-09	0.0	0.0	0.0	0.0	0.0	0.0
511.15234366354906	-1.9779269146493448	261276.71843273897	3.912194879694277	636.1251121022593	-1.8544444941995837	404655.158247112	3.438964382067149	489.04743227478906	-0.2493918730248197	0.0621963063308277	239167.3910145644	533.7840833592475	499.4793021050052	1.077291	30.99151	0.0809632048556897	0.0414257728929332	-0.1017391553	-0.074986436	-0.0095004669	-0.0545783086	-0.0948081048	0.0116800147	-0.003378968	-0.0915419943	0.0732767397	-0.1305710991	0.033735669	0.0040360894	0.066367641	0.0848742794	-0.053502151	0.070414003	0.067490658	0.02150726	0.1282003938	0.113618077	0.0632038351	-0.0320051274	-0.0620349841	0.1061494119	-0.0525559209	-0.1495976459	0.0428658255	-0.0041065504	0.0436122571	0.093964261	-0.1274362749	0.0591741368	0.0280484708	-0.1164000057	-0.0444202567	0.0600002031	-0.0175272554	0.0423838244	0.1159813378	0.0240141414	0.0575722914	-0.0683527759	-0.0613841094	-0.0065004129	-0.0140038788	0.1531014786	0.0063265268	-0.0188102423	-0.1045153294	0.1351758581	-0.0532702911	-0.1401757106	-0.0131138395	-0.0522063962	-0.1471724675	-0.0927216759	0.047565245	-0.0293325334	0.0287505121	0.0879796873	0.0750954203	-0.0585672271	-0.0262296768	-0.0379775698	-0.0038163802	-0.1539103819	0.1065686539	-0.1643520023	-0.0157837382	0.0876548331	-0.0625799635	-0.0434925923	-0.0129514481	0.1608727568	-0.0204488146	-0.0806421568	0.0475504258	0.0531294907	0.0531231025	0.0779460309	-0.0109760526	-0.0927149366	0.0	-0.0072243026567662	0.0060054763710582	3.606574644333837e-05	5.219054887655917e-05	-0.0316378272181481	0.0217111936282919	0.0004713759287651	0.0010009521110853	-0.0330320675678166	-0.0316939362021315	0.0010045055919847	0.0010911174878048	8.199281412694501e-05	-0.0001020188124557	1.0407838094882506e-08	6.722821568455754e-09	0.0003320020259161	-0.000243993776665	1.1022534521239477e-07	5.95329630512987e-08	4.2986080194676256e-05	8.50393839633064e-05	7.231696824858654e-09	1.8478030905031383e-09	0.0	0.0	0.0	0.0	0.0	0.0
509.37088311218207	-1.7814605513669903	259458.69656248423	3.173601696076781	634.2912169029964	-1.833895199262884	402325.34784028406	3.3631716018794515	487.7284390490647	-1.3189932257243413	1.7397431295067032	237879.03025723723	532.2817551007776	488.785296647445	1.008234	29.004858	0.1224588387435148	0.075621192713618	0.0694914178	-0.1239376915	-0.0850908115	0.0903184354	0.0293843654	0.0539025731	0.106153935	-0.0691193982	0.0429370082	0.0842679456	-0.0968438066	-0.0775802874	0.0816512026	-0.056653345	-0.0175927573	0.0421194404	0.0798227299	0.0523444562	-0.0657760849	0.078355552	-0.0743787759	0.0814136373	-0.0248151094	-0.0738224823	-0.0886210502	-0.0934069298	0.095405161	0.0652784508	0.1459562551	0.0384526888	-0.1301562896	0.0230906574	0.0485969901	0.0013669786	0.0336481266	0.0190070416	0.0312124563	0.025430114	-0.0972850478	0.0572690524	-0.0146651834	-0.134057026	-0.0204533386	-0.0880066989	-0.1039056615	0.0214348706	-0.1022973614	-0.1048572279	-0.1271979819	0.0379565126	-0.1139516469	-0.0396822602	-0.0178947402	-0.0330348626	-0.1175425914	0.0028442634	-0.104166292	-0.0715414871	0.016035317	-0.0380169474	0.0972142644	-0.0785999423	0.0513063605	0.0148780752	-0.0024139841	-0.1787517629	-0.0201852676	0.0610790459	0.0754110199	0.0646617074	0.083440949	-0.0805286729	0.0716464947	0.0002476007	-0.0436294364	0.0292827717	-0.1004413992	0.1408473877	-0.0957611953	0.0761215592	-0.0158284522	-0.0969211244	0.0	-0.0209541069939263	-0.0137298043371601	0.0001885075271367	0.0004390745999129	-0.0021469312687969	0.0294908959493511	0.0008697129438954	4.609313872937867e-06	0.0333575165815034	0.06638958414932	0.0044075768835196	0.0011127239124852	-2.69943520024726e-05	-0.0001089871661294	1.1878202380921272e-08	7.286950400333964e-10	0.0002690006072831	-6.300141863300004e-05	7.236132671867659e-08	3.969178749770525e-09	-4.1996421196577984e-05	-8.498250139125425e-05	7.222025542714531e-09	1.7636993933203847e-09	0.0	0.0	0.0	0.0	0.0	0.0
509.9655339369313	0.5946508247492375	260064.84580357943	0.3536096033749483	632.7842473169068	-1.5069695860896672	400415.9036524242	2.270957333399263	488.47396891317817	0.7455298641134505	0.5558147782850199	238606.81830579252	532.5579916928631	488.9295495268227	1.074492	30.910967	0.1077481331559935	0.069792277653223	-0.0140335665	0.0531823161	-0.2087352205	-0.06290174	0.0345732272	-0.1168512798	0.1029895235	-0.0085040964	0.0060393067	0.0845300119	0.0813891198	0.0241843002	-0.0633851715	-0.1133974584	-0.0989801916	-0.0084378558	0.0154709332	0.0344710259	-0.1042731539	0.1437013549	0.0617763824	-0.0734915735	0.0374495974	0.0529660032	-0.2093224229	0.1653439956	-0.0372132665	0.0534412752	0.0018643222	0.1368854132	-0.0833288438	0.070261798	0.1037587766	0.0813790803	-0.0613137981	-0.093855471	-0.1276392742	0.10458837	-0.0006894853	-0.1007911217	-0.1540745116	-0.1217448984	0.0598550919	-0.0052754593	0.0403041622	0.0243225216	0.031768297	0.0224054202	-0.1104759589	0.0996249766	-0.1059834139	0.1377803617	-0.0633739175	0.013514877	-0.0630205726	0.0941964763	0.080547298	-0.0481958773	0.0588971147	-0.017047934	-0.0035632359	-0.0704666947	0.1678421415	0.0946353125	-0.0085870536	-0.0634130426	0.1485044023	-0.0104116961	-0.0569893355	-0.0587665064	-0.037291624	-0.0091683394	0.0152667494	0.0216457287	-0.0469519411	0.1162639472	-0.090140564	0.0966885802	0.0064202317	0.0742632484	-0.0206527093	-0.100739659	0.0	-0.007175819553808	0.0137782874401183	0.0001898412047825	5.149238626881325e-05	-0.0623545689497575	-0.0602076376809606	0.0036249596351218	0.00388809226891	0.0281414728008684	-0.0052160437806349	2.720711272150104e-05	0.000791942491402	0.0003839928632959	0.0004109872152983	1.6891049113871089e-07	1.4745051906218372e-07	0.0003490072852658	8.000667798270002e-05	1.2180608516860349e-07	6.401068521827456e-09	3.793297060794175e-05	7.992939180451974e-05	6.388707674240426e-09	1.4389102591429731e-09	0.0	0.0	0.0	0.0	0.0	0.0
510.49538308686624	0.5298491499349325	260605.5361530063	0.2807401216867705	632.002589930242	-0.7816573866647332	399427.2736785337	0.6109882701275402	488.1550575272014	-0.3189113859767758	0.101704472105628	238295.3601893853	531.1700014126093	484.7798211360324	1.134425	32.635128	0.1371490088703613	0.0834724459935812	-0.0511503354	-0.1583864565	-0.0583657113	0.0044807116	-0.0729781132	0.1267141929	0.093698458	-0.0598971741	0.0443377198	-0.0517441931	-0.0154985737	0.1103403653	0.1541243521	-0.0013777773	-0.0140928995	-0.0260538529	0.0267125089	-0.0442066556	0.0737313999	0.0954274142	0.0140295267	-0.0123389128	0.0403906025	-0.0151060403	-0.060906014	0.0411690426	0.0361947833	0.0402267632	0.0420664624	-0.064991375	-0.0687080108	-0.0029326931	-0.1691936262	-0.0302998028	-0.0802427299	-0.0343328935	-0.0271651416	-0.0751964913	0.0519266512	0.0825689036	0.0725664556	-0.1554297324	-0.0674073033	0.1048499745	0.0784153741	-0.0053421886	0.0801003065	-0.0120487021	-0.0024666411	0.1239782283	-0.1171962171	0.0483481712	0.0839110826	-0.0931122039	-0.0220573878	-0.1124199643	-0.0132964815	-0.0405622488	0.0080646675	0.0820173407	0.1179209893	-0.0746871693	-0.003415125	-0.0242871878	0.0290241452	-0.0775487688	0.121517689	0.0221676937	0.1332165276	-0.0816338158	-0.1291215921	0.0600379569	0.1040390268	0.0030566036	0.0134084877	-0.0552312977	0.0250161108	0.1354650941	0.0730946595	0.0723719246	-0.0254402467	-0.1041552675	0.0	-0.0072475890800376	-7.17695262296e-05	5.150864895221242e-09	5.252754747308027e-05	-0.0124024272652292	0.0499521416845283	0.0024952164588711	0.0001538202020693	-0.0364366560980471	-0.0645781288989155	0.0041703347320849	0.0013276299076073	7.600600924736597e-05	-0.0003079868540485	9.485590226671301e-08	5.776913441710681e-09	0.0002859986947081	-6.30085905577e-05	8.1795253374737e-08	3.970082484067881e-09	-4.201095999958357e-05	-7.994393060752533e-05	6.391032040980825e-09	1.7649207600866106e-09	0.0	0.0	0.0	0.0	0.0	0.0
510.4698396793858	-0.025543407480427	260579.45722229785	0.0006524656657111	635.1865937889521	3.1840038587100707	403462.0089292112	10.13788057228062	488.5346452528936	0.379587725692204	0.1440868414961799	238666.0996123706	532.6688383937775	494.30252478779227	1.112171	31.994928	0.123657759118338	0.0843752156553331	0.0951240722	-0.0177498217	-0.1281861319	0.0391660813	0.120043977	-0.0276545675	0.1287518196	-0.0594664612	-0.0112047763	0.162380354	0.0300290834	-0.0423334468	0.0426640247	-0.0317487775	-0.1194302557	0.1209771757	0.1122875046	-0.0613235174	0.0015256961	0.0673713311	0.0291862574	-0.0235514113	0.0166759379	-0.0298972029	-0.0773015363	0.0313253762	0.0689071439	-0.0120268254	-0.094327209	-0.0776502402	0.0219817573	-0.0255391039	-0.0887232168	-0.0873019715	-0.0485921755	-0.0326012221	-0.0091512983	0.1678895315	-0.1149748958	-0.0548751672	-0.0445457955	-0.1451683399	-0.0556239114	0.022456261	-0.0784572009	-0.0157584994	0.1121499712	-0.0419992247	-0.0644920051	0.041659335	-0.1615688808	-0.0117373858	-0.0002078612	0.0080614415	-0.0341069179	0.1103387722	-0.0601108538	-0.0930450177	0.0448665679	-0.0599295954	0.0404183204	-0.0213824444	0.1118640495	0.0887474022	-0.0134081149	-0.0350055472	-0.0904268767	0.0082068585	0.0928400952	0.0458901433	-0.0471562302	0.0101465363	0.1569028235	-0.0207232171	0.0348792082	0.0805893957	-0.0232448579	0.0604670073	-0.0648581631	0.0704484286	-0.0301825523	-0.1071542885	0.0	-0.0216780180066535	-0.0144304289266159	0.0002082372790061	0.0004699364646967	-0.028755589049993	-0.0163531617847638	0.0002674259003586	0.000826883901612	0.0438372076101671	0.0802738637082142	0.0064438931946449	0.0019217007710568	9.009891852328843e-06	-6.699611739503713e-05	4.4884797460095965e-09	8.117815119066168e-11	0.0004709998214638	0.0001850011267557	2.218408318189315e-07	3.422541690087859e-08	-4.2002110175439066e-05	8.849824144503953e-09	7.831938738864513e-17	1.764177259189722e-09	0.0	0.0	0.0	0.0	0.0	0.0
511.79535185484144	1.3255121754556285	261934.48218022092	1.7569825272811128	635.3800760393766	0.1934822504244948	403707.841027804	0.0374353812293269	490.4440992226101	1.9094539697164803	3.646014462466026	240535.4144622774	533.1828074951553	492.0247265746628	1.127529	32.436733	0.1832957673665153	0.1067149397132204	-0.1078401494	-0.0212309456	-0.0976988288	-0.0425840704	-0.1072021543	-0.0087333008	0.031072288	0.0168854107	0.0156283689	-0.1131069033	0.0050741533	-0.0870509418	-0.0630007006	0.1006682144	-0.144205088	-0.1183507288	-0.080197961	0.0384906081	-0.0037427843	-0.1030860007	-0.0307385958	0.0034261073	0.013542792	0.014911151	-0.0043718228	0.0692431505	-0.1119349895	0.059978374	0.0161630404	-0.1646136253	-0.0499198178	-0.0676202593	0.0045068261	-0.016300177	-0.130552619	0.023157376	0.041434957	-0.0223702904	0.1132282735	0.0090788984	-0.0506771249	-0.0724732463	0.0440645904	-0.1470122362	0.0146986501	0.051552623	-0.046421567	0.0650103697	-0.016436494	-0.005332862	-0.0768823297	-0.0385902607	0.115204623	-0.0575986413	-0.0457202311	-0.0442861237	0.1096407066	-0.0732517301	0.0209836355	0.0972731453	-0.0348451634	-0.1025613027	-0.0700852142	0.0013720468	-0.0493947451	-0.1016793313	0.0243184163	-0.0790306957	-0.0291764731	0.0461471426	-0.0481170802	0.0108923537	0.0988506635	-0.0776646688	-0.0278378284	0.0239544788	0.0145087927	-0.0965016918	-0.1086979715	0.0684936154	-0.0348711943	-0.1097247271	0.0	-0.0210451794881976	0.0006328385184558	4.0048459044145846e-07	0.0004428995796904	-0.0686739219713814	-0.0399183329213884	0.0015934733032228	0.0047161075589313	-0.0394531209154536	-0.0832903285256207	0.0069372788259058	0.0015565487499694	0.0006130076690915	0.0006039977772391	3.648133149098594e-07	3.75778402364994e-07	6.893095426052653e-05	-0.0004020688672032	4.751476455266801e-09	1.616593739741236e-07	-0.000225020813754	-0.0001830187035785	3.349584585957715e-08	5.0634366622512365e-08	0.0	0.0	0.0	0.0	0.0	0.0
512.0860046246298	0.2906527697883803	262232.0761324164	0.0844790325856571	635.9285680876305	0.5484920482539337	404405.14370998414	0.3008435269977955	489.3776243863898	-1.0664748362202658	1.1373685762910428	239490.45925006643	533.2167027745021	493.0293381649514	0.947204	27.249161	0.218334606909588	0.1210082539763661	0.0378912847	-0.1012860993	-0.0400789979	0.0722252802	-0.0135704915	0.0200575219	-0.0114276617	-0.102342042	0.0174200928	0.0222075144	-0.0974599202	-0.0026695089	-0.0324473526	0.0361674164	-0.0104755997	0.0130239613	0.0642395695	0.0451337084	-0.1023602252	0.0709755714	-0.1333742848	0.0348899839	0.2034951106	-0.0352424789	0.1293674089	0.1537186879	-0.0248818292	0.0239349849	0.0973846494	0.0048613212	0.0611275286	0.004167732	0.0140903696	-0.0302398385	0.0142811695	0.0023296379	0.0119653409	-0.1114474606	-0.0492651869	0.0668992855	-0.0127162927	-0.0776110364	-0.0089096752	-0.0447092439	-0.0813971874	0.0596265179	-0.1193921289	-0.0435898761	0.0545402352	0.0846234566	0.1144552606	0.1098427094	-0.096635377	0.1305358441	0.0436147831	-0.0278251089	-0.0839747481	-0.0466327761	0.0590539499	-0.0313679534	0.1383082262	0.0349427655	0.0495244018	-0.0452878968	0.0346624789	-0.122999245	0.0166172265	0.0311541717	0.0111377588	-0.0265808684	0.0895702244	0.11820614	0.0353942922	0.044433431	0.0848491664	0.0481247698	0.0341648567	-0.0368209683	-0.1483738081	0.066508354	-0.0394978367	-0.1118563022	0.0	0.0084882164735944	0.029533395961792	0.0008722214770359	7.204981890259935e-05	0.0255338563982547	0.0942077783696361	0.0088751055053424	0.0006519778225666	-0.0126165415616554	0.0268365793537982	0.0007202019914127	0.0001591771209769	-0.0002280041756446	-0.0008410118447361	7.07300922986418e-07	5.198590411137361e-08	0.0003329973284265	0.0002640663741659	1.108872207391863e-07	6.973104996516389e-08	2.50380318311615e-05	0.0002500588455851	6.252942625538365e-08	6.269030379782564e-10	0.0	0.0	0.0	0.0	0.0	0.0
512.2763133805703	0.1903087559404639	262427.02125078824	0.036217422587607	636.8197472730474	0.8911791854168314	405539.3905169079	0.7942003405202072	489.66577176636497	0.2881473799751575	0.0830289125865477	239772.56803954983	534.5552374069935	499.255992148579	0.9392680000000002	27.020859	0.1809515702430299	0.1024638871068742	0.0288013912	0.0780584602	-0.1249007227	-0.0018777019	0.0906856006	-0.1289830785	0.0288354113	0.000171041	0.0158946982	0.0899513872	0.0798718207	0.1122336746	-0.1356199774	0.0184392606	0.0677112443	-0.0449459943	0.0517066164	0.1585339283	-0.019549355	0.0341184971	-0.0857278745	-0.038296742	0.0436054496	0.008689664	-0.0020308137	-0.0290468048	0.0781026616	0.014593401	-0.0928888546	0.0651334861	0.0114594108	0.1010299401	0.1219112866	-0.0297219854	0.1710589171	-0.0617034564	0.0869372803	-0.0812439252	-0.0456878681	-0.0815144291	-0.1262188474	-0.0242127111	0.0074181013	0.1004336006	0.0306259987	0.0892201612	-0.0071761781	0.0921236032	0.0265453016	0.04237256	0.1449601098	0.0520402559	-0.1088292268	-0.0711137825	0.0101949587	0.0933216263	0.036902078	-0.0439630146	0.0726752784	-0.0104089498	-0.0364854642	0.0189103537	0.0524782145	0.1250105943	-0.0230786828	0.0478044971	0.0200170116	-0.001982945	0.0108528111	-0.1083361573	-0.0144146348	0.0637419809	0.0388876912	-0.001259817	-0.0594981619	0.0679541151	0.040146141	0.0510877068	-0.040198658	0.064493527	-0.0440542534	-0.1135404882	0.0	-0.0083635583358869	-0.0168517748094813	0.0002839823142294	6.994910803778325e-05	-0.055200302005602	-0.0807341584038567	0.006518004333179	0.0030470733415096	0.0299800693442193	0.0425966109058747	0.0018144712606664	0.0008988045578841	0.0004699918515737	0.0006979960272183	4.871984540125298e-07	2.208923405456749e-07	0.0002540151869838	-7.898214144270001e-05	6.452371521841487e-08	6.2381786668746715e-09	6.344038564650513e-05	3.840235381534363e-05	1.4747407785588375e-09	4.024682530977294e-09	0.0	0.0	0.0	0.0	0.0	0.0
