global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
540.8272572101689	0.167658827334435	292494.1221414742	0.0281094823831579	633.7012467034119	3.0197883218022525	9.119121508493263	401577.27007345855	517.5107628526665	0.3061575722861107	0.0937324590681251	267817.3896683488	581.7848222983995	522.6170073873227	1.272487	27.363482	0.313956600823882	0.1787867234678446	0.0340881786	0.0699611692	-0.0087888688	-0.0241875145	0.1332698671	-0.0073010032	-0.0415711931	0.0088992131	0.0623297322	-0.014959756	0.0152877853	-0.1154439556	0.0143112513	0.0737342647	0.0034245085	0.0428189472	0.1031706808	0.1023570747	0.0348523315	0.0393438137	0.0578303605	0.0152569643	0.1096288003	0.0846111262	0.0897784435	-0.0110600141	0.1923994904	-0.0746658941	-0.1773609278	0.0588813049	0.1175146784	0.019018398	-0.0616470288	-0.0469210852	-0.0352344059	-0.0069928216	-0.0920444964	0.0163185095	-0.0058792285	-0.0050043514	0.0833082462	0.0057983037	0.0088828135	-0.0517211276	-0.1049468134	-0.0350888204	0.0129162237	-0.0141008815	0.0242803554	0.0029747031	-0.0111277941	0.1131201516	0.0388049574	0.0067025494	-0.0339645565	0.0139084047	-0.0038780066	0.0112060337	-0.1618124331	-0.0923205392	0.0206850697	-0.1715066574	-0.0858865515	-0.170311703	0.0661923584	-0.0686964062	-0.0075479715	0.1376432665	-0.1569487949	0.0674419493	-0.046402245	-0.0945212242	0.0874654798	-0.0897218165	-0.0794847973	0.0907282244	0.0274652303	0.0324078587	-0.0545702178	0.0360728002	0.0429235241	0.1009078751	0.0107899483	0.0224067678	0.0170112265	-0.0366856807	0.0778309484	-0.0811125789	0.0105829561	-0.1823665711	0.016206551	0.0995108621	0.05508524	-0.0048841247	0.0	0.0108944079533017	0.0346461180640886	0.0012003534969107	0.0001186881246529	0.0774852012193463	0.1073118045131734	0.0115158233878735	0.0060039564080025	-0.0006970274418591	0.0947591389255749	0.0089792944099164	4.858472547046411e-07	-0.0010860928034383	-0.0013528945947541	1.8303237845148605e-06	1.1795975776804655e-06	-0.0011019059929509	1.4230603910016237e-07	2.025100876437694e-14	1.2141968173011087e-06	-0.0001680990730319	0.0001917538856277	2.8257298354184053e-08	3.6769552653321066e-08	0.0	0.0	0.0
540.1880120579468	-0.6392451522220881	291803.0883711165	0.4086343646394406	629.5071742170948	-4.194072486317168	17.59024402048267	396279.2823907917	517.4653696624827	-0.0453931901838586	0.0020605417150679	267770.40879992984	581.1169225236866	517.022000762465	1.033149	22.216764	0.1507972146726501	0.0916457173495467	0.001613052	-0.0411976416	0.0271178178	-0.0006410705	-0.0383626614	-0.0107333242	-0.0121353722	-0.0639154808	-0.0553349297	-0.0044074334	-0.1424954951	-0.0728131836	-0.0598395489	-0.0294094174	-0.0333110004	0.0111084327	-0.010629857	-0.0179174191	0.0841208237	0.0129917941	-0.1357210684	0.0707877884	0.0667707353	-0.1401923834	0.0978895967	-0.1069652455	0.1651356247	-0.0802908067	-0.0262042961	0.1549587036	-0.2291165603	0.1084288312	0.0099829648	-0.0149494047	-0.0672825805	-0.0111278643	0.0174891856	0.0250748307	-0.0452121514	-0.0079705558	0.154492264	0.1495445139	-0.052624449	0.0400102869	0.032974324	-0.0376201786	0.0043539579	0.0033968875	0.0040990139	0.035004098	-0.0133505637	0.0215402164	0.0369819373	-0.071742212	-0.0709231146	0.0369469437	-0.0394839476	-0.0946736405	0.0349531534	-0.243193786	0.1163052905	-0.0449503041	-0.0809385827	-0.0410969944	0.0681779608	0.0657408237	-0.1268299953	-0.0095132405	-0.0576505857	-0.0088629217	-0.124300841	0.009165465	0.0502473483	-0.0976609759	-0.0228378495	0.0611229734	0.013342121	-0.069621514	0.1386099427	-0.0217862522	-0.0945164204	0.0791968608	0.072878524	-0.0077337794	0.23396644	0.009194622	-0.0619203934	-0.004361092	-0.0590589299	-0.0431795871	-0.0459552552	0.0982378286	0.0507395216	-0.0121913197	0.0	0.014885239624192	0.0039908316708903	1.5926737425381067e-05	0.0002215703586696	0.0409279205051547	-0.0365572807141915	0.0013364347732162	0.0016750946768762	-0.0204684964235823	-0.0197714689817232	0.0003909109856952	0.0004189593458422	0.0002671588394111	0.0013532516428494	1.8312900088746e-06	7.137384547548592e-08	-0.001101961001666	-5.500871510014625e-08	3.0259587369690578e-15	1.2143180491927342e-06	0.0002881469415205	0.0004562460145523	8.302865990761845e-08	2.0816042579494882e-07	0.0	0.0	0.0
540.4942383941938	0.3062263362469366	292134.02173731953	0.0937745690112218	629.8590343712414	0.3518601541466069	0.1238055680760739	396722.4031790726	517.2734748822548	-0.1918947802278126	0.0368236066786804	267571.84781676275	581.0231861551986	515.8803282887618	0.926289	19.918865	0.1253401029145686	0.0646958998229711	-0.0119757395	0.0878318034	-0.0191870278	0.0241663984	0.0765658709	0.0760310074	-0.0289655566	-0.0173112403	0.0220885296	-0.0038563003	-0.0637712602	-0.085060569	0.0138073435	0.0572974611	0.0601410801	0.0451276611	0.0210927585	-0.0279096014	-0.0168758962	0.0132350081	-0.0341985975	0.0244266814	0.0819716541	0.0362390023	-0.0480837817	0.0557589606	0.1759814642	-0.0076621992	-0.1788784951	0.0320121636	-0.0124986535	0.0006508697	-0.0028077577	-0.1301067105	-0.0016344724	0.059068956	-0.1985760483	-0.0472606033	-0.0093015976	-0.0075996611	0.0851223365	0.0459194031	-0.0440741568	-0.1406070629	-0.0875991946	0.0070162629	-0.0260607575	-0.0095619186	-0.0041724639	-0.0156796703	-0.0452920967	-0.0128464767	0.0413644836	-0.0604135146	-0.0747333299	0.0266507117	-0.0654753116	-0.0247726439	-0.1978219473	-0.0997324003	-0.0196004016	-0.1874435511	-0.0386562691	-0.2681555938	0.0268278497	-0.0468842823	0.0068485589	0.1222404926	-0.0422039237	-0.0108699847	-0.1542452023	-0.0885247948	-0.0068912297	-0.0917266679	-0.0502925802	0.1163084642	0.0082401172	0.0329697564	0.1242613787	-0.0116663554	0.0642775025	0.0185436456	-0.0743597074	0.1010188443	0.0055200951	-0.0215132582	-0.0642181567	-0.0041931655	0.115071255	-0.1734235807	0.0904505257	0.0969211244	0.0463035902	-0.0194497534	0.0	0.0324992179469489	0.0176139783227569	0.0003102522323545	0.0010561991671632	0.0468367148096859	0.0059087943045312	3.4913850133260354e-05	0.0021936778541638	0.0272057297220058	0.0476742261455881	0.0022728318385806	0.0007401517297068	4.313360606055021e-05	-0.0002240252333505	5.018730517776829e-08	1.8605079717867334e-09	-0.0004949879929248	0.0006069730087412	3.68416233340345e-07	2.4501311313972185e-07	0.0005400107822626	0.0002518638407421	2.916116449598652e-07	6.343539427336192e-08	0.0	0.0	0.0
539.4195265051864	-1.0747118890074034	290973.42557507945	1.1550056443738614	625.8154552912308	-4.043579080010545	16.350531776298926	391644.9840813705	517.1371629265916	-0.1363119556632455	0.0185809492567386	267430.8452797641	579.3670126372211	513.7153074860779	1.004471	21.600086	0.1989441395761391	0.1069201773054567	-0.02606832	-0.046513547	0.039522513	0.0495571775	-0.0579583534	-0.0118178908	-0.0011101124	-0.097306884	-0.0562791039	-0.0516830611	-0.1661740028	-0.068391013	0.0033156054	-0.0688081316	0.0216409171	0.0579456007	-0.0133644871	-0.0449987246	0.027997019	-0.0514026092	-0.0150379379	-0.0372844058	0.0311605518	-0.0518931582	0.1070245355	-0.0048157301	-0.157840766	-0.059043858	-0.1065809132	0.1482573051	0.0456266643	0.0833222629	0.0813178749	0.0173452532	-0.0138191512	-0.0489671322	0.0121306585	0.1362442127	0.0302205022	-0.0848724257	0.1677132128	0.0869541062	-0.0016263721	0.1433243707	0.0740480946	0.0253575626	0.0081695937	0.0299899337	0.0077925777	0.042033204	-0.0879204533	-0.0351096724	0.0181888439	-0.1395035658	-0.0698602002	0.0878035981	0.0371499279	-0.0233485982	-0.0326645911	-0.1058577165	-0.0895677388	-0.1444939475	-0.0003075149	0.0023079012	-0.0933538438	0.2118962831	-0.0490789957	-0.0337456376	-0.0007339154	-0.0542241914	-0.0880414737	0.049624174	0.0116855097	-0.0463003099	-0.0367182366	0.0814542724	0.1070461994	-0.0558908068	0.0990723299	0.1050281193	-0.0060271958	0.0120125972	0.0256451059	0.0223750999	0.1450173503	0.051380659	-0.0678148931	0.1087210233	-0.0792632307	-0.0387812199	0.0876907249	0.0955613349	0.0417853327	-0.0266303944	0.0	0.0175349424864776	-0.0149642754604712	0.0002239295400568	0.000307474208004	-0.011829073724499	-0.0586657885341849	0.0034416747443377	0.0001399269851796	-0.0375457009327746	-0.0647514306547804	0.0041927477718408	0.0014096796585333	0.0008172610175594	0.0007741274114988	5.992732492339096e-07	6.679155708222259e-07	-0.0008842622527625	-0.0003892742598376	1.5153444937218916e-07	7.819197316606114e-07	0.0005878620094601	4.7851227197499976e-05	3.455817421664667e-07	2.289739944306761e-09	0.0	0.0	0.0
539.0931496495791	-0.3263768556072364	290621.4239991035	0.1065218518760668	627.1104355289438	1.2949802377129345	1.6769738160670482	393267.4983493015	517.6068125904857	0.4696496638940743	0.220570806795817	267916.81244008214	578.4705195125404	506.1345470408701	0.975828	20.984148	0.1396886744837196	0.0852835821093634	-0.0717691878	0.0671249384	-0.0294712834	0.0618247264	0.0328379883	0.0945107272	-0.0670155332	-0.0759858956	-0.0008650706	-0.0789968256	0.0074829828	-0.0016557884	0.0062443572	0.0587561702	0.0669953819	0.0629255337	0.0118441125	-0.0473274228	0.0459566454	-0.0096236764	-0.0878273911	-0.1127916715	0.0585728688	-0.0296972469	0.0394428693	-0.0387693279	0.0536640426	0.0770286644	-0.0465655831	0.0384305964	0.0030013424	-0.0048652605	-0.0468027883	0.0401523845	0.0028111073	0.0023171158	-0.0114843235	0.1025423777	0.0226966575	0.1254886391	0.0786617672	0.0112267862	-0.1108268075	0.0882898781	-0.0261454998	0.0891777613	-0.0195933014	-0.0783684159	-0.0411118093	-0.0481129685	-0.0260175141	0.0363755018	-0.0006950833	-0.1208701148	-0.1025878331	0.0324512874	0.050779177	-0.0599586624	-0.0492035025	0.021042353	-0.0660064567	-0.1741004344	0.012434786	-0.0943759146	-0.0020127288	0.040070085	0.0319072743	0.0911170988	0.009175357	0.0252853538	-0.0748874777	-0.1268837621	0.0350051529	-0.0423421274	-0.0658633856	0.1091124919	0.0307036133	0.0387036165	0.1023488909	0.1114890414	0.1028159862	5.91673e-05	0.0264631734	0.0399028827	-0.030022353	-0.0509875069	0.005879288	0.056310258	0.1039980493	-0.1518799315	0.1319575961	0.0941590645	0.0371927824	-0.0337045224	0.0	0.0200572409611368	0.0025222984746592	6.361989595268127e-06	0.0004022929149731	1.6854151141387774e-05	0.0118459278756403	0.0001403260072348	2.840624106967428e-10	0.0280620916300975	0.0656077925628721	0.0043043824449728	0.0007874809866559	7.812550874584153e-05	-0.0007391355088135	5.46321300389078e-07	6.103595116796561e-09	-0.0005949832045955	0.0002892790481669	8.368236770840547e-08	3.540050137507307e-07	0.0004220234550297	-0.0001658385544304	1.7810379659520525e-07	2.7502426135564745e-08	0.0	0.0	0.0
538.7198239386149	-0.3733257109641954	290219.0487044523	0.1393720864669219	625.512288066627	-1.5981474623167742	2.5540753113095453	391265.6225223469	517.4924845306467	-0.1143280598389537	0.0130709052665393	267798.4715457016	577.3328824303925	501.2836719868714	1.039946	22.36293	0.2342486835260575	0.1103966963611778	-0.0944242521	-0.0628635422	0.041424796	0.0916255564	-0.037531807	-0.0298669908	0.0154108233	-0.1414319488	-0.0106254225	-0.1269985002	-0.1069865884	-0.0564311219	-0.0369797867	-0.0302421951	0.0350228399	0.0671519864	0.0188732725	0.1229474117	-0.0875841124	0.039062958	-0.0711082371	-0.1158876905	0.0014718791	0.0255248408	0.1020501087	-0.1496616816	0.0058865507	-0.0286478485	-0.007201324	0.0979212838	0.0539679385	0.1397525046	0.1266885716	-0.1848312902	0.0177452444	-0.114553961	0.0797391745	-0.1036075646	-0.0109064265	-0.0527450809	0.0646004089	0.0711618313	0.0482205761	0.0503885659	0.1006775206	0.0964685346	0.0421776021	-0.037587169	0.0586440357	0.0968518766	-0.1910448504	0.0740895795	0.0119916684	0.0137888648	-0.0475313987	0.0502079849	0.1951822741	0.1167474778	0.0722640667	-0.0803153693	0.0003934264	-0.1013119397	-0.0676347303	0.0185286849	-0.0375777929	-0.0124181625	-0.0292540002	-0.0111872295	0.0039872312	-0.201345304	-0.0626219599	0.0905709313	0.0507611727	0.0254319049	-0.1432477368	0.0424876794	0.130402269	-0.0393778681	0.0499381541	0.1076578783	0.0072293598	0.0101463305	-0.0040810552	-0.039684031	0.0530329872	0.0870515833	-0.0198579862	0.1763170692	-0.0961071953	-0.0444257917	0.1313680295	0.0927149366	0.0325341047	-0.0406438432	0.0	0.0649006071953124	0.0448433662341756	0.0020109274952124	0.0042120888143202	-0.0213575852291825	-0.0213744393803238	0.0004568666588231	0.0004561464468217	-0.0414582804096426	-0.0695203720397401	0.0048330821285438	0.0017187890145245	0.0009469946776514	0.0008688691689055	7.549336326746359e-07	8.96798919500079e-07	-0.0014246723717348	-0.0008296891671392	6.883841140683051e-07	2.02969136678446e-06	0.0006936752364212	0.0002716517813915	4.811853336240078e-07	7.379469033317532e-08	0.0	0.0	0.0
538.8889303046823	0.1691063660673535	290401.2792049247	0.0285969630445057	625.1025088466494	-0.4097792199776222	0.1679190091254685	390753.1465663753	518.0058568496527	0.5133723190059527	0.2635511379215496	268330.06773054285	578.5627345241535	499.6124445004373	1.083033	23.289465	0.1854504266015327	0.1203177685418117	-0.1096854231	0.0827112388	-0.0138364456	0.1111415889	0.0704766414	0.0541786106	-0.0606447183	-0.0156553683	0.0102201938	-0.1381813775	-0.0643442769	0.0370144863	0.027102495	0.1192767217	-0.0346716498	0.0573316922	-0.0102352212	0.0095502194	0.09893174	0.1069129305	-0.0778751507	-0.0484201783	-0.0871388731	-0.0289731275	-0.0043194965	0.0420967876	-0.0628254882	-0.1072935466	-0.0301155793	0.0320946036	-0.0517183242	-0.0325528401	0.0512541759	-0.0320012841	-0.1100789008	0.1113987744	-0.0042108535	-0.1061701268	0.1254066195	0.0414311103	-0.0739873533	0.0630702488	0.0649104914	0.0527666917	-0.0558778553	0.119352718	0.0149152207	-0.0884484184	-0.0778241291	0.0304133799	-0.1174468179	0.115648406	-0.0334749795	-0.051522416	-0.0229434094	-0.0115944158	0.0619683359	-0.0178673739	-0.003015949	0.0365634174	0.0300193316	0.0142616991	0.0168082949	0.0603778375	0.00844714	-0.072228317	-0.0225893089	0.1422740666	0.0059692673	-0.1558002817	0.017300006	-0.0752066285	0.1321311966	0.068526823	-0.1618081661	-0.0433995292	0.0467696329	0.116917436	0.1028615288	0.1159373163	0.1505881392	0.0599314419	0.0080404807	-0.0416112969	-0.1849893222	-0.011359821	-0.0639941222	0.10114202	0.0391720583	-0.0379747243	0.1433719866	0.0912295932	0.0278175825	-0.0474206018	0.0	0.0594381126219616	-0.0054624945733508	2.983884696388697e-05	0.0035328892320609	-0.0302340609235045	-0.0088764756943219	7.879182075188918e-05	0.0009140984399261	0.0493124295768723	0.0907707099865149	0.0082393217914559	0.0024317157107739	-0.0001362272282176	-0.001083221905869	1.1733696973544686e-06	1.8557857707850075e-08	-0.0017680602808398	-0.000343387909105	1.1791525611950385e-07	3.126037156683313e-06	0.0008738803483941	0.0001802051119728	7.636668633093936e-07	3.24738823811654e-08	0.0	0.0	0.0
539.2110794198809	0.3221491151986129	290748.5881691531	0.1037800524232491	626.3635874602754	1.2610786136260683	1.590319269745047	392331.3436961061	517.1932339612698	-0.8126228883828617	0.6603559587237049	267488.8412553168	577.6055034543413	500.3093060047104	1.171673	25.195585	0.2345984344421337	0.1242871605181418	-0.0953561177	-0.043661589	0.0374289401	0.1074726165	-0.0409487387	-0.030878737	0.0761656045	-0.0576951928	-0.0600886388	0.0554340754	-0.0346333979	-0.0566955043	-0.0231320634	-0.0454764173	-0.0248178286	0.0569300978	0.0386922698	0.1103179202	-0.0083742653	-0.106548827	0.1030965483	-0.110548543	-0.1157196397	-0.0791954949	0.1357339783	0.0689998676	0.0539889067	-0.0144098689	0.0778883902	0.1754142691	-0.0615686034	0.0395336148	0.0061176747	-0.1715577126	-0.0198690895	-0.0189010013	0.0317630142	0.0802759107	-0.0090512591	0.0862423605	0.1456497962	-0.1540465068	-0.2078215763	-0.092587892	0.0731296033	0.0830571163	0.0073353533	-0.0053997563	0.0857154233	0.1016127108	-0.0866272164	0.0254321756	-0.0269152187	-0.0586603947	-0.0160253655	0.018262049	0.1759600883	0.081493588	0.0130526334	-0.1873020132	0.1095029664	-0.0301801071	-0.0372955619	-0.0203685181	-0.0151463494	0.0244402929	0.166409105	-0.0327852263	0.0168649779	-0.1574672168	-0.1912967116	0.0919895583	0.0374761136	-0.0257353269	-0.0752351769	0.0239766283	-0.0158298627	-0.1112906456	0.0797515729	0.0853605077	-0.1674995046	0.0209876435	-0.1198264875	-0.039007367	-0.0085827609	0.1072199795	0.1250126378	0.0595026147	-0.1908371458	0.0156516773	0.1199168768	0.0897036946	0.0230516017	-0.0540076933	0.0	0.0342487899845309	-0.0251893226374307	0.0006345019749325	0.0011729796154045	0.023268227720024	0.0535022886435285	0.0028624948900954	0.0005414104212308	-0.0361212925631022	-0.0854337221399745	0.0072989208786903	0.0013047477764292	0.0008540980912776	0.0009903253194952	9.8074423843327e-07	7.294835495240396e-07	-0.0013561221520428	0.000411938128797	1.6969302195677385e-07	1.839067291261195e-06	0.0008810789205259	7.198572131799979e-06	7.763000641950851e-07	5.1819440736727296e-11	0.0	0.0	0.0
538.8100800169884	-0.4009994028924666	290316.30232791346	0.1608005211201147	626.3438426303325	-0.0197448299429652	0.0003898583094766	392306.6092009307	515.9524835084146	-1.2407504528551954	1.5394616862603725	266206.96523850085	577.9545444762464	501.3372750488176	1.168562	25.128674	0.3169998169068003	0.1431204407867133	-0.0938202074	0.1038089385	-0.0034885978	0.085010425	0.0295009717	0.0918547857	-0.0971024736	0.1199890106	-0.0998292771	0.0454396825	0.0355641788	0.0988185161	0.1488366408	0.0211251509	-0.072065393	0.0375027622	-0.0792011724	-0.0915524264	-0.0850956171	0.0695395511	-0.0129420727	0.0475589016	-0.0087742658	-0.0948369147	0.0826795771	0.3151172277	-0.0640800014	0.0714658204	0.0238094287	-0.0614176236	-0.1979536204	-0.1132064774	0.2745787576	-0.1506794128	0.150142097	0.1328522958	-0.0905765501	0.1061452966	0.0651249789	-0.0225255465	-0.0934695906	-0.0170748432	-0.1321085248	-0.1516225674	-0.0750525125	0.1113255842	-0.008076602	0.0178611344	-0.1019991899	-0.0875930784	0.0105183234	-0.0170870888	-0.0297440821	-0.1244698681	-0.049895078	-0.1438101347	-0.0971659468	-0.0954290561	-0.0827391886	-0.0328162927	0.1839194896	0.1910499248	0.109716318	0.0932164487	0.0113697639	-0.1212901876	0.1984845284	0.0638029875	0.1217232263	0.0777164127	-0.0958617137	-0.1288123057	0.1676010375	-0.0979088649	0.0615317714	-0.1293687867	-0.3474701627	0.0526220054	0.1957471081	0.0051452704	-0.3467783095	-0.0077822443	-0.3653338637	-0.0599659206	-0.0618966771	0.2599069312	-0.1004766808	-0.1548149819	-0.1337218605	0.0975259292	0.0202661687	0.0881379191	0.018244636	-0.0603787714	0.0	-0.0310947133045118	-0.0653435032890427	0.0042697734220851	0.0009668811954897	0.0025809514334724	-0.0206872762865516	0.0004279634001561	6.6613103019432365e-06	0.0550244727810138	0.091145765344116	0.0083075505401646	0.0030276926048285	0.0013684182663181	0.0005143201750405	2.6452524245369064e-07	1.872568551593035e-06	-0.0003837934872468	0.000972328664796	9.45423032383972e-07	1.4729744085305962e-07	-0.0004287376793794	-0.0013098165999053	1.838159977196332e-07	1.7156195253874809e-06	0.0	0.0	0.0
540.2777320819248	1.4676520649363738	291900.0277835881	2.154002583712002	628.563069866202	2.219227235869539	4.924969524425155	395091.532799624	517.2043279901251	1.2518444817104637	1.5671146063889394	267500.3168917169	578.910087879831	506.81809241207566	1.193847	25.672407	0.2072745422372063	0.1044825178110909	-0.0739623775	0.007577801	0.0481277177	0.0722901998	0.0230012679	-0.0837982274	0.1911270174	-0.037292902	-0.0869096557	-0.0016806598	-0.0176742	0.0415754504	0.0266252277	0.0013623073	0.0539606409	0.1335225713	-0.0134950811	-0.102873076	-0.0944858679	-0.1081131962	-0.0086946402	-0.0501651703	-0.1698600547	0.0106406993	0.0793621621	-0.0160389957	0.0665036142	0.0025859716	0.0854579845	-0.1455095179	-0.1331786057	-0.1628427337	0.1289444814	-0.0964881816	-0.0959049504	0.0129305995	-0.0155911494	0.0226511707	-0.0507219898	-0.0348840747	0.170920824	-0.0271162617	0.0857292408	0.117606595	0.0355099828	0.0943729627	-0.0125715869	-0.02810818	0.1341399619	0.0833041572	-0.0503650812	-0.1530612043	-0.0984715437	-0.0651739191	0.0321595556	-0.116270507	0.0836011217	0.06284358	-0.0553080394	-0.1465602074	0.1701917721	-0.0061772663	0.020787675	0.0587940072	0.0187160588	-0.0325141048	0.0223271878	-0.0479062873	0.1041580721	-0.1288404486	-0.1918519125	0.147793817	0.0474490375	0.0591507167	0.06151309	0.0026559223	-0.0726104778	-0.1475881955	0.0268821358	0.1261809834	-0.0245666751	0.0544099428	0.0169939146	0.1559622704	0.1173441784	-0.0926662579	0.129246572	0.0268975617	0.0511001437	-0.0546389368	-0.1080947514	0.0865329627	0.013405232	-0.066508354	0.0	0.0195548172345354	0.0506495305390472	0.0025653749438258	0.000382390877076	-0.010381481747089	-0.0129624331805614	0.0001680246739605	0.0001077751632651	-0.004617863356934	-0.0596423361379478	0.0035572082599919	2.1324661983313755e-05	0.0020371104510058	0.0006686921846876	4.471492378624089e-07	4.149818989597054e-06	-0.0006141423507184	-0.0002303488634716	5.3060598902657825e-08	3.771708269459222e-07	0.0003526261200543	0.0007813637994337	1.2434518054454958e-07	6.105293870654674e-07	0.0	0.0	0.0
539.7448457369234	-0.5328863450014296	291324.4984995752	0.2839678566889826	628.6015232969812	0.0384534307792137	0.0014786663386917	395139.8750912852	516.9759410511364	-0.2283869389887058	0.0521605939006308	267264.12362570805	578.8593691941371	505.5474335336109	1.057466	22.739677	0.120649014766971	0.0874656718948742	-0.0708880165	0.1116881227	0.0469070931	0.0714858072	0.0564054366	-0.0003827023	-0.0040334268	0.1620717627	-0.0957227491	-0.0328498803	0.075315649	0.0281794179	0.1312958598	0.0722293634	-0.0350550612	0.0135542868	-0.0030414584	-0.1388472628	-0.0926511992	0.0324842928	-0.0127890275	-0.0430262187	-0.1163930713	-0.0824998221	0.1111643279	0.0705686291	-0.0665804877	-0.0568095312	-0.0828523268	0.0363294368	0.049122971	0.0499647244	0.1708984109	0.1054297542	0.0585503405	-0.0784354719	-0.1135871424	-0.1869337269	-0.0708540677	-0.0162167918	-0.1071969766	-0.0164065539	-0.0377140717	-0.0565192621	-0.0801016783	0.1107523466	0.0330595072	-0.0124909023	-0.0680171888	-0.1018276375	-0.0728237787	-0.1108676401	-0.0835430496	-0.0100026585	-0.0032785557	-0.1267208156	0.0035920325	-0.0637965382	-0.0417018071	-0.1098522678	-0.0090349417	0.0122762743	0.0723824019	0.1182339298	-0.1011981938	-0.0390606176	0.034320763	0.0676321449	0.1533892332	-0.0463232753	-0.057866935	-0.073897196	0.0681994704	-0.0694929786	0.0698445875	-0.0578925534	-0.2062559746	-0.0455092384	0.1596795933	0.0878317356	-0.075474511	-0.0898297904	-0.0245089351	0.0015740333	-0.0097934827	0.0094470321	0.0843281862	-0.1021309468	0.0927168774	-0.0205840215	-0.0185661179	0.0848895389	0.0085419939	-0.0723719246	0.0	0.021018041064039	0.0014632238295036	2.141023975227183e-06	0.0004417580501696	-0.0221327379951361	-0.0117512562480471	0.0001380920234072	0.0004898580911613	0.0652969219259063	0.0699147852828403	0.0048880772011456	0.0042636880129979	0.001296611816907	-0.0007404986340988	5.483382271021885e-07	1.6812022037428715e-06	-0.0006147658646613	-6.235139429000081e-07	3.887696369907146e-13	3.779370683527559e-07	0.0003618989601442	9.272840089900043e-06	1.309708573534533e-07	8.598556333285746e-11	0.0	0.0	0.0
