global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
614.135325448592	-0.5064338297663653	0.2564752239318278	377162.197963848	864.2323818980988	-0.7753433846899043	746897.6099212612	0.6011573641823968	586.1082747119968	-0.5969008623543459	0.3562906394793618	343522.90968587354	672.7112119230505	534.9484881192552	0.8885659999999999	15.364718	0.0480452776978707	0.0340626555463271	-0.0883948246	0.0730295033	-0.1029481964	-0.087000846	0.0016688098	-0.0057231715	-0.0807100391	0.0960336954	-0.013387607	0.0361340846	0.0418546863	0.0615418876	0.0566548456	0.0076273582	-0.0333849053	-0.1290437899	0.004016564	0.0338481944	0.0904161821	0.052019671	0.062205419	0.0168912681	0.1448523345	-0.0291794828	-0.0245719752	0.0425531877	0.0036826812	0.0192336584	0.1117952276	0.0024456329	-0.0188465647	-0.0543845497	-0.0602953267	-0.1258153648	0.125218443	0.0561949438	-0.0669732262	-0.0324282271	-0.0019724193	0.1351182995	0.0641177053	-0.0732974211	0.1126457594	0.0178163448	0.012639373	-0.105158371	0.0291627186	-0.0353286398	-0.0160951162	-0.0634856481	0.047955132	-0.002286074	0.0684425276	-0.0457356025	0.0591561675	-0.0227133009	0.0105209794	0.0300348006	-0.01792531	0.0102277791	0.1697066423	-0.0267218716	0.0190821657	0.0488941113	0.0480838892	0.0119464822	-0.091051902	-0.0282735888	-0.0578649399	0.0157305393	0.1924704541	0.0750541618	0.0959045655	-0.1425151276	0.0522918122	0.0443082101	-0.1055422286	-0.043965617	0.0778455388	-0.1412608242	0.0415196814	-0.1183397115	-0.0987434261	0.0869370828	-0.0257604035	0.0902892846	-0.1462818997	-0.0677315018	-0.1540540707	-0.0658001069	0.0308730141	-0.1225781027	0.0197729967	-0.1520438995	-0.1074772449	0.0995108621	0.05508524	-0.0048841247	0.0	0.0094662730486447	-9.730124901994458e-07	8.961032543149702e-05	9.467533060841265e-13	-0.0452343355672724	-0.0011065715761447	1.2245006531313702e-06	0.0020461451142126	-0.0089143471754908	0.0230854115747406	7.94655855651808e-05	0.0005329362275751	-0.0013960005697231	-0.0004770003911953	1.94881759066722e-06	2.275293732005646e-07	-0.0001929999057965	7.0126000004718656e-12	4.917655876661802e-23	3.724896363745788e-08	-1.3473826254749906e-07	-4.603248190558539e-08	1.8154399394318788e-14	2.1189893903880465e-15	0.0
614.5905193157681	0.455193867176149	0.2072014567147776	377721.5064328255	863.6724947545802	-0.5598871435186084	745930.1781956003	0.3134736134774267	587.0109465518241	0.9026718398272352	0.8148164504170856	344581.85137166845	673.0806760744417	536.4826811855412	0.8657899999999998	14.970881	0.0622493204417818	0.0394653658302244	-0.0885624592	0.0860461764	-0.1078202176	-0.0421829694	-0.0088195889	-0.0237242949	-0.0852857283	0.0848352388	0.0406540082	-0.0833562798	0.0317872438	0.0002059715	0.0218326682	-0.0928584638	0.0027828525	-0.0549061905	-0.0374040385	0.0078348531	0.0969385944	0.0679365959	0.1074163864	0.0839188063	-0.0776638789	0.0022054127	-0.0955096321	-0.0285463727	0.0479345433	0.0085821856	0.0781918639	-0.03305861	-0.1168115084	0.0052037746	-0.1017274809	0.1228858457	-0.1554386666	-0.1244517641	-0.0380341301	-0.0042605159	0.0678301168	0.049756683	0.1105642102	-0.0532794105	0.0327092991	0.1090975919	0.0538507482	-0.1045877499	0.0483040006	-0.1027990792	0.0120845221	0.0095638919	-0.0051663604	-0.0214964657	0.0195475921	0.0618261515	0.0897759965	-0.0528130689	-0.0092460228	-0.0015632288	-0.0611608719	-0.0067868481	0.0126647511	-0.0385681635	-0.0653114433	0.0793562882	0.0231719161	-0.0388521291	0.035554338	0.0518873806	-0.0528360552	-0.0649185383	0.1194589539	0.0842393789	0.1022306793	-0.0970419881	0.0759458203	0.071584946	0.0176822344	-0.044127768	0.0994813135	-0.1099892546	0.0370404535	-0.1198899002	-0.0148287665	0.098343136	-0.0078185458	0.0513110048	-0.1256501415	-0.0112364102	-0.0730288041	-0.0649097703	-0.090633697	-0.0366642627	-0.093967641	-0.1765528361	-0.0131058824	0.0982378286	0.0507395216	-0.0121913197	0.0	0.0094683056876618	2.032639017100421e-06	8.96488125950088e-05	4.131621373838966e-12	-0.0144514685671168	0.0307828670001556	0.0009475849007492	0.0002088449437463	-0.021626988970695	-0.0127126417952042	0.0004677266519385	0.0001616112614131	-0.0017709999570479	-0.0003749993873248	3.136440847863664e-06	1.406245404939754e-07	-0.000192999912864	-7.067500014043549e-12	4.9949556448505563e-23	3.72489663655116e-08	-1.709240183467211e-07	-3.6185755799222035e-08	2.9215020047790255e-14	1.3094089227609306e-15	0.0
615.1868981804399	0.5963788646718058	0.355667750227232	378454.919692871	865.6647058184296	1.9922110638494812	749375.3828997083	3.9689049229242825	587.2600579213288	0.2491113695047033	0.0620564744165088	344874.3756297624	674.0135381646352	538.5543201533696	0.951517	16.453232	0.073388829892468	0.0511603055129826	-0.1227062467	0.0523299516	-0.0466420208	0.0160749882	-0.0583693404	0.0167484737	-0.067575245	0.1252771423	-0.0239611921	0.0515546141	0.0720174225	0.1752722142	0.0577861755	0.0170253752	-0.2012889816	-0.0385134147	-0.1700141194	-0.0086148662	0.1152286068	0.0072980897	-0.0079520278	0.0825529886	0.0038174835	-0.0423660739	-0.0873870974	0.0484679237	0.1019036842	0.062764527	0.0609174081	-0.1986345932	-0.0075609012	-0.0065948894	-0.1188360378	-0.154158289	-0.0946796197	0.0504466782	0.0136519788	0.0969336601	-0.1743253656	-0.0737777745	-0.0582618462	0.0002154275	0.0813342853	-0.0901243754	0.0697353064	-0.0704250516	0.0662025035	-0.0578315368	-0.0042520592	-0.109601998	0.0569291557	0.0192000498	0.1898113549	0.0557036509	0.0965170834	0.1004423341	0.1024681795	0.0205340407	0.0416856865	-0.0549292562	-0.0229858328	-0.0111353549	0.0160711829	0.0252004759	-0.0828019662	0.0796675626	0.014761298	0.0641907805	-0.076595767	-0.0036710672	0.0342130798	0.1128653927	0.1552659911	-0.0574146206	0.0191754328	0.0712188097	-0.1441698997	-0.0728187497	0.0485553258	-0.1164250105	0.0085878115	-0.0475839564	-0.0713331492	0.0584933681	0.1051246732	0.0548572968	-0.0287092703	0.1529211037	-0.1769630773	-0.0824360862	0.0707852152	-0.040142083	0.125588931	-0.2419932981	-0.0773734213	0.0969211244	0.0463035902	-0.0194497534	0.0	0.0094682716889309	-3.399873090004224e-08	8.96481687754104e-05	1.155913702813487e-15	-0.0177543743972847	-0.0033029058301679	1.0909186922957115e-05	0.0003152178102389	0.0177057839278873	0.0393327728985823	0.000313494784501	0.0015470670238914	-0.0023860026348252	-0.0006150026777773	5.693008573392797e-06	3.782282936732497e-07	-0.0001929995786109	3.342530999976122e-10	1.1172513485801377e-19	3.724883734398497e-08	-2.302552876850238e-07	-5.9331269338302696e-08	5.3017497506913075e-14	3.5201995212942178e-15	0.0
614.85514550834	-0.331752672099924	0.1100598354454396	378046.849958082	867.39919098013	1.734485161700377	752381.356512984	3.0084387761587825	587.270086825096	0.0100289037671927	0.0001005789107716	344886.15487955575	674.5363384664876	532.3801617656558	0.931932	16.114578	0.0623289272870922	0.0336120741878232	-0.0607956513	0.0516416254	-0.0593980061	0.0919796948	-0.0749916944	0.0637269631	-0.0314060434	0.0816674713	-0.0181474209	-0.0498152039	0.0257091788	0.0834099757	0.0412841969	0.000454614	-0.1069833923	-0.0120510123	-0.0450952867	-0.0270219917	0.1118351137	0.0143937412	0.0421860699	0.0953302433	-0.0379699125	-0.0248463006	-0.1342954201	-0.0871771142	-0.0307129928	-0.0146353689	0.1799014186	-0.0368470027	-0.0794146016	-0.0153909946	0.0335375031	0.1119075475	-0.0240461909	0.0506465718	-0.1190318102	0.0480868284	0.0061787298	-0.0536102052	-0.141880855	-0.1591980074	-0.1559586668	-0.0387935261	-0.117526969	-0.0432917617	0.088715118	-0.0374664888	0.0131946816	-0.0153400307	0.0230949186	-0.0343372045	-0.0531024572	0.1167746191	0.0860562217	0.0928360462	-0.0325249536	0.1267532866	0.0135549966	-0.0304125236	-0.0213914005	-0.0853822037	-0.0243456161	-0.0054236835	0.0841456506	0.0114940574	0.1035208378	-0.0650374718	0.0092129142	0.0064627951	0.0624281099	0.0973247312	0.131514555	-0.08979472	-0.0133007543	0.0637977321	0.0385667136	-0.0168286001	0.0266622206	-0.1432458591	0.0059230894	-0.0490827226	-0.0183066812	0.0566196878	0.0617620166	0.0254362283	0.0695921318	0.0899318774	-0.1232767809	-0.0570084099	-0.0557897331	0.0449434994	-0.1045562468	-0.2172972788	0.0901175809	0.0955613349	0.0417853327	-0.0266303944	0.0	0.0094469708721476	-2.130081678330085e-05	8.924525865920518e-05	4.5372479563575134e-10	-0.0426265171524704	-0.0248721427551857	0.0006186234852343	0.0018170199645498	0.0012995010704983	-0.016406282857389	1.6887030322262277e-06	0.0002691661171966	-0.0022119806777736	0.0001740219570516	4.892858518843755e-06	3.0283641536068984e-08	-0.0002961589815551	-0.0001031594029441	1.0641862415803814e-08	8.771014235575407e-08	0.0001431724018712	0.0001434026571588	2.0498336657568396e-08	2.0564322080228722e-08	0.0
614.5710174303371	-0.2841280780029365	0.0807287647096427	377697.5354653597	866.6310972938678	-0.7680936862622048	751049.4587967733	0.5899679108758622	587.6051734019134	0.3350865768173889	0.1122830139631959	345279.8398086927	675.51547105345	530.1421686808268	0.999053	17.275213	0.1075833944114787	0.0539588225455303	-0.0585593561	0.0812834847	-0.0104138418	0.0743563612	-0.1253609558	0.0561148055	-0.0417698626	0.0588664475	-0.1294249175	-0.0942598024	-0.0793588819	0.0804954889	-0.0435397653	0.0626536901	-0.2281784257	0.0123262169	-0.1534403509	-0.0727277449	0.0802640782	-0.0670409332	-0.0231552954	0.0437618096	-0.0182327228	-0.1091781154	-0.093252382	-0.1641449498	0.0589845935	0.0318048232	-0.1083241537	-0.0508494863	0.2024202299	-0.0240760827	0.0007229263	-0.0668517573	0.0624859635	-0.0812514931	-0.0702593141	0.0086925036	-0.0455445438	0.1505430276	-0.1796809881	-0.022717326	-0.0529298567	0.1860358437	-0.1262477612	0.0002190011	0.1050168779	0.0620954914	0.1422574221	-0.0240386997	0.0497464988	-0.0161895729	0.0387954803	0.1935810778	0.0967693341	0.0298909249	0.2042921552	0.1587828076	0.0042476006	0.074773769	0.0174203051	-0.0306582692	-0.0498768903	-0.0532524861	0.0812963189	-0.0529861731	-0.0817430703	-0.1678331032	-0.0879409612	-0.1159618066	-0.1274034323	0.1042689145	0.1488320144	-0.031888863	-0.0738525595	-0.003375007	-0.0293263121	-0.0277392333	0.0887641561	-0.1197604112	0.038514927	0.1659182823	0.1233554595	-0.0143423103	0.158313674	0.0399645642	0.0551633667	0.0887762832	-0.088946808	-0.0393191703	-0.0342185358	-0.1307304989	0.2246249825	0.1214235202	0.1552147071	0.0941590645	0.0371927824	-0.0337045224	0.0	-0.0098156198565533	-0.0192625907287009	9.634639316836344e-05	0.0003710474015814	-0.0066322776939387	0.0359942394585317	0.0012955852741981	4.398710740951684e-05	0.0014031996126675	0.0001036985421692	1.968969152990222e-06	1.0753387648017373e-08	-0.0025069973320621	-0.0002950166542885	6.285035622966487e-06	8.703482630758036e-08	0.0003109991848153	0.0006071581663704	3.6864103899026633e-07	9.672049295578113e-08	8.899088885607788e-07	-0.0001422824929826	7.919378299394807e-13	2.0244307809354785e-08	0.0
614.153002645651	-0.4180147846860791	0.174736360216149	377183.91065866896	868.2368925875843	1.6057952937164828	753835.3016501444	2.5785785253220053	588.1737160375562	0.5685426356428707	0.323240728543742	345948.32023742783	675.4328610799084	528.0009658866459	1.026565	17.750935	0.0434364297127707	0.0294915050596475	-0.0283944172	0.1037546137	-0.020145634	-0.0044254539	-0.1575305346	0.0792924467	-0.0743015456	0.0166565315	-0.0660981455	0.1931960937	0.0445712967	0.0171247518	0.0737836595	0.1456463091	-0.1281922065	-0.0678855376	0.0569609284	-0.0670539568	0.0995150979	0.0435246604	-0.0251825809	-0.0911249132	-0.0862352581	-0.0240215483	-0.0423110506	0.0473644795	-0.1705201617	0.008361058	0.0371563129	0.07169942	-0.0177733199	-0.10463136	-0.0422584868	-0.0682370761	0.0550707635	-0.0327707722	-0.0200981492	-0.0400670088	-0.0496205443	0.0770151398	0.0521638544	0.1091060959	-0.0931477777	-0.0852352372	0.0501187228	-0.0400829736	0.0945164057	0.0736733044	-0.122868006	-0.0945105484	0.0710843064	-0.0590107734	-0.0128290255	-0.0138866287	0.1341409026	0.1286234036	-0.0727472631	-0.0609622059	0.0950456791	-0.0291093216	0.0408000443	0.0475810015	-0.0364213673	0.0751830434	0.0416327189	0.0119170402	0.0927577551	-0.081148795	0.0063472772	0.0874412127	-0.0162987718	0.1085817866	0.1691691581	0.0143680136	-0.0560847393	0.0500829879	-0.077931206	0.0132615074	-0.0684452785	-0.0700706947	-0.0806377228	-0.0947299436	-0.0413778668	0.028864291	0.0371248457	0.0484680932	0.0988267052	-0.0259136309	-0.1009675453	0.026894953	-0.0827187355	-0.0635778081	0.076152294	0.1736542544	0.0377694887	0.0927149366	0.0325341047	-0.0406438432	0.0	-0.0099167070562202	-0.0001010871996669	9.834107883888753e-05	1.0218621936495864e-08	-0.0125748403149685	-0.0059425626210298	3.531405050486056e-05	0.0001581266089469	0.001559286406163	0.0001560867934954	2.431374096444724e-06	2.4363087103706842e-08	-0.0030490076854405	-0.0005420103533784	9.296447865875236e-06	2.937752231693783e-07	0.0001089992993505	-0.0002019998854648	4.0803953727792335e-08	1.1880847258899912e-08	1.662857601896113e-07	-7.236231283711675e-07	2.7650954041836922e-14	5.236304319136751e-13	0.0
614.2142180772327	0.0612154315816724	0.0037473290637304	377259.1056882263	866.2267470975644	-2.0101454900199087	750348.7773872277	4.040684891047379	586.7575418245995	-1.4161742129567756	2.005549401443743	344284.4128880466	674.6469645217129	527.0302610089702	0.959864	16.59757	0.0804881115431817	0.0381005317009771	-0.0420089885	0.1319059031	0.0056168247	-0.0539950741	-0.1491683833	0.077731022	-0.0812321924	-0.0144611609	-0.0228268986	-0.1092179573	-0.0583015766	0.0219545076	-0.027481348	0.0269284684	-0.1190917639	-0.0392685668	-0.0348108336	-0.0002535321	0.08241365	0.0235064081	-0.0057534837	0.0334723727	-0.0309594245	0.0249335528	-0.037023108	-0.2363519023	-0.0606411116	-0.0276121743	0.027927706	0.0956392308	-0.1468145471	0.0301998369	-0.0727147346	-0.0656797883	-0.047468557	0.1179361264	-0.0958299305	0.0190201996	0.120296277	-0.0616352145	-0.0370540067	0.0810115451	0.0222961673	0.040597133	0.042799665	-0.0354115352	0.0822807378	0.0482651906	0.0626304691	0.0695708448	-0.0508171951	-0.0565901489	-0.0312097386	0.1213003065	0.1188260374	0.0352712939	-0.0223368725	0.1227856919	0.0591744573	0.1692463752	-0.0334500039	0.0423868591	-0.0502877329	-0.0045723794	-0.00227931	0.1845082205	0.0258698241	-0.0354182976	0.0846685552	0.0164304771	0.0248212025	0.1137405478	0.1640717468	0.0295330601	-0.0760637329	0.0429614718	0.0883817478	0.024369837	-0.0043857127	-0.0763834333	0.0218241695	0.057957263	0.0603387002	-0.1156950255	0.074254154	-0.0545554445	0.083867818	0.0050366122	-0.0860029249	0.0898733563	-0.2036765758	0.0452491276	0.1267084591	0.0864968246	0.0868999758	0.0912295932	0.0278175825	-0.0474206018	0.0	0.0162211319101288	0.0261378389663489	0.0002631251204457	0.0006831866258307	-0.0061036499248672	0.0064711903901012	4.1876305064939405e-05	3.7254542405331376e-05	0.0019125930272139	0.0003533066210509	3.65801208774723e-06	1.2482556847840426e-07	-0.0033739727858099	-0.0003249651003693	1.1383692359385816e-05	1.0560231645809414e-07	-0.0001940442301875	-0.000303043529538	9.18353807948487e-08	3.765316326905948e-08	0.0003226731671664	0.0003225068814062	1.0411797280919553e-07	1.0401068855435946e-07	0.0
613.5084650538604	-0.7057530233722673	0.4980873299990961	376392.6366927439	865.1605485585343	-1.066198539030097	748502.774782104	1.1367793246299132	586.3343033095538	-0.4232385150456821	0.179130840618074	343787.9152374998	673.6544790485679	526.9802218380795	0.970617	16.783497	0.0792590444156914	0.0417616895069119	-0.0508049567	0.1273331937	0.0145554085	-0.1105458205	-0.1633666524	0.0440246568	-0.0804838269	-0.0688420171	-0.0716204575	0.1413149659	0.0881762807	-0.0054992969	-0.0010903158	0.0816799681	-0.0885735789	-0.0824937413	0.0099007324	0.0287250543	0.1167891737	0.0737025465	-0.126716414	-0.0385002711	-0.1123519694	-0.1967094962	-0.0812949664	-0.1056518403	-0.0595546273	0.1193576899	0.0336310332	-0.0558116541	-0.0076139648	-0.0737143743	0.0346909073	-6.9338e-05	-0.0809373233	0.1373917757	-0.1532249459	0.0538285672	-0.0118860031	-0.0004529134	0.1531361585	0.0444586408	0.074971116	-0.019498813	0.1840854135	-0.0661940408	0.0407714455	0.1101344948	-0.1339831054	-0.0720743946	0.0363802745	-0.0374163956	0.0821622851	0.0410654312	0.2003588692	0.0500297894	0.0088004372	0.1220523437	0.0902651679	-0.0414909041	-0.0140936423	0.0553615289	0.0613710434	0.1726335768	-0.0545866715	-0.0386096983	-0.0335972509	0.0846315923	0.0094263459	0.0498189543	-0.0129067219	0.1139693583	0.1870321202	0.0675904559	-0.0308963898	0.0087655338	-0.176963515	-0.0350832828	-0.1122528741	-0.015599081	-0.0369439921	0.0463314783	0.0222070806	-0.0303582036	0.1038154446	0.1101007683	-0.0084980618	0.0065076235	0.0568819032	-0.0360291854	-0.0483404746	-0.0304856882	0.0114440475	0.1216408346	-0.0014266006	0.0897036946	0.0230516017	-0.0540076933	0.0	0.0061510195206579	-0.0100701123894708	3.783504114351455e-05	0.0001014071635365	0.0077542062702349	0.0138578561951021	0.0001920401783241	6.012771488135024e-05	0.0206799209670123	0.0187673279397984	0.0004276591312018	0.0003522125979999	-0.0039839675954755	-0.0006099948096656	1.5871997801798838e-05	3.720936678189718e-07	-0.0001948837736787	-8.395434911999985e-07	7.048332736162819e-13	3.7979685243250765e-08	0.000443113771836	0.0001204406046695	1.9634981479072667e-07	1.4505939253178864e-08	0.0
613.799754600203	0.2912895463425684	0.0848495998084593	376750.13874726935	866.1512123192368	0.990663760702546	750217.9226020837	0.9814146867693112	587.5698494086831	1.2355460991293512	1.5265741630737566	345238.3279341425	674.1271564448805	527.5439525923848	0.963655	16.663124	0.0462092834673461	0.0271693946561548	-0.0530047449	0.1519380389	-0.0146147887	-0.0528800413	-0.157671419	0.0557804873	-0.1337615521	-0.041677091	0.0113565153	0.00897653	-0.0336784037	0.0814509745	0.0202117494	0.0687435412	-0.1249867426	-0.0341846923	0.0232696985	-0.00376479	0.1019006397	-0.026812189	0.0671567173	0.0530973147	-0.1971478081	0.0630352224	0.0270276233	-0.1540058424	-0.0851445572	-0.0450307226	0.0858722858	-0.1647299609	0.0262776035	-0.0795909206	-0.0289894861	-0.0102910754	-0.0061448092	0.0365971524	0.1559745744	-0.003350508	0.0715485838	1.31086e-05	0.0364916468	0.1761780541	0.0807013122	0.1335817111	-0.1159565781	-0.0835213566	0.0715955465	0.0251868074	0.0333416791	-0.016138629	-0.0530463895	-0.0640462371	0.0416377161	0.12274288	0.1986097833	0.0685059773	-0.1772779019	0.0050745504	0.0191410968	-0.0797900391	-0.0846469301	0.064112117	-0.0400517792	-0.0105628808	-0.2169719123	-0.0584700549	0.001126636	0.1460403451	-0.0230391334	0.1026386256	-0.0471640783	0.1190474334	0.1976493876	0.0433792128	-0.0752635885	0.0831061762	0.0748549559	0.0369135462	-0.0849386825	-0.0073367366	0.004552792	0.0241574985	0.000962367	-0.0660297087	0.0096493456	-0.0009072907	0.1071428387	-0.0421698837	0.0091299357	0.0202328125	-0.1246657683	-0.0388031816	-0.0388346509	0.0591255966	-0.0242225145	0.0881379191	0.018244636	-0.0603787714	0.0	0.0099770870289006	0.0038260675082426	9.95422655822566e-05	1.46387925776305e-05	-0.0108973305608373	-0.0186515368310722	0.0003478798261608	0.0001187518133521	0.0021552370711361	-0.0185246838958762	4.6450468327993145e-06	0.0003431639134421	-0.0039499610073001	3.4006588175400365e-05	1.560219195919122e-05	1.1564480393312801e-09	-0.0001950143688977	-1.3059521900002434e-07	1.7055111225664316e-14	3.803060407656822e-08	0.0005131164930847	7.000272124870003e-05	2.63288535475541e-07	4.9003809822231995e-09	0.0
614.1635698320034	0.3638152318004586	0.1323615228900214	377196.89050879015	864.5459545459255	-1.605257773311337	747439.7075217254	2.576852518776471	587.8784884178033	0.3086390091201565	0.095258037950672	345601.11714440124	674.6343678861992	525.7511604695337	0.911767	15.765886	0.0940091776694576	0.0585033416720991	-0.0391902656	0.156130739	-0.0396225399	-0.023033902	-0.1229966006	0.0391112721	-0.1345647306	-0.002668891	-0.012001093	-0.0788100365	-0.0420940605	-0.1167193645	-0.0223048009	0.0248033151	-0.0636559895	-0.034250896	0.0052890956	-0.0545256832	0.1674869361	-0.0085531932	0.0493577514	0.0632164444	-0.1326220609	0.0386901962	-0.0312960317	0.037077351	-0.2261122764	0.0711265406	-0.0266867097	0.0624870843	0.0283605625	0.1649999757	-0.0817879833	0.0278178534	0.0033720685	-0.1467885279	-0.0255028181	-0.1142698281	0.0588361679	-0.0771571814	-0.0086439521	0.1183146511	0.0356770134	0.0219367792	-0.1590285277	-0.0945978244	0.1160921073	0.0005660641	0.0107769056	0.027833845	-0.0301600456	-0.1219360725	-0.0950954141	0.1189836098	0.0823544913	-0.007259817	0.0754074561	0.0584779808	0.1190327446	0.1742700129	0.088120691	0.0504484515	-0.0171805458	0.0933633278	-0.0010126797	-0.1545795459	-0.0045766663	-0.0437127205	0.0219350544	-0.0681986127	-0.040942929	0.1104980919	0.1958691514	0.1096855701	-0.0243081274	0.0820017185	0.041859223	-0.0231078461	0.0021671743	0.0515479861	0.0752510549	0.0601284648	0.0559302704	-0.0721245187	0.0460356382	-0.0126311932	0.0456933694	0.0449928052	0.0061026568	0.0555250382	-0.097013958	0.1205403498	-0.11654068	0.0497593717	0.0815252349	0.0865329627	0.013405232	-0.066508354	0.0	0.0109677739992832	0.0009906869703826	0.0001202920664993	9.814606732858546e-07	0.0291459635440816	0.0400432941049189	0.001603465402773	0.0008494871909129	0.0106845490353322	0.0085293119641961	0.0001141595880884	7.274916258257875e-05	-0.0047059490223681	-0.0007559880150679	2.2145956201127276e-05	5.715178789264543e-07	-0.0001960185902141	-1.0042213163999998e-06	1.0084604523121485e-12	3.8423287709523264e-08	0.0006450419492995	0.0001319254562147	4.1607911635609866e-07	1.74043259974831e-08	0.0
614.8083729510125	0.6448031190091115	0.4157710622838784	377989.3354506713	867.4969562657205	2.9510017197950447	752550.9691302895	8.708411150233312	587.97670277741	0.0982143596066862	0.0096460604329514	345716.6030089947	675.4582045916553	529.6085710572513	0.924046	15.978211	0.0726711778488061	0.0486548092889174	-0.082604237	0.124985953	0.0340854303	-0.0200507549	-0.1058315681	0.1009495232	-0.0618232285	0.0502146229	-0.0613901495	-0.0159550238	-0.0414674579	0.0523585125	-0.0282448825	0.036317398	-0.0802021894	-0.1260707252	0.0329899419	-0.0563127465	0.0768861464	-0.0599739145	-0.0865327743	0.0892192903	-0.0410582997	-0.0018806201	0.0616792804	-0.0621387026	-0.1367796531	0.1492651919	0.1148206535	-0.0885463209	0.0364825612	-0.0171363763	-0.0169329452	0.0723560586	-0.070905176	-0.0914717781	0.1275979316	0.1258259286	-0.0205055385	-0.1115445307	0.0250236868	0.0458185123	-0.0189406351	-0.1276794811	0.0205127353	-0.026119587	0.1097527748	0.0643273427	0.0388901936	-0.0386814973	-0.0176530199	0.0102294886	0.1735607255	-0.0029344381	0.175111324	0.023509814	0.0014214077	-0.0279023009	0.04811208	0.081653076	0.1857386128	0.002580029	0.0462599551	0.1103340535	-0.200716324	-0.0804779156	0.0275877374	0.1086514863	0.0280366119	-0.0657432645	-0.0993345972	0.1144470718	0.1532057024	0.0300601811	-0.0910037314	0.0325557582	0.0071044424	-0.0144725007	-0.0732705401	-0.021387809	0.0033163692	0.1584646536	0.0033815156	-0.1204637591	0.0335501325	-0.0131506773	0.06148567	-0.0292596127	0.0751758269	0.0271588498	-0.034903036	-0.037779799	0.0456856651	0.1398817465	-0.0288512194	0.0848895389	0.0085419939	-0.0723719246	0.0	0.0113267533285039	0.0003589793292206	0.0001282953409647	1.2886615880774364e-07	-0.0165246274280121	-0.0456705909720937	0.0020858028797402	0.0002730633116346	-0.0006664383415895	-0.0113509873769217	4.44140063140563e-07	0.000128844914431	-0.004526460833277	0.000179488189091	2.0488847675190716e-05	3.221601002320238e-08	-0.0001956761485506	3.424416635000073e-07	1.1726629290065221e-13	3.8289155111596484e-08	0.0005190601766427	-0.0001259817726567	2.6942346697635096e-07	1.587140704174962e-08	0.0
