global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
541.3528258393832	-1.5348610144018269	2.3557983335306045	293062.88204428554	619.2984659741496	-3.294240449604217	10.852020139808596	383530.589957935	515.5203186804507	-1.6179880414690615	265761.19897239347	2.617885302336889	503.84689063095465	414.9599609600722	0.951862	15.728171	0.0859208262919195	0.0476179370744581	-0.0835261998	0.0236249148	-0.0997597692	-0.05814902	-0.0918894616	0.1275116694	-0.0786867016	0.1573622001	-0.0009281694	-0.1146055027	0.0131947367	-0.0113015276	0.1145956013	0.1039269187	0.0997210594	0.025239717	0.0173071909	0.0055602181	-0.0853720772	-0.0599375433	0.0299867126	-0.0961792461	0.0308001903	0.0651827869	-0.108904616	0.0850822684	-0.0247877526	0.0240947147	0.0883485633	0.0519739048	-0.0470116989	0.114881725	0.0146031816	0.1221126911	-0.0119056458	0.0616539769	0.1337072715	-0.125217271	0.0239293505	-0.0304219445	-0.0885713288	-0.0633579569	-0.195819209	0.0287258584	0.0768491302	-0.0572737659	0.0649658075	0.0494750847	-0.1271972131	0.1578641969	-0.0028736167	-0.0594375921	0.0729815508	0.0599117622	-0.0005647798	-0.063744098	-0.0268584517	0.066703052	0.0939492156	-0.0918380302	-0.0277849091	-0.02483774	0.0314850896	0.0813732214	-0.0399037401	0.0529295836	-0.023704831	0.0358877374	-0.0481855487	0.0775562688	-0.0670732893	-0.1613071989	0.1283906578	0.021979802	-0.016824525	-0.0512072508	-0.0293569607	-0.0769644624	0.0932974441	0.1301386177	-0.1367002617	-0.0759204779	-0.1543083413	0.1043727814	-0.0131115601	-0.1147671676	0.0435614736	-0.1273495314	-0.029322273	0.0922450515	-0.0244131668	0.0272599712	0.0392598712	0.0683019897	0.11116491	-0.0800469358	-0.158769961	0.0101390288	0.0881379191	0.018244636	-0.0603787714	0.0	2.4688968537134315e-05	-0.0044053270506338	6.09545167427608e-10	1.9406906423046477e-05	0.0526367164183341	0.0340736193909663	0.0011610115384004	0.0027706239153041	-0.0056025710146485	0.0196407364898191	0.0003857585298625	3.138880197417952e-05	-5.900221390393713e-05	-0.0003770016060268	1.421302109468145e-07	3.4812612455659517e-09	1.7992764334451294e-05	-1.78948915685595e-08	3.202271442505019e-16	3.2373956839510253e-10	0.0002460005276611	0.0001790033662915	3.2042205143724225e-08	6.051625960953962e-08
541.8743039552323	0.5214781158491633	0.2719394253095933	293627.76128696755	619.5698514347188	0.2713854605691495	0.0736500682083293	383866.8008068395	515.5040049512847	-0.0163137291659722	265744.3791208142	0.0002661377593006	502.0752933657266	409.6538603893634	1.087546	17.970146	0.0581607939514552	0.0393058637277015	-0.0248429884	-0.0830843393	-0.1384273392	0.0875467621	0.0361542932	-0.0465128457	-0.1390782272	-0.1026893893	0.0852854578	0.01747836	0.0851526962	-0.0634061613	0.1053673199	-0.0146360101	-0.0089078211	0.140773601	0.0331928224	-0.0114829242	0.0577753381	0.1522904253	-0.1041536387	0.1537448517	0.0230454322	-0.0411601393	0.1043559357	0.1284924722	0.0176741402	0.0485668868	-0.013319489	0.0081709504	-0.0165298438	-0.0757598494	-0.0645689396	-0.1792890623	0.1591756983	-0.1778754122	0.0165427137	0.0856833931	0.0295616281	-0.031140393	0.0269860605	0.0258071011	0.0176889581	-0.0843718477	-0.0362992357	0.0401737631	-0.0261496561	-0.166135387	0.0116605268	-0.0040620611	-0.0763832238	0.1505051282	-0.0255416288	-0.055690199	0.0634450394	-0.0482796587	-0.1373770059	0.004971304	-0.0100532302	0.0134717034	-0.0154498263	-0.080985379	-0.1278960874	-0.0084983714	-0.1035506244	-0.0331457118	-0.0476199708	0.1700257252	0.0957742949	0.0837848895	0.0409133549	-0.0947906402	-0.0328120523	-0.2025906454	-0.0409308296	0.1033152251	0.0464647816	-0.1088468039	-0.0991158762	0.1261964143	-0.0741926679	0.0749087685	-0.0614981207	0.0431561678	-0.1745062261	0.0009933412	-0.0866904379	0.0096372228	0.1190668099	-0.0117986268	-0.0149712964	0.0657523955	0.0854195034	-0.0046815057	-0.1023686434	-0.0361694532	0.0175597801	0.082442539	0.0865329627	0.013405232	-0.066508354	0.0	6.151465100856512e-06	-1.85375034362778e-05	3.7840522887055615e-11	3.4363903365001126e-10	0.0169703203584958	-0.0356663960598383	0.0012720918078972	0.0002879917730699	-0.0115775060205365	-0.0059749350058879	3.569984832458582e-05	0.0001340386456555	0.000141998943213	0.0002010011571169	4.0401465162347653e-08	2.01636998736088e-08	1.800825550146712e-05	1.5491167015824203e-08	2.399762555121597e-16	3.2429726620612076e-10	0.0001169986682992	-0.0001290018593619	1.6641479718827427e-08	1.3688688383786229e-08
543.1267265232169	1.2524225679845813	1.5685622887970931	294986.6410638253	619.5655646965517	-0.0042867381670248	1.8376124112627576e-05	383861.4889577571	514.1642476570706	-1.3397572942141096	264364.87356876145	1.7949496073999125	501.7889489522794	417.0144288158981	1.1583	19.139254	0.0181896996942561	0.0104982215668366	0.0939557063	0.0841564844	-0.0263634611	-0.0606239841	0.0389490038	-0.0447145759	0.1751627851	-0.0181805303	0.0458172269	0.0167444624	0.1120081444	0.0274545425	0.0992681797	-0.0474221397	-0.088611297	0.1448132645	-0.0895639904	0.0334739279	0.0690135961	-0.1527864166	-0.0738917885	0.0544576601	0.0287898513	0.0631253246	0.1111751912	-0.128815482	0.1111431712	0.0770507445	-0.0007472672	-0.0206106468	-0.0907338097	-0.0523929996	0.0503877154	0.0017762512	-0.0717186028	0.0802728661	0.0925118132	-0.1068917787	-0.0510132784	-0.1008698076	0.1604628324	0.0472246395	-0.0578871694	0.0985465968	0.0435931035	0.0591922773	-0.1113808726	0.1193385114	0.0905013632	0.0373131475	-0.094676985	0.0744418772	-0.0806230031	-0.0075145815	0.066776481	0.1177812695	0.0791700859	-0.0406302707	-0.0532637833	0.1065879746	0.0622164297	0.0436088025	0.0966867737	-0.0067434672	-0.0970716285	-0.0618982548	0.0232965387	0.0805109122	0.0897914264	0.0223545951	-0.0631360998	-0.0108394016	0.0673499205	0.1072128598	-0.0179414829	-0.0519591976	-0.0021750269	0.1490504878	-0.0510873951	0.1934493465	-0.0245429053	0.1392467465	0.0212887637	0.0577019963	-0.0162946855	-0.10059917	0.0229101593	-0.0067439458	-0.0453646859	-0.0443033345	0.0596274175	0.0406337724	0.0398323987	0.0537804099	0.0904416789	0.1518573952	-0.1118878606	0.1611783398	0.0848895389	0.0085419939	-0.0723719246	0.0	-1.5303616265782694e-05	-2.145508136663921e-05	2.3420067081032863e-10	4.6032051644910885e-10	0.0221922550135929	0.005221934655097	2.726860154210406e-05	0.0004924961825883	-0.018373412082262	-0.0067959060617255	4.6184339199797424e-05	0.0003375822715446	0.000239998718636	9.7999775423e-05	9.603955982958432e-09	5.75993849469219e-08	1.801710537030488e-05	8.849868837760346e-09	7.832017844556164e-17	3.2461608592466886e-10	0.0001419981209287	2.49994526295e-05	6.249726317746144e-10	2.0163466347281708e-08
543.4794167891386	0.3526902659216375	0.1243904236758754	295369.8764734621	620.8604149177061	1.29485022115432	1.6766370952233915	385467.6548117861	515.9464343736151	1.7821867165445155	266200.7231428472	3.176189492627721	504.1711530980056	421.4853987985344	1.096218	18.113441	0.0596767377801524	0.0396153662430131	-0.1154557967	-0.0078546765	0.0238700627	-0.0963828187	-0.1326883321	0.060394958	0.0440211721	0.0660043688	-0.167019341	-0.0464792284	0.0951683261	0.0251094461	0.0873214935	0.0877796752	0.1050654684	0.03944039	-0.0362443254	-0.0098836668	-0.1470600394	-0.0807338579	-0.0938302454	-0.074509702	0.0191118981	0.0617636894	-0.013608964	0.101715041	0.132165022	0.0688702155	-0.0816462653	-0.0147188567	0.011086817	-0.0850134885	0.1097742623	0.1569627455	-0.0838373901	-0.0454724899	0.0771194217	-0.0003425131	0.0167761311	-0.0342509662	0.0758955426	-0.0727648561	-0.0236068561	-0.025171573	-0.0994277279	-0.0419808978	0.1150581982	0.0675442276	0.1366149196	0.1550672223	-0.0527168631	0.015398969	0.0237768964	0.1286853241	-0.0560077995	0.0272966958	-0.0477100404	-0.0446927581	-0.0795187763	-0.0386283301	0.0369424946	0.0417018685	0.0301136353	0.1297800102	-0.0640709151	0.0753004175	-0.020997051	0.1159761098	-0.0810971035	-0.0232763307	-0.0503451627	0.0500533874	0.0933054223	-0.0873494961	-0.0401772479	-0.0660080768	0.0287467848	-0.0628205202	0.1621517691	0.1294439183	-0.010672508	-0.0539144986	-0.0651502932	-0.0239974436	0.0209046219	-0.0055266909	0.0172083414	-0.0682745157	-0.013487142	0.0984219975	0.1507358865	0.1010856669	-0.0188151558	0.0181424646	0.0781099917	-0.0468156952	0.0001247291	-0.085300847	0.0832083783	0.0036635686	-0.0779460309	0.0	0.0036887061023946	0.0037040097186603	1.3606552709843164e-05	1.3719687995930568e-05	0.0510619045166009	0.028869649503008	0.0008334566624265	0.0026073180928624	-0.0171215889477238	0.0012518231345382	1.5670611601650509e-06	0.0002931488080948	-0.0002380009230774	-0.0004779996417134	2.284836574781388e-07	5.6644439385694486e-08	1.7987718295087163e-05	-2.9387075217716165e-08	8.636001898517076e-16	3.2355800946341336e-10	0.0001030020412384	-3.89960796903e-05	1.5206942312122283e-09	1.0609420499277052e-08
543.1545566055103	-0.3248601836282887	0.1055341389070054	295016.87236132845	620.9699522319593	0.1095373142532025	0.0119984232138048	385603.68157496175	515.0718411678025	-0.87459320581263	265299.00156399	0.7649132756536133	502.2770641606028	418.2659513710519	1.091251	18.031372	0.0230853629383666	0.0129916240385439	0.0425738475	-0.1024500494	0.0157630315	0.0915245077	0.139549681	-0.0954432259	-0.1023523926	-0.0134463976	-0.0006369068	-0.0723792412	-0.04741407	0.0265352384	0.0648565315	0.0253200833	-0.0156004984	0.0484686495	0.1600657075	0.0246298085	0.1014689897	0.0448944722	-0.2266829231	0.0436940047	0.004446918	-0.0742851077	-0.0154841293	0.0904462707	0.0603841005	-0.032804388	0.0975762461	-0.0022266201	-0.0964448594	-0.10675869	0.1719485385	0.136163384	0.0772804854	-0.0628042324	0.0699918142	0.0758777964	0.1733209441	0.0416151002	-0.1425846697	0.0283380253	0.0027929689	-0.0884812241	0.1026120001	0.0792318669	-0.0346931644	-0.1270406081	0.0201823113	0.0775658431	0.040952143	0.1335957086	0.1288282959	-0.0910892708	0.0172820413	0.063005265	-0.0968924036	-0.0884489055	-0.1200277299	0.0225743669	-0.0803484743	0.0950003527	0.0055804264	0.1390175942	-0.0770734569	0.0533540182	0.0291284086	0.0355342135	-0.0856194021	0.0346078607	-0.0831965436	-0.0968631519	0.0604155442	0.0219654384	-0.0317213605	0.0312821858	-0.0732985882	-0.1447104126	-0.0937830011	0.0610559626	-0.0017137754	0.0895354172	0.0589758752	0.0145248541	-0.1279755877	-0.0078145268	-0.0261863057	-0.009324123	0.0263232289	0.099153561	-0.0657108149	0.0418816577	0.0863893487	0.0326036727	-0.0478549662	0.0183132177	0.0439624216	-0.0943296545	0.0814902283	-0.0012213705	-0.0832083783	0.0	0.0024711195538742	-0.0012175865485204	6.106431849539425e-06	1.4825170031378209e-06	0.0509912887491594	-7.061576744150228e-05	4.9865866113523334e-09	0.0026001115283001	-0.0054745480505715	0.0116470408971522	0.0001356535616599	2.997067635801621e-05	-0.0001099970650948	0.0001280038579826	1.6384987658429636e-08	1.2099354329469671e-08	-5.700567214406149e-05	-7.499339043914865e-05	5.624008609558593e-09	3.2496466565962286e-09	0.0001029968951551	-5.1460832999950835e-09	2.648217333048829e-17	1.0608360411590662e-08
543.4455884577771	0.2910318522668831	0.0846995390338928	295333.1076142197	621.3634312947592	0.3934790627998836	0.1548257728618748	386092.5137503969	515.2326937443069	0.1608525765043396	265464.7287030147	0.0258735513680844	503.2826667537534	420.5478018171924	1.061258	17.535788	0.0113736318148168	0.0061905325984807	0.0520059661	0.1168934454	-0.0206077693	-0.0238656624	0.044829058	0.0480970803	0.0396680595	-0.0382921861	0.1317179137	0.0610508824	0.0912847975	-0.0927039117	-0.0222226983	-0.0378165403	-0.0366903445	0.0383544531	0.020101505	-0.0266858435	0.056684704	-0.1202704942	0.0157382003	0.1897389487	-0.0065543298	-0.0768366497	0.0652038541	0.0903621531	0.0217733026	0.0549394906	0.0890713289	-0.0794611848	-0.0542794957	-0.0538144012	0.0598479784	0.015002921	0.0339264081	0.055949028	-0.086897262	-0.2257074019	0.0478510043	0.0303529835	-0.0463969786	0.0847819389	-0.199093615	0.105306139	0.0457224361	-0.0349396067	-0.0917888705	0.0532830583	-0.0376684008	-0.0573980031	-0.1221058909	0.0832938102	0.0045495246	-0.0888952745	0.0279267196	0.0267924291	-0.0432523431	0.0643291141	-0.178971428	0.1001631823	-0.0217631696	0.0123205177	0.0642677756	-0.0157261685	-0.0574602262	-0.0026803306	-0.0696398967	-0.048721298	-0.0710907967	0.0145423018	-0.0889835764	-0.0145757228	-0.0572392516	-0.0514443468	-0.0376929454	0.0294968448	-0.01138591	0.154587796	-0.0464502092	0.1087514658	-0.0213023322	0.094206051	-0.0174438418	0.06360061	0.0431757887	0.0071558753	-0.0665922439	0.0784989446	-0.0325671286	0.0900824575	0.0515577478	0.0104379241	-0.0343449943	0.0452044631	-0.02964769	0.0585370696	0.0610467408	-0.0232599317	0.0797358525	-0.006104138	-0.0881379191	0.0	-9.426037266280218e-06	-0.0024805455911404	8.885017854530345e-11	6.153106429726474e-06	0.0510138242651265	2.2535515967106456e-05	5.078494799037101e-10	0.0026024102661532	-0.0055450046029079	-7.04565523363997e-05	4.9641257671318305e-09	3.0747076046269795e-05	-1.299306989350914e-05	9.700399520129086e-05	9.40977508501206e-09	1.6881986525761357e-10	-9.900108356952764e-05	-4.199541142546615e-05	1.7636145807941722e-09	9.801214547940596e-09	0.0001399993716358	3.7002476480699984e-05	1.3691832657047552e-09	1.959982405841884e-08
543.5321509970328	0.0865625392556239	0.0074930732023814	295427.19916746125	620.2943548012895	-1.0690764934696515	1.1429245488893662	384765.0865983481	515.7294716394248	0.4967778951179298	265976.88791748026	0.2467882770778008	503.0672847778816	417.9584067380405	1.031966	17.051773	0.0538383175337268	0.0241378634992159	-0.0095945128	-0.0656695169	-0.0056482201	-0.0910187547	-0.0175547497	-0.0078275524	-0.0022095574	0.1064231801	-0.0720314627	-0.0594225956	0.1338492855	0.0216133164	0.060336824	0.0164264133	-0.0920067819	-0.0865201432	-0.1076045124	0.0802352614	-0.071214949	-0.0296857657	-0.1025969988	-0.0100450753	-0.1015823431	0.1528365474	0.1055453871	0.0104023466	0.0703306828	-0.0600848075	-0.0312917524	-0.0064462062	0.0135881856	-0.1259170079	0.0365917416	-0.0736152951	0.0238663575	-0.1888488996	-0.0421704353	0.1703559101	-0.0928241146	0.0323676098	0.011639394	-0.0835532348	-0.0183596881	0.1317255496	-0.018261297	0.0581983905	0.0941576959	0.0334504222	0.0680073925	0.1243883816	-0.0723771014	-0.0488259012	-0.2135490524	0.1527521425	0.0639222358	0.0366844052	-0.0835640468	-0.1254223796	-0.069267406	-0.0087945703	-0.0074001293	0.0312379661	0.0043886578	-0.070205748	0.0873753244	-0.0334962452	-0.085472406	0.0545373011	-0.1715662224	0.0078344942	0.1565484058	0.0763696458	-0.002539518	0.0058030937	-0.0455771442	-0.0885128012	0.0337212988	-0.0572119278	0.0213812408	0.0657368469	0.0022832535	0.0777182771	0.0229161622	0.0326397287	0.0810637478	-0.0082296448	-0.0033956355	-0.0137027104	-0.0649889897	-0.0768824576	0.0398777064	0.0260370662	-0.1086987414	0.1202903914	0.0545375832	0.0370198509	0.1219819973	-0.052799561	0.0779460309	-0.0109760526	-0.0927149366	0.0	0.0071330939274787	0.0071425199647449	5.088102897823351e-05	5.101559144678063e-05	0.0343933725330742	-0.0166204517320523	0.0002762394157774	0.0011829040741988	-0.0197696756141638	-0.0142246710112559	0.0002023412653784	0.0003908400738892	-0.0001100026285257	-9.700955863219086e-05	9.410854466012476e-09	1.2100578282563148e-08	-0.0001419978061725	-4.2996722602972365e-05	1.8487181545969545e-09	2.016337695780288e-08	-3.700784364251108e-05	-0.0001770072152783	3.133155426058236e-08	1.3695804910685476e-09
544.1643868040098	0.6322358069770644	0.3997221156239398	296114.879865784	620.131369295176	-0.1629855061135003	0.0265642752030738	384562.91518390994	516.4345130599847	0.7050414205599509	266704.60627950355	0.4970834047051935	502.2829153417572	423.901379570218	1.042282	17.222233	0.0663287090203275	0.0405278365384769	0.1113594656	0.0352936267	0.0925335277	0.0826147775	-0.1234703087	-0.0606304161	0.0449337382	0.0128407534	0.0598735439	-0.1910463755	-0.0560742472	0.029956206	-0.0647839732	-0.0407345789	0.0107660407	-0.1459749155	0.1370169562	-0.0440152871	0.1984625443	-0.0252856891	0.0520964926	-0.1433841661	-0.0397752228	0.0221100846	0.0116035559	-0.005718037	-0.1999508667	-0.1470128498	-0.0710550341	-0.0097546712	0.1432747253	-0.0028689274	-0.0225807622	0.1128596173	0.0533897807	-0.111752446	0.0778017977	-0.0542716765	0.0214497635	-0.0140392898	-0.0951897198	0.0202579745	-0.0900054279	-0.0269664411	-0.0370854827	0.034839677	-0.1462554971	-0.0243249606	-0.0067164987	0.131643224	0.0831491194	-0.1007599668	-0.1263065438	-0.0427840084	-0.0109466134	-0.024636005	-0.0308934425	0.0433143333	0.1262874388	0.0201325863	-0.0935226878	0.0238066817	-0.0153324963	0.0198851147	0.0806516149	-0.0105363263	0.0057100622	-0.1261254467	-0.0304708731	0.0266655372	0.0523577239	-0.0252755979	0.0700756185	0.0661623936	-0.0476294521	0.0346131007	-0.1321866025	-0.0703859809	-0.0120518841	0.1060005623	0.0941949141	-0.082625042	-0.0361292541	-0.0098585442	0.0780548474	-0.0823095378	0.0298575401	0.0650982736	0.0659654317	-0.0855206901	-0.0283066876	-0.021964614	-0.0029253255	-0.0812340193	-0.0345405355	-0.1167311922	0.0027513331	-0.0568515133	0.0761215592	-0.0158284522	-0.0969211244	0.0	0.014544994772109	0.0074119008446303	0.0002115568729206	5.493627413063136e-05	0.0704248496426629	0.0360314771095887	0.0012982673426988	0.0049596594471916	-0.0161349031489734	0.0036347724651904	1.3211570873706308e-05	0.0002603350996267	-0.0003309996938814	-0.0002209970653556	4.883970289583153e-08	1.095607973495805e-07	1.8005470544091295e-05	0.0001600032767165	2.560104856004609e-08	3.2419696951413926e-10	-3.299701369643968e-05	4.010829946071399e-06	1.60867568563031e-11	1.088802912883028e-09
543.9390722472286	-0.2253145567811998	0.0507666494975085	295869.7143171758	622.4985367624383	2.367167467262334	5.603481818065173	387504.4282713768	516.5196957628266	0.0851827028418483	266792.5961109229	0.0072560928634426	505.8323794915424	423.22247493525697	1.15273	19.04723	0.1088618886034405	0.0580866588653274	-0.1252358667	0.0760868239	0.0397365916	0.0499973713	-0.0102203574	0.1362050872	-0.0129726527	-0.099558338	-0.0143365197	0.0466516437	0.0156008144	-0.0079155288	0.0527488416	0.1039239943	0.0187426992	0.0055492662	-0.0868192523	-0.1404542136	-0.1317523468	-0.090995995	0.0416371929	0.0306890633	0.0469297183	0.1203293649	0.0144496922	0.1201458194	-0.049580092	-0.063333643	-0.0093646447	0.0537305346	-0.1673319308	0.0470326423	0.0908349188	-0.0775853865	-0.0299095433	-0.1573503998	0.0891482188	0.0616532812	0.029503796	0.0704800121	0.1306382474	-0.0659642849	-0.0322254679	-0.1261760753	-0.0412690215	-0.1510629975	0.0357655675	0.0052654124	0.0419225472	-0.0426422029	-0.052490342	-0.0420276938	0.0380207918	0.1205939067	0.0652859136	0.0040189612	-0.003164781	-0.0009590305	-0.0803790758	0.0475422793	-0.0696557178	0.0515355718	0.0627720425	0.1284169953	0.0622012269	-0.0699023344	0.0613899959	0.0444215358	0.0080336118	-0.0254485702	0.1993703916	-0.0030114087	0.0614406102	-0.0154185248	-0.0643913071	0.069681201	0.1086492656	0.0843541521	0.0646553933	0.0825396814	0.0209770764	-0.0474522065	0.0492484606	0.0195393392	-0.0768741165	-0.008017246	0.0260859837	-0.0373675549	0.0685809815	0.1476902556	-0.0233358287	-0.0791134224	0.0762135532	-0.053312114	-0.0453873988	-0.003804475	-0.0764707426	-0.112212805	0.0742632484	-0.0206527093	-0.100739659	0.0	4.726889234518694e-05	-0.0144977258797638	2.2343481835408728e-09	0.0002101840556847	0.0202203415635295	-0.0502045080791334	0.0025204926314677	0.0004088622129457	-0.0055263705121291	0.0106085326368443	0.0001125409647069	3.054077103733005e-05	-0.0001100037534563	0.000220995940425	4.883920568437433e-08	1.2100825774474437e-08	1.797713157825065e-05	-2.8338965840646324e-08	8.030969849173192e-16	3.2317725978173667e-10	0.0004170011470666	0.000449998160763	2.0249834469011853e-07	1.738899566548602e-07
543.0871406653741	-0.851931581854501	0.7257874201611124	294943.6423560919	621.5347435488338	-0.9637932136045038	0.9288973585900966	386305.43743831466	515.6658178698115	-0.8538778930151238	265911.23571934155	0.7291074561799473	502.3153649679044	415.3043783515163	1.210866	20.007841	0.0434265172532778	0.0269519539656723	0.0259490722	-0.1655711994	-0.0145522153	0.0136403521	0.0328621659	-0.0690337925	-0.161127209	0.0762095418	0.0118346295	0.0380268407	0.0264858209	0.0395485019	0.0232649791	-0.0150452538	0.0992817402	-0.1692102922	0.0475232811	0.1335209628	0.0498261754	0.0550152166	-0.047480854	0.0161022729	-0.1093546326	-0.0005785664	0.0207850869	-0.0605586799	0.089149841	-0.0737455055	0.078650675	0.0075044514	-0.017587035	0.1115361194	-0.0717684252	0.0648003498	-0.0242666694	0.0218932935	0.0099932166	-0.0016655149	-0.0323757307	-0.0638881448	0.0679780257	0.1116832385	0.0515840348	0.0269668392	0.0924896086	0.1412126797	0.0628219006	-0.0589008933	-0.1033511022	0.0137608371	-0.0075510882	-0.0002350482	0.0034212962	-0.0929608802	0.0356526545	-0.1118900847	-0.048252563	0.0970370233	0.0024509823	0.0206807206	0.095074344	0.0904183194	0.0616670256	-0.0676748584	0.0705014995	-0.1122306763	0.0082590666	-0.0574092819	0.0197887865	-0.0267805222	-0.0769679426	-0.0113184282	-0.0407173063	0.0801899546	-0.0268621855	-0.1141158328	0.0170721545	-0.1095609149	-0.1022302578	0.0781466745	0.0184304237	-0.0232449665	0.0166549193	0.0145196579	-0.096913902	0.0175209396	-0.0101701076	-0.0821541231	0.0080269159	0.081534134	0.0881097251	-0.031095804	-0.0328601911	-0.0816273199	-0.1329599786	-0.1104422807	-0.0512503916	0.0199296851	0.0723719246	-0.0254402467	-0.1041552675	0.0	4.724769661379469e-05	-2.1195731392253947e-08	2.232344835309186e-09	4.492590292525794e-16	0.0428151294210579	0.0225947878575283	0.0005105244383267	0.0018331353073419	-0.0178562487127251	-0.012329878200596	0.0001520258964415	0.0003188456180906	-0.0002800037386372	-0.0001699999851808	2.889999496150621e-08	7.84020936508094e-08	1.794155479450943e-05	-3.55767837412202e-08	1.2657075413695498e-15	3.218993884443842e-10	0.0004170021850904	1.0380237999989446e-09	1.077493409364249e-18	1.7389082237016824e-07
542.9651088905523	-0.1220317748218349	0.014891754066167	294811.1094725293	619.9555710017332	-1.5791725471005975	2.4937859335161887	384344.9100160851	515.3302654298413	-0.3355524399701153	265565.2824679908	0.1125954399698978	503.1096883324104	418.8210507191615	1.10987	18.339025	0.1100798770910956	0.0807009853380317	0.1130805754	0.0695054301	-0.0383667061	0.0619852687	-0.1371521893	0.0269004826	0.0067016688	0.0484006992	0.1772352498	-0.0740067676	0.0684731715	-0.0155403838	0.0027476447	-0.0367403853	0.1287407675	0.036596569	0.0888225133	-0.068577434	0.1633855453	-0.0956027354	-0.1259170956	0.029077102	-0.0891623838	-0.0106149483	-0.0876562057	-0.0196042864	-0.0335078855	0.0139942946	0.0405934378	-0.007671556	0.0849011872	0.0638827877	0.052590386	0.059005821	0.006946397	-0.0321889287	-0.0076867888	0.0811550124	0.0610217847	0.0036920733	0.0755906371	-0.0787365201	-0.0032104099	0.0165590819	0.0776920477	-0.0018670847	-0.1681581598	0.0184240696	-0.1161252393	0.142164135	0.0106598196	0.0789742788	-0.0436035743	-0.0348461614	0.0479736285	-0.0997048047	-0.0573223471	-0.0061648024	0.1009471028	-0.1212691427	0.0342278446	0.006567084	-0.0263149183	0.1536739046	0.0309293465	0.0650752364	-0.0591381809	-0.0851190033	-0.0937637495	0.0309041573	-0.0244594931	0.0489787075	-0.0170534291	0.0295310672	-0.0377505969	0.0564060889	-0.1748357403	-0.001489344	-0.0417142074	0.1052272456	0.0511827458	-0.1101496866	-0.1446239181	0.083063475	0.0161862743	-0.0183574268	-0.0488389538	-0.0114693979	-0.0469336778	0.0658319107	0.0116038703	-0.1140673253	-0.122128642	-0.1820476889	-0.0139270736	-0.0683191878	-0.1042895543	-0.0430619723	0.0704484286	-0.0301825523	-0.1071542885	0.0	7.705786710232587e-05	2.9810170488531185e-05	5.937914882359716e-09	8.886462645552954e-10	0.1195919985953963	0.0767768691743384	0.0058946876402134	0.0143022461280412	-0.0054862333006369	0.0123700154120881	0.0001530172812952	3.0098755829017252e-05	-0.0005509730279397	-0.0002709692893025	7.342435574510194e-08	3.0357127751704144e-07	-0.0001291145349087	-0.0001470560897032	2.162549351879837e-08	1.6670563124689907e-08	0.0004169639174125	-3.826767790002976e-08	1.4644151718604262e-15	1.738589084239781e-07
