global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
554.3879185738024	0.2175531081345525	307345.96426059294	0.0473293548590043	805.721176817359	-2.86917873475602	649186.61477195	8.232186611976152	550.6421032778524	-0.3929303997401803	0.1543942990399778	303206.725902257	628.7349678462697	470.2377384585855	0.8418299999999999	24.245392	0.1130767096857466	0.0667156477807912	0.0502381758	0.0346394803	-0.012249333	0.0311085658	0.0138961666	-0.1489258275	-0.0024208889	-0.0383595857	-0.1253991621	-0.0114175175	-0.0194455993	0.086329437	-0.0177471672	0.0943058208	-0.0749141044	-0.1133284437	-0.047606338	-0.0061774162	-0.0394029242	0.0163296536	0.0892277668	0.0343664611	-0.0937526168	0.0853596521	-0.001254313	-0.0014943041	0.1012222824	0.1764255682	0.0268258078	0.1302242208	0.0907038867	-0.1562838195	0.1224245939	-0.0358415914	-0.0774237566	0.2365896973	-0.1533244223	0.0338326454	0.0693683338	0.0692412386	0.0192910188	0.0528112938	-0.2040209721	0.1281502802	0.1758359655	0.0384141786	-0.0001443917	0.1377084136	-0.0054157271	-0.1220995652	-0.0467629438	-0.0215421243	0.1397939216	0.068213933	-0.0757045916	-0.0436696329	0.1909551299	0.0578107484	-0.0145271142	-0.0882422357	0.0393014645	-0.0305404844	-0.0465618606	-0.1455618746	-0.0184493556	-0.0370540535	-0.0323313052	0.1130069984	0.0314068992	0.1020435797	-0.0346057539	-0.0140563415	-0.0810261825	0.0619641667	-0.198276335	0.0684595709	-0.0274554434	0.0523902377	-0.0109859553	-0.0380111891	0.0622048589	0.1000421943	-0.0308639431	0.0029884508	-0.0658335379	-0.0478029571	-0.0377540668	-0.1781383242	-0.0370435033	-0.0049178645	-0.0208137434	-0.0295382225	0.0955613349	0.0417853327	-0.0266303944	0.0	-0.0039043202921789	-0.0079720348239931	1.5243716943919932e-05	6.35533392349587e-05	0.2108838357761584	0.0489664063859294	0.0444719921916657	0.0023977089543519	0.0213131969962887	0.0425378528933179	0.0018094689287735	0.0004542523662026	0.0006120238518942	-0.0001279835845914	1.6379797924864052e-08	3.745731952874136e-07	-0.0002314367832008	5.39864110000001e-07	5.3562984618334094e-08	2.9145325726609323e-13	0.0002070706901113	0.0001434848629487	4.287827070317004e-08	2.058790589541456e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
555.7485608291473	1.360642255344942	308856.46286366845	1.8513473470301705	808.1009509575076	2.379774140148584	653027.1469384282	5.663324958119931	552.0242277117832	1.3821244339308123	1.9102679508685685	304730.7479807906	630.3863152553937	483.9043345486572	0.834524	24.034964	0.1612861369783738	0.1011001683364861	-0.0248205154	0.0498117088	0.01352016	-0.0308742224	0.0138257816	-0.0091178152	-0.023317995	-0.0497850722	-0.082918975	-0.1241346134	-0.0213993302	0.1548513416	-0.0315738013	0.0436418293	0.0358524787	-0.0790792286	-0.1719850005	-0.1288664565	-0.0510229339	-0.0690555172	0.0570872387	0.0405698783	-0.0248120787	0.1525190741	-0.0900251597	0.0400645095	0.0737362022	-0.0626329434	-0.0007082499	-0.0520516316	0.1262114137	0.0209377373	0.0918599473	0.032468394	0.0232150264	0.0516464052	-0.1367421118	-0.1086832928	0.0808602253	0.0280309112	0.1248373992	0.0390933733	0.0478699057	-0.0378860721	-0.0280616762	-0.0095960291	-0.0118754018	-0.0112291872	0.0275091237	-0.0808140606	-0.0821701645	-0.0190406238	0.1976581346	-0.0599152023	-0.0919186882	0.0611342496	0.1895884385	-0.0371506747	0.0473917592	0.0382638824	0.0230377954	-0.0839133413	-0.1245321455	-0.0771723444	-0.11096381	-0.0043731693	-0.0865400101	-0.0212061613	-0.0404142272	0.0371762028	-0.0648579357	-0.0597165989	0.066020293	0.0181180867	-0.1198536918	0.1307280785	0.0072151662	0.1103667747	0.0100741969	0.0175750936	-0.0211116188	0.0715018239	0.1234570222	0.0182802697	0.0669361218	0.2219103194	0.0173875448	-0.0698370596	-0.018009235	0.0308926925	0.066651385	-0.0742924418	0.0941590645	0.0371927824	-0.0337045224	0.0	-0.0038637399092351	4.0580382943800064e-05	1.492848608621606e-05	1.6467674798654591e-09	0.1283265413136263	-0.0825572944625321	0.0164677012055178	0.0068157068689732	-0.0277784786933921	-0.0490916756896808	0.0024099926220207	0.0007716438785192	0.0009620106580912	0.000349986806197	1.2249076451197646e-07	9.254645062810638e-07	-0.0003299696963083	-9.853291310750004e-05	1.0888000048179176e-07	9.708734965450152e-09	6.365868055145793e-05	-0.0001434120095598	4.052427609552567e-09	2.056700448599224e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
554.7384909312376	-1.010069897909716	307734.7933206668	1.0202411986633442	805.4435078132443	-2.6574431442633117	648739.2442785037	7.062004064992074	551.4376414805698	-0.5865862312133459	0.3440834066490768	304083.4724416535	629.3534645050797	477.2934721632581	0.799286	23.020092	0.259263238917976	0.1611753033175523	0.0308915271	-0.0175005283	0.0281405266	0.0028648742	0.0823617943	-0.0603063927	0.0462210153	0.1155228546	-0.15896331	-0.106815232	0.0258584866	0.0301866877	-0.045539182	-0.0024782501	-0.0345972655	-0.0900533837	-0.0419776123	0.0043654419	-0.2260172857	0.0312593327	0.0979126724	-0.0768365113	0.0483696489	0.1254277236	0.021792128	0.0396939137	-0.0706282133	0.0010556458	0.1535848288	-0.1382416863	0.001869808	0.0131442217	-0.0282094767	-0.1735531524	-0.0101468034	0.123245962	-0.0008820179	-0.0047906172	0.0472261414	-0.0467494782	0.0564510833	-0.0902111538	0.0007539132	-0.0386832037	0.1731097953	0.0330605754	-0.0533176572	0.0718345535	-0.0530475335	-0.1672039027	0.0868609412	0.0596287844	0.1946251663	0.025322105	0.0870456159	0.0751995823	0.0463594228	-0.0383829578	-0.0103643761	0.0379071319	0.0229883239	0.0019192629	-0.1017724268	0.0268554348	-0.1833007862	0.038319183	-0.0312925651	0.0084990232	0.0514174572	0.0608442876	-0.0858152951	0.0063011926	-0.0872677934	0.087597792	-0.1858825189	0.1541429426	0.0198771531	0.0799967872	-0.0079895435	0.0246454936	-0.1068536678	0.0098659294	-0.0209607728	-0.0019221494	-0.0793255179	0.0344575377	0.1285332978	-0.1141355184	-0.0833467125	-0.1623720647	-0.0346790796	0.1199940023	0.0927149366	0.0325341047	-0.0406438432	0.0	0.0120635753540625	0.0159273152632976	0.0001455298503231	0.0002536793714964	0.2715449348844885	0.1432183935708622	0.0737366516614211	0.0205115082570183	0.013271852465337	0.0410503311587291	0.0016851296882413	0.0001761420678616	0.0002030706246011	-0.0007589400334901	5.759899744339542e-07	4.1237678575880884e-08	-0.0005669747573577	-0.0002370050610494	3.214603754808228e-07	5.617139896302982e-08	0.0002490575645137	0.0001853988839622	6.202967044149586e-08	3.4372746174444905e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
553.3744786268403	-1.3640123043973065	306223.3135955273	1.8605295665472497	805.7869349409895	0.3434271277451444	649292.5845215943	0.1179421920712797	551.6137316169555	0.1760901363857101	0.031007736132338	304277.7089083826	629.7307866945979	472.7318547810903	0.844546	24.323608	0.3277866062097236	0.2104507312019518	-0.0257137066	0.0728453113	-0.0867098966	0.0090080389	-0.065967612	-0.0699682419	0.0138334807	0.1098557855	-0.1424418073	-0.0471747813	-0.04182879	0.0971191464	-0.0116249349	0.1572560693	0.0047117586	-0.100570317	0.0163186984	-0.0710093894	-0.1098245203	0.0402927973	0.0629789845	-0.0207736045	0.0546899466	0.083778126	0.0319468113	-0.0773132659	-0.1854762622	-0.0209680568	-0.0843286827	0.1022276501	-0.1995941882	0.0837654173	0.1632647986	0.0224285209	-0.0210448538	-0.0093466107	-0.0879581383	-0.1284386431	-0.143174145	0.1224234989	-0.122790877	0.1332701841	-0.0844595122	-0.0675390787	-0.0360610071	0.0077846932	0.0909247209	0.065510358	-0.0033674802	-0.1051232063	0.0644764218	0.012295883	0.1761998349	-0.0435028075	0.0909078073	0.0916603076	0.0136621842	0.0480772476	0.1053824616	0.1549675097	-0.035998841	-0.0336281633	0.1002428911	0.0816399385	0.0603366208	0.0154748169	-0.0123038616	-0.0235499619	-0.0709092909	0.1313499463	-0.0163912788	-0.0305567152	-0.0210509983	-0.0260871588	-0.1207000656	0.1378821271	-0.0577875323	0.208445288	0.0233715714	-0.048919658	-0.1876283655	-0.0495580692	0.0028816239	0.0904527097	-0.0626681226	-0.0195557589	0.0028446423	-0.1153559309	0.0295194512	0.073367998	-0.0896119289	-0.1138844834	0.0912295932	0.0278175825	-0.0474206018	0.0	0.0119307372828387	-0.0001328380712237	0.0001423424921121	1.7645953166459133e-08	0.088525415737152	-0.1830195191473365	0.0078367492314355	0.0334961443889222	-0.0615734093950663	-0.0748452618604033	0.0056018132229523	0.0037912847445324	0.0009910603587296	0.0007879897341285	6.209278210919042e-07	9.822006346452435e-07	-0.0002312418512468	0.0003357329061109	5.347279376804717e-08	1.127165842456704e-07	0.0005211146668895	0.0002720571023758	2.7156049604735457e-07	7.401506695311655e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
550.5811043862637	-2.7933742405765543	303139.55250719783	7.8029396479166415	803.2682627422054	-2.5186721987840883	645239.9019288807	6.343709644927874	549.0792519215787	-2.534479695376831	6.423587326277434	301488.0248907605	627.268937018404	465.86184552642055	0.7932749999999998	22.846975	0.210239513771628	0.1497894783974235	-0.0188467182	0.0720152472	0.075488181	-0.040720783	0.0589155961	-0.0896290375	0.0343342529	0.1286571576	-0.1094719613	-0.0091820276	-0.1590756551	-0.0165186186	0.0560674606	-0.0002367417	-0.0926628023	-0.1157568334	0.0684484071	-0.0702204521	-0.1002664923	0.0714249037	0.0245861205	0.0124426628	-0.0384144325	0.1602942191	0.1380816459	-0.0365445923	0.134959476	0.0463286689	0.092890704	0.0862108622	-0.0841388933	-0.0269397091	-0.0016967517	0.1784562638	0.0374286172	-0.0672288399	0.02135114	0.0510446992	-0.0549217072	-0.0719881385	-0.1004531874	0.0099532919	-0.0717124482	0.0038584415	-0.0680055067	-0.0469045531	-0.0355540032	0.1077853931	-0.0797767959	-0.0611721329	0.0809045654	-0.0287042696	0.179583304	0.032569564	0.1822249194	-0.031550067	0.0297256537	-0.0773831115	0.0238729819	0.02564934	-0.0226705343	0.1112057165	0.1636605717	-0.0964896548	0.0975362827	0.0440327798	-0.1207943248	-0.0281123918	-0.0011367094	0.0337645491	-0.1160530101	-0.0049084123	-0.0287595764	-0.0484656796	-0.168865963	0.1681524449	-0.0832798084	0.0626560608	0.0690631151	0.0311193304	-0.151845732	0.0809910886	-0.1333561179	0.006715356	-0.0841135718	-0.0808382178	-0.0654155794	-0.0648936821	0.0686912082	-0.078035911	-0.1101858473	-0.0493990503	0.0897036946	0.0230516017	-0.0540076933	0.0	0.0215711452509594	0.0096404079681206	0.0004653143074379	9.293746579180504e-05	0.2277320048721804	0.1392065891350284	0.0518618660431028	0.0193784744586086	-0.0059810953350023	0.055592314060064	0.0030905053825527	3.577350140638627e-05	0.0010520584467563	6.09980880266999e-05	3.7207667429130304e-09	1.1068269753912785e-06	-0.0002312548291951	-1.297794830000358e-08	5.347879602605487e-08	1.6842714207756583e-16	0.0004661216806962	-5.4992986193300056e-05	2.172694212150502e-07	3.0242285304564907e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
552.129287717746	1.548183331482278	304846.7503557056	2.3968716278795648	806.7676558517828	3.499393109577454	650874.0505285807	12.245752135358163	550.328331924365	1.249080002786286	1.5602008533605884	302861.272918654	629.5124338335019	471.451406369005	0.929508	26.770596	0.1309197082760257	0.0606646123070414	0.0329928911	0.2284010216	0.0479867459	0.0242168457	-0.0072691541	-0.0209578805	-0.0033628419	0.0201785946	0.0601760265	-0.0410702412	-0.0985121999	0.0872680584	0.0045352519	0.0463367431	-0.0693106559	-0.052349251	-0.0327280689	-0.0726814107	-0.0023824123	-0.0647924423	-0.0040879326	-0.0453816133	0.0740103955	0.0852951203	0.0637693106	-7.34826e-05	-0.0516650763	-0.037708366	-0.0333222183	0.0481289006	0.1205028619	-0.0065170726	0.2114640421	0.0684393595	-0.028142814	-0.1038476849	0.0238850152	0.1035368207	-0.0546499039	-0.0188985274	-0.0314661645	-0.0048672469	0.1223948893	-0.2441627612	0.0389107485	0.0203899229	0.0289217625	0.0295610355	-0.0315279931	0.0755650011	-0.0344448501	0.0028363175	0.0770442414	-0.0801010856	0.0674109195	0.0715465626	0.0643339079	0.0046062301	0.1511472581	0.0119303402	0.0356175339	0.0856138401	-0.0882324122	0.1301912447	0.1577643723	0.0504759793	-0.002827516	-0.1046173225	-0.0053693197	0.1305697171	-0.0689931154	0.0459189275	0.0772722658	-0.0823265421	0.005756697	0.2218470377	-0.1168922488	-0.005796051	0.0809392089	-0.0097985085	-0.0659038259	-0.044341466	0.0882368426	-0.0511503756	0.2461865742	0.0322387717	-0.0791916992	-0.0058162605	0.1342886181	0.0845047937	0.063419807	0.0010430351	0.0881379191	0.018244636	-0.0603787714	0.0	0.0338978769580222	0.0123267317070627	0.0011490660622612	0.0001519483145779	0.1986361253303954	-0.0290958795417849	0.0394563102862725	0.00084657020631	-0.0522317848834603	-0.046250689548458	0.0021391262837078	0.002728159352112	0.0007446176656485	-0.0003074407811077	9.451983388817416e-08	5.544554679958213e-07	-0.0006718708122568	-0.0004406159830616	4.514103883626122e-07	1.941424445294283e-07	0.0003492502952913	-0.0001168713854049	1.2197576876106025e-07	1.3658920726460672e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
551.4805585702289	-0.6487291475170878	304130.8064809317	0.4208495068382474	802.4959036478182	-4.271752203964638	643999.6753715283	18.247866892076743	547.3469313228111	-2.9814006015539007	8.888749546945961	299588.6632284981	626.0209002011064	463.3545926430729	0.850485	24.494658	0.0355403453052422	0.0187994320189207	-0.0349877952	0.1249648214	0.0814668339	-0.0809829593	0.0767838096	-0.1322509409	-0.0488003612	0.0216325432	0.0297467214	-0.0687729958	-0.0699183051	-0.0027277839	0.1424155748	-0.0341279144	-0.1332417148	0.0128686722	-0.0796487666	-0.0338218683	-0.0693409408	0.059545868	0.0292537283	0.0139983122	-0.0224035189	-0.0956135548	0.0435657228	0.075771133	-0.1457533571	-0.0554390539	0.0532163593	0.1752982251	-0.1622622611	-0.0498467632	0.0149104928	-0.1018452391	0.0371993596	0.1515751314	-0.0666654665	0.0378002562	-0.0660164404	-0.0436503545	-0.0401027023	-0.1081138935	0.0552962824	0.0124122742	0.0767968804	-0.0821570433	-0.0631107109	0.1467335139	0.0042114199	0.071781523	-0.0373095191	0.0310048183	0.0585191801	0.0100513467	0.0506137058	0.0075198107	0.0257776578	0.0250350644	0.0433625301	0.0792707336	-0.241982938	0.0179200542	-0.1843010823	-0.074526543	0.1163124368	0.0529666186	0.0360883358	0.0077072704	-0.0445944838	0.0619095017	-0.1083649483	-0.0146150297	-0.0124326542	-0.0516106969	-0.0278819956	0.1301588986	-0.1061012953	0.0278324244	0.1416647293	0.0408598089	0.0006815583	0.0701431762	-0.0643403305	0.0404780341	0.103124849	-0.0303046121	-0.0330676241	-0.0383371496	0.0692073344	-0.1332580543	-0.0523899582	-0.0824548898	0.0865329627	0.013405232	-0.066508354	0.0	0.0368750144480287	0.0029771374900065	0.0013597666905423	8.863347634402235e-06	0.188329856695347	-0.0103062686350484	0.0354681349228899	0.0001062191731777	-0.0559189325387876	-0.0036871476553273	1.3595057832185614e-05	0.0031269270162774	0.0009835810456055	0.0002389633799569	5.7103496960473513e-08	9.674316732744085e-07	-0.0006358758059159	3.599500634089996e-05	4.043380405491954e-07	1.295640481481428e-09	0.000252812851092	-9.64374441993e-05	6.391433767726575e-08	9.300180643693105e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
554.07403983003	2.593481259801024	306998.0416135696	6.7261450449391065	806.8986620274985	4.402758379680336	651085.4507817673	19.384281349845413	550.1758974421273	2.828966119316192	8.003049304238914	302693.5181262501	629.6233775310027	467.9867486995996	0.801833	23.09346	0.0949562958131581	0.052975526602838	0.0541863706	0.1464069067	0.0447677387	0.030773314	0.055981014	-0.0234870014	-0.0069238946	-0.0512917727	0.0653397901	-0.1370509526	0.0265669654	-0.0344522131	-0.0118714735	0.0215613662	-0.1294860527	0.0139384113	-0.1362017916	0.0070677608	0.1237602589	0.026539669	0.0112800984	0.0525946815	0.0171972529	-0.0231693321	0.0168926407	0.059025905	-0.0294791473	-0.0243500785	-0.0191705309	-0.0861229076	-0.014805874	0.1653117468	0.0819512637	-0.0264687532	0.0872580288	-0.0321630728	-0.0987956737	0.0160347775	-0.009745637	-0.0416256025	-0.0002248353	-0.0628888089	0.0618807164	-0.09188347	-0.1093969661	0.0444212028	-0.0441082568	0.0384185789	0.0172612851	0.0876262597	-0.1681388033	0.0956982765	0.0381496718	-0.0309191643	0.0590176372	-0.0071432712	-0.0547621647	0.0242265829	0.0685189648	0.0954125455	-0.0454355747	-0.0781725112	-0.0050077796	0.0672347842	0.0154974267	0.0772469355	0.0499253228	0.0356688484	0.0258660539	0.1193875984	-0.0942543475	0.0804160424	0.0883691911	-0.0211912714	0.1110449999	0.1866985841	-0.0584170353	-0.0226387094	-0.0257538671	0.0500891295	0.0324799015	-0.0312379717	0.0317107051	-0.0993134109	0.0768835294	-0.034415594	0.0214543754	0.0481229795	-0.0238463014	-0.0261398251	-0.0288586199	-0.0574134499	0.0848895389	0.0085419939	-0.0723719246	0.0	0.0325491554282848	-0.0043258590197439	0.0010594475190946	1.871305625869968e-05	0.2303775201304319	0.0420476634350849	0.0530738017814475	0.0017680060003501	-0.0755470463875838	-0.0196281138487962	0.0003852628532613	0.0057073562178877	0.0006350256461062	-0.0003485553994992	1.2149086652011656e-07	4.0325757121259685e-07	-0.0005669708519422	6.89049539737e-05	3.214559469520641e-07	4.747892682117716e-09	9.118001437433755e-05	-0.0001616328367176	8.313795021304402e-09	2.6125173905398523e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
553.3894528502061	-0.6845869798238482	306239.8865258505	0.4686593329443379	801.6938150359363	-5.204846991562249	642712.973066874	27.090432205574597	548.6784062148289	-1.497491227298383	2.242479975835617	301047.9934464448	627.1271544853049	471.6370725251371	0.7964719999999998	22.939035	0.1044062500703546	0.0698386134887094	-0.0516647071	0.108696771	0.0566791191	-0.0681035491	0.0188814728	-0.1466800193	-0.0385628259	-0.048037717	-0.0372923337	-0.0306701011	-0.0224482114	-0.0968922734	0.0941796977	0.0661265238	-0.0870791658	0.0323091753	-0.0758469978	-0.0244751059	0.0211423603	0.1176881971	0.0320423091	0.1885586482	0.1009012063	0.0416788139	-0.1135290209	0.132008799	-0.1154743628	-0.0791192312	-0.0468770424	0.0287829685	-0.0673932077	0.0188737805	-0.1474104867	-0.0868295419	-0.0041891278	0.0487222659	-0.0066745242	0.0351737012	-0.0316964522	0.1463568957	-0.0469744073	-0.0012631812	-0.1243036862	0.2072875852	-0.0328337938	-0.0617212261	0.0041416152	0.1312385253	0.0604186786	0.0093375498	-0.0998363967	0.0217330295	0.0288362137	0.1020999565	0.0540603681	-0.116766316	-0.1289642635	0.043507049	-0.096271524	0.113387097	-0.1316802259	-0.0571722279	-0.0571707492	0.0099533759	0.1360758153	0.082434342	0.1193508794	0.0150246312	-0.0714787124	0.0786312795	-0.10138159	-0.0251973449	-0.0011881699	-0.0100247519	0.0889648457	0.098278993	-0.0712674445	0.0438099372	0.0398448976	-0.0087396229	0.0781402855	-0.0086292548	-0.1851246121	0.070142617	0.0595024388	0.0074811987	-0.0385990148	0.0916953006	-0.0378257044	-0.1416894034	-0.0170631027	-0.0012438279	0.0832083783	0.0036635686	-0.0779460309	0.0	0.0181510015367081	-0.0143981538915766	0.0003294588567855	0.0002073068354855	0.1658499630864582	-0.0645275570439737	0.0275062102557795	0.0041638056180632	-0.0764497557807999	-0.0009027093932161	8.148842486005797e-07	0.0058445651589439	0.0008890347099127	0.0002540090638065	6.452060449585461e-08	7.903827154295587e-07	-0.0004079245834704	0.0001590462684718	1.6640246579949937e-07	2.5295715514803883e-08	0.0001696812769278	7.850126255346245e-05	2.8791735739848755e-08	6.162448222487646e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
554.4706562315142	1.0812033813081143	307437.708621806	1.1690007517520995	806.4265735161014	4.732758480165103	650323.8184729201	22.39900283157469	551.0468376245392	2.368431409710297	5.609467342502304	303652.61725600524	629.5489734194616	480.1016514325952	0.817432	23.542725	0.1314802758679585	0.0895601961871773	0.0196375268	0.1769051214	0.0874025244	-0.0061271788	0.0258568536	0.0236827855	0.0153324365	-0.0890526987	0.0303978528	-0.1445360295	0.0373313219	-0.0722654458	-0.0365031924	-0.0492922857	-0.0392320574	0.031895585	-0.1515085784	-0.0340618176	0.122484788	0.1262423305	0.0892921841	0.0553073659	0.0690858584	0.0484588006	0.0644603904	-0.0360957736	0.0370538117	0.0536040013	0.021573686	-0.0527957404	0.0353673193	0.0268251361	-0.0517555822	0.0490073264	-0.1544205018	0.0046107294	-0.013908513	-0.0714050643	0.1110696848	-0.0178058687	0.1948955693	-0.0036636614	0.1448817625	0.0137440779	-0.0094946475	0.0066820942	-0.0369024728	-0.017815875	0.0234041969	0.0527548213	-0.2004107163	0.0480726598	0.0413566205	-0.029307544	0.0754575742	-0.0361603094	-0.1090197774	0.0334002253	0.0689836887	-0.0095787782	-0.0308879624	-0.0485713578	0.06180737	0.121910496	0.0067129921	-0.0232640543	-0.0824964165	-0.146926711	0.0125724533	0.0968577521	-0.1244353473	0.0726274128	0.127778899	-0.0516708835	0.1570642199	0.1770762177	-0.095745887	-0.0314546375	-0.0465879228	-0.0427415083	0.1070379938	-0.1043139662	-0.0121987007	0.0240728991	0.0620236016	0.0362007846	0.0349828905	0.1038412284	0.0529102253	-0.0207533225	0.0709577193	0.1083118895	0.0814902283	-0.0012213705	-0.0832083783	0.0	0.0326176058172364	0.0144666042805282	0.0010639082092486	0.0002092826394093	0.2399453746344306	0.0740954115479724	0.0575737828084572	0.0054901300124634	-0.0775378560234827	-0.0010881002426827	1.1839621381263662e-06	0.0060121191167183	0.0001600239173177	-0.000729010792595	5.314567357199902e-07	2.5607654113702092e-08	-0.000320987863148	8.69367203224e-05	1.030332082883192e-07	7.557993340415198e-09	0.0001490255939097	-2.0655683018100016e-05	2.220862764013881e-08	4.2665724094422534e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
552.469754233272	-2.0009019982421705	305222.829342572	4.003608806569511	801.1464625847049	-5.280110931396507	641835.654511986	27.87957144785289	549.2117732187336	-1.8350644058056105	3.3674613734546983	301633.57184206566	627.0351338136688	469.14558070308175	0.8422589999999999	24.257748	0.1318681684563891	0.0776173175779111	-0.035720275	0.0951078446	0.0316517357	-0.0714526293	-0.0155155954	-0.1583877723	0.0171613392	-0.0412704285	-0.0213754825	-0.0825280394	0.0161273295	-0.1077827591	0.0856354073	0.0615426691	-0.0504375468	-0.0526660995	-0.0485939092	0.0257369332	0.0083357389	0.1414546016	0.0969332271	0.1421692783	0.0499225801	0.0346101617	-0.0016306557	0.0965540986	-0.1075546091	0.0312905253	0.0005293794	-0.0937284256	0.0523320815	-0.0779167796	-0.1492039991	0.0109205259	0.0523779371	-0.0038132259	0.0305506619	-0.0385787979	0.0210752337	-0.1654371112	0.0234648073	-0.0466951262	-0.0213094014	-0.0528584561	-0.2330289652	-0.0678423166	0.0218419109	0.1261982593	-0.0207629626	-0.0153815956	-0.1027631878	0.0547749938	0.0320713539	0.0698675445	0.0304710159	-0.1100641356	-0.1772691507	0.0476179198	-0.0357529538	0.0229766149	-0.0251764675	-0.0109248985	-0.0255019707	-0.0075805051	-0.0091453291	0.0144827782	-0.0186240724	-0.0565498981	-0.0603367263	0.0880333994	-0.0906399473	-0.0204041102	-0.0392672732	0.0025067469	0.088315858	0.0433558503	-0.0477112782	0.00202426	0.0629100848	0.0069579404	0.1026222234	-0.0196745275	-0.1789550384	0.0578537287	0.0014812344	-0.0058238981	-0.0254277211	0.0782695406	0.0077673836	-0.0267799445	-0.0421475995	0.0309970676	0.0797358525	-0.006104138	-0.0881379191	0.0	0.0191714617588871	-0.0134461440583492	0.0003675449459724	0.0001807987900378	0.1746167145579136	-0.065328660076517	0.0304909970029998	0.0042678338273931	-0.0553243153602949	0.0222135406631878	0.000493441388795	0.0030607798700853	0.0006470213562156	0.0004869974388979	2.3716650549311386e-07	4.1863663539907446e-07	-0.0002314380444412	8.954981870680002e-05	5.356356841476687e-08	8.01917003042075e-09	0.0001900748094717	4.1049215562000005e-05	3.612843319570305e-08	1.6850380982555431e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
