global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
553.3092338081924	-1.197572578371478	1.4341800804673095	306151.10821740894	713.0088072108963	-1.908875031432217	3.643803885625347	508381.559160305	534.4403764630308	-0.7918667934908399	0.6270530186334644	285626.5159939461	587.6420830541477	510.96832072487217	1.006061	19.009598	0.1197236989334857	0.0860132313888217	-0.0132660136	-0.0613488189	0.1069851224	0.0183405255	0.0479469586	0.0154710932	-0.0367207087	-0.1088626818	0.2429626868	-0.0311018774	0.0161006587	-0.0826315999	-0.0157726507	-0.0425768396	-0.0473177258	-0.0381513938	0.0736413977	-0.0333390992	0.0763734377	0.0268923051	0.1436839047	-0.0222887041	0.0057329882	0.1265902608	0.0518206357	-0.1003694248	0.0979899995	-0.034726024	0.0058301352	0.000739539	0.0138113212	-0.0455390628	0.0959581435	-0.0795219967	-0.0520105026	-0.0809420926	0.0301810178	-0.0125594102	-0.1310847182	-0.0370727619	0.1314999627	-0.0266872432	0.0286379137	0.0088054819	-0.1161128714	0.0607729325	0.1314586081	-0.0529110246	0.101575386	0.0802391824	0.0843731059	-0.0080241534	0.049171635	-0.0321956157	0.0193235064	-0.2301298386	-0.0156795172	-0.0060095944	0.1788335583	0.0647725464	-0.1738667978	-0.0339018685	-0.0327615784	0.0314218129	0.0447698489	-0.0741359331	0.0503691004	0.1078551063	0.0205398452	0.1056369057	-0.0775227851	-0.0025259662	0.0744368479	0.0074621056	0.0208613301	-0.0379580547	0.026286944	-0.0027639704	-0.0671127238	0.1106809845	-0.0147483064	-0.1772539849	0.0384254179	-0.0285691625	-0.0098801984	-0.0225383118	-0.0790581961	0.0089909889	0.1555924586	-0.16135942	-0.0225813599	0.0588932184	-0.0169844419	0.0258693623	-0.1599894685	0.136649863	0.0693928282	-0.0230139064	0.0362967124	0.0862083626	-0.0151771253	0.0059266601	0.0288712317	-0.0980115155	-0.0554311033	-0.0889167442	-0.1368885943	-0.0666597493	-0.041557429	0.0941590645	0.0371927824	-0.0337045224	0.0	0.0196973461903269	3.713371771140242e-05	1.3789129910701215e-09	0.0003879854469415	-0.008168190766213	0.0690302603667589	0.0047651768463025	6.671934039324732e-05	0.0042512423597429	0.0001123279844392	1.2617576088195577e-08	1.807306160127238e-05	-0.0012379713918387	-0.0007989543001004	1.532573167011048e-06	6.3832797364892e-07	-0.0004380828917003	-1.0014359369997549e-07	1.9191662000049682e-07	1.0028739359145772e-14	0.0001337288642882	0.0002118250935974	1.7883409143811808e-08	4.486987027755712e-08
554.146972532122	0.8377387239296468	0.701806169571273	307078.86716651643	717.8902434886963	4.881436277800049	23.828420134222394	515366.4016962597	534.9597358779151	0.5193594148843204	0.2697342018289836	286181.9190105687	588.9452648819585	510.9280676261608	1.194013	22.560961	0.0697598486734722	0.0544708633926877	0.0089226248	-0.0987604453	0.0693108435	-0.0188986403	-0.0688880682	0.0710975936	-0.028193867	-0.0892350028	-0.1929261107	-0.0827061713	0.1025489758	0.069518279	-0.0818703852	-0.113370546	-0.0374676752	0.0114151788	0.1346137631	0.0435454145	0.0479037065	-0.0169456164	-0.1080716552	0.1808582098	0.094214172	-0.0641343706	-0.1214169048	0.0244695487	0.0442414156	-0.0223202349	0.0145299261	-0.0692128391	-0.0578701305	-0.0211660214	-0.0939436371	0.1796719804	0.034004649	-0.0205969093	0.114612074	0.0282324197	-0.0034103432	-0.0333524163	-0.0720988333	0.0292185628	0.0837610514	0.1172141324	0.0626707929	0.1389751842	0.0188563404	0.055869459	0.0693155066	-0.2139524536	0.0118972714	0.1237016044	0.1134682684	-0.051122526	0.0438825583	-0.0050658187	-0.0752021895	0.0641008747	-0.0086643356	0.0245437721	0.2381708736	0.0041334251	0.0478790447	0.0231489503	0.0133102007	0.0792338362	0.0933482479	0.067940764	0.0032086996	0.0538583374	-0.1933763964	0.1363516831	0.0087949383	-0.0241433689	-0.0451320954	-0.1183985267	0.129504523	-0.0209615414	0.0411053929	0.0834024314	0.0014043154	-0.0005636478	0.1945209751	-0.0482625419	-0.0273350978	-0.0022839761	-0.039367129	0.0101158304	0.1281053304	0.091495716	-0.1234262394	-0.0334921476	-0.0597268477	-0.1567813426	-0.0913910208	-0.0623412486	-0.0190222105	-0.001656218	-0.0360710346	0.1023236863	-0.0640920688	0.0052323156	-0.0362040442	0.0702730314	-0.0112200992	-0.1956941844	0.0705232911	0.0117770411	0.0567426519	0.0927149366	0.0325341047	-0.0406438432	0.0	0.0197283319736527	3.098578332579732e-05	9.60118768313259e-10	0.0003892070824626	-0.057927370333104	-0.049759179566891	0.0024759759511701	0.0033555802337085	0.0043221355953306	7.089323558770021e-05	5.025850852093164e-09	1.8680856104423803e-05	-0.000929990665509	0.0003079807263296	8.648826379338728e-07	9.485212779056955e-08	-0.0004380203928402	6.249886009998496e-08	1.9186186454388315e-07	3.9061075137974915e-15	4.3796287724644e-05	-8.993257656355599e-05	1.918114818459803e-09	8.087868327359861e-09
554.9501822646937	0.803209732571645	0.6451458744978135	307969.70479561674	716.4010859601179	-1.489157528578403	2.217590144921737	513230.5159648363	534.7250707796304	-0.2346650982847222	0.0550677083529783	285930.90132028074	588.3533642583715	514.6386598069165	1.203189	22.734348	0.1417469967734791	0.0653479822608619	-0.0276919178	-0.0959684699	0.0917736456	0.0002154473	-0.1111648791	-0.0584471503	-0.0823007113	-0.0150643785	0.0826114835	0.1495411149	0.0266188272	-0.0375894897	-0.1883547566	0.0115447289	-0.0891657279	-0.0345921024	-0.0851448404	-0.0150521998	0.0585522236	-0.0674900457	-0.0368325829	-0.1273603843	-0.0568463267	-0.0339276543	0.0151369104	-0.083343812	0.0048347081	0.0377318352	0.0094465932	-0.0595997615	0.0604348051	-0.0318393113	-0.1087917166	0.0911740472	-0.0748409938	0.0353394101	-0.033955988	0.0674495007	-0.1318569084	0.1036409574	-0.0676714385	-0.0352393363	0.0052398782	0.1662262591	-0.0434580557	0.1423886202	0.189916744	0.0868360249	0.1287602146	-0.0695152253	-0.0112229291	-0.0917540735	-0.021626768	-0.0111633449	0.0702794374	-0.1494910036	-0.0302678126	-0.136961662	0.0042872549	0.0847913556	-0.1285997509	0.1107117584	-0.0479561499	0.0276984826	-0.1028202986	0.0332489	0.1061934437	0.0362516354	0.0441366117	0.0163434078	-0.1497651427	0.0770371426	-0.0658133609	-0.0543195877	0.0939614616	-0.0527581217	-0.002575898	-0.0576499559	0.0122245433	0.0701165422	-0.0129646265	-0.0352581841	0.0853344919	0.0664187269	-0.1446902425	-0.0013518457	-0.0785059063	0.044536453	0.0582697663	-0.1679613501	0.131185756	-0.0169609338	-0.0903797544	-0.1545888751	0.0034856721	0.1204479539	0.0134256798	-0.0045584237	0.0062365781	-0.005144517	0.1043134676	0.0907065091	0.1446364983	0.0460713825	0.1121506478	-0.0178438984	0.0561367365	-0.0455412338	-0.0521277867	0.0912295932	0.0278175825	-0.0474206018	0.0	0.0341395167009466	0.0144111847272939	0.0002076822452441	0.0011655066005742	-0.0287132186606555	0.0292141516724485	0.0008534666579408	0.0008244489258546	-0.0169130354333333	-0.0212351710286639	0.0004509324886166	0.0002860507675691	-0.0012250877932284	-0.0002950971277193	1.5008401011172308e-06	8.708231478823987e-08	0.0003491942312896	0.0007872146241298	1.2193661116593466e-07	6.197068644438223e-07	0.0004992143227769	0.0004554180350522	2.4921494006559896e-07	2.0740558665085792e-07
555.4832462009641	0.5330639362704233	0.2841571601521178	308561.63680996094	715.913454476754	-0.4876314833638844	0.2377844635676622	512532.0743008394	536.4907191814763	1.7656484018458514	3.117514278940809	287822.2917678576	590.2857083331097	519.5488195956991	1.100536	20.794714	0.0996872624993855	0.0513391294420347	-0.0790630995	-0.0477378099	0.0833378236	0.0777295526	0.0007835993	-0.0748466118	0.098020824	0.0130081127	-0.0114997466	0.06934098	0.074790429	0.0059339857	0.1776149297	0.0348389266	-0.0801354187	0.0356527394	0.0322559864	-0.0209068948	-0.2132224954	-0.0175300078	0.0154188246	-0.0951912891	0.1434267724	0.0685094838	-0.1385698137	0.1187454353	0.1839799667	-0.0101450868	-0.073088022	0.0987613737	0.0826482516	0.0313292546	-0.0172528078	0.022447957	-0.1192593515	-0.0808822124	-0.0272211234	-0.116053888	-0.0221465323	0.0385041998	-0.0339183348	-0.0721141812	-0.01037451	-0.0115753461	-0.0677463069	0.0422309487	0.0219873112	-0.1616807179	-0.1091417889	0.0423528602	-0.0137241932	-0.0286224002	0.0289419307	-0.1212251482	0.0150644154	-0.0747612524	0.0591034245	-0.059286833	-0.0006809573	-0.0922211393	0.0228140195	-0.0566130803	-0.0339921764	0.1014234401	0.1516995489	-0.0370794736	-0.0527686939	0.1921517616	0.0227261569	-0.2310631583	0.0195394421	0.1107924165	0.075433387	0.0154693649	-0.0613421626	-0.0290369719	0.0245063347	-0.0055251378	-0.0318343656	0.0378824231	-0.0368163831	-0.0809683735	-0.2087344652	0.072154113	0.0374778157	-0.070628321	-0.03145606	-0.0340187196	0.1620400478	0.0644736788	0.0857977406	0.0776702583	-0.0537718047	-0.0561997741	-0.0581478498	-0.0042499388	0.0540007333	-0.0492904209	0.0900799579	-0.1085676765	-0.0705217503	-0.0707335994	0.0382520609	-0.127869283	-0.0875758539	-0.0889171082	0.0464765394	-0.0504458348	0.0034152502	0.0897036946	0.0230516017	-0.0540076933	0.0	0.0196569321522019	-0.0144825845487447	0.0002097452552115	0.0003863949816362	0.012397500170465	0.0411107188311205	0.0016900912028114	0.0001536980104766	-0.0056887683217752	0.0112242671115581	0.0001259841721916	3.2362085018833024e-05	-0.0012540052098134	-2.891741658500005e-05	1.5725290662391495e-06	8.362169819504361e-10	5.5897126241655215e-05	-0.0002932971050479	3.1244887220755404e-09	8.602319182950517e-08	0.0001640350042506	-0.0003351793185263	2.690748261949436e-08	1.1234517556775493e-07
553.5747179642617	-1.9085282367024088	3.642480030290408	306444.9683692119	715.6459237080504	-0.2675307687036365	0.0715727122031586	512149.0881199488	535.646868972023	-0.8438502094533078	0.7120831759943914	286917.56823953154	589.239018246717	507.0152240209834	1.004886	18.9874	0.1300751795305675	0.095444965665228	0.0036402503	-0.0229045197	0.1587652164	0.0725835302	0.0304100181	-0.103417922	0.1655128048	-0.0083660244	-0.0561187788	-0.0615326511	0.0465192864	-0.0736857756	-0.036783327	0.0713670261	-0.0681790658	-0.0942104979	0.0559424887	0.1205130433	0.0727171055	-0.0971350984	0.0409012768	-0.1203911453	0.1175697432	-0.0834152773	-0.0622359891	-0.0421840841	-0.0154550408	0.1047231536	0.0912990692	-0.1066016939	0.0781353189	-0.0538581908	-0.0085738032	0.0069931164	-0.0617507691	-0.0945945101	-0.0340470138	0.0042557797	-0.0249864221	0.1664718126	0.0770044191	0.0273669711	0.0424689403	-0.1360406677	0.0196488822	0.0515812565	0.0840145083	0.1026015918	0.1806253677	-0.0021648924	-0.0798406261	-0.031148544	-0.1209435246	0.0663250205	-0.1073609682	0.0360551535	0.1286735069	-0.0697941801	0.0252267482	-0.0788802475	0.0825448916	0.0419614226	-0.0365839245	-0.1194796136	-0.0057729922	-0.0145082099	0.0200088404	0.1168312944	0.0644868666	0.0308948186	-0.2080663318	0.0845841421	0.0075030791	-0.0018912932	0.0048923032	0.0113146004	-0.071085936	-0.0433312984	-0.0476156466	0.0466545899	0.0103454532	0.1182360489	-0.0705505812	0.0042144252	0.0541773135	-0.0119935714	-0.1565350596	0.0616775491	0.089087324	-0.0188665769	0.0328290633	-0.0775627969	0.0146919547	-0.0587335721	0.0627906652	-0.0179544149	0.033238494	0.04535509	-0.0899946227	0.1585706783	-0.0213181534	-0.0963619176	0.0496085434	-0.048787659	-0.1155352909	-0.108668231	-0.0097053401	-0.0893301559	0.1169950736	0.0881379191	0.018244636	-0.0603787714	0.0	0.0196715641581022	1.4632005900301616e-05	2.1409559666646126e-10	0.0003869704364263	-0.0732674058527464	-0.0856649060232113	0.0073384761239656	0.005368112760391	-0.0014952035092221	0.0041935648125531	1.7585985837083515e-05	2.2356335339900822e-06	-0.0006599898314928	0.0005940153783206	4.355865776738946e-07	3.528542696813656e-07	-0.0001370483783815	-0.0001929455046231	1.87822580169988e-08	3.722796775428401e-08	0.0001469543534163	-1.7080650834299993e-05	2.1595581988002803e-08	2.9174863292327303e-10
551.9426868561188	-1.6320311081428829	2.6635255379460854	304640.7295739516	714.7957352058764	-0.8501885021739781	0.7228204892288324	510932.9430685095	534.5477500386758	-1.0991189333471991	1.2080624296422853	285741.2970714106	588.5811135064988	496.4829833358969	0.932436	17.618443	0.0804111697534976	0.0519100273622892	0.0758326027	0.0115629622	0.1397305755	0.058057316	0.1084171782	-0.0400643073	0.1122541433	0.0338882679	0.1809561867	-0.0341407138	-0.0876279687	-0.0339579086	-0.0625053127	0.0404607612	-0.0840111966	-0.0161032456	0.0626988573	-0.0339192452	-0.0303897886	0.0472961933	0.1164256336	-0.0706865861	0.1039774108	0.1208500774	0.0384465904	-0.0839406317	-0.0257462562	0.0200692303	-0.0243101721	1.30235e-05	0.0324699459	-0.120975251	-0.0609832399	-0.0647874069	0.0531197542	-0.0110194627	-0.0269446401	-0.0583216734	-0.0140556489	0.1608238964	0.0511232977	0.0194640107	0.0647572679	-0.0486608353	-0.0070529085	-0.0293502793	-0.0734881925	-0.0183766967	-0.0038751382	-0.0020431187	0.1087218409	-0.0525680924	0.0220132094	-0.1280646251	-0.0278374182	-0.1415347038	0.1438229933	0.0334933306	0.1001039046	-0.0416731841	-0.1304909179	0.0190848725	0.0339207473	-0.0724302282	0.0031869113	-0.0413664788	0.014994245	0.0855813071	-0.051688216	0.0083350281	-0.0555824797	0.1043417755	0.0416435378	-0.0101734331	0.0349307365	-0.0471428338	-0.0240438842	0.0590098508	-0.0530860078	0.0479761097	-0.0141024313	-0.0751049897	-0.1365251401	0.095374889	0.0212954043	-0.0492531287	-0.1113966196	-0.0121964171	0.1108141404	-0.1173185269	0.026659515	-0.0176827115	-0.0163111287	0.0308032217	-0.0578947132	0.0574284932	-0.124591163	-0.0233795344	0.0058431239	0.0400486463	0.123093456	-0.0809899152	0.0348497296	-0.1499076453	-0.1181902957	-0.2332182289	-0.0673232758	0.0360601387	-0.018432102	0.0865329627	0.013405232	-0.066508354	0.0	0.0196989464258763	2.738226777410091e-05	7.497885884525651e-10	0.0003880484902895	-0.0291016332077731	0.0441657726449732	0.0019506154733274	0.0008469050553597	0.0043708112620635	0.0058660147712856	3.441012929694085e-05	1.9103991088581124e-05	-0.0010320048691464	-0.0003720150376536	1.0650340499418783e-06	1.3839518824040945e-07	5.5902387823492106e-05	0.0001929507662049	3.125076964368118e-09	3.7229998179093525e-08	0.000189028550947	4.207419753070001e-05	3.5731793073122576e-08	1.770238097852363e-09
550.452791350513	-1.489895505605773	2.219788617624282	302998.27550557145	714.2711876809435	-0.5245475249329274	0.2751501059132601	510183.3295511456	533.8609273325098	-0.6868227061659127	0.4717254297050676	285007.48973232735	588.2297259110671	488.4301696983926	0.921032	17.402962	0.0533519644038616	0.0390858673460365	0.123056717	0.048494557	0.1298642993	0.0372787322	0.128461467	0.0192443738	0.0357425915	0.0464414597	0.061537825	-0.1776849141	0.0158120931	-0.0148265175	0.0743541601	-0.0162972343	-0.0784980259	0.0399957743	0.1663050247	0.0677295067	0.0392599671	0.1194207462	0.1297204767	0.0054016273	0.0696607307	0.0904861261	-0.0278506661	0.051466844	-0.0803149888	0.1044417666	-0.0215047121	-0.0158228902	0.0055170139	-0.1081252996	0.0554034994	0.0732867448	0.0494750553	0.0123897115	0.0661771431	-0.0789095986	0.1272138058	-0.0205660013	0.1517351431	0.1868568143	0.1454048108	0.1483963715	0.036198859	0.0816603109	0.0200344704	-0.1353073931	-0.0285847332	0.0527226365	0.1877897762	-0.085902356	0.0564021965	-0.04189039	0.0138959666	-0.0095646156	0.1331927824	0.1005867151	0.0694179508	-0.014567602	0.0246930953	-0.0825225562	-0.0267983681	-0.0901650231	0.0490829046	-0.0365141991	0.1043750722	0.0534558357	-0.0926183676	0.0639040456	-0.0907716102	0.123254289	-0.1349962162	-0.0798630155	-0.0924656295	-0.1509011045	-0.0461980005	0.1408963589	0.0616641089	0.0260747362	0.0575934131	0.0176703496	-0.0548488935	0.1302422691	0.0865998687	-0.0444826281	-0.0874138015	-0.0453807021	0.164162859	-0.0303649768	-0.0167159721	0.0075824751	0.0034747708	0.0204009715	-0.038953073	-0.0323112449	-0.1946119895	-0.0804687356	-0.0685049206	-0.0185036534	0.0743481777	-0.0679336487	-0.022506336	0.0675584624	-0.1496239147	-0.1954191727	-0.0453606506	0.246876205	0.1495078336	0.0848895389	0.0085419939	-0.0723719246	0.0	0.0197010069250183	2.0604991420002106e-06	4.245656714183604e-12	0.0003881296738596	0.0080402463922553	0.0371418796000284	0.001379519220223	6.464556204817437e-05	0.0044257585355751	5.494727351160016e-05	3.019202866358596e-09	1.958733861521585e-05	-0.0010669906348013	-3.4985765654899905e-05	1.138469014753681e-06	1.2240037984595739e-09	-0.0001570610950167	-0.0002129634828401	2.4668187567844866e-08	4.53534450234248e-08	0.0001139162588185	-7.511229212850001e-05	1.2976914023203478e-08	5.641856428797125e-09
550.7788754666362	0.3260841161231838	0.106330850787838	303357.3696602924	717.7188203484226	3.44763266747907	11.886171009868846	515120.3050823313	534.1088754030737	0.2479480705638934	0.0614782456963574	285272.29078433616	588.4582249526139	490.09258335351234	0.974417	18.411678	0.0540148839116641	0.0264833827708427	0.138341508	0.0496181927	0.0791849288	-0.0336202676	-0.0189795911	0.0824124518	-0.0091175304	0.0991254153	0.0190944084	0.0322597483	-0.1101757517	0.0233005415	-0.0805322257	-0.0782793293	0.0792963145	-0.0130197388	0.0042550684	-0.0028135618	-0.0992261317	0.0656414265	0.0600238942	0.0824404852	-0.0190674236	0.1253404403	-0.0212775145	0.0256039004	-0.0569866159	-0.0097568076	0.0493571033	-0.1052399679	0.0912550239	-0.084887628	-0.000514674	-0.0557712994	-0.1015329813	-0.0034545573	-0.1022398036	-0.0726538762	0.2097968534	-0.0153153106	-0.0050803473	0.0531359662	0.045822112	0.0382992663	0.0090906471	-0.1910801059	0.0329986361	-0.0446797185	-0.0481071746	0.0420317404	0.0394278958	0.0306536096	-0.1322648237	0.0390795045	0.1219398469	0.1178329566	0.0327134776	0.1224096312	-0.0277578416	0.0164551105	-0.072807882	-0.067657207	0.0255748601	-0.0319307275	-0.0787764212	0.0153801139	0.001470291	-0.0198418848	-0.1003598749	-0.0611820393	-0.122444996	0.1194402253	0.0611126261	-0.1729927596	0.1030680137	-0.0522503292	-0.0529437824	0.0743547935	0.1668213935	0.0069357988	0.0681468432	0.1041563652	-0.0499883205	0.1540636833	-0.0853873779	-0.0812853944	-0.0615930909	-0.0584319705	0.0847794173	-0.0969394375	-0.041214242	-0.0567980227	0.0109637083	-0.029521203	-0.0110951484	0.0758913693	-0.1135674611	-0.0913069866	-0.0365226041	-0.0543679614	-0.0407797421	-0.1794134758	-0.008407845	0.0047411246	-0.1449201421	-0.0383901687	0.0298765679	0.0692400923	-0.0716250803	0.0832083783	0.0036635686	-0.0779460309	0.0	0.0374731383053159	0.0177721313802976	0.0003158486537985	0.0014042360944493	0.0013859204833295	-0.0066543259089258	4.428005330220118e-05	1.920775586112275e-06	-0.0046103087038886	-0.0090360672394637	8.165051115610914e-05	2.1254946345150986e-05	-0.0011070121605524	-4.00215257511001e-05	1.2254759236108926e-06	1.6017225234459682e-09	5.584955615534071e-05	0.000212910651172	3.119172922748555e-09	4.53309453825024e-08	0.0002720312695549	0.0001581150107364	7.400101161565065e-08	2.500035662017189e-08
552.7738263644136	1.9949508977773576	3.979829084542685	305558.9031135549	717.2288289083123	-0.489991440110316	0.2400916113813814	514417.193017189	534.4147959340917	0.3059205310179322	0.0935873712982936	285599.1741132768	588.7293625842084	496.3556595867395	1.054375	19.922495	0.1051724088096715	0.058352037326189	0.0951655355	0.0426916251	0.1108932471	0.0558651094	-0.1635234188	0.0161760855	-0.2393524362	0.0971673459	-0.047902581	0.0061243685	-0.0605810126	0.0808478912	0.2224856746	-0.0146275362	0.0376238946	0.0438950302	-0.0870351619	0.1119464926	0.0860093941	-0.0057219746	-0.0622983168	0.0084645353	-0.1185094674	0.1490378284	-0.0594241513	0.1412298119	0.0587390298	0.0777909507	0.0073699328	0.0901457153	-0.0846296859	-0.2194195061	0.1422545109	0.053428643	0.0620820567	0.0733045226	-0.131159395	-0.0240791822	-0.0922598298	0.0284917405	0.0021931174	-0.0494440869	-0.0433764283	-0.0242563579	-0.0971621173	0.0164049767	0.0803969431	0.0994471683	-0.0539664638	0.0073984399	0.011186687	-0.0576988934	0.0749215471	-0.0147339284	0.0168812367	0.0350703701	-0.0019897659	-0.0144078718	-0.1299477274	0.0812214863	-0.0223580634	-0.2064310532	-0.0459195252	0.0166920323	0.0815818999	0.0069482376	0.051761188	0.0703778873	-0.278665838	0.1031543861	0.0293225485	-0.0396152909	0.0546394807	0.0954687517	0.1187221532	-0.0686773737	-0.1590716534	0.1337404221	0.0337345933	-0.0371289425	0.0427210312	0.0702961056	-0.0761340977	0.09778084	-0.0321632678	-0.0944709478	-0.0606306081	-0.0228461289	0.0915285807	0.0409886956	0.0195507086	0.1195572893	-0.1448648247	0.0889041097	-0.0532828833	-0.0004277639	-0.0589706223	-0.0010061074	-0.0039868113	-0.024934499	0.0227958338	-0.1615280145	-0.0061931945	0.1135024153	0.1328185968	0.0494297906	-0.2175531064	0.1331605007	-0.0829237975	0.0814902283	-0.0012213705	-0.0832083783	0.0	0.0195567768069793	-0.0179163614983366	0.000320996009339	0.000382467519078	0.0180604583290886	0.0166745378457591	0.0002780402123696	0.0003261801550567	-0.0016210404839398	0.0029892682199488	8.935724490795866e-06	2.6277722505717807e-06	-0.0019939718578285	-0.000886959697276	3.975923769812039e-06	7.866975045921106e-07	-0.0003211840733372	-0.0003770336294925	1.0315920896547587e-07	1.4215435776831845e-07	0.000184179771411	-8.78514981439e-05	3.3922188197008215e-08	7.717885726127666e-09
555.3375833051814	2.563756940767803	6.572849651335083	308399.83143123926	716.8395787168913	-0.389250191420956	0.1515157115212509	513858.98161501024	535.8973870607886	1.4825911266968888	2.19807644896035	287186.00945858064	589.5984417338948	512.9608552562023	1.121065	21.182619	0.1672716761012533	0.1074636539528841	-0.0204117179	-0.0076310126	0.0771457062	0.0868581162	-0.1662064533	-0.0857085105	-0.0671318274	0.0013788271	-0.1597558563	0.0632256086	-0.0825379713	0.0540871926	-0.006984329	-0.0471538968	-0.0079186447	-0.0575311841	-0.0332364712	-0.0522978737	-0.0056519677	0.1551572755	-0.0865533477	-0.0361421263	0.0158672648	-0.0807358543	-0.1178044106	0.0464525372	0.1000041116	-0.0399081356	0.117080691	0.097273353	0.190698631	0.0544525588	-0.0152250621	-0.0060799672	0.1116901949	-0.0304931143	0.0192567217	-0.0283110306	0.0512495712	-0.1300511779	0.0584180689	-0.0603339199	-0.1331278038	-0.1146925987	-0.0478431373	0.0507324802	-0.1220734534	-0.0366688422	0.0572651369	-0.0153200268	0.1847924479	-0.1477525166	-0.081546716	-0.0242258053	0.096145756	0.0600739065	-0.0164090739	-0.1076430365	-0.0400794158	-0.0232282686	0.1355452254	-0.0133000174	-0.0493090025	0.0750951624	-0.1292582113	0.1524174351	-0.0556875335	0.1359989818	-0.0380745485	0.0546454049	0.0159218071	-0.0911216161	0.007975903	-0.111369096	0.0410135892	-0.0719163217	-0.0648962371	0.0632300404	0.0180282588	0.0486664729	-0.2106301549	-0.0685257721	0.0362963205	-0.0577647273	-0.0168025305	-0.0269756596	-0.1308761874	0.0945600114	-0.0052640109	0.1380914158	0.0667488691	-0.083980276	-0.068883653	-0.1596710626	-0.0855741783	0.0619444059	-0.2182497997	0.0262180391	0.0490850354	-0.0946861872	0.1166307742	0.1468492039	0.1251431907	0.0535856356	0.2283009828	0.1732203094	0.1476341138	0.1455217403	0.0105177987	0.0797358525	-0.006104138	-0.0881379191	0.0	0.0270634573767551	0.0075066805697757	5.635025317664949e-05	0.0007324307251834	-0.082488833267817	-0.1005492915969056	0.0101101600406395	0.0068044076138857	-0.014134264757601	-0.0125132242736612	0.0001565807817229	0.0001997774402379	-0.0016639954092349	0.0003299764485935	2.7688807219548223e-06	1.0888445662644465e-07	-2.5909842080285017e-05	0.0002952742312569	6.713199166253081e-10	8.718687164436212e-08	0.0004929786847787	0.0003087989133677	2.430279836461369e-07	9.535676889707232e-08
