global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
547.4385617019292	-0.2108666358432174	299688.97883827693	0.044464738111836	636.7357252712908	0.9010025550579712	405432.3838367567	0.8118056042209925	528.3004315921238	-0.6043150084359468	0.3651966294209384	279101.3460204243	529.4291973447855	479.721839522633	1.170547	19.894028	0.0410600247438297	0.0250376145539931	0.1533911897	0.082873419	0.0480453179	-0.1561659371	0.0073874512	0.1111485592	0.1644774209	-0.0267638971	0.1222489204	-0.0238149166	0.0368834493	-0.0320459909	-0.1528945589	0.0593744562	0.0787712527	0.0351098861	0.0369042553	-0.0731894962	0.0661360814	0.0139118553	-0.1839499506	0.1553941207	0.0147610797	-0.0427359726	-0.007461399	-0.0337788527	-0.0387979187	0.040643265	-0.0129058177	-0.0579610166	-0.0622599774	0.1943451965	-0.0146280023	0.1944170569	0.044043295	0.1770202419	-0.0228083381	-0.0530447732	-0.0525476642	-0.2209551641	0.0160619343	0.0761012349	0.0795972911	0.0031348125	-0.0051134317	0.1513305331	-0.0751949296	0.0087442001	-0.095758796	-0.0692996514	0.0091163444	-0.1102947881	-0.094042432	-0.0795360411	-0.1987314809	-0.0173398572	-0.0114631816	-0.1177321923	0.0690392712	-0.1504726056	0.0119003914	0.0326167532	0.0304694844	-0.0047144223	0.0176109369	-0.0883039597	0.0814549702	0.0785131384	0.0678866211	-0.0400247456	0.0692564349	-0.1619621465	0.1219517017	-0.1628396509	-0.0523827306	-0.1760433229	0.1185645521	0.0059237207	0.1476944069	0.1399850568	-0.0926187624	-0.1083991674	0.0490570148	-0.0498473584	0.1163611605	-0.061986787	0.0366145003	-0.0172836464	0.0742018024	0.1024996447	-0.0665435255	-0.000147981	-0.0516706943	0.0066745033	-0.0450016204	-0.0462138147	-0.0404075829	-0.1290101312	-0.1531520346	0.2237993233	0.100739659	0.0593330188	0.0024426053	0.0	-0.0365520789939353	-0.0167940162168491	0.0013360544787788	0.0002820389806917	-0.0422993642231261	-0.0016774384237549	2.813799665489658e-06	0.0017892362136806	-0.0572760339648539	-0.0183385163093988	0.00033630118043	0.003280544066743	0.0003289999204008	-8.499999517349997e-05	7.224999179495017e-09	1.0824094762373276e-07	-1.4001618378722824e-05	4.728701874512352e-10	2.2360621418016643e-19	1.960453172233888e-10	-9.997678213973108e-06	-6.078328469076664e-10	9.995356967015251e-11	3.6946076977987863e-19
546.3842980807245	-1.0542636212046546	298535.801189166	1.1114717829955514	632.9535797382223	-3.782145533068501	400630.2341034301	14.304624833310015	527.3949330534253	-0.9054985386984526	0.8199276035850331	278145.415410427	529.1246912454362	476.9330853034004	1.145933	19.475695	0.1303214823519315	0.0648747693045156	0.1309174045	0.1187439068	-0.0485554528	0.1371869109	0.0711873636	-0.0225654363	-0.0206381503	0.0148226469	0.1107901812	-0.0511142477	-0.1385830997	0.1036105396	-0.2505289412	-0.0356382384	0.0568415586	-0.1368811924	-0.0485565218	-0.0313245797	0.0866670086	-0.0536382641	0.0289407077	-0.036410299	0.1128766318	-0.1005310446	0.1070171083	-0.0068684497	0.0739212181	0.089605454	0.1846026172	-0.0939314231	-0.0143795593	0.0114195217	0.0586803044	-0.0069409688	0.0355639991	0.0200284891	0.0663326185	-0.0349431743	-0.005194407	0.0259790512	-0.1721395974	0.0392403711	-0.0001472109	-0.2026792308	0.1135045933	0.0224015747	0.0119831805	-0.0794555931	0.0329224237	0.0376557019	0.1421092751	-0.1279946914	-0.0900696245	0.1312140487	-0.0454276915	-0.006804419	-0.1167683491	-0.0347607492	-0.0334854545	-0.1315299036	-0.0190837546	-0.0717358033	-0.0438996874	-0.0491408313	0.2055453362	-0.0497652142	-0.0646715268	-0.0989945794	-0.1081283902	0.0029590962	0.0853213154	0.0207270328	0.0594887288	-0.130575399	0.0262390362	0.0009580006	0.1511745341	0.1173055033	0.0166601448	0.089709832	0.0918195067	0.0822576646	-0.0596719283	-0.0813343584	0.0954044839	-0.0274368639	-0.0313214391	0.0590231203	0.0759561451	0.0843876874	-0.0465418051	-0.0347835214	0.074478347	-0.1387882994	0.0898451434	-0.0999395846	-0.1563762613	-0.1031142272	-0.0089682652	-0.0567513055	0.0995108621	0.05508524	-0.0048841247	0.0	-0.0365608245338791	-8.74553994380245e-06	0.001336693890597	7.648446890864415e-11	0.0060220164955069	0.048321380718633	0.002334955834555	3.62646826721572e-05	-0.0405250863290547	0.0167509476357992	0.0002805942466972	0.0016422826219773	0.0010180033629793	0.0006890034425785	4.747257438850243e-07	1.0363308470371643e-06	0.0006009947621965	0.0006149963805752	3.782205481206244e-07	3.6119470418762763e-07	-1.0806024211359728e-05	-8.0834599738662e-07	1.1677015925649263e-10	6.534232514909694e-13
546.432431247295	0.0481331665704374	298588.40191882977	0.0023168017240974	632.60380361272	-0.3497761255023306	400187.5723452808	0.1223433379714221	527.6391433307102	0.2442102772848784	0.0596386595315572	278403.0655747658	528.8836131012425	472.0838702309324	1.111792	18.895449	0.0062217706563061	0.0039628529234137	0.1526198374	0.0086938637	-0.0515235827	-0.0610028453	0.0119344862	-0.1077775433	0.0223566336	0.0071380092	-0.054008778	0.0238489504	0.0113060825	0.1470115837	-0.1170975585	-0.0600818504	-0.1212030526	0.1073478022	0.0874532652	-0.0345103046	0.0754320359	-0.0085565691	-0.1460366379	0.0032758232	0.0183868736	-0.0036617209	0.0575967289	-0.0223533431	-0.1035624543	-0.0286929963	0.0344285168	0.0948545188	-0.1316182089	-0.0189951468	0.0029001113	-0.0629074647	-0.1033330056	-0.0493557594	0.0291105879	-0.063549191	0.0727041908	-0.2014379783	-0.0092546335	-0.0225896704	-0.0353247355	0.1099281324	0.1987005837	0.0717668806	-0.1570433683	-0.0088545086	0.1215054021	-0.1180157573	0.0521861732	0.0479710828	0.0235101824	-0.0817718748	-0.1098978297	0.0018004134	-0.1325552671	0.0551376113	0.0891984143	-0.0886038691	0.1195918346	-0.0220246779	0.0441064762	-0.0251140015	0.1206214639	-0.090170885	0.0485863551	0.0006991236	-0.0214438703	-0.1249184732	0.1034399922	-0.177238807	-0.0204981683	0.0941606707	-0.0128311805	0.0114018046	0.1536279454	0.0270157332	-0.113891199	0.0554426263	-0.1071822283	-0.0219131644	0.0547176557	-0.0733250346	-0.0503503854	0.0943957934	-0.0341420254	0.0847022827	0.0867458949	0.1699012097	0.068578564	-0.0189781296	-0.0370571336	0.0401517051	0.1015975508	-0.0040743162	0.0795473602	-0.0564111214	0.0296466459	0.06287088	0.0982378286	0.0507395216	-0.0121913197	0.0	-0.0365200035970048	4.082093687429733e-05	0.0013337106627252	1.6663488872953675e-09	0.0049923872810495	-0.0010296292144574	1.0601363192641637e-06	2.492393076398481e-05	-0.0405247865432443	2.997858104050733e-07	8.987153212022653e-14	0.0016422583243755	0.0009810036966584	-3.699966632089995e-05	1.3689753078579376e-09	9.623682528574465e-07	0.0006669943558006	6.599959360409997e-05	4.355946355906354e-09	4.448814706698574e-07	-1.0827178669640372e-05	-2.1154458280643693e-08	1.1722779794431547e-10	4.475111051474947e-16
546.6322940174871	0.1998627701921123	298806.8648628204	0.039945126908865	632.2250964285313	-0.37870718418867	399708.5725540657	0.1434191313561112	527.8750335829599	0.2358902522496464	0.0556442111064018	278652.051080211	529.539672401989	475.3785784914157	1.07958	18.347996	0.0357611662520547	0.0287389079443915	0.1677502129	-0.0722012834	0.0388265393	0.0660274895	-0.1199196557	0.000202292	-0.0174693049	0.0623635468	0.0350125671	0.0340899599	-0.0832744506	0.0763128967	0.0055363478	0.1460232543	-0.0299145545	-0.0643785465	0.0187600979	-0.061010607	0.0646833186	0.0608821448	-0.0930785069	-0.0601889703	0.0641913146	-0.0207467399	-0.0701037225	-0.0605047863	0.0944954456	-0.0609078869	-0.0021245413	0.1078999708	-0.0071068898	0.1216977381	0.002764863	-0.0790472097	0.0658065189	-0.1892103103	0.0615124676	-0.0161988119	-0.0303071454	0.030484205	0.0965644384	0.0531291544	0.0298771858	-0.1550219673	0.0779185042	0.0117443089	0.1024782665	0.1299126791	-0.0251864148	0.0073465843	0.0616249226	-0.1361702144	-0.0070884622	-0.0861466965	-0.029562374	-0.0384839434	-0.0782322038	0.0026845083	-0.1068088299	0.0348537907	0.0016017414	0.0392411126	0.0437760799	-0.1368159981	0.041283533	0.0123731079	0.087918791	-0.0443125854	-0.079821352	0.052506532	0.1534816013	-0.0241919517	-0.0135433531	-0.0133933162	0.2173533524	0.1139145751	0.1594286487	-0.1186391638	-0.0161759073	0.0936255733	0.090347618	-0.0618922474	-0.0431359061	-0.0611194525	-0.0599550205	-0.0066193053	-0.0716307806	0.0642719549	-0.0165379692	0.0440289842	0.0088906156	-0.0711379076	-0.0956233865	-0.1223737597	-0.0752363394	0.0006300617	-0.0889058719	0.1159062015	0.096314637	-0.0476548544	0.0969211244	0.0463035902	-0.0194497534	0.0	-0.0367062887179798	-0.0001862851209749	0.0013473516314476	3.4702146296668613e-08	-0.0222544401010367	-0.0272468273820862	0.0007423896023892	0.0004952601042106	-0.0406490691115095	-0.0001242825682652	1.5446156774594625e-08	0.0016523468196322	0.0010380043797662	5.70006831077999e-05	3.2490778747558244e-09	1.0774530924138134e-06	0.0007739948252571	0.0001070004694565	1.1449100463911398e-08	5.990679895247688e-07	-1.0901449719908024e-05	-7.427105026765235e-08	1.1884160599568275e-10	5.51618890786014e-15
546.7707201460995	0.1384261286124228	298958.2204090843	0.019161793082623	634.0750871855637	1.8499907570324008	402051.2161893802	3.422465801105317	527.8219667502811	-0.0530668326787235	0.0028160887305516	278596.0285841349	529.2390046670529	474.2834698637824	1.07701	18.304308	0.023246352261007	0.0155023460437717	0.1652251163	0.0364513736	-0.0543136152	-0.0563118234	-0.0207937188	0.0920626696	0.0800474092	0.0212882744	-0.1026524257	0.0941613544	-0.1561504282	-0.0546854348	0.0457821712	0.0330238418	0.0796200781	0.0532316041	0.1380702898	0.0789585707	0.1283109946	0.056572106	-0.1267249878	-0.1044965372	0.1308800122	0.0639398021	-0.0856703468	-0.0228559968	-0.0557653583	-0.0575832459	0.096250144	-0.0922678745	0.0067409757	-0.0108657007	0.0716964253	-0.0655494233	-0.0609389387	0.1338786725	0.0655632294	-0.0420519493	-0.0637324401	-0.0606881887	-0.166860471	-0.0534569412	-0.1023447914	-0.0007821007	-0.0322646092	0.1057023382	0.1219632485	-0.0185734645	-0.1193847055	-0.1035304607	0.1618217605	-0.0030864106	-0.0171778487	-0.1235424216	-0.0958829904	0.0901057571	-0.0730991283	0.0425223722	-0.0338597126	-0.0093018153	0.1374908229	0.1209544541	-0.11495892	-0.0552792131	-0.0115652291	-0.0216973528	-0.1546355419	0.104373195	-0.1420044373	-0.1317376987	0.090568665	-0.0439596097	-0.0344138533	0.0965510214	-0.0478689848	-0.1241154509	0.1718791897	-0.0022476918	0.0861826072	0.0496934262	-0.0778725114	0.0351088466	0.0456398343	-0.1295140694	-0.0996272502	-0.0323339267	-0.0407067212	-0.002844602	0.0915815336	0.0859498152	0.0509635162	0.0419203935	0.0317795558	0.0320388657	0.0397782603	-0.0547488161	-0.0735138474	0.0444781518	-0.0480116547	0.1068026595	0.0955613349	0.0417853327	-0.0266303944	0.0	-0.0365536754372612	0.0001526132807185	0.0013361711879726	2.3290813451693306e-08	-0.0201108949102888	0.0021435451907479	4.5947859847784525e-06	0.0004044480940926	-0.0405490809179411	9.998819356839966e-05	9.997638853071761e-09	0.0016442279632897	0.0012960038808165	0.0002579995010503	6.656374254220378e-08	1.679626059091429e-06	0.0006149931619152	-0.0001590016633419	2.528152894549092e-08	3.782165892024554e-07	-1.0898502192665995e-05	2.947527242029221e-09	1.1877735004354549e-10	8.687916842504388e-18
546.9045467286005	0.1338265825010012	299104.583232416	0.0179095541838972	635.2584540706941	1.1833668851304535	403553.3034682882	1.4003571848233525	528.1852070604052	0.3632403101240697	0.1319435228990303	278979.6129574431	529.8453389794295	473.5493517143782	0.995361	16.916643	0.0668697409287255	0.0436925820088707	0.1323961896	0.1238104316	-0.1029466156	0.0543958363	0.1086626457	0.0012589724	0.0822797898	0.0219279899	0.066148431	0.0714360521	-0.0666269273	-0.0445910707	-0.1317719649	-0.0989299556	0.043693618	-0.0138677195	0.2249058599	0.1366687955	-0.0285643761	-0.068730211	-0.1279909265	0.027033398	0.0638290282	-0.0954436881	-0.0514331787	-0.1668447284	-0.0408256084	0.0930622871	0.0474929631	-0.1465972507	0.0397759578	-0.046915193	-0.1535653484	-0.0340901335	-0.1395978294	-0.0206714368	-0.0115691939	0.082617172	0.1557659734	0.1171877976	-0.0430912468	0.0554625206	-0.0358572104	0.00572445	-0.0490288686	0.1786966469	-0.063937538	-0.1243964117	0.0108957344	-0.0269628084	0.1562700843	-0.0883185198	0.0902867355	0.0339949883	-0.1817439843	0.0389291464	-0.0419988468	-0.1736014699	-0.0005593969	-0.0199137445	-0.0144426173	-0.0385421168	0.069691464	-0.0850727556	-0.1051944595	-0.0373657007	-0.1357616344	-0.0006704146	0.0279298611	-0.0587886309	0.0245583571	0.0799766774	-0.0395502667	0.0226190044	-0.0828348315	-0.0831539146	0.1447245243	0.1111072592	0.0235484762	0.0357832257	0.0409299536	-0.0200178032	0.0081519144	-0.0818380289	-0.042537491	-0.0275598554	-0.0804682612	-0.0015609052	0.0438994348	0.1136301473	0.2108663714	0.0577814615	-0.0144163855	-0.0066957433	0.0432050461	-0.0006064218	-0.1132897693	-0.0632907244	-0.0242666747	0.0368617185	0.0941590645	0.0371927824	-0.0337045224	0.0	-0.0365680889990613	-1.441356180009734e-05	0.0013372251330432	2.077507637652253e-10	0.0142178629759683	0.0343287578862571	0.0011784636180132	0.0002021476276034	-0.0405571911823727	-8.11026443160029e-06	6.577638915048076e-11	0.0016448857566035	0.0009600424334523	-0.0003359614473642	1.1287009411504813e-07	9.21681474029014e-07	0.0004709128215463	-0.0001440803403689	2.0759144480818078e-08	2.2175888549669737e-07	-0.0001812258987843	-0.0001703273965916	3.2842826390177345e-08	2.9011422029683773e-08
546.4046582400761	-0.4998884885244479	298558.0505464543	0.249888500959257	635.1137780375865	-0.1446760331076575	403369.5110531767	0.020931154555768	528.4000335761478	0.2148265157426294	0.0461504318661182	279206.5954832742	529.841620642218	471.0774899109105	1.048423	17.818459	0.0760525413749972	0.0377119607269731	0.18071609	-0.0114949006	-0.0729169688	-0.0189422844	0.0090546464	-0.1175052887	0.1512557063	-0.0284216819	-0.0549346465	0.1179678539	-0.0272929338	0.0181896519	-0.1896206409	-0.0486828974	-0.1409714945	0.0012479651	0.0388854271	0.0095511986	0.1210123522	-0.0409299874	-0.1828864559	0.0785533736	0.0297465712	0.0377336739	0.0091548235	-0.0060941341	0.0541797133	-0.0849188872	0.018615234	0.033459082	0.0589984768	0.0839920128	0.0655390963	-0.1583803345	0.0635654824	-0.1410243788	0.033405707	-0.2062671399	0.0320861552	-0.0062475553	0.0467332256	0.0344009259	0.0407633937	0.0775080254	-0.1180731063	0.0177883155	0.0203090155	-0.0093264456	0.1281296467	-0.0986172217	0.1019509303	0.0111839272	-0.0402613637	-0.0785475861	-0.0587017563	-0.0077425237	-0.0791253229	-0.0501816671	0.0900080872	-0.0766047321	0.1345249152	0.0820981169	0.0730872735	0.0313360224	-0.0474606528	0.0525456432	0.1215126703	-0.0814100224	-0.0675309539	-0.0662996324	0.005852824	0.1194792592	-0.0984620896	0.0446878285	0.1593043747	0.020480218	0.1700526744	0.0224586225	-0.1187826527	-0.0034153526	-0.089633888	0.0136309202	0.0364564518	-0.0991591211	-0.0373543967	0.0458513686	-0.0630051337	0.1185918367	0.1036359685	0.080089835	0.041159158	0.0163824763	0.0381968646	0.0551370709	0.0007023788	-0.0159661679	0.137987879	0.0544571556	0.1079426071	-0.0174203684	0.0927149366	0.0325341047	-0.0406438432	0.0	-0.0367072139326438	-0.0001391249335825	0.0013474195546968	1.9355747144335146e-08	0.0021537960580815	-0.0120640669178868	0.0001455417105992	4.638837459807408e-06	-0.0190204670805513	0.0215367241018214	0.0004638304850379	0.0003617781679623	0.0013330047943684	0.0003729623609161	1.3910092266011128e-07	1.7769017818091406e-06	0.0007739930695225	0.0003030802479762	9.185763671331489e-08	5.990652716688615e-07	-1.101599924246998e-05	0.0001702098995418	1.2135223931009916e-10	2.8971409902039866e-08
545.9605120974319	-0.4441461426441719	298072.8807696901	0.1972657960256971	633.2746678056388	-1.8391102319476431	401036.80488434224	3.3823264452545136	527.5562240736825	-0.8438095024653194	0.7120144764507699	278315.5695588815	529.226070150333	468.7664322861618	1.045822	17.774265	0.0558713146943994	0.0309515020730345	0.1687574425	-0.084124787	-0.0328783386	0.0164043628	-0.1157675815	-0.0644067886	0.0759123908	0.0133141357	0.0612910853	0.1235182597	-0.069928217	-0.0567572234	-0.0732024502	0.081532224	-0.0172132214	-0.0632171947	0.0606206824	-0.0523182459	0.1491475734	0.1204648374	0.0227476566	0.071161288	0.0566759539	0.0711700285	-0.0222892964	0.0181421835	-0.0302707552	-0.039600443	0.0271153906	0.0768015373	-0.1673197348	0.0506072317	0.0278627858	-0.088595986	-0.0096024539	-0.1298214735	-0.0413240752	-0.0869868931	0.0765321055	0.0416593383	0.056045802	0.0788238235	-0.0034463464	-0.0595726909	0.0814504674	-0.1006255645	-0.0110275879	0.0928918492	-0.0007536168	-0.0545307744	0.0655546196	-0.1603352651	0.0299092085	-0.1054564014	0.0503863674	-0.0073326925	0.030841535	0.0135885009	-0.0738036651	-0.0217899359	0.1402155991	-0.006751647	0.0070782258	-0.0499462705	0.0176661201	-0.0113422047	0.13130386	-0.0950155023	0.0594208646	-0.0063850876	0.158829194	0.0410961537	-0.0077993921	0.1474902813	0.052155851	0.0582665542	0.1694357775	-0.0998282637	-0.029781783	0.0068033357	0.0609239234	-0.1392606278	-0.0543867545	-0.0694014183	-0.1460161933	0.0193588427	-0.0047629234	0.0523640257	0.0517171188	-0.0355886356	-0.0157270733	-0.0579334397	-0.1155115577	-0.008394255	0.0418135142	0.0631625928	-0.0797965546	0.1257581691	0.0957824206	-0.0064673313	0.0912295932	0.0278175825	-0.0474206018	0.0	-0.047051104107993	-0.0103438901753492	0.0022138063977811	0.0001069960639596	-0.020028091418311	-0.0221818874763925	0.0004920361320153	0.0004011244458602	-0.0189434719163301	7.699516422120245e-05	5.928255313449934e-09	0.0003588551282447	0.0015555997309692	0.0002225949366007	4.954850580031416e-08	2.4198905229914474e-06	0.0007733031316754	-6.89937847100008e-07	4.760142328609939e-13	5.979977334589811e-07	-0.0002531019623633	-0.0002420859631208	6.406060335215332e-08	5.8605613540139875e-08
545.6101429515443	-0.3503691458876119	297690.4280916045	0.1227585383900146	633.6163391902529	0.3416713846140737	401469.6652888577	0.1167393350640983	527.6037893295288	0.0475652558462798	0.002262453563722	278365.7585148778	528.9791442621826	467.9127858184105	1.028717	17.483557	0.0216690905596259	0.0143034398487419	0.1468741954	-0.078561537	-0.1081307404	0.04387899	-0.0519609	0.1003905881	0.0794180647	0.1227357461	-0.0420987721	-0.0210542568	-0.1717754497	-0.0157808663	-0.0488726095	0.0654862544	0.1078459137	-0.0480818426	0.1224484991	-0.0172971988	0.2175409194	-0.0672310538	0.0207935879	-0.08282868	0.2011394784	0.1288719469	-0.0381853438	0.0097931545	0.0732328263	0.0316490507	-0.0929506496	-0.0808864555	0.1373998458	0.0439708277	0.0274853	0.1747853831	0.010951682	0.0290930322	-0.1151593903	0.1552587911	-0.0247090444	0.0910916717	-0.0019321606	-0.0889219188	0.0117230233	0.0904721233	-0.0980081831	-0.0973610529	-0.0596547297	0.0361206068	-0.0998637218	-0.1205932007	0.171658126	-0.0894193635	-0.0316668146	0.0265259589	-0.0099790027	0.1349921459	0.06068758	0.1679448621	-0.0877921215	-0.0232576966	0.0432714172	-0.0252194365	0.0883936147	-0.0588086856	-0.0767050081	-0.1040440138	-0.0930159112	0.0040641694	0.0376911269	0.1999497823	-0.2754775862	0.0501564796	-0.0431117618	-0.0789074593	0.0389972448	0.0475570758	0.1825052904	-0.0440883853	0.0716972629	-0.0692900836	0.0398055902	0.1292997745	0.0108145615	-0.1158197704	-0.0329285055	-0.0781447085	-0.0323974269	-0.0632627903	-0.0367592305	-0.0764517527	0.0526842208	-0.0013439897	-0.133139532	0.0406013294	0.0296477109	0.0480980744	0.0486881066	0.0892339416	-0.0567222239	-0.0164310585	0.0897036946	0.0230516017	-0.0540076933	0.0	-0.0450244851108436	0.0020266189971493	0.0020272042594965	4.1071845596068346e-06	-0.0070435330253388	0.0129845583929721	0.0001685987566605	4.9611357479038345e-05	-0.0190207794189944	-7.730750266430123e-05	5.976449968190941e-09	0.000361790049706	0.0014940719164256	-6.152781454360013e-05	3.7856719625116515e-09	2.2322508914516647e-06	0.0007733635748012	6.044312580002001e-08	3.653371456477045e-15	5.980912188292913e-07	-0.0001830781066959	7.002385566739998e-05	3.3517593151355347e-08	4.903340362528863e-09
545.6456662839357	0.035523332391449	297729.19313444017	0.0012619071441933	632.134500262381	-1.4818389278718769	399594.0264219702	2.1958466081564736	526.8915021419525	-0.712287187576294	0.5073530375853466	277614.6550294032	527.7328454799941	466.04556846789256	1.069883	18.183191	0.0228163116047592	0.0093882826665021	0.1226971855	0.0438330707	-0.1952430084	-0.0922298672	0.0899045357	0.0147573571	0.0060128194	0.1821295287	-0.0049263121	-0.0093529241	-0.0306165792	-0.0302232208	-0.0898553419	-0.0559241874	0.1297322762	-0.0374160299	0.0918538532	-0.1802562485	0.0788439699	-0.1021926903	-0.0577993747	-0.023670772	0.0714867072	0.0925686951	0.0461103396	-0.1364365752	-0.0592387353	0.1240728496	-0.0251118443	-0.0209095639	-0.1571605401	0.0315631562	-0.0686234825	-0.0147231001	-0.0377034408	-0.0185543587	0.0892418367	0.0039307053	-0.1363523403	0.0345613465	-0.0542001802	0.0389303363	0.0963375637	-0.0573641969	0.1004280184	-0.0091743707	0.0847960569	-0.0760742787	-0.0222466138	-0.1939844706	-0.011262412	-0.1505631248	-0.0696094573	0.0459051613	-0.1037595307	0.2025980054	-0.0256936044	0.0830303536	-0.0314335808	-0.0448139187	-0.0254588276	-0.0939510519	-0.0468525833	-0.039506169	0.0524528872	0.0393324739	-0.040881521	-0.0215140458	0.0239654223	-0.0445062152	0.1003927554	-0.0431929341	0.0225803186	-0.0009895259	-0.0269031498	0.1235679593	0.1795176862	0.0939383048	0.102151544	-0.0635473574	-0.0286692292	-0.1108579546	-0.009724501	-0.1310236764	0.1447559266	-0.0662288229	0.0212756982	0.0474131719	0.0366138519	-0.1559637173	0.0031806505	0.0056421299	0.0566944649	-0.0537986377	0.0898848734	0.0834227428	-0.1552712597	0.0248913455	-0.0052133314	0.0973435073	0.0881379191	0.018244636	-0.0603787714	0.0	-0.0479307451840043	-0.0029062600731607	0.0022973563338939	8.44634761284804e-06	-0.0040629747244054	0.0029805583009334	8.883727785262997e-06	1.6507763611157135e-05	-0.0214959348028145	-0.0024751553838201	6.126394174053629e-06	0.0004620752130468	0.0015901200177329	9.604810130730006e-05	9.225237764737376e-09	2.528481670794878e-06	0.0008762833195368	0.0001029197447355	1.0592473856441051e-08	7.678724560984335e-07	-0.0002731970175899	-9.0118910894e-05	7.463661042001613e-08	8.12141810072071e-09
