global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
559.8922089019661	1.3263622717829548	1.759236876009241	313479.28558912285	742.2160824943991	0.3530810412238452	0.1246662216717146	550884.7131133326	537.6004927608383	0.9019852603775008	289014.28981669614	0.8135774099382678	581.7402191029786	506.8506791959933	1.088998	18.913208	0.1884090533028323	0.1006900646269351	-0.0987574781	0.0566647305	0.1071762555	-0.0591288959	-0.0378248736	0.167780363	0.1169212481	0.0356811019	0.0295944262	0.0490233683	-0.1170945235	0.0782452093	-0.0275977567	-0.0239501259	-0.203288193	0.0076016732	-0.005006297	0.056810039	-0.1161543695	-0.1372696713	0.0897432077	0.1181743048	-0.0238652821	-0.0104249167	0.0587976446	0.048890267	-0.1433933858	0.0864562004	0.136652153	-0.0045161557	-0.0120631426	0.1098520616	0.1187392406	-0.0876950215	0.1226899981	-0.1658173239	0.0406254328	-0.0595584744	-0.1554297921	0.0930217148	-0.1542894443	0.0294759751	-0.1126035254	0.0885043383	-0.0049258937	-0.1699593185	-0.0121302112	0.0481128447	-0.1454428375	0.0571848909	-0.021592515	0.0467799558	0.1144564701	0.0743238804	0.1191997948	-0.0415673898	-0.10245172	-0.0621860306	0.1670092864	-0.0347285342	0.0750614269	-0.1073313399	0.0056650369	-0.0262621084	0.0035814667	0.0673150972	-0.2047202839	-0.1035176671	-0.0248008259	-0.0059095596	-0.2085270538	-0.0450670485	-0.0366193512	0.0314267974	-0.0118894206	-0.1857283948	-0.0578479446	0.0908367018	-0.1009144477	-0.0667135044	0.037155758	0.0873993752	0.0117602269	-0.1892542851	0.0544893877	-0.0199266776	-0.0055782532	-0.0009151879	-0.1169704176	-0.0660840741	-0.0478472101	0.0347235771	0.1785499662	0.0065938826	-0.0066075562	0.0265556708	-0.0295243383	-0.0975754179	-0.030721509	-0.0614019839	0.0315045607	-0.1190350612	-0.0146746852	-0.1057509255	-0.0796461701	-0.0188093891	0.0185325574	-0.0486094703	0.1451172417	-0.0820026647	0.1468905352	0.103062378	0.0675047358	0.0170374908	0.0	-0.0210192945896636	-6.178517199369876e-05	0.000441810745047	3.817407478290938e-09	0.1123112809751631	0.0645077067563164	0.0041612442309589	0.012613823834282	-0.017565150309629	-0.0382492675040921	0.0003085345053998	0.0014630064645995	-0.0007010002815454	-0.0012899379723213	4.914013947267301e-07	1.663939972436387e-06	0.0002900001113768	-0.0001170892011004	8.41000645985564e-08	1.3709881014329918e-08	1.0153996199727905e-07	-0.0003047787039869	1.0310363882408877e-14	9.289005840393604e-08	0.0	0.0
560.2414253938559	0.3492164918898197	0.1219521582078325	313870.45472733944	744.7715352675494	2.555452773150364	6.530338875801886	554684.6397447826	537.5766119286717	-0.0238808321665828	288988.6136927097	0.0005702941449684	582.5742365456194	513.5408078201418	1.308498	22.725374	0.1021146628547828	0.0555183502669963	-0.0179719269	0.0047195757	-0.2194885306	0.0954744838	0.0577592572	0.1180095977	0.0070912149	0.0378007652	0.054965031	-0.1773277031	0.1476503829	0.090526466	0.0720879991	-0.0321218748	-0.182819826	-0.0761890463	-0.047307257	-0.0476521595	0.1409041375	0.0056487814	0.0206127975	0.002870161	0.0408197121	0.0669185706	-0.1306607848	-0.0195795671	-0.1156590655	-0.0588487012	-0.0309609491	0.0419719845	0.0645664996	0.0543960344	0.1201294704	-0.030936715	0.0220038171	0.0810689068	-0.0341053872	0.0351457197	0.0517182408	0.0433780118	0.0670154264	-0.0335999885	0.0984339165	0.1024837044	0.0139421341	0.1123817203	0.0601460273	0.0764171308	-0.1364329053	0.0158521751	0.1206020994	0.0398685643	0.1179389961	-0.1062715084	-0.0474203641	0.0090261843	-0.0712748886	0.0906620394	-0.0788297353	-0.1059503354	-0.0561409352	-0.1638838468	-0.0621570161	0.0966094358	0.0387356963	0.1406845362	-0.0846517069	-0.1402899997	-0.0128968845	0.0561161458	0.0040965174	0.0766663873	-0.1074058932	0.0242178011	0.0405080547	0.0626452532	-0.1708440684	-0.0430947073	-0.0227083299	-0.05677694	0.097071061	0.154037666	0.0897386861	0.121446989	0.0041530526	0.0244091393	-0.121770839	0.0067786559	0.1732441297	0.0155678679	0.043287079	-0.0221061424	0.131634022	0.0461102062	-0.0354916364	-0.0648587881	0.0562694699	-0.122747229	-0.0589240135	-0.0460645486	-0.041522531	0.0596680862	-0.2170748541	0.0203777642	0.0319345998	-0.0583562748	-0.065676699	-0.0226337469	-0.0042825437	0.0956136277	-0.002932932	0.1019236731	0.0634753057	0.0097595656	0.0	-0.0208908818878512	0.0001284127018124	0.0004364289460521	1.648982198676067e-08	0.0691047737717127	-0.0432065072034504	0.0018668022647218	0.0047754697580395	-0.0074764564547891	0.0100886938548399	5.58974011203576e-05	0.0001017817436966	-0.0002760874225941	0.0004249128589512	7.622426491465316e-08	1.8055093770216733e-07	0.0004539469186239	0.0001639468072471	2.060678049281337e-07	2.6878555606517762e-08	0.0003850628556572	0.0003849613156952	1.4827340280687765e-07	1.4819521458178158e-07	0.0	0.0
560.715054005076	0.4736286112200787	0.2243240613662604	314401.3717879153	746.2207195281983	1.449184260648849	2.100135021312351	556845.362253182	537.4634917845209	-0.1131201441507983	288867.00500120973	0.0127961670126973	581.406498590475	515.2176268352725	1.324111	22.996538	0.078254924491616	0.0419738637469709	0.0439877457	0.040531239	0.0997905799	-0.0172875899	-0.0447324833	0.1938593424	0.0042486155	-0.0843758417	0.0054159267	0.1286050209	-0.0405518887	0.1341397121	0.2095547806	0.0543813301	-0.188916533	-0.1464497636	0.0107866354	0.0107152044	-0.0295548727	-0.099595439	0.042771684	0.1833119562	-0.1363845903	0.1198020542	-0.136845725	0.0691295449	0.0495203274	0.0520806363	-0.0618940313	-0.1320704799	0.0297391048	0.0516610759	0.0896088018	-0.0720664174	-0.1561204306	0.0361636638	0.0470123513	0.0522140414	-0.0484229686	0.037000814	-0.0427749154	-0.0789403333	0.0691941028	0.0793037579	-0.0362460179	0.070074219	-0.0417119391	-0.0028545105	0.1142776608	0.0105728142	-0.0029593282	0.0717512419	-0.0046752521	0.1305011193	0.0545734822	-0.0081470312	-0.1305643185	0.005254569	-0.0760103055	0.1235750061	0.2225247958	-0.1122430277	-0.0753598063	0.0118647661	0.0639611885	0.132836597	-0.0240672619	-0.045557695	0.0967200857	-0.0471351946	-0.0195228926	0.098261754	0.1501832767	0.1135798624	0.0327234787	0.0686450884	-0.061408584	-0.0962051737	0.0521944658	0.0067749817	-0.0189747283	0.0795405854	-0.0388180554	0.0459197228	0.193449573	0.0041237907	-0.0654873524	-0.0107808394	-0.1398921642	0.0441112968	0.0102840869	0.0147805262	0.1625874348	0.0097591134	-0.0718615985	-0.0392594355	-0.0330341313	0.1360603901	-0.0160862946	-0.059784846	0.0716442326	-0.0605857139	0.081237984	0.1922992465	-0.030000061	0.0087186104	0.01684073	-0.1429127098	0.0778005826	-0.0214717145	0.1310067746	0.100739659	0.0593330188	0.0024426053	0.0	-0.0100996180744488	0.0107912638134023	0.0001020022852497	0.0001164513746904	0.0415796911889998	-0.0275250825827129	0.0007576301711851	0.0017288707193725	-0.0363626613056098	-0.0288862048508206	0.0013222431372264	0.0008344128306835	-0.0002570507145431	1.903670805099999e-05	6.60750698471183e-08	3.6239625341900786e-10	0.0003149586835358	-0.000138988235088	9.919897233460422e-08	1.9317729492904944e-08	0.0003220403339027	-6.302252175450005e-05	1.037099766601625e-07	3.971838248296431e-09	0.0	0.0
561.402122623867	0.6870686187909314	0.4720632869272782	315172.3432865833	745.7046920776368	-0.5160274505615234	0.2662843297330255	556075.487786603	538.1809394254263	0.7174476409054478	289638.7235608344	0.5147311174407924	583.610719595721	522.6908871782505	1.104589	19.183983	0.1374918134002977	0.1118975426015846	0.0563920375	0.1254938354	-0.0384377898	0.072628883	-0.0329902723	0.1785329841	0.0171222509	-0.0440650295	-0.0111782692	-0.0497357234	0.03381441	0.1135193447	-0.1083344423	-0.0474072886	-0.3197779644	0.0572024927	0.0791497756	0.073919222	-0.0082228791	0.0365712053	0.0084390831	0.0491899764	-0.0747907685	-0.0287107271	-0.0279443162	0.0278941423	-0.0613870352	-0.0390383717	0.1037314474	0.0302610275	-0.1276343499	-0.0685203128	0.0115848898	-0.0633787885	-0.017437836	0.0456882692	0.0365385737	-0.0694320294	-0.0326361954	-0.0779401589	0.093753006	-0.0114543054	-0.1527725592	0.1596735582	0.106938267	-0.0807541535	-0.006994754	-0.022869247	-0.0606724153	-0.0815151636	-0.0074079736	-0.0326645603	0.009193671	0.0042611599	-0.0007156419	-0.0654411836	0.0645736732	0.0653345035	0.1317396767	-0.0315395561	0.0046446876	-0.1391530438	-0.0836805595	0.0396824329	0.0074744334	0.0953724231	-0.0894750044	-0.0526317012	0.0728874947	-0.0992370399	-0.0691343429	-0.0041506845	-0.0409542425	-0.0678470912	-0.081749406	-0.0174480433	-0.1485250871	0.0147459276	0.0952005537	0.1377339104	0.0040760252	-0.063667737	0.0640424119	0.0178164984	0.0567495529	0.0568136634	-0.0752077811	-0.0331188803	0.0323734646	-0.1203660173	-0.0295644095	0.0981609771	0.2036740219	0.0757866669	-0.0458948485	-0.120283492	-0.0532468708	-0.0763612477	-0.0509870811	-0.0443490772	0.0371018605	-0.0929204833	-0.1592815933	-0.0482899832	0.0160475375	-0.0469208509	0.0912073328	0.0373781542	0.0431197566	-0.0479684049	0.0627922372	0.0995108621	0.05508524	-0.0048841247	0.0	-0.0076661696412401	0.0024334484332087	5.877015696827136e-05	5.921671277085882e-06	0.1497428784010566	0.1081631872120568	0.0116992750678704	0.0224229296318336	-0.0336616845339676	0.0027009767716422	0.0011331090056643	7.295275520950733e-06	-0.0005975532607969	-0.0003405025462538	3.57069899489008e-07	1.1594198400532123e-07	0.0004024204516972	8.746176816139999e-05	1.619422199441785e-07	7.649560889918481e-09	0.0002661206286501	-5.59197052526e-05	7.082018899312441e-08	3.12701343553766e-09	0.0	0.0
561.1213798057905	-0.2807428180764191	0.0788165299014893	314857.2028751542	747.8190443599925	2.114352282355753	4.470485573902983	559233.3231074924	538.4810898562512	0.3001504308248286	289961.88413277606	0.0900902811243302	583.2892909905364	517.6823989247888	1.03154	17.915308	0.160420727793917	0.1216876896070957	0.0465395481	0.0105455371	-0.1003646012	-0.0162119057	-0.0267659035	0.1491791959	-0.0319758107	-0.0295285271	-0.0010607647	-0.0716069062	0.0486071622	0.0770136556	0.1580333222	0.0517846162	-0.2007094355	0.0497251779	-0.0446485884	-0.1240642394	0.0771202992	-0.1098510216	-0.1767616019	0.0037876616	-0.046597833	0.0537281513	-0.0127435162	0.082962668	-0.1366752252	-0.1207526103	-0.0318641807	0.0471014079	0.040153988	0.0312970942	0.0293614327	-0.0418646025	-0.0581436483	0.0729896185	0.0862870378	-0.138965329	-0.0133463657	-0.1056154014	0.0987599842	-0.0478243638	-0.1161242168	0.0907283347	-0.0734857141	0.0713917799	-0.0302349739	0.1207707171	0.1573254095	0.0767813127	-0.0343516264	0.193724423	0.0499141953	-0.0247804342	-0.061260149	0.0449474749	-0.0862130436	0.0385222191	-0.1659232943	-0.0618263571	-0.0070289742	-0.1292238674	-0.2009671213	0.0189016623	0.0161636816	-0.0166748274	-0.0178362856	-0.0745612127	0.1266234323	-0.0346326226	-0.0738848672	-0.0907895126	-0.0955825763	-0.0326521671	0.0692708098	0.0972877315	-0.2054146904	-0.0463475777	-0.0318035502	0.0820548881	0.0440687003	0.094974587	0.1230552239	-0.0610985032	-0.0277696331	0.0324498495	0.0389430124	-0.0197913168	0.0145199014	0.1139931087	0.0494565533	-0.0540417864	0.1779480023	0.0861959089	-0.0814417889	-0.0809546065	0.0175234549	0.0165877152	-0.0424179363	-0.0819191019	0.0326840706	0.032817234	-0.110881385	0.0765269135	0.0845358906	0.1108936604	-0.053195674	-0.0312562563	0.0863068578	0.0326324327	-0.0096500969	0.0982378286	0.0507395216	-0.0121913197	0.0	-0.0113916011697625	-0.0037254315285224	0.0001297685772109	1.387884007370875e-05	0.0332450626772669	-0.1164978157237897	0.013571741068414	0.0011052341924154	-0.0390507098807475	-0.0053890253467799	0.0015249579421903	2.9041594188236244e-05	-0.0001700299280771	0.0004275233327198	2.8910176441903797e-08	1.8277620001984485e-07	0.0005199899974819	0.0001175695457847	2.703895974812264e-07	1.3822598096020676e-08	0.0001150444032581	-0.0001510762253919	1.3235214721012331e-08	2.2824025878694375e-08	0.0	0.0
561.6497309993794	0.5283511935888328	0.2791549837667442	315450.4203316752	748.4786062801586	0.6595619201660838	0.4350219265331715	560220.2240590886	538.3753910294498	-0.1056988268013583	289848.061666113	0.0111722419871835	583.113982422737	515.9458886216327	1.058226	18.378782	0.131905786423055	0.0841210254657433	0.0145391601	0.0629109704	0.1057176753	0.0030437136	-0.0281633895	0.199722746	-0.0541768921	-0.0166990022	-0.0657761435	0.1561925797	-0.024689562	0.065865479	0.0161431749	-0.0351414048	-0.0971658419	0.0263881983	-0.0309086171	-0.0184915855	-0.0964574978	-0.0913266153	-0.0960990783	0.00525508	-0.1803519872	0.0867745743	0.0757609125	0.0166750105	-0.0843857883	-0.056000066	0.0521625263	-0.0110119215	-0.0775783658	0.0926563127	-0.0380226473	0.1299684116	0.028992993	-0.0020177019	-0.060689812	0.0166827851	0.1206873069	0.0453992964	-0.1379143538	-0.0619431381	0.0153802003	-0.0020102535	-0.0170795318	-0.0393567519	-0.0545082176	-0.0216758639	-0.0556120971	-0.0801523253	0.034931271	0.1052904927	0.0763694467	0.0650912584	0.0704049752	0.0476858507	-0.0092525295	-0.0307977274	0.0341540051	0.0787672211	0.1232705737	-0.0947788162	-0.1869420691	0.042572964	0.0191882578	-0.0130823296	0.0221703356	0.0568248007	0.0903021489	0.2049755368	-0.099362466	-0.1085423074	-0.0263810627	-0.1304152604	0.0251328003	-0.0308388888	-0.0378482658	0.0173961428	0.0627413078	-0.0350403778	0.1498944884	-0.0769230404	-0.0020469409	-0.0788782461	-0.0503242028	-0.0260084905	-0.0054433238	-0.0348200326	-0.1157087944	-0.0376552798	-0.0225241302	0.0665670769	0.1964445804	0.0546415703	-0.0301910967	-0.0775976738	0.0017631954	-0.0131824832	-0.0070000344	0.0317232914	0.0604925033	-0.1060362936	0.0879044141	0.0319178103	-0.0602323091	0.0416771121	-0.1064084939	0.0914754315	0.0618579545	0.0178217476	-0.0374068265	0.0969211244	0.0463035902	-0.0194497534	0.0	-0.0058229533147766	0.0055686478549859	3.39067853060678e-05	3.1009838932839065e-05	0.1067493914277832	0.0735043287505163	0.0054028863450639	0.011395432570202	-0.0398685406515753	-0.0008178307708278	0.0015895005336863	6.688471697127983e-07	-0.0007230845295296	-0.0005530546014525	5.22851236845043e-07	3.058693921877836e-07	0.0003728354676413	-0.0001471545298406	1.3900628593130684e-07	2.1654455652608045e-08	0.0004551348528995	0.0003400904496414	2.071477343238495e-07	1.1566151393728966e-07	0.0	0.0
561.2829938019245	-0.3667371974548814	0.1344961719970606	315038.5991312512	746.5729761460249	-1.9056301341337305	3.6314262081185382	557371.208711533	537.9765168461934	-0.3988741832564528	289418.7326779626	0.1591006140685023	583.9169536284342	518.6138247482176	1.13116	19.645456	0.0385497882531689	0.0242372712376479	0.0126359012	-0.0040267874	-0.1429529086	0.1412724845	-0.0463944463	0.1503300364	-0.012479659	-0.0017182954	0.0685852129	-0.1196939397	0.0596935508	0.0181637696	-0.2138874344	0.0202981556	-0.1356388937	0.0825627707	0.0182011332	0.0557592493	0.127149457	0.0633455182	0.0234161353	0.0642359156	-0.004170691	-0.0904076525	-0.1080138057	-0.0861540659	-0.065340474	-0.0178121933	0.0675024414	0.056793752	0.0380724869	-0.0816232159	-0.0144266735	-0.0805480018	0.1015081525	-0.0446261455	-0.0186634741	-0.033244593	0.1246370577	-0.1080821042	-0.0082126639	0.0645406386	-0.0305718023	0.0133458785	-0.0711055479	-0.1342739907	-0.1514894846	0.0176450377	0.0997116056	-0.0019765172	0.0958483863	-0.0529918618	0.0468584601	-0.0882831413	-0.1010471482	-0.0452754602	0.027075239	0.0791762419	0.1347403409	-0.0956884559	0.0024088812	-0.1112840225	-0.0831054417	0.0634193057	-0.049823943	0.0752706652	-0.017030782	-0.0370145463	0.1618805148	-0.0601386427	-0.0253521941	-0.008089489	0.0323078245	-0.0226833043	0.0342847437	0.0285816638	0.1381187173	0.0626659631	-0.0290515923	0.1151668172	0.0241823803	-0.1026545076	0.1058634436	-0.0666881002	0.0013749041	-0.0044924117	-0.003379681	-0.0238525008	0.1400790294	-0.0626635785	0.0459375137	0.0373201982	0.1933047733	0.0973187442	-0.0481578428	-0.1006132778	-0.0476417001	-0.0524827462	-0.0373661846	-0.0131784853	-0.019616448	-0.0657050491	-0.0560682282	-0.0955375895	0.0969699265	-0.0487123648	0.1658017082	-0.0272006136	-0.0643268178	0.0109254489	0.0151060734	0.0955613349	0.0417853327	-0.0266303944	0.0	-0.0110281086846413	-0.0052051553698647	0.0001216191811602	2.7093642424431323e-05	0.1025283421857494	-0.0042210492420338	1.781725670367412e-05	0.0105120609513581	-0.0212408705605398	0.0186276700910355	0.0004511745821696	0.0003469900930204	-0.0009170875093869	-0.0001940029798572	8.410494998734673e-07	3.763715619351194e-08	0.0003857927478234	1.295728018209998e-05	1.488360442731295e-07	1.6789110971744082e-10	0.0004521768419342	-2.958010965299965e-06	2.044638963815865e-07	8.749828870834832e-12	0.0	0.0
559.6721342939916	-1.610859507932901	2.594868354297827	313232.89790519176	744.2975821102367	-2.2753940357881675	5.177418018100364	553978.8907351445	537.8758782076549	-0.1006386385384985	289310.46035765595	0.0101281355668825	582.2640480328835	506.2613378013053	1.142152	19.836361	0.1272818619453562	0.0817840460374067	-0.0808442167	-0.0466426998	0.0532239555	0.0355974805	-0.0523412726	0.1287618601	0.0659787194	-0.0699780869	0.0485306579	0.0455205714	-0.0071143662	-0.013376	0.1137960149	0.0910719225	-0.0025168943	0.0344727568	-0.0830369934	-0.076916633	-0.0216441635	-0.0488394177	-0.1171335719	0.0421036596	0.0464250974	0.0196107947	0.0652899741	-0.1405137378	-0.0377155585	-0.1267362813	-0.0978025714	-0.0301909582	0.0558162361	0.1103892978	0.1197925507	-0.0378773459	-0.0840113109	0.0287916889	-0.1723169514	0.0619521469	0.1048860248	-0.1044629198	-0.0003629369	-0.1348647829	-0.0143553457	0.0110927297	0.1031198262	-0.1568711023	-0.0048761115	-0.0151777204	-0.0565334626	-0.1560551755	0.0410681967	-0.1566438145	-0.1567364822	0.034596847	0.0544054223	0.052723482	-0.1018783436	-0.00829462	-0.1213589065	-0.0452237298	-0.0875455338	-0.0943568348	-0.1044533219	0.1447297437	-0.0169654013	-0.0707521839	-0.0114324046	-0.0464139305	0.1383482218	0.0716398009	0.0541271153	-0.030447471	-0.0290313601	-0.091433031	0.0119437381	0.1392807809	0.0531327182	-0.0147118606	0.0551879626	0.0531825693	-0.2633338808	-0.0393668562	-0.1456981673	0.0063910284	0.0660221363	-0.0163122161	0.0604558102	-0.0467620833	-0.0714681849	0.1146485773	0.030996887	0.0166416676	0.1845784637	0.0948247483	-0.0372996546	0.0039541355	0.0386008728	0.0438322188	-0.0378358719	-0.0368823426	0.0519412669	0.0590780722	0.0019709089	0.0809380374	0.1544960251	0.1177707658	-0.0280873399	-0.043157649	0.0231766976	-0.0048241979	-0.0185015407	0.0941590645	0.0371927824	-0.0337045224	0.0	-0.0054320362690702	0.0055960724155711	2.9507018028494093e-05	3.131602648031577e-05	0.0308051680673315	-0.0717231741184179	0.0051442137056208	0.0009489583796565	-0.033205637695957	-0.0119647671354171	0.0011026143747951	0.0001431556526047	-0.0004111483233803	0.0005059391860066	1.6904294381843173e-07	2.5597445993702105e-07	0.0005148813992843	0.0001290886514609	2.651028553289588e-07	1.666387993599372e-08	0.0005771059699857	0.0001249291280514	3.3305130059313565e-07	1.560728703570808e-08	0.0	0.0
559.940035992563	0.2679016985714497	0.0717713200974679	313532.8439073528	742.9630963045008	-1.3344858057358806	1.7808523657105424	551994.162470371	538.2281482190971	0.352270011442215	289689.5395353583	0.1240941609614983	582.2715927933087	501.0018021963476	1.054315	18.310843	0.214184580742488	0.1264341461903907	-0.1523145431	-0.0086034608	0.0876393527	-0.0132674348	-0.0791179573	0.0856739372	0.0986040607	0.0503631661	0.0005198357	0.1584439952	-0.0432484165	0.1374352196	-0.0703652145	-0.0643291036	0.0177708345	-0.0018267622	0.0035929842	0.1264198399	-0.0293473814	0.0066795772	-0.0389899131	0.0041689656	-0.198735719	-0.0486998872	0.0714324122	0.0153209005	-0.0303860132	-0.0700742108	0.0141426431	0.0755274795	0.0743397665	0.05236772	0.1015458483	0.0958783586	-0.074483759	-0.0661732872	0.0190401549	-0.0143341912	0.0306690843	0.0629145498	0.0345934458	-0.0204865753	0.0168016505	0.0452399635	-0.0654983708	-0.1028064274	-0.0255790486	-0.0229894596	0.0126628182	-0.0369691555	-0.1043944744	-0.0865015793	0.0086926695	0.0028530776	0.1337164008	-0.053368026	-0.0108960015	0.0370070037	0.1400119249	0.0512833246	0.0626239498	-0.0399996958	-0.1344600768	0.0035323467	0.1183976035	-0.065572039	-0.0584199288	0.0481040802	-0.0406514882	0.1467197809	0.0171147853	-0.0195585054	-0.0758597046	-0.0930755595	0.0927404997	0.0199699743	0.0490703447	0.1083175728	-0.0770295684	-0.0377131475	-0.0231783226	-0.0807705094	-0.0006699406	0.0170523584	0.1187843861	-0.1826195785	0.0134409886	-0.0555987402	-0.0477695896	-0.0852971489	-0.0291062114	0.1091303057	0.1799132734	0.0433763586	-0.003505905	-0.0027362468	0.0015149683	-0.0710509159	0.0062803157	-0.0312452801	0.0271124395	-0.0841585908	0.1714013946	-0.0426620182	-0.0907828428	0.0591759495	-0.0659011605	0.0494566223	0.0972833348	-0.079290112	0.058021272	0.0927149366	0.0325341047	-0.0406438432	0.0	0.0061603944931505	0.0115924307622207	3.795046031123901e-05	0.0001343844509768	0.1381149207001328	0.1073097526328012	0.011515383010113	0.0190757313200039	-0.0272608853441198	0.0059447523518371	0.0007431558697452	3.5340080524673874e-05	-0.0012910007540776	-0.0008798524306973	1.666682947028932e-06	7.741402998039472e-07	-1.1252155400764965e-06	-0.0005160066148243	1.2661100116296416e-12	2.662628265425124e-07	0.0009679998243766	0.0003908938543908	9.370236599931284e-07	1.527980054005741e-07	0.0	0.0
561.2099756116165	1.2699396190535026	1.6127466360417553	314956.6367259912	748.1771976695342	5.214101365033343	27.18685304484257	559769.1191126372	538.3177787750121	0.0896305559150505	289786.0309452629	0.008033636553641	583.989035537387	508.7780339434864	1.26053	21.892303	0.0960672822543199	0.0489253560613588	-0.0395579071	-0.075489746	-0.1628734549	0.0144947143	0.0540372544	-0.0477324096	-0.0610620685	0.0501026752	0.0382322918	-0.1425564043	0.0917254517	0.0318082978	0.0299498953	-0.1240796205	0.0328781124	-0.0102507551	0.0167495253	-0.0704410876	0.119981849	0.0335695933	0.0025664992	0.0463514428	0.0847853668	0.0849815942	-0.1015672794	-0.0720972117	0.0480725617	-0.0953264495	0.0230625525	0.0577130208	-0.147935907	0.0702830362	-0.0208175444	-0.050554623	-0.1165748302	-0.0970829993	0.1591296624	0.092628653	0.0426209928	-0.0237108667	-0.0964247746	0.05655197	0.1553421798	0.0389267065	-0.0765057487	-0.0552597574	-0.0010431778	-0.0298623362	-0.1656219271	0.0529545188	0.0736653318	-0.0776811761	-0.1271797337	-0.0879440055	-0.0859581858	-0.016398417	-0.0079138298	0.040682153	-0.1007040249	-0.0888511184	-0.1263437168	0.006902923	0.0244815011	-0.0516583084	0.0938734584	0.1570323256	-0.0794750853	-0.1822220035	-0.0115363899	0.0666462937	0.0428055883	0.1836008689	0.0527621944	-0.1081668694	0.0534323681	0.0548262795	0.0162321927	0.1710591336	0.0145969316	-0.069473038	0.0001929792	0.0343108482	-0.0123178765	0.0491769766	-0.0875558186	-0.0977141849	-0.0716393977	-0.0370269154	0.1335457185	-0.0125201083	0.0732402623	-0.0746936301	0.1764206612	0.0506015133	-0.0203157725	-0.0408233805	0.0369969014	-0.105458126	-0.00111669	-0.0228987992	-0.1477294988	0.0885816388	-0.0748791045	-0.0213639369	0.0173247016	0.0051956305	-0.0313210208	0.0456055523	-0.112959179	0.0584888526	0.0246128276	0.0912295932	0.0278175825	-0.0474206018	0.0	0.00194178356152	-0.0042186109316304	3.770523399789296e-06	1.7796678192472352e-05	0.0969952008967993	-0.0411197198033334	0.0016908313567046	0.0094080689970104	-0.0153316091130477	0.0119292762310721	0.0002350582379952	0.0001423076313972	-0.0014571165173779	-0.0001661157633002	2.1231885452155e-06	2.759444681684123e-08	0.0003329955923627	0.0003341208079027	1.1088606453298549e-07	1.1163671427360409e-07	0.000692242889814	-0.0002757569345626	4.792002184980377e-07	7.604188695936207e-08	0.0	0.0
