global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
543.7021444441956	0.7957315484977698	0.6331886972746587	295612.02187321696	588.5892169111866	3.107533519550884	9.656764575132303	346437.26626412384	512.2402030275068	-0.445776844752686	262390.0255976614	0.1987169953176603	510.9929925409287	461.7558249599349	1.163222	20.034071	0.1306390505612938	0.0834154722504643	0.1190111743	0.0255335254	0.0164649839	-0.1475140936	-0.0532754319	-0.1339619438	-0.0010249172	-0.0428412216	-0.0893136318	-0.0265200071	0.0115241939	0.0102134212	0.0188856028	0.1009103405	-0.0880188597	-0.019665647	-0.0004862548	-0.043816842	-0.096145067	0.0941025643	-0.0666690388	-0.0074202578	-0.0028768377	-0.0741498966	-0.0004314304	-0.0693598173	0.1155240493	0.0166121211	-0.0528015711	-0.0432171197	0.0990708235	-0.0257221354	0.0470661701	0.0503695147	-0.1917784279	-0.1520604203	0.1217458055	-0.0700864974	0.0552294739	0.1016585503	0.0295021462	0.1830272895	-0.0478823467	0.0388350004	0.1328799175	-0.0539658985	-0.0972718696	-0.0716123358	0.0857268055	0.0195432731	-0.0118075177	0.0471786612	-0.0931352987	0.0036560567	0.0826155501	-0.0128259233	0.135716466	0.0183156414	0.1098105561	-0.0372448906	0.0136465298	0.0054328886	-0.0206091926	-0.0791451419	0.0174628646	0.0148849847	0.0835263366	-0.0048610249	-0.0180089717	-0.1697604945	0.0168320898	0.0119612763	0.081589809	-0.0823128442	0.0310318765	-0.0233812778	0.0380534718	0.0143339684	0.0841682724	0.105648575	0.1337646837	0.1154057922	0.1135023636	0.141514786	0.1214615323	0.0597640387	0.0715114913	-0.0831692404	0.0943666193	-0.1886605366	0.0907433349	0.0616686767	0.0392989274	-0.0503473683	0.0735273577	-0.1260010006	-0.001082876	-0.047512538	0.1065528706	0.1397067472	0.0895049384	0.0453720644	0.0373421754	0.0521621289	0.0196900557	0.0452739509	-0.0566487089	0.0161121134	-0.0893634995	0.040215753	-0.0209781246	0.1019236731	0.0634753057	0.0097595656	0.0	0.0074369083968406	7.346905722729977e-05	5.530760650299823e-05	5.397702369868249e-09	-0.0303813846647642	-0.071937894083092	0.0051750606051101	0.0009230285341483	-0.0358773337464271	-0.0240762138757731	0.0005796640745919	0.0012871830767525	0.000127000014153	0.0003850000088357	1.6129003594862202e-08	1.482250068034891e-07	0.000359999701387	0.0003059996910681	9.363581093379995e-08	1.2959978499872914e-07	-2.278557681524909e-08	-2.9771000184604007e-08	8.863124519916918e-16	5.19182510803617e-16	0.0
543.10897055754	-0.5931738866555634	0.3518552598100671	294967.3539000709	583.2432029853433	-5.346013925843295	28.57986489531044	340172.6338286023	512.0959164277288	-0.14428659977807	262242.22762195533	0.0208186228755169	508.3313725057073	452.3070711635787	1.132947	19.512642	0.1049006490280888	0.0618280118219925	-0.0486562205	-0.0402618556	0.1380920998	-0.1589098103	0.0829580092	0.0304008367	-0.0158913529	-0.1567862266	-0.1472637212	-0.0362229023	0.0857566731	0.030239767	-0.0466623373	-0.1881068776	-0.0345681453	0.0628408916	0.0784916705	0.0020839682	-0.0518610971	0.0112830262	-0.0373340765	-0.1030744593	0.1706572752	-0.0236772333	0.1611729821	-0.0317268358	0.0880861409	0.0577125224	-0.0918397151	-0.0065520152	0.0465876929	0.0093565952	0.0068782628	-0.1633187405	0.0420123745	-0.0516485384	0.0196283413	-0.0139435685	0.0326639898	-0.0205781788	-0.1838005403	-0.0386120261	-0.0190906578	-0.0091950986	-0.0423010109	-0.0182025341	-0.0726009923	-0.0193182372	0.0229657134	0.1496998268	0.0360232883	-0.0899686604	-0.034565175	-0.1443092534	-0.0279546951	0.0048357471	-0.0363308934	-0.1033554809	0.141592394	-0.1111636735	-0.0168357238	-0.050639618	-0.0665072903	0.0417807859	0.1042975437	-0.1506695837	0.0960776361	0.0102410487	-0.0162863894	0.0533398122	-0.021331086	0.0259047202	-0.0146928604	0.095645439	0.0074608377	0.0106554389	0.0119918212	-0.0556055362	-0.0620575448	0.0047423219	-0.0045987489	-0.0565638346	-0.0980318881	-0.0589932255	0.0257872134	-0.0748038002	-0.0644600943	0.0130904713	-0.0373120725	-0.1540875536	0.039444717	-0.1262796414	-0.0561409772	0.0662095518	0.0309133582	0.0228442124	0.0331748856	0.1522938194	-0.0384198636	-0.1532734202	0.0944762708	0.0702295951	0.0992032862	-0.0269381002	0.0770171255	0.0274193068	-0.1068196784	-0.0649570647	0.1402458591	-0.0766027967	0.0074884206	0.100739659	0.0593330188	0.0024426053	0.0	0.0175728594383173	0.0101359510414766	0.0003088053888388	0.0001027375035152	0.0020973222753752	0.0324787069401394	0.0010548664045034	4.398760726785007e-06	-0.0118482411864135	0.0240290925600136	0.0005773972892577	0.0001403808192114	-0.0006379997809394	-0.0007649997950924	4.070437204787225e-07	5.852246864914141e-07	0.0003600003495365	6.481495000540577e-10	4.200977744203251e-19	1.296002516664022e-07	1.1474091046840025e-07	1.3752648728364934e-07	1.8913534704579763e-14	1.316547653511744e-14	0.0
544.2888850674236	1.179914509883588	1.3921982506338275	296250.3904079391	584.3962310370753	1.153028051732008	1.32947368808091	341518.95485033863	512.6996025638726	0.6036861361438923	262860.882469153	0.3644369509723421	510.1932197823783	459.4153060212557	1.045267	18.002544	0.0919153536424141	0.042284811533599	-0.0746483033	0.0727045271	-0.053265042	-0.1566175693	0.0615560542	-0.0066546357	0.146753815	0.0204980964	-0.0580866478	-0.1016485451	0.1959126733	0.0015967782	-0.1014854014	0.0845158123	-0.0912672788	0.0288708819	0.1211897674	0.20742321	-0.1282432833	-0.0107041132	0.0277793071	-0.0798497211	-0.1180921534	0.0022224655	0.1315803004	-0.0978248263	0.1357734668	-0.0645472254	-0.0581129555	-0.0887748933	-0.1696970622	0.0969274581	0.0506123083	-0.0052548433	-0.0873605779	-0.1332814868	0.0287229892	-0.0668069948	-0.0190081115	-0.0946685221	-0.031975847	-0.0507301442	-0.0469513666	0.0741287155	0.0910886768	0.0100268471	-0.0308826433	0.0697890981	0.0011273042	0.1967255111	0.0007151753	0.0421851097	0.0068641908	-0.0509211974	-0.0616452236	0.1537445205	-0.0327068687	0.1127793397	0.1517304067	-0.0295070639	0.035282625	-0.0694340466	0.1134032176	0.0857401448	-0.0170111312	-0.0659725506	0.0845243386	0.1522678268	-0.0813466729	0.0138539535	-0.0678048088	0.0413710946	0.0924503345	-0.0893994487	-0.146711182	0.0364699388	0.1533711172	0.1521147897	0.0212502077	0.0585064642	0.0480307713	-0.1111658066	0.0304611776	0.1341391362	-0.0477800335	-0.0253951779	0.0659776237	0.0973641904	0.0535347541	-0.2059624042	0.1088321321	0.0422072477	-0.0670857471	-0.1196653955	0.0739622764	-0.0491042824	-0.032078368	-0.0765344258	-0.1769281825	0.0251151668	0.1009276536	0.0888213423	0.0882342196	-0.0515314853	0.040238006	0.0754146889	-0.0276356533	-0.0717286971	0.1008608672	0.0466706255	0.0642648544	0.0995108621	0.05508524	-0.0048841247	0.0	0.0436083294183617	0.0260354699800444	0.0019016863946603	0.0006778456970817	-0.0134207230028948	-0.01551804527827	0.0002408097292584	0.0001801158059204	-0.0293645803085667	-0.0175163391221532	0.0003068221362422	0.0008622785766982	-0.000249007394987	0.0003889923859524	6.200468275821184e-08	1.5131507632894094e-07	0.0001759899052427	-0.0001840104442938	3.3859843609201686e-08	3.0972446747334527e-08	8.402189590319865e-05	8.390715499273025e-05	7.040410658974057e-09	7.0596789911679505e-09	0.0
544.3559490299308	0.0670639625071771	0.004497575067164	296323.39924427663	586.876099537995	2.479868500919679	6.149747781853615	344423.55620893056	513.0949035236854	0.3953009598127437	263266.38002198003	0.1562628488288764	510.8030870913627	463.8182951683592	1.143534	19.694992	0.0316447132699421	0.0178683400757083	0.0811622613	-0.0198442596	-0.081002331	-0.0531563957	-0.0982523212	-0.1289741259	0.0090777419	0.0721124822	-0.0079156217	-0.0676480167	0.0123533361	0.1295634738	0.0113423326	-0.0622781233	-0.1440826006	0.1468958908	0.0094233234	-0.0759309654	-0.0260657451	0.0140404079	-0.0908848512	0.080679303	0.0085323936	-0.0822615885	0.0729240332	0.079113138	-0.0490870942	-0.0104407501	0.0758033145	-0.2126057036	0.10690875	-0.0931649927	-0.1007989681	0.1765423557	-0.0563795051	0.0637939625	0.0618460158	0.0683600688	-0.041058291	-0.1265272108	-0.0960796577	0.0593693016	0.1264969301	-0.0714393964	-0.0343433823	-0.0108158919	0.0384637485	-0.0025629871	0.0389913889	0.0656634852	-0.0045578413	-0.0644774763	-0.0994104128	-0.0130037354	-0.0474642394	0.0188864012	0.087067229	0.0276965921	-0.0199690658	0.0606655792	0.0808139926	0.0213019218	-0.0128859088	-0.1081106548	0.0805592556	-0.0301082414	0.177804277	0.0720042142	0.0596018449	-0.0521046547	0.0303786053	-0.1018883168	-0.0627228195	-0.0219079654	-0.0502523626	-0.1654529777	-0.1225178924	-0.1617996335	-0.0569472904	-0.1686990901	-0.0704783834	0.0309775828	-0.0162063062	0.0005051255	-0.0202529906	-0.0582548595	0.0588421333	-0.0155137093	0.0896057065	-0.065828001	0.0562903485	-0.093058365	0.104397365	-0.1314247283	-0.0226575019	-0.0855601209	-0.0909871551	0.0235647901	0.0211482059	0.0314121681	0.0882709967	0.0341047897	-0.0698678768	0.0635835861	0.0443277624	-0.053625595	-0.0257856288	0.0009042759	0.1042289365	-0.0036146021	0.1031491089	0.0982378286	0.0507395216	-0.0121913197	0.0	0.0349484072226573	-0.0086599221957043	0.0012213911674006	7.499425243565367e-05	-0.0134726474678501	-5.192446495530002e-05	2.69615006089418e-09	0.0001815122297929	-0.0436473219739355	-0.0142827416653687	0.0002039967094796	0.0019050887154963	-0.0003070025093053	-5.799511431829997e-05	9.42505407197508e-08	3.3634332847926824e-09	8.69910563352505e-05	-8.899884890744951e-05	7.920795106851027e-09	7.567443882322727e-09	5.801336025067577e-05	-2.600853565252288e-05	6.764439267885536e-10	3.3655499675746873e-09	0.0
544.2035501115971	-0.152398918333688	0.0232254303092781	296157.5039540656	588.3376397601629	1.4615402221679688	2.1360998210147955	346141.1783585592	512.5678760295606	-0.527027494124809	262725.82753745496	0.2777579795634756	511.02997155048047	461.1408245806304	0.979439	16.868792	0.0374416530520237	0.0291863890184698	0.1241931806	-0.0683414751	0.0054242054	-0.0933094872	-0.1103943094	-0.1051227681	-0.0640761866	0.0575736569	-0.0762999428	0.0046803038	-0.0453992781	0.0519567986	0.0452916412	0.0654953567	-0.0280699002	-0.0263717288	-0.123468426	0.0833310617	-0.0222793266	0.0894720546	0.0362528277	0.2091676838	0.0108093815	0.0159517055	0.0608156741	0.1167672467	0.1121246502	-0.1005887441	-0.0173900076	-0.0261363028	-0.0186824526	0.1049898861	-0.0390883643	0.1273478045	-0.0024422109	-0.0003356093	-0.1131632238	-0.1401802845	0.1113948038	0.1530235782	-0.0930890266	0.039213017	-0.0153689482	0.0101167928	-0.0310503182	0.2079414445	-0.0683861501	-0.0178701925	-0.0210426134	0.0645395147	0.0289872462	0.0597270683	-0.0253091623	-0.0377455219	-0.1360971761	-0.1256413003	0.1297092975	0.0182520069	0.0038677261	0.0521158627	-0.0404402145	0.0646510129	-0.0241340345	-0.0303508121	0.1237693956	0.0140353417	-0.00489493	0.0197098928	-0.0810567098	0.0813882328	-0.1968922847	-0.0782801458	0.1440134863	-0.0338739455	-0.0495007354	0.0467862409	0.0349434823	0.0296680253	-0.0159796859	0.0552303814	-0.1211608978	0.0482924444	0.1382450509	-0.0667377743	-0.0150038372	-0.0763863816	0.1552239072	-0.0383782962	0.0371794178	-0.0522274348	0.1587807824	-0.0919571717	0.0187552078	-0.0204770417	0.0838045614	0.014324225	-0.111820675	0.0301717237	0.0493488181	-0.0455778981	-0.1214388384	-0.2041127182	0.0606871159	0.0374772995	0.0383308134	0.0704974909	-0.0697348159	0.0279572229	-0.0172566991	-0.16812428	0.146605394	0.0969211244	0.0463035902	-0.0194497534	0.0	0.0361740559308572	0.0012256487081998	0.0013085623224887	1.502214755912077e-06	-0.0134930750223816	-2.0427554531500525e-05	4.1728498413742765e-10	0.0001820630735596	-0.046092381437333	-0.0024450594633975	5.9783157795496725e-06	0.0021245076265645	0.0002500000067571	0.0005570025160624	6.250000337855004e-08	3.102518028998441e-07	2.699995297339441e-05	-5.999110336185609e-05	3.598932482572901e-09	7.289974605655096e-10	-3.366842965963614e-09	-5.801672709364173e-05	3.3659406226581022e-09	1.1335631557458665e-17	0.0
542.8093223477983	-1.3942277637987672	1.943871057347311	294641.96042767604	586.708119974298	-1.6295197858648862	2.655334732525145	344226.4180437753	512.2399981695277	-0.3278778600329133	262389.8157247177	0.1075038910997626	509.608712361121	454.0292506050785	1.100949	18.961557	0.0220364218425501	0.0123265955363467	0.0044581405	-0.0670231408	0.1493981579	0.0974803009	-0.0176392942	-0.030533405	-0.1452439616	-0.079339527	-0.0090629324	-0.1243816001	-0.0575646966	0.0168345821	-0.0503476338	-0.1320224057	-0.0709105579	0.1025789739	0.1252416583	-0.061004708	0.0314205581	0.0744115957	-0.1528421734	-0.0543173788	0.0140411295	0.1262880668	0.089096413	-0.0341632564	0.0659554214	-0.0715409042	-0.006902215	-0.1343921087	0.0475549455	-0.0213720316	0.0135824061	0.0133623524	0.0619029128	0.004393463	-0.0665740993	0.0284905554	0.0043406307	0.0853846143	0.0852683452	0.0295008378	0.173280864	0.0668677222	0.1341432485	0.1250401825	-0.0528926325	0.0234959649	0.1237941509	-0.0040819818	-0.0215790251	-0.0834114093	0.0857493917	-0.0097258818	0.1196518098	-0.0449389753	0.0170839831	-0.1361119573	-0.0167441541	-0.0038723107	0.0971089119	-0.1438259989	-0.1026934933	0.0365767194	-0.0634795657	-0.065719583	0.1519362141	-0.0743335176	0.0479472394	-0.0125549856	-0.0592691207	-0.0246919495	0.0440324394	0.0306256195	-0.1242247804	-0.0722903855	-0.0040168116	-0.0178340985	0.0002941093	-0.0989108974	-0.0095539001	0.0357860773	-0.0255639215	-0.0519739833	0.0560719977	-0.0430356215	0.0818703027	-0.0744378165	0.0193708228	-0.1151914688	-0.0131020097	-0.1448427517	0.029033961	-0.0946921766	0.0464030591	0.1229824144	0.0835603142	-0.0434666979	-0.0101043454	-0.0733621915	0.0321478052	-0.1041747816	-0.2201425889	0.016244892	-0.0169225463	-0.0844700959	-0.0365948991	-0.0008167603	-0.0320476911	-0.0414834632	-0.0397995977	0.0955613349	0.0417853327	-0.0266303944	0.0	0.0346519918128365	-0.0015220641180207	0.0012007605365968	2.316679179366134e-06	-0.0083765339142871	0.0051165411080945	2.6178992910820904e-05	7.016632041720196e-05	-0.0546893583901351	-0.0085969769528021	7.390801272701048e-05	0.0029909259211246	0.0002490000005654	-1.000006191700009e-06	6.200100028156918e-08	1.0000123834383552e-12	-0.0001080000109479	-0.0001349999639212	1.8224990258750797e-08	1.166400236474652e-08	1.3456316697469262e-08	1.6823159663432877e-08	2.83018701061355e-16	1.8107245906259008e-16	0.0
543.1092302774013	0.2999079296029094	0.0899447662387036	294967.63601251127	585.4912044234195	-1.2169155508785252	1.4808834579699846	342799.9504571864	512.9620500520896	0.7220518825619138	263130.06479364244	0.5213589211112037	509.7885166121611	453.0401567131132	1.111967	19.151314	0.0545423684217656	0.0262711500934895	-0.1142711334	0.0810491286	0.0656465352	0.0986297801	0.0243090012	0.1236060855	0.0347687482	-0.008337385	0.1345719689	0.0454854002	-0.0667432201	0.0166172781	-0.0022696575	-0.1399775412	0.0330961965	0.0588855559	-0.101378181	0.1881992697	0.1277118974	-0.0986142787	0.0478875963	0.0635020323	-0.0202566339	0.0552524895	0.0525310406	-0.1539230724	0.0410614864	0.0674589636	-0.1311460398	-0.0177624607	0.0153936592	-0.1650458975	-0.0033531326	-0.0011975076	0.0471724902	-0.0991500714	-0.1623114153	-0.1010950787	0.0496510551	0.0251343823	0.148931203	0.1699436223	0.0406625893	-0.1469373842	-0.065729058	-0.0166063941	-0.1190334157	0.1366931244	-0.0262821963	-0.0525542931	-0.0120284964	-0.0889314861	-0.018584981	-0.0054575298	-0.2307553111	-0.0194867035	-0.1469808899	-0.0175023524	-0.1437916964	-0.0416676898	-0.0331647387	-0.0025168474	-0.0317347854	0.0240482025	-0.0026991358	0.0171172202	0.0324389008	-0.0140964218	-0.1383118004	-0.124829997	-0.1031703303	0.0225353904	0.1281903455	-0.0058037136	-0.0129430557	0.0814117945	0.0059738255	-0.0252947337	0.1302595328	-0.1105741013	-0.0006207446	-0.010497229	-0.1901153244	-0.0324883038	-0.0107125672	-0.1026917818	0.1094018871	0.0208698109	-0.1239463623	0.076705193	0.0942548069	-0.0440489824	0.0146145107	-0.1374051588	0.0477558045	0.0754726791	0.0151965759	-0.032970357	0.0534684117	-0.0504883428	0.0891988602	-0.1315176452	0.0592349318	0.0154462258	0.0515927698	0.059522991	-0.0152427721	-0.0450490919	-0.0251986808	0.1149451168	0.0742196831	0.0941590645	0.0371927824	-0.0337045224	0.0	0.0435982183382179	0.0089462265253814	0.0019008046422669	8.003496904343775e-05	-0.0134291891298801	-0.005052655215593	2.552932472765916e-05	0.000180343120686	-0.0693323333183002	-0.0146429749281651	0.0002144167147468	0.0048069724433598	-8.900000102289682e-05	-0.0003380000015882	7.921000182075635e-09	1.1424400107368865e-07	7.199999957885339e-05	0.0001800000105267	3.2400003789631334e-08	5.183999939354888e-09	3.2333792255177427e-09	-1.0222937471951521e-08	1.0450845055543051e-16	1.0454741216009719e-17	0.0
544.5650071226968	1.4557768452955315	2.11928622329861	296551.0469825428	588.6072749768273	3.1160705534077806	9.709895693815072	346458.5241556464	513.2591952258394	0.2971451737498682	263435.0014838764	0.0882952542828394	512.0619563024497	464.6974040494737	1.031583	17.76687	0.0945022094835909	0.0659455889666944	0.0423021596	0.0604802092	-0.1122892368	0.0336535801	0.1085814733	-0.0890214236	0.066132011	0.0845563621	0.0517870576	0.0834364586	0.0325482278	-0.0407750315	-0.0267701296	-0.131339373	-0.0561323304	-0.0085097023	0.0043777622	0.0841786571	0.1243918278	-0.047111176	0.035266315	0.1550876993	0.0678505591	-0.1425796163	0.105288352	-0.0495708369	0.0906387315	0.0491308548	-0.0085171789	-0.0052410188	0.0572739663	0.0263432782	0.0499269509	-0.093480111	-0.0873687284	0.0485248324	0.0889813974	0.0224836834	0.0329937377	-0.0140657097	0.0123563367	0.0397839789	-0.0049154086	-0.2089774882	0.0101900586	0.0340149816	-0.1096619842	0.0631372779	0.1504593085	0.0439818707	-0.0244157727	0.0388380799	-0.0401050938	0.0996644939	-0.0111422664	0.0885838534	0.0281685691	0.0487978107	-0.1413326224	-0.0596282673	-0.0414432176	0.1410230931	-0.0296169612	0.0054509071	0.058169813	-0.10777442	0.0996688115	0.1062081997	-0.0176517888	-0.033550384	-0.0675682421	0.0145598561	-0.0048740283	0.1179976187	0.0438071942	-0.0806737088	0.0238568671	-0.0795278563	0.0807288572	-0.0323499135	0.0719254675	0.0622203919	-0.0951714344	0.0546625815	-0.1099586538	-0.0970614776	-0.048039162	0.1054955986	0.0114424158	0.0743060505	0.107752613	-0.1244276445	0.1519588719	-0.1206334329	0.0041350112	-0.0636078704	-0.0104321704	0.0696399214	-0.0047669976	-0.101775335	0.0026925634	-0.0355755878	-0.0572595343	0.0241378563	-0.1134946416	-0.0752922075	-0.10346086	-0.0073900752	-0.0602979342	0.1866479346	0.0305408015	0.0927149366	0.0325341047	-0.0406438432	0.0	0.0436733206112478	7.51022730298978e-05	0.0019073589332128	5.640351414257315e-09	0.0514478193035756	0.0648770084334557	0.0042090262232746	0.0026468781110933	-0.0576327566976573	0.0116995766206429	0.0001368800931022	0.0033215346445713	4.800000189319346e-05	0.000137000002916	2.304000181746576e-09	1.876900079900875e-08	0.0002920001468209	0.000220000147242	4.8400064786522194e-08	8.526408574342715e-08	-7.059591885535634e-09	-1.0292971111053377e-08	1.059452542929794e-16	4.983783759032057e-17	0.0
545.7188000368346	1.153792914137853	1.3312380887147184	297809.0087136427	588.8764764494815	0.2692014726542311	0.0724694328792067	346775.50451555673	513.8523989961348	0.5932037702953039	264044.2879540829	0.3518907130925637	512.0485082629672	463.4217697105344	1.081077	18.619303	0.119920731476764	0.0833054178469838	0.0852626944	-0.1134561174	-0.0291497613	0.0008805885	-0.0143225622	-0.0597304963	-0.0687830261	0.1215803245	-0.0035208946	0.0833934514	0.1053196033	0.0143414058	0.1532788443	-0.0137255084	-0.0612556775	-0.0786617021	-0.0447500208	0.1384139635	-0.084176258	-0.0510056151	0.0364994558	0.1662362055	0.0481701337	-0.0016587918	0.1370404232	0.0919624319	0.0783761841	0.0778838117	-0.0574786409	0.0535372825	-0.0474656292	0.0326878882	-0.0272015533	-0.0495707754	-0.123710604	-0.0871729177	-0.0713396431	0.104192631	0.0238682587	-0.0323846047	-0.1170351918	0.0416940583	0.1099927546	-0.1253204144	-0.0433392716	0.0170363791	0.0025489764	0.0787170899	-0.2140560122	-0.0018670828	-0.0384019935	0.0650278428	0.0271476384	0.1168956354	-0.0587979083	0.0581701978	0.0879430595	-0.0326320018	-0.0121355737	0.1307586275	-0.0830676964	0.0873694892	-0.0173242529	0.1036654099	0.1676273099	0.0348744645	-0.0108000936	0.1074003006	-0.1234824409	0.0376018965	-0.0731325471	-0.1091446641	0.0998733066	0.0918803231	0.1287905341	0.0535930395	0.1129118559	-0.0263008444	-0.004269442	-0.1004078244	-0.0004867612	0.0134376085	0.0676846971	0.0889290035	0.0488517918	-0.014345703	0.0369720781	-0.0807583858	0.0519456856	0.0214465546	0.1075443924	-0.0838274023	-0.0398928632	-0.0409307934	0.0308426271	0.021137756	-0.1294493983	-0.0074574703	-0.0405021675	-0.0079488223	-0.1205649565	-0.2316434677	0.0667747814	0.0043509289	-0.0867069054	-0.0238603144	-0.1300258645	-0.0781804141	0.0909797833	0.1138249416	-0.0287359373	0.0912295932	0.0278175825	-0.0474206018	0.0	0.0435789025862902	-9.441802495759738e-05	0.0018991207506253	8.914763436893481e-09	-0.0255591670864561	-0.0770069863900317	0.0059300759528745	0.0006532710221533	-0.0461145298148437	0.0115182268828136	0.0001326695505239	0.0021265498600441	0.0002739999856398	0.0002259999837466	7.507599213061063e-08	5.1075992653466415e-08	-0.000108000007208	-0.0004000001540289	1.6000012322314376e-07	1.166400155692805e-08	1.4806211831943934e-08	2.1865803717479568e-08	4.781133722113432e-16	2.192239088123965e-16	0.0
544.6378174116561	-1.0809826251785353	1.1685234359378778	296630.35215493245	587.2681249359907	-1.6083515134907884	2.58679459094811	344883.85056583444	513.4100465701737	-0.4423524259610758	263589.8759191879	0.195675668753649	511.0588329441677	459.7203716411814	1.053818	18.149826	0.0609290315097302	0.0485369351525419	-0.0178290005	-0.1367957402	0.0429719049	0.0399465296	-0.0035823628	-0.007271236	-0.1617757822	-0.015988741	-0.0111393093	-0.1199507786	0.0281449635	0.0437220256	-0.1488859456	-0.0474879121	-0.0315466575	0.0726569023	0.103016419	-0.044413871	-0.0187688256	0.0138894977	-0.130001696	0.0379182571	0.0825762716	-0.0553789772	0.1077267928	-0.0690319614	0.114813897	-0.1059928868	0.07199017	0.0938100664	0.2059719646	0.107410201	0.0769474355	0.0789669041	0.0573491081	-0.0054811503	0.066494452	0.1408719964	-0.0732349725	-0.1335667082	0.006601379	-0.0003678757	0.1196927294	-0.0177893062	-0.058892503	0.1337133927	-0.0409889873	-0.0108840673	0.0210365216	-0.2103680166	-0.0802510295	0.0394181433	0.0455207457	-0.0780786632	0.0302672001	0.0979488492	0.0355105835	-0.1409603622	-0.0063885579	0.0463056281	0.0283959812	-0.0787662052	-0.0313219264	-0.048513938	-0.1183340457	-0.175050538	0.1380186677	-0.0512946548	-0.0261244208	0.0236168951	-0.0122912523	-0.1297434992	0.0152347885	0.0962008514	-0.0359914307	-0.1312464762	0.1016128844	-0.077778371	-0.072626176	-0.0460175936	0.0834523417	0.1720032718	0.0369403246	0.1435209407	-0.131732669	-0.0253695864	0.0049534122	-0.0404186284	-0.0197357616	-0.1277282863	-0.0019603315	-0.1160995172	0.002005668	-0.0642915678	0.0084693117	0.0354067044	0.0879522656	-0.0425276151	0.0659202174	-0.139979534	-0.0237407694	-0.0699937706	-0.2808942297	-0.0089304802	-0.0726240276	-0.0056757207	-0.0352206574	0.0653219467	-0.1193539718	0.0630997143	-0.0754320067	0.0897036946	0.0230516017	-0.0540076933	0.0	0.0415209199875477	-0.0020579825987425	0.0017239867966123	4.235292376726933e-06	0.0171253365199817	0.0426845036064378	0.001821966848128	0.0002932771509226	-0.0460788559674938	3.5673847349898535e-05	1.2726233847438627e-09	0.002123260967273	-4.900000046016781e-05	-0.0003229999860999	2.401000045096445e-09	1.0432899102057941e-07	-0.0001080000074329	-2.249000004240706e-13	5.0580010190746956e-26	1.1664001605506454e-08	-2.636607301749667e-09	-1.74428191336936e-08	3.0425193933074758e-16	6.95169806363966e-18	0.0
