global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
586.1034360551809	-0.3432179968010587	343517.2377556895	0.1177985933281315	746.4237308502197	-4.377257442474388	557148.3859763612	19.16038271769742	534.75575002421	-1.3407965199201044	1.797735307829863	285963.71218395536	607.4595454994001	554.8583358711761	0.860143	14.573711	0.0987923368703216	0.0551299346477709	0.1600766493	0.01417239	0.0887036925	-0.1232605533	0.0612385109	0.0667956229	-0.0211937315	0.047763446	-0.0462176188	0.0784637985	-0.0781723076	0.1148462688	-0.0375353234	0.0231756527	0.1060678363	-0.0425706045	0.1147042604	-0.0043343266	-0.0166622145	0.1157624962	0.1792604419	0.0092564132	-0.0256837357	0.0631626757	-0.1156940271	-0.0345913776	-0.0425157948	0.0026377839	-0.1213058755	0.0257912827	-0.0243668679	-0.105826245	0.067940969	-0.0251297609	-0.0785327344	0.0749724716	-0.207598328	0.12928908	0.1316759377	-0.0164179551	0.0645352063	0.0682057299	-0.0149503495	-0.0364939105	0.0925692268	0.038267558	-0.0020875662	-0.0427866613	0.0671059559	-0.0897102804	-0.0375396923	-0.098271075	-0.0775970478	0.0765045305	-0.0191631662	-0.0118787454	0.052652283	-0.0150002609	0.1500442907	0.0917497999	0.1864117253	-0.0078684853	-0.0539054893	0.050247729	0.0781401883	-0.0891881946	0.038580157	-0.0475380171	-0.0331991829	-0.0408395723	-0.1577079036	-0.0462414173	-0.1277120198	-0.0192608761	-0.0448500663	0.0459396028	0.0798185788	0.0489064836	0.0127309487	0.0014470705	-0.0107820943	-0.0550767067	-0.0934212683	0.0955030384	0.0425073619	-0.0251890118	-0.0137376674136078	0.0065079911990864	4.235394944738605e-05	0.0001887235059669	0.0646862470713927	-0.0403625616186359	0.0041843105601812	0.0016291363804181	-0.0442904232473395	-0.0222549447710492	0.0019616415914284	0.0004952825667624	-0.0003320582580739	0.0004369870456371	1.9095767805464094e-07	1.1026268675507282e-07	-0.0004549573773227	7.197667598239996e-05	5.18064188547539e-09	2.0698621518034966e-07	-0.0002560753806873	-8.437306401150001e-05	6.557460059414563e-08	7.118813930688679e-09	0.0	0.0
586.6104407898945	0.5070047347136324	344111.8092437143	0.2570538010220407	744.5845311164856	-1.8391997337341763	554406.1239779566	3.382655660567865	535.4684808377436	0.7127308135336534	0.5079852125603435	286726.49397068104	608.0099183760191	558.5564560386917	0.917967	15.55344	0.1068155077270658	0.0524792748785058	0.1661955211	-0.0452677276	0.0831226344	-0.0989041831	-0.0892221155	-0.1031446722	-0.1208759551	-0.0319572636	0.0217941911	0.1582484307	0.0979097039	0.1272267251	-0.0477531106	-0.0551903272	0.0504577746	-0.0322132173	0.0320904974	-0.1109040794	-0.0233496091	0.0837610573	0.007041689	-0.2537628226	-0.0733343515	-0.0411183693	-0.0163962092	-0.033213468	0.0385643759	0.0966642733	0.0921146452	-0.0748793379	0.024635682	0.0557112216	-0.0196204923	0.022625396	-0.0331398021	0.0569758868	0.0733364416	-0.0935983446	0.1052915436	0.0581433013	-0.0243273759	0.0890497332	0.0734853296	-0.1014234799	-0.0250135264	-0.0197711817	0.0413440801	0.0243300455	0.0702580911	-0.2097661354	-0.0271150447	0.0633510571	-0.1030792892	0.0955689548	0.0565604412	0.037199852	0.0355613191	-0.0377048991	0.0834514906	0.0504047435	0.1895193497	0.0722046006	0.0483422307	0.0286994771	-0.0668229043	-0.0776114213	0.011593161	-0.0033442585	-0.017414797	0.0572241896	-0.0687176404	0.0754821423	-0.0443516831	0.0184148563	0.0340905906	-0.0177113224	0.1485082615	0.0395809031	0.2196733153	0.0919781997	-0.1048206259	0.0211917186	-0.1455718325	0.0941228505	0.0379742494	-0.032215118	-0.0119546822947143	0.0017829851188935	3.1790359341956685e-06	0.0001429144287675	0.1005935158755448	0.0359072688041521	0.0101190554362034	0.0012893319529736	-0.0259594182024542	0.0183310050448852	0.0006738913934099	0.0003360257459556	-0.0006279915562666	-0.0002959332981927	8.757651697920948e-08	3.943733947421462e-07	-0.000125041630514	0.0003299157468087	1.0884439999234225e-07	1.5635409361599697e-08	0.000133960549494	0.0003900359301813	1.7945428820734424e-08	1.5212802683239194e-07	0.0	0.0
586.7036244754282	0.0931836855337451	344221.1429726043	0.0086831992496518	748.0127607345581	3.428229618072578	559523.0902217353	11.752758314230054	536.1436362454956	0.6751554077519586	0.4558348246167135	287449.9986865423	608.4659593858217	555.9583117650532	0.951321	16.118563	0.0593798327105762	0.0307589218675265	0.1462253542	-0.0711701954	0.1143687521	-0.0296314809	-0.0458398157	-0.0297558255	-0.0237548909	0.0069784267	-0.0343073147	-0.0195318955	0.0383887694	0.0883480436	-0.0551858111	-0.1320987207	0.0134534571	0.0454485769	0.0607281784	-0.1017202327	0.0386051643	-0.1426368195	-0.0849542912	-0.1184309781	-0.0103818972	0.0976048838	0.1085023391	-0.0857964634	-0.0116746128	-0.0338144061	-0.0024563035	0.0514785401	-0.1539530509	-0.1029593919	-0.0084866645	-0.0160553387	-0.015045326	0.05742222	0.1785763904	0.0535188717	0.0785352519	0.0906836578	0.0037234112	-0.0379091247	0.0402340923	-0.0816299245	0.0128282624	-0.0469298682	0.0282539934	0.0053490264	-0.0567912577	-0.0429763677	-0.0995171835	0.0184913182	-0.1015353354	0.0866331177	-0.0450265135	-0.1117975648	0.0063837793	-0.1373188492	0.011858677	0.0259563853	0.1217451644	-0.059783124	0.0614493903	0.0198160083	-0.0896690763	0.0133647855	-0.0214350401	0.0630717675	-0.010154122	-0.0366407161	-0.0378016927	0.0088714135	0.04055201	-0.0271654147	0.1245027847	-0.0315900079	0.1645872162	0.0004943031	0.2218182159	0.1077311125	0.0411912115	-0.0344207868	-0.0549475591	0.0927013771	0.0333745172	-0.0391140859	-0.0097841557180373	0.0021705265766769	4.711185620061171e-06	9.5729703114802e-05	0.0842758898808568	-0.016317625994688	0.0071024256152103	0.0002662649181025	-0.0405975736003654	-0.0146381553979112	0.001648162982237	0.0002142755934533	-0.0004090121111418	0.0002189794451247	4.7951997387165294e-08	1.6729090706067217e-07	0.0001809728185842	0.0003060144490982	9.364484305687485e-08	3.2751161066309764e-08	0.000134037150097	7.660060300000933e-08	1.7965957606125712e-08	5.867652379965036e-15	0.0	0.0
585.543158598622	-1.1604658768062563	342860.790581651	1.346681051231713	749.7156245708466	1.7028638362884294	562073.5177256545	2.899745244938947	537.1390756879534	0.9954394424578368	0.990899683600769	288518.386630909	609.8425051078461	548.5920687689977	1.044429	17.696123	0.0684222922517047	0.0462571402611499	0.0844614355	-0.1245056939	0.1408338513	0.0466620663	-0.1122806646	0.066586295	-0.0557004002	0.0844201053	-0.0071336773	-0.1813712916	0.0274912776	-0.0240025316	-0.0361248535	-0.0861846318	0.0904244218	0.0220960634	0.0218737158	-0.0093153941	-0.1571551497	-0.0245706611	0.0693367522	-0.0073364776	-0.0977227719	-0.0363266321	0.0980997886	0.157946678	0.03185831	-0.0724432445	-0.0522721646	-0.0213102	0.0734995305	0.0188831997	0.0432842832	0.19064176	0.0226073836	-0.0806364478	-0.1489593878	0.0112470702	0.0211732423	0.1109745644	-0.0375091587	-0.1392713541	-0.0453167138	-0.0493724412	0.1295105882	0.0140507469	-0.005060511	-0.0439079882	-0.1180400426	0.0070101966	0.0047319979	0.0548893341	-0.1354478439	-0.018766605	-0.0473486054	-0.1724140264	0.0698295822	0.0518709511	0.0075305902	-0.031688846	0.0443452064	-0.1154354598	0.0510580946	0.0668772159	-0.0893772502	0.0350268904	-0.1545200274	0.056197461	0.0571074185	-0.078638145	0.0006778335	-0.0270358212	0.0874059222	-0.0075457724	0.1313945491	-0.0054413582	0.0625014176	0.0912735077	0.0360998792	0.0724099346	-0.0223751186	-0.1772050986	0.0441719462	0.0912392418	0.0287162347	-0.0458586883	-0.0058535600552858	0.0039305956627515	1.5449582264040908e-05	3.42641653208375e-05	0.0654099283180045	-0.0188659615628522	0.0042784587225664	0.000355924505691	-0.0476225165959363	-0.0070249429955708	0.0022679040869302	4.9349824091020594e-05	0.0003459890035189	0.0007550011146607	5.700266831388995e-07	1.1970839055600141e-07	0.0001640236109332	-1.694920765099998e-05	2.8727563999671633e-10	2.6903744943565773e-08	0.0001339716317981	-6.551829889999425e-08	1.794839812664568e-08	4.292647490748988e-15	0.0	0.0
583.5338538798809	-2.009304718741077	340511.7586239062	4.03730545275516	746.5222656726837	-3.193358898162842	557295.493145077	10.1975410524758	537.3400448390415	0.2009691510880884	0.0403885996890669	288734.32378762314	608.7607061695634	529.4569942477777	1.089879	18.466198	0.0844853857044372	0.0502721390353402	-0.0361620991	-0.118481084	0.0409485687	0.1006048409	-0.0688124822	0.1523499222	0.0151206572	0.167233217	0.0777067144	-0.1724046048	0.0410003695	-0.020458917	0.0023352647	-0.0603579232	0.0921777522	-0.0499869567	0.0360681231	-0.0706968681	-0.0100735641	0.0195643015	0.0269929142	0.06707245	0.0821186705	-0.146324495	0.0077731616	0.0014684439	0.1447348637	-0.080593291	0.025830683	-0.0427210245	-0.0734907137	-0.1123803747	0.1102011057	0.082087356	-0.0616128154	0.0874513293	0.0013469188	0.0694141077	-0.0441452798	0.0495900538	-0.1016034315	-0.1501025389	-0.0871638638	-0.0273882782	0.1562648803	0.0481025832	-0.0408043874	-0.0254022461	0.0082857425	-0.0117963737	0.1074157108	-0.0241902579	0.0046559191	-0.0707977968	0.0201752217	-0.0540157553	-0.0885258955	0.0914807497	0.0994519871	-0.0872573158	-0.0167256803	-0.0552111173	-0.0001691919	0.0534873026	-0.0093755231	-0.0210943333	-0.2732258366	-0.0037371086	0.0240137009	-0.0255574526	0.0088639176	-0.0682152725	0.0384678108	-0.0369279839	0.103675827	-0.0035948284	-0.0603422009	0.0721670933	0.0379166499	-0.0012045157	-0.0160000949	-0.109937184	-0.0260577597	0.089737086	0.0240075741	-0.0524223074	-0.0020264966652376	0.0038270633900482	1.4646414191447224e-05	4.106688734219113e-06	0.034832726267524	-0.0305772020504805	0.0012133188192282	0.0009349652852359	-0.0412726877541871	0.0063498288417492	0.0017034347544546	4.032032631950999e-05	0.0010669901550627	0.0007210011515438	5.198426605274856e-07	1.1384679910007244e-06	0.0002570397926366	9.30161817034e-05	8.652010058679922e-09	6.606945499866632e-08	7.336313660211277e-05	-6.060849519598724e-05	5.382149812100258e-09	3.6733896899220092e-09	0.0	0.0
582.4942693355769	-1.0395845443040344	339299.5738087876	1.0807360247558269	741.3048788070679	-5.217386865615822	549532.9233431616	27.22112570550049	536.9823810728126	-0.3576637662289386	0.1279233696730688	288350.0775826273	606.3173994390588	520.0027358630049	1.041305	17.643206	0.0587446930547231	0.0341135946333746	-0.0876668073	-0.1225183347	-0.0534056754	0.1015226109	-0.0038103789	-0.0194647335	-0.0905574139	0.2009643819	0.1793091467	-0.0850746249	0.102749788	-0.0908040898	-0.0757028173	0.0467189674	-0.0198684743	-0.0510919581	-0.0169245071	-0.0514220395	0.0843389066	0.0134024194	0.0583336082	-0.0048613834	-0.1918375159	0.0360215801	-0.0520802193	-0.0991621489	0.027491321	0.0311986754	-0.0505659176	-0.0966854072	0.069313868	-0.0790111561	0.1520767159	-0.0024118079	-0.0477978827	0.077279847	0.0603663299	0.0259190259	-0.0871004649	-0.0395170971	-0.2164443504	-0.0342234838	-0.0628242598	-0.0718481166	0.128805067	0.0693098447	-0.0254190716	0.0694489845	-0.0519483658	-0.0720929707	-0.032761955	-0.0283066275	0.0729205575	-0.0961452253	0.0929606561	0.0017905814	0.0195448899	-0.0008564109	0.0691799464	-0.1339324896	-0.0150926359	0.122904749	0.0119363827	0.009606877	-0.012227116	-0.0105849115	-0.2059571832	0.024784587	0.0336814113	-0.0168881841	-0.0214648762	-0.1228759555	-0.0204969417	0.0574448822	0.0029884545	-0.0241003993	-0.015414997	0.0879319038	0.0523675174	0.0081640145	-0.0358503559	-0.0156490128	-0.1241014656	0.0881955685	0.0192567962	-0.0587790397	-0.0004393466495287	0.0015871500157088	2.5190451723647607e-06	1.9302547845209437e-07	0.0092869762761864	-0.0255457499913375	8.624792835444902e-05	0.0006525853426199	-0.0410263114971698	0.0002463762570172	0.0016831582350628	6.070126002185264e-08	0.0013719659108042	0.0003049757557415	9.30102115900991e-08	1.882290460408798e-06	0.0005190914012918	0.0002620516086552	6.867104559877808e-08	2.694558828950845e-07	0.0001336441080186	6.028097141648722e-05	1.786074760808722e-08	3.6337955149153484e-09	0.0	0.0
581.9376733453661	-0.5565959902107807	338651.455658618	0.3097990963187194	745.1987153530121	3.893836545944168	555321.1253637795	15.161963046530412	536.4090712642959	-0.573309808516683	0.3286841365414357	287734.6917346245	606.8168229763968	518.4750226111233	0.885721	15.007079	0.0743956026583868	0.0619365649030952	-0.0997818365	-0.1430803027	-0.0438349637	0.1276820141	0.1229356286	0.01118718	-0.0552236696	0.1349492311	0.1442316258	-0.1596187505	0.0391976346	-0.0681378902	-0.0409808532	0.0420105029	-0.1324271735	0.0301171949	-0.0040198723	-0.054568005	0.0804018244	-0.0414484701	-0.0256140147	0.1234243349	-0.0731169789	0.1353832299	-0.0831589575	-0.1266758733	-0.1268184214	0.0402987457	0.1477676229	-0.0460356622	-0.0283709499	0.0264951306	0.0622803166	0.0310418826	-0.0845218905	-0.0712637288	-0.0033363888	0.0846640102	-0.0899159914	-0.046022614	-0.1889126199	-0.0653917416	-0.087099847	0.0127769256	0.1119876241	-0.1415626297	0.0122683651	0.0386254472	-0.1064245854	-0.0543406812	-0.1747033397	-0.0228059191	0.0503559578	-0.096148539	0.0514100145	-0.0154661176	-0.0925474703	0.0830376569	0.0103522495	-0.1514967043	-0.0215040606	0.0753569932	0.1320531075	-0.0650521968	-0.0139514809	-0.0231077514	-0.1250209627	0.1454995161	0.0549070752	-0.0173581592	-0.0462468549	-0.1636793582	-0.0353287703	0.1062800871	0.0059860622	-0.0893071883	0.0065536671	-0.0297597562	-0.0516820007	0.0734884013	-0.0629559048	-0.0652096714	-0.0929679192	0.0866153656	0.0144722352	-0.0649037979	0.0031194321606733	0.003558778810202	1.2664906619942765e-05	9.730857005042891e-06	0.0704136153712795	0.0611266390950931	0.0049580772296544	0.0037364660070617	-0.0409708769900731	5.5434507096698005e-05	0.0016786127613357	3.072984577053861e-09	0.0013199803263092	-5.198558449499998e-05	2.702500995286782e-09	1.7423480618433422e-06	0.000378088373123	-0.0001410030281687	1.98818539527714e-08	1.4295081789079688e-07	0.0001337505002747	1.063922561000128e-07	1.7889196323732523e-08	1.131931215805071e-14	0.0	0.0
581.0903141756967	-0.847359169669403	337665.95322880987	0.71801756242282	744.141218471527	-1.057496881485008	553746.153028289	1.1182996543505173	536.4403100057214	0.0312387414254544	0.0009758589658464	287768.2061990344	606.5930454981955	511.6059515446371	1.038509	17.595827	0.0781969144892161	0.0421705874594989	-0.1300735753	-0.1015276037	-0.0556061877	0.1377324156	0.054349534	0.1384890528	0.0121335094	0.0727135589	0.0229908604	-0.2031845624	-0.0787729144	-0.0824944144	-0.0679235122	0.078646953	0.111665874	-0.0518354811	-0.0998849938	0.01333001	-0.1257866072	0.0982360225	-0.1102515409	-0.0933062884	0.0677904747	-0.0392306496	-0.0050686444	-0.0733190051	-0.1212499227	-0.1940866873	0.0189452016	0.0653863118	-0.1001478093	0.0615232011	0.0674987763	0.0277476333	0.022738201	-0.0371684201	0.2235858645	-0.0101525829	-0.1121574854	-0.0206983798	-0.0243526645	-0.0947012461	-0.1416702726	0.0458558258	0.1386855144	-0.0409378803	-0.0598911923	-0.0350755833	-0.0248989494	-0.0323819158	-0.1612053741	0.0623607291	0.0007325698	-0.0244111087	0.0146856265	-0.0605869445	-0.0361442785	0.0015060451	-0.1827957142	-0.1417709804	-0.0801919287	-0.0857133934	0.026053293	-0.0474364809	0.0643060323	-0.0933309523	-0.158707573	0.0937085966	0.1422869748	0.0083097308	-0.0162931623	-0.0386135627	-0.0238676583	0.0601890864	-0.0232719737	-0.04332515	-0.0110305528	-0.0008396489	-0.0270847558	0.0155611081	-0.0119272099	-0.0601219883	0.0132955077	0.0849971703	0.0096622851	-0.0707724105	-0.0011138590145094	-0.0042332911751827	1.7920754173879727e-05	1.240681904203852e-06	0.0382035632793673	-0.0322100520919122	0.0014595122472406	0.0010374874557636	-0.015743462609123	0.0252274143809501	0.0002478566149248	0.0006364224363481	0.0014080009154164	8.802058910719994e-05	7.747624106778525e-09	1.9824665778134204e-06	0.0004849990741921	0.0001069107010691	1.1429898003086462e-08	2.3522410196719414e-07	-1.8413463724230785e-06	-0.0001355918466471	3.3905564632356306e-12	1.8385148877176944e-08	0.0	0.0
579.999825419022	-1.090488756674631	336399.79748609604	1.1891657284337829	739.9711161613465	-4.170102310180596	547557.2527530689	17.389753277373543	535.8460155359518	-0.5942944697695793	0.3531859167987054	287130.95236575545	604.5975304235492	502.70565679376153	0.975447	16.527349	0.0604252999244023	0.0339160751906283	-0.167063886	-0.0701759713	-0.1458406236	0.1307439402	0.1185015044	0.0329950955	-0.0172970911	0.0866871684	0.0110702349	-0.044826262	0.0345398346	-0.1134523699	-0.0784641753	0.1540297672	0.078972627	0.0354871425	-0.0711942691	-0.015089025	-0.1494974414	-0.0746659846	-0.0050208374	-0.0507545657	0.1245711567	0.0224081999	-0.0930794654	-0.1023519873	-0.0126780991	0.098812207	0.1069781681	0.0879938647	0.0664044002	-0.095675923	-0.0097773422	0.0340179421	-0.0127123302	0.0798219644	-0.0403987677	-0.0843587451	-0.1546736434	-0.0907292383	-0.0451571763	0.0881877357	-0.119707217	0.0183444213	0.0895360048	0.0075209317	-0.1271817478	0.05053662	0.0505034513	0.0434927947	-0.0613597993	0.0207511685	-0.0637933556	0.0099383492	-0.01818999	-0.1143720159	-0.033935629	-0.0238995527	-0.0837679624	-0.1623564389	-0.0684596948	0.0763349314	-0.01949543	-0.0543356472	0.0561371409	-0.1137386222	-0.0848966325	0.0488640668	0.0633308578	0.0491238453	-4.3708e-05	-0.0839848899	-0.0589620051	0.0782780265	0.0110454642	-0.0550364995	0.0254739828	0.0306088611	-0.0440320158	0.1307329514	-0.0101648914	-0.0572909259	0.0469470886	0.0833416924	0.004835384	-0.0763617167	-0.0021104708186925	-0.000996611804183	9.932350882370933e-07	4.45408707655259e-06	0.0244196779212586	-0.0137838853581087	0.000596320669778	0.0001899954955654	-0.0158378449566924	-9.438234756940084e-05	0.0002508373328722	8.908027532711185e-09	0.0019009879819496	0.0004929870665332	2.430362477690098e-07	3.6137553075168127e-06	0.0002026270139685	-0.0002823720602236	7.97339803949204e-08	4.105770678979069e-08	0.0001338079351616	0.000135649281534	1.7904563512210945e-08	1.840072758069665e-08	0.0	0.0
579.4834629789217	-0.5163624401003517	335801.0838660433	0.2666301695463893	738.7265927314759	-1.2445234298705827	545716.9788086559	1.5488385674968392	536.1427071869916	0.2966916510398505	0.0880259357967524	287449.0024697962	604.8801633809742	499.3155326911504	0.885486	15.003096	0.0970204802826641	0.0666198792742458	-0.1730712151	-0.0795345043	-0.1642253033	0.1412184672	0.0963326235	0.0433756519	-0.0931883418	0.0552512116	0.0112199201	-0.0401139465	0.0886641167	-0.0502694	-0.112991744	0.0100008399	0.0219866474	-0.0623548753	0.0127851211	-0.0930466702	-0.051650273	-0.0109957516	0.1318664277	0.0581349063	0.0664138358	0.0382924947	-0.0043537133	0.0363663334	-0.0472627182	0.0891137223	0.0183314442	-0.1011944629	-0.0322401152	0.0535600069	-0.0083500316	0.0687710084	0.0347166802	-0.1387650229	-0.0909381984	-0.0940751248	-0.158953239	-0.0528944688	-0.0497832474	0.0944752691	-0.1028579249	-0.0656781169	0.0495028748	-0.0908107111	-0.0782727602	0.0197714632	-0.0212036858	-0.0726662775	0.0388545215	-0.0522255435	-0.1419724638	-0.0343157139	-0.036884489	0.0009801635	0.0169952719	0.032983975	0.095768257	-0.1544580226	-0.0551474264	0.0705036048	0.080422757	-0.1002016549	0.009361594	-0.1295026792	-0.0004451675	0.0750770995	0.0296432345	0.0379946732	0.0622028712	-0.0408163551	-0.0652855802	0.0403677048	0.0467697045	0.015990507	0.1336306243	0.0746145587	0.0016353459	0.0334994215	-0.0997834087	-0.0517309308	0.0784811039	0.0816496581	0.0	-0.0816496581	-0.001296982201012	0.0008134886176804	6.617637310957305e-07	1.6821628297419315e-06	0.0801405899179314	0.0557209119966728	0.006422514152394	0.0031048200337409	-0.0083200594770076	0.0075177854796848	6.922338970094397e-05	5.651709851855961e-05	0.0013209929603778	-0.0005799950215717	3.3639422504807265e-07	1.745022401367704e-06	0.0002180457667746	1.541875280609999e-05	2.3773793809561627e-10	4.7543956408323255e-08	6.98558257669795e-05	-6.395210939462049e-05	4.879836393586596e-09	4.089872296021506e-09	0.0	0.0
578.4308951202678	-1.0525678586539016	334582.3004296342	1.1078990970712597	734.6533075332642	-4.073285198211693	539715.4822695649	16.591652305970467	534.8259491500158	-1.3167580369757843	1.733851727940321	286038.79588421533	603.9087085723877	494.890298949158	0.911157	15.438063	0.0638024353234919	0.033310748335908	-0.1876821682	-0.0645641566	-0.1666505016	0.1111401032	-0.0895315622	0.0312365338	-0.0530263829	0.0332881403	-0.1056818601	-0.0866803944	0.0181699427	-0.1177593295	-0.0392702423	0.022705311	-0.0826816457	-0.1104468387	0.02482418	-0.071189926	0.0371619739	-0.0145820684	-0.0947664333	0.0314131118	0.0697335569	-0.0904944628	-0.0659657799	0.0988230477	-0.0664599972	-0.0430063835	-0.0719710555	-0.0783404465	-0.0784877283	-0.1205838682	0.0216396548	0.0389031967	-0.0251420061	-0.0090162217	-0.0517750596	-0.0553394364	-0.2112462442	-0.0186606669	0.0735681313	0.0011169587	-0.0596694037	-0.0906704899	-0.0196102004	-0.1014065936	0.0758770647	0.0436772027	-0.0012441514	-0.0598881098	0.0808700699	0.0642090259	-0.0306147969	0.0015498969	-0.0097365619	0.0321270709	0.0153224651	-0.0435038122	-0.0763603979	-0.1529761777	-0.0949113376	-0.0370315185	0.0582546186	-0.0952471869	0.0358136034	-0.0378331634	0.0691008999	0.0217895665	-0.0247829441	-0.0355428056	-0.0033192224	0.0008798572	-0.0045600519	-0.0152653528	0.1229515928	0.0820979437	0.1397884273	0.0467695047	0.1489209894	0.0089432846	0.0520637132	-0.0191482695	0.01330809	0.0799218096	-0.004835384	-0.0866153656	-0.0083827922657349	-0.0070858100647228	5.020870427332834e-05	7.027120617046485e-05	0.0536500722474357	-0.0264905176704957	0.002878330252155	0.0007017475264508	0.0060349530433185	0.014355012520326	3.6420658235059226e-05	0.0002060663844587	0.0015529890791863	0.0002319961188084	5.382219914220759e-08	2.411775080071912e-06	0.0002980588225884	8.001305581379999e-05	6.402089100662272e-09	8.88390617227833e-08	7.526855250362561e-05	5.412726736646117e-06	5.6653549959910464e-09	2.929761072560372e-11	0.0	0.0
578.6267375394007	0.1958424191328731	334808.90139549045	0.0383542531318159	733.2017770767212	-1.4515304565429688	537584.845908462	2.1069406662718397	535.2750873043907	0.4491381543748503	0.2017250817152468	286519.4190887231	603.8205167661633	493.1442299383911	0.8417829999999998	14.262633	0.0571024981032545	0.0326388175293409	-0.1984553346	-0.0466135242	-0.1861580097	0.0893107022	-0.1231219519	0.0476073357	0.0824670143	-0.0162588097	-0.0044135648	-0.0721997418	0.0071271027	-0.1304151604	-0.0417641981	-0.0288551939	-0.0712345609	0.010808583	-0.0557236593	-0.0582066042	-0.0950118236	-0.0388521212	-0.0658149845	-0.0422201508	-0.0104942166	-0.0942225145	-0.0110139026	0.2122687103	-0.0254018238	0.0517567587	-0.0187555258	-0.0480521106	0.0971100611	0.0498831252	-0.0628570498	-0.0750228811	-0.0712114491	0.0409667572	0.0397614729	0.089174599	-0.1950075937	-0.0498635686	0.0039213259	-0.0650245749	-0.0454423736	-0.0646073577	-0.1038069833	0.0232630706	-0.0439120804	0.0491916276	0.0459839524	-0.0331589091	0.0625564281	0.0371101748	-0.0894620019	-0.0354426684	-0.0015069853	-0.0577319637	0.0096217155	0.0648362432	-0.0388944728	-0.1593834711	-0.1049127883	-0.0196359871	-0.0194494752	-0.054236971	0.0658047949	-0.0176706338	-0.0393554869	-0.1148698457	-0.1210010447	-0.0445605607	0.004040008	0.0333985243	-0.0290831296	-0.0295479081	0.039145384	0.0486738632	0.1460863274	0.0352743359	0.0497400857	0.0816225757	-0.0151210582	-0.0463143708	0.0609961385	0.0781589047	-0.0096622851	-0.0912392418	0.0028517253189761	0.011234517584711	0.0001262143853611	8.13233729488934e-06	0.0264781191403926	-0.027171953107043	0.0007010907932128	0.0007383150356513	0.0082581927133702	0.0022232396700517	6.819774689116068e-05	4.942794630491596e-06	0.0017649839867183	0.000211994907532	4.4941840819501294e-08	3.1151684733720246e-06	0.0002391182732077	-5.894054938069998e-05	3.473988361298732e-09	5.717754858183226e-08	0.0001337888504199	5.852029791627439e-05	1.7899456496678375e-08	3.4246252682095086e-09	0.0	0.0
